"(Intercept)","A","B","C","D","E","F","G","H","I","J","K","L","M","N","O","P","Q","R","S","T","sim","n"
4.65308483710454e-40,5.51171996909371e-36,3.90342791308161e-25,0.838374269081006,1.73135897797882e+150,Inf,Inf,Inf,3.39096494045794e-40,3.47430901513666e-40,3.63450630863565e-40,1.17269008851811e-39,5.02465703645965e-40,3.51316493744228e-40,4.29053452924541e-40,7.52936758313007e-40,3.64373844941254e-40,3.30224835422149e-40,7.79620925883665e-40,3.34077719323544e-40,4.58493928891666e-40,1,30000
4.74573564252637e-40,2.72125454909832e-38,3.91912814143085e-32,26028.9453324989,7.86002995376792e+134,Inf,Inf,Inf,5.45647728181552e-40,7.61172708370506e-40,4.69432610604695e-40,5.45402535541149e-40,3.94259348392235e-40,4.34473215739108e-39,5.6212956837933e-40,1.35835970814831e-39,3.4457782983602e-40,3.58058778417633e-40,7.34882096094199e-40,3.44648219911434e-40,3.44655229607014e-40,2,30000
3.56778463581985e-40,3.19194069933959e-31,2.64012946047024e-30,0.0143870101639611,7.2068967550307e+153,Inf,Inf,Inf,1.27121910502869e-39,4.50090029536807e-40,7.38958377706893e-40,2.23545681848815e-39,3.60592889010091e-40,1.49849446256515e-39,3.42457113170499e-40,4.07430284767295e-40,7.3684496233066e-40,4.94322256111594e-40,4.3226583863336e-40,4.17739521063753e-40,8.4201172198531e-40,3,30000
3.53208384812788e-39,6.87660769510179e-38,1.11026935770483e-32,735761880049080704,3.16875207842248e+144,Inf,Inf,Inf,4.17683228654087e-40,6.57756524827529e-40,3.93563948943443e-40,5.1949651461042e-40,3.55567826186922e-40,1.31658346363584e-39,4.57745282327723e-40,6.69722922036368e-40,3.49187427770848e-40,3.59587827371592e-40,2.50284805953879e-38,3.71836663894437e-40,3.53919361243725e-40,4,30000
6.99660490258553e-40,1.05494860499484e-36,9.74021463923033e-25,11854735.7806254,2.57283582220664e+142,5.82544589764544e+307,Inf,Inf,3.17284536255808e-40,8.83522630731046e-40,3.14931851609731e-40,4.84328417943587e-40,3.76805399125519e-40,3.57253431830333e-40,3.38946843706484e-40,4.4206232313884e-40,3.14580172957086e-40,3.33654856110039e-40,3.17915259502735e-40,3.51612620431588e-40,3.17158544977495e-40,5,30000
1.03637512386929e-39,1.47969091784739e-39,2.20731748995423e-27,6622865702890.37,6.2737973189658e+130,Inf,Inf,Inf,3.36073550894924e-40,3.52597130314958e-40,2.81742305391224e-39,9.85528049287866e-40,5.02808313876698e-40,5.77038644872018e-40,4.05959726455298e-40,4.50363137217382e-40,3.73526091887739e-40,5.39832447595888e-40,4.31599555672056e-40,4.08043995639051e-40,1.79336678409357e-39,6,30000
4.4121009840667e-40,2.96269550650321e-39,4.21707179041169e-29,10847770278203.3,1.35964878073872e+141,Inf,Inf,Inf,5.17022435871361e-40,5.0715436879333e-40,3.7882348151073e-40,3.66708371689429e-40,3.8829782866595e-40,4.11109085117225e-40,4.46140747627967e-39,4.03747914653055e-40,2.73237113711307e-39,1.81165561689206e-39,3.60941877856199e-40,7.46069988867007e-40,1.17855975651026e-39,7,30000
1.04333413068978e-39,1.88793071600315e-37,1.52420493511225e-24,0.0366164390104917,1.90305834476988e+135,Inf,Inf,Inf,8.01200357359442e-40,4.66762654698052e-40,2.10606830568748e-39,6.26802537711577e-40,3.79057064768981e-40,7.52588265019443e-40,3.8661824929757e-40,1.16078840123948e-39,3.81170340599057e-40,4.3815123341776e-40,1.28152487860795e-39,4.84328372405306e-40,8.01078702948316e-40,8,30000
5.74582546150205e-39,1.7359445555226e-38,1.48053303382859e-25,4960674011850.02,5.26176084929551e+143,Inf,Inf,Inf,4.61751648051496e-40,4.86140030589288e-40,3.69269258989393e-39,6.07254896888734e-40,1.52241435080507e-39,3.57143235330904e-40,6.15453713938248e-40,3.45525677627517e-40,3.50173611892792e-40,5.05449165668798e-40,4.00572096484985e-40,5.70470957166681e-40,3.51376845219668e-40,9,30000
3.59487417776674e-40,2.47316485354495e-34,4.14427921603856e-33,650556559.157717,1.8286309321997e+155,Inf,Inf,Inf,4.52782788607756e-40,3.61023243708227e-40,3.94286925684504e-40,7.32229644084081e-40,3.67780024241394e-40,3.79984307521239e-40,3.74541849306566e-40,3.5937567881481e-40,3.55633553122831e-40,3.85811879146852e-40,1.09996590695817e-39,4.75942334967259e-40,3.55510638091312e-40,10,30000
