"(Intercept)","A","B","C","D","E","F","G","H","I","J","K","L","M","N","O","P","Q","R","S","T","sim","n"
1.50237039752734e-14,2.25822694226845e-14,1.54396107389109e-14,1.6659145129797e-14,1.18772852331494e-13,1.40392876165558e-10,3.05453251094091e-13,2.87019828551499e-12,1.56374193452115e-14,3.3491780281782e-14,1.88898499455396e-14,1.76154418643223e-14,3.44420277090549e-14,1.51587028678286e-14,2.07031843571983e-14,5.6105600023819e-13,1.80061235452863e-14,2.11092393877799e-14,3.00353700417071e-14,3.6592453888813e-14,1.55252316593668e-14,1,100
8.02564831786876e-14,5.45458047711327e-14,5.11066245265107e-14,3.77014866090649e-13,2.14157308960773e-13,1.02409583374841e-11,1.20332596725432e-11,1.98342978254998e-09,1.38227277198427e-13,5.10566275564269e-14,5.09305321594035e-14,8.01531538936799e-14,5.76090908713272e-14,7.46685311024491e-13,5.03952101853837e-14,6.56518990052383e-14,5.0014999582383e-14,8.40154204077826e-14,1.05432766580088e-13,1.11154008062058e-13,8.11301095282703e-14,2,100
5.06594868889545e-14,3.50291201224817e-14,2.16465273235953e-14,9.34001455560054e-12,5.37661205152748e-14,2.207397793449e-14,3.97923362310545e-13,7.41290531286283e-11,2.35926388563847e-14,3.95293755325523e-14,4.38324090289101e-14,2.68460470801448e-14,8.87727605278805e-14,4.93277479493581e-14,6.78272340529224e-14,3.75300195531095e-14,2.80839929415742e-14,2.16420632851644e-14,2.77315041136677e-14,3.45095098031121e-14,5.5313364151662e-14,3,100
6.3286897432778e-13,4.56943094568598e-14,2.61994826403887e-14,2.7275657007847e-14,1.6080648598099e-13,4.15719614836481e-14,3.09395511597478e-12,3.76883717521292e-12,2.63930596502448e-14,3.68047298602742e-13,4.08887856973712e-14,4.01875480265395e-14,5.17457841044412e-14,5.86226844556349e-14,2.86810220555729e-14,5.31968754587239e-14,4.79919211774779e-14,1.32011890316134e-13,1.20109666021113e-13,4.24315781628735e-14,8.18433588179201e-14,4,100
5.35745840292778e-14,5.36050883620487e-14,6.82688943849182e-14,8.04780245994327e-14,1.30560116497549e-13,7.98967384544174e-13,2.49000495273753e-09,3.69956296921165e-10,7.76046765159759e-14,5.59206824400975e-14,5.70742655317342e-13,7.12317785549848e-14,2.83989719487073e-13,1.47569356008421e-13,5.6891081429618e-14,3.36541259604778e-13,1.17163951362821e-13,5.2731600978692e-13,5.37364084220498e-14,6.9765966028845e-14,8.07316157030863e-14,5,100
2.52490149425101e-13,2.73285249794468e-14,3.51177516449863e-14,6.47660362340766e-14,2.58974054653915e-13,4.43614840061438e-14,1.86650163125276e-11,6.88783244298623e-13,3.95820391804854e-14,2.2826570392972e-14,2.16202139942665e-13,5.02719884384919e-14,2.25850674146354e-14,2.78171335951528e-14,4.10860070365231e-13,4.38721943450332e-14,4.51172620696288e-14,4.9440798773548e-14,2.83805930864073e-14,4.16494891254606e-14,2.47287831676137e-14,6,100
4.68159655572488e-14,3.26335821331009e-14,7.08980790607744e-14,6.02458045605372e-14,1.90829092924868e-12,9.32432249064715e-14,3.56602082977133e-13,7.2969985924203e-08,4.11268729668819e-14,3.97423904651646e-14,7.1443651031978e-14,5.10594216811303e-14,1.79765006440707e-13,1.83189990055767e-13,3.62732591457487e-14,4.20742860954225e-14,3.73853172736838e-14,3.86547721020453e-14,9.41126571631822e-14,3.38824853870175e-14,6.32990800072155e-14,7,100
5.26680257449867e-14,3.12643292893688e-14,3.2653798137102e-14,1.44619912937405e-12,5.05158499797984e-14,3.32307065339904e-13,4.15998621182428e-12,7.15488175089556e-12,3.20644240181629e-14,1.0171593682551e-13,6.61088638952608e-14,3.41740985644006e-14,9.75911025504793e-14,1.37859660128316e-13,5.32484884783669e-14,3.1206446087976e-14,3.86763569524955e-14,1.2399201367443e-13,4.17906491247982e-14,5.74369191887237e-14,1.06011931566725e-12,8,100
1.12325155024129e-13,3.38454266184426e-14,5.51189145730483e-14,9.22816064126609e-14,8.50888275795183e-14,1.25468342428829e-10,2.25563854350728e-13,5.97702799405803e-12,3.17426819144928e-14,3.3652340917495e-14,3.74382043430844e-13,3.20242418844325e-14,5.06377012758577e-14,3.50234793698428e-14,4.57548400748089e-14,1.48341523511916e-13,6.29480692776794e-14,1.98151771626169e-13,3.42373462581337e-14,3.51630563255861e-14,3.99314341326811e-14,9,100
4.12374899262905e-14,8.76051672332199e-13,5.74132684183979e-14,2.6196461262835e-14,1.15525458472199e-14,1.85071071564222e-11,3.39877361737079e-10,1.2221515522984e-12,3.46459882290027e-10,9.77713630484465e-15,9.42285462199832e-15,9.58303674593365e-15,3.03187957621094e-14,9.74686842211934e-15,9.80660925950831e-15,2.68780477950757e-14,9.5134380385854e-15,1.07800820312709e-14,5.24517259328288e-14,5.64063810096315e-14,9.55173213805358e-15,10,100
1.32179714102013e-13,2.65114486692565e-14,2.46359772211128e-14,3.02109620918876e-14,2.53287021951419e-14,3.13215845049553e-14,2.58505109567541e-11,8.16749858569969e-11,2.5582288143359e-14,7.91669896091029e-14,7.50156550482888e-14,4.42450442414348e-14,6.38376726024311e-14,2.40108104530567e-14,3.24653141635697e-14,1.4410324876903e-13,2.35569010447075e-14,2.4577456729074e-14,2.90831763936575e-14,5.92723814591437e-12,9.94241569926956e-14,11,100
