"A","B","C","D","E","F","G","H","I","J","sim","n"
0.913272189631885,0.00060554542030983,1.33812128402299e-08,1.31514503496333e-09,5.27042421847051e-20,4.28044268333551e-15,1.90606003935983e-34,7.57802965310764e-75,1.37173172458729e-204,0,1,10000
0.145824408683907,0.00467801772589891,9.24457808171966e-09,1.37922956406232e-15,2.07650905557013e-21,1.17763773150281e-32,3.64852142583769e-39,3.15931490639074e-84,9.87173542037662e-201,0,2,10000
0.616369908882547,0.920226904690151,0.00176511046905965,2.42911577332126e-09,1.14937930301568e-12,2.39688149371592e-24,2.39953695768097e-46,9.50825159018612e-90,6.94992669314512e-215,0,3,10000
0.0618778988861201,0.20733724733912,3.975946451911e-06,1.12065695067127e-15,3.26985557857034e-22,2.47582425836143e-32,5.25145825028283e-35,8.63007133598191e-105,6.75646030303698e-195,0,4,10000
0.15198857686789,0.000120078186984374,0.000161766583049616,8.68797436286823e-08,2.16711271985385e-21,2.34774303937987e-18,7.50946898293412e-30,6.0311979191752e-104,6.98908825551397e-237,0,5,10000
0.448105117717812,0.0195423546878581,1.90404161738982e-06,1.41067658645844e-14,1.50637103691061e-18,9.44023143097637e-33,1.05527466149817e-41,3.14504396368107e-111,4.26050752988873e-206,0,6,10000
0.302683128097456,0.147366233026066,2.80441564407452e-05,5.10563134950154e-09,5.65476953245061e-24,4.1228763952288e-34,2.48323079929544e-31,5.39676319310968e-90,3.5668067390797e-228,0,7,10000
0.854802807213428,0.578975441424045,9.35314297056904e-06,6.24152699275878e-08,5.14617412663845e-17,1.67041002110225e-27,1.28927530662145e-38,6.82555637173446e-99,2.63080783058122e-238,0,8,10000
0.447275023158539,0.0873753161330499,5.61516167392745e-07,2.65023039396748e-11,3.35261366153232e-14,8.33570180046146e-29,1.14066250742302e-33,1.03822135406912e-96,1.45247002356276e-234,0,9,10000
0.279653562692053,0.148923263388458,5.26237778929117e-06,4.38832065166244e-08,7.54321140709966e-17,1.93617461499823e-34,2.81739221665629e-37,2.84123862400635e-99,2.39664330710349e-185,0,10,10000
0.230819965717066,0.000206897889703244,6.3092612167168e-05,1.57235594498579e-10,1.67501883552361e-24,8.60970251106116e-26,3.11684209059219e-34,3.80009775617955e-87,1.00674836759811e-208,0,11,10000
0.185128302146598,0.580218622871984,4.01257880131748e-08,2.43612714149592e-12,2.85893299847769e-15,1.00914478667484e-20,4.61863579955461e-32,3.20730925616846e-118,9.02098281066039e-207,0,12,10000
0.516594144363395,0.213785057315027,1.11182060148746e-06,3.63422886891553e-12,1.92220056899537e-14,3.50341668955401e-26,2.47760500321685e-41,1.42174777172911e-102,7.99393619997886e-221,0,13,10000
0.860988607374482,0.0936253355207224,0.00938232243188337,5.52903142402147e-09,1.24493169119197e-23,2.40560292225625e-22,1.41533564670673e-37,6.90685660830331e-96,9.98044138819474e-211,0,14,10000
0.0939769329778024,0.173476886970366,1.48279727170131e-07,8.14231665159677e-12,3.17192540494452e-19,2.15361737042362e-33,6.53983539717401e-25,1.97782167842276e-92,1.3913394845339e-227,0,15,10000
0.140673867738811,0.00182844511824822,0.000615114041735889,4.32966402515039e-16,1.40150401601635e-20,8.0261676041295e-23,7.27666770731144e-30,6.88054798555026e-101,1.18769756478254e-201,0,16,10000
0.613226914593852,0.0250813056467285,0.00734899930501548,4.68265887465941e-05,2.07830941844224e-19,1.50011318876816e-25,5.01153591367351e-40,1.30449440561908e-96,1.17184633923444e-215,0,17,10000
0.323515496717653,0.000348008298285237,0.000204354223523813,9.71358107661679e-08,2.91865635715376e-13,4.13525971143923e-31,2.71532729336037e-29,2.67592267927254e-108,2.35837715819981e-216,0,18,10000
0.0536273456968197,0.203389727066333,0.000288550889424705,2.06211829004797e-05,1.8251966663216e-18,3.6590320967224e-25,1.10390003194034e-32,5.43561377888418e-94,3.72926829454278e-218,0,19,10000
0.441072393436647,2.31789671259988e-06,5.46693814448857e-07,5.31645507361012e-15,3.5160618176596e-12,1.95076575064689e-33,6.10543468009683e-43,1.34463918668347e-97,9.46190452030158e-220,0,20,10000
0.995917560656953,0.0026279795722431,3.43860794967615e-05,1.05666480389792e-12,6.14472356332656e-23,1.06582232511112e-29,5.83598699694215e-33,1.7272357431299e-97,1.39448480790575e-212,0,21,10000
0.978970541862039,0.0206041543459043,7.116614604443e-05,2.28892584975902e-14,1.31401342507217e-24,4.613587636574e-20,1.5844062511793e-39,6.38473008566231e-109,1.37692514797139e-212,0,22,10000
0.391923289106787,0.141706375628078,3.33376814338366e-06,2.29572948444364e-09,8.07755446089875e-14,1.22520014826534e-25,4.38624681000669e-32,4.15339972637068e-100,1.98785091796566e-215,0,23,10000
0.760366802867223,0.140428657263147,0.0122429362364812,2.00258442786195e-11,6.13337026018019e-17,3.04436089648145e-29,2.59273147594489e-38,1.29194839494863e-88,1.35366275602593e-214,0,24,10000
0.921383653207272,0.0278787754219912,0.0101799271408866,5.26042751221607e-11,2.5573556913984e-15,2.81813250220102e-26,6.38236705783668e-30,2.06446088210427e-100,1.91058870548267e-236,0,25,10000
0.874841424898916,0.00402623954112334,0.000541199697133379,2.46019954839019e-11,3.86401762188175e-19,4.41648147045406e-28,6.82667853803944e-44,1.24157532537537e-104,2.19823426510995e-221,0,26,10000
0.488470644568943,0.174495893665601,3.91549980096105e-08,7.61212263257399e-11,3.42757609019453e-19,6.77060453989192e-32,1.07840075068967e-39,1.01363597670692e-87,2.70897159595772e-211,0,27,10000
0.500611554370848,0.0107060949957187,3.39314893438967e-08,4.64260508721027e-09,2.16197340893508e-09,4.25268414433919e-35,5.317880094052e-26,1.11023166480533e-83,1.00485147294685e-201,0,28,10000
0.548482812156808,0.00715058058918325,4.85774088090713e-09,3.42479588539827e-10,1.70769124943566e-19,5.7757412330921e-26,2.93736886557627e-36,6.31644168305062e-109,4.09077560065147e-217,0,29,10000
0.518615332114815,0.044027144533918,1.22418584728053e-07,1.63859456757444e-10,1.13893345828131e-20,1.82985426546609e-28,4.00696964444504e-30,6.82177130512217e-111,1.22300351805759e-215,0,30,10000
0.788745741752927,0.968647149521465,0.000126390182716734,8.04212572611368e-12,1.46833534688011e-14,1.03753020421077e-26,7.98028597924757e-36,3.31239146368969e-91,9.51506784687028e-203,0,31,10000
0.408922768701293,0.0153963238836207,3.79507385908081e-06,1.299484923207e-09,6.92091561732114e-15,9.27380699224075e-28,2.74885513061016e-42,9.58641228223572e-96,2.90285734303807e-210,0,32,10000
0.560011991042342,0.00718512640729448,0.0068856646060463,9.90366851731095e-20,2.12417528629878e-18,8.67786313204798e-29,1.72006868426039e-33,2.44571678236052e-91,1.77303936898745e-214,0,33,10000
0.741556129940494,0.530991118496489,6.9809479668507e-07,1.81970253679963e-11,2.27938511927227e-15,1.94858705725522e-26,6.06890527577796e-41,1.23544827312927e-89,3.09460109630766e-218,0,34,10000
