"(Intercept)","A","B","C","D","E","F","G","H","I","J","K","L","M","N","O","P","Q","R","S","T","sim","n"
5.48321522061713e-30,3.73770557886177e-30,8.3377831323806e-29,2.99572131845533e-28,2.42806519255544e-24,1.76304059013898e-25,2.05576916758299e-17,1.75917671937171e-10,1.21887601457777e-29,3.59426344484238e-30,3.52286454879623e-30,4.25560257790266e-30,3.8986614363347e-30,1.31691328144927e-29,1.04824587785732e-29,3.85034825803172e-30,1.79791463702379e-28,3.56121874062646e-30,3.65426585347679e-30,3.53134926381745e-30,3.7606918602369e-29,1,325
1.22657620758515e-29,2.05693289343133e-29,9.49447355494005e-29,2.05114296117138e-27,4.51241300338785e-21,6.21537385281707e-15,3.09142269254e-10,6.54813843329604e-07,1.07681519407529e-29,2.79240171692338e-29,9.96761904451474e-30,1.17283130887989e-29,3.12627686099767e-28,1.3518399391343e-29,1.76281462641799e-29,9.93760565069101e-30,8.02394541872699e-30,8.04453238741958e-30,1.32447118923732e-29,1.01380809104664e-29,1.38141437450769e-29,2,325
5.12040449469884e-31,4.66619228907456e-31,1.22502469691169e-29,2.40048898541694e-28,3.24258246813919e-27,2.04388622184729e-26,2.26446166635033e-22,1.66570674321187e-12,5.73526140691884e-31,4.57436372234901e-31,5.43478410440082e-31,4.48211536089462e-31,4.26678776646294e-31,4.60804095547396e-31,1.95090561654666e-30,6.83213521246484e-31,4.30381033987938e-31,1.16853386957428e-30,4.40602034777741e-31,5.05296237089807e-31,4.20125711799129e-31,3,325
4.89048234610356e-24,6.83691659751367e-25,2.91450995664347e-23,2.67193331342197e-23,6.6839812155501e-20,1.98878116119706e-18,1.05510252790254e-15,8.25985962435942e-12,7.18303597551822e-26,6.75250859472063e-26,7.62489211963331e-26,5.63438984300086e-26,1.39624806664848e-25,1.17990200021073e-25,6.39856593129675e-26,1.29100033916746e-25,3.42804814631894e-25,8.10395466621734e-26,6.45088185638911e-26,9.60047122827113e-26,7.54195756787233e-26,4,325
1.09721419831328e-31,2.26134749202823e-32,2.17135743850651e-32,6.56079160031418e-30,1.89286518831625e-27,2.13231872382333e-26,5.64023468964893e-19,6.39135891790036e-19,3.33873618976105e-33,3.77798051443426e-33,3.99518900045065e-33,3.35240563420449e-33,3.48190811007023e-33,3.65349260725711e-33,8.90840498347045e-33,5.24425935692814e-33,1.14309812634011e-32,3.77504227624217e-33,1.00373913393499e-31,1.02843591353768e-32,3.53438257759014e-33,5,325
1.86532133704633e-29,1.53035603130277e-29,1.99720077616681e-28,7.81918998557134e-28,1.74645272815431e-27,2.07417195697426e-21,2.37997600994453e-18,5.29653960174637e-14,1.13387102691687e-29,1.13037927855617e-29,5.4048279005701e-29,1.01119995156868e-29,1.04652381683701e-29,1.07484956845773e-29,1.23737398473808e-29,1.00641141074833e-29,1.23744245704539e-29,4.72783321086771e-29,1.30130144525066e-29,1.22035032852693e-29,2.59668775362699e-29,6,325
1.22030008533396e-28,1.02297547054873e-27,5.05428153917203e-28,3.66021069249795e-24,6.18981641052333e-24,1.09929738325258e-20,9.74302296208447e-17,7.52911627435723e-11,1.55434905566129e-28,4.03083216771721e-28,1.01311247902929e-28,2.46511264316084e-28,1.47218324269835e-28,1.21664487452925e-28,1.72289525813777e-28,1.09572276550542e-28,2.13597183299395e-28,1.00780673422072e-28,1.11828557038274e-28,1.8189268355866e-28,1.33364775485528e-28,7,325
7.23216817274421e-30,1.64334135288781e-28,1.1420558963978e-28,2.50154510550321e-29,2.18921743988457e-24,7.41952364438708e-22,6.2934090130016e-21,1.09297970631083e-16,7.31844065708201e-30,1.03540474540412e-29,8.03190813051061e-30,9.78664891426202e-30,6.10250306585813e-28,7.26973432820071e-30,7.25745611568705e-30,1.56843507150727e-29,1.3344150394241e-29,7.2714280301315e-30,9.11993519994223e-30,1.80622737908715e-29,9.25497873120287e-30,8,325
4.73271395271535e-30,6.28171222999529e-30,8.59659700467958e-29,6.88773263748654e-29,1.36704214200246e-26,1.7516827516104e-23,1.55264061483455e-18,5.46593453112278e-12,4.21687448423015e-30,5.86476836871976e-30,2.50995066488936e-29,4.33837719714158e-30,5.46193235989518e-30,4.19639693277126e-30,1.41394863827952e-29,4.24402042690374e-30,4.48396063299212e-30,4.18988681193277e-30,2.10539764759829e-29,1.76895614993277e-29,5.62645906095527e-30,9,325
8.63773166054206e-31,1.4251484704614e-29,3.54153986145912e-29,1.11466323955246e-27,4.78970266809811e-28,1.85011724771306e-17,1.36167383051551e-26,8.25668350138959e-18,5.10690624339276e-31,3.01561240812636e-31,2.48070995728506e-31,2.28695857828193e-31,2.14059517678231e-31,2.09912806839205e-31,5.81472604170405e-31,4.4564503012275e-31,2.19946500593498e-31,2.23245557886729e-31,2.61575951874553e-31,3.27900075084617e-31,2.48347901006733e-31,10,325
