"A","B","C","D","E","F","G","H","I","J","sim","n"
-27.2642673271268,-25.7566886107204,-27.3366937888998,-26.5946223230974,-25.2474059899454,-24.1341626783179,-20.9889254971055,-9.48428686966156,-1.18745766838742,11.906861844795,1,1500
-25.6912587794791,-27.0512885378752,-25.816211131426,-25.4345091922474,-26.6012545930417,-21.5311579339274,-26.1513375940361,-13.9911559729749,3.45637038904522,24.6816275623289,2,1500
-27.1416685824211,-26.432803405603,-26.5592598327806,-24.9647180131743,-27.0180994975154,-23.2381272637507,-20.2820299050836,-22.8100821114328,12.8608850956894,21.0521049361046,3,1500
-25.4828541689487,-27.3365654469877,-26.8442702317217,-24.5480345573516,-25.0756861523914,-27.3202151451007,-22.6391617507626,-13.3660979013376,-1.1598765451356,18.8273642308134,4,1500
-27.2625670430036,-26.3265080436171,-27.111867666679,-27.2796101027302,-25.6843169593012,-22.9284859031607,-13.6731950861772,-13.0561506555262,-2.01685621671083,33.7080171699552,5,1500
-27.011092760855,-26.0422814474122,-26.9173044439918,-25.0730565449215,-27.0786705137641,-27.0216373650088,-22.9777919386917,-11.1493414554967,8.28609444327776,26.8231267409706,6,1500
-26.7333662478278,-26.6466116830535,-26.5289671614108,-25.7195970315349,-21.5702838772862,-21.8471705538187,-23.1026323927923,-7.08725972967147,-11.7817165658457,25.2158212005025,7,1500
-27.2469272011909,-27.489672131424,-27.3148202747976,-26.699429664328,-25.5965837569432,-22.8406385233535,-23.0291447888825,-19.8232797185567,2.44240966036307,29.5857261281202,8,1500
-25.9508830077654,-26.9736189668909,-23.546932961928,-26.1062391393681,-27.2365253831761,-21.6725358095556,-25.8120895590127,-18.2874130865026,-1.76603559144087,33.4894307284111,9,1500
-27.3768127686193,-26.8950040313917,-27.1969020623678,-27.1855582591588,-27.3359428979888,-23.7929621376937,-8.81918086009273,-14.3685330216184,4.90796162734307,22.9397072163151,10,1500
-26.1648347062712,-26.9535512444839,-26.6645625007875,-25.6817985502828,-24.1926104254587,-26.9764595734513,-10.1714689112169,-14.8341946854557,-6.19463094206071,27.7000570840167,11,1500
-26.9516405539161,-26.7416662377155,-25.9570242904038,-26.8592498489822,-26.2380765603795,-23.1344983169697,-20.5416759662644,-10.2986030585536,24.6849251452026,22.612728805288,12,1500
-26.2366889129765,-27.2176290366411,-25.962122114419,-27.2782503991571,-23.5238685634462,-26.0848161905158,-12.623590117956,-6.70988190199159,6.77052481555006,8.40864474227772,13,1500
-26.0200441942891,-26.667252959463,-26.7193942290833,-25.6455752248767,-23.5172971670527,-21.5829506450845,-25.7622235670107,-20.3931580856538,8.47502458144402,41.4364188457992,14,1500
-27.0921001178992,-27.0695081038107,-26.1361562721041,-22.6754166382293,-24.2652858565586,-27.1361240073107,-13.8808873216877,-11.7660771206412,8.34973760795719,26.7467513761083,15,1500
-26.8861484543867,-26.9130437663704,-24.6018784498801,-22.182466947657,-26.3422456392774,-19.469334980036,-26.5280280159199,-5.61114194236598,-8.40876938460576,19.105796018748,16,1500
-26.9353965341561,-27.0304094518689,-26.8517715225723,-23.9327153952601,-26.180818796233,-20.3676480896577,-14.4321911399447,-13.8922986697678,-5.01126794751963,15.0193458113223,17,1500
-26.6875783134539,-26.8400226642439,-23.9201991314825,-24.3835686607599,-24.2958390196723,-25.239704868926,-19.4541360305217,-12.4845090491474,0.321802895864948,22.0893415426663,18,1500
-26.3641003515443,-27.3825332109649,-26.8894162705427,-27.0352190984162,-27.0852344370918,-16.3104872494765,-23.4880530687344,-10.38271011901,2.84873637042153,36.3434059947399,19,1500
-26.8463577250201,-26.1678034544432,-26.8065013657925,-26.4606850799204,-26.5565909972221,-20.2191757635678,-24.4778767603174,-6.38287573831974,11.8132692772419,17.613080052538,20,1500
-26.1215969086065,-24.6854492665587,-26.6441301425152,-26.9877089326145,-22.3313033291031,-23.3821079528955,-20.4111797627791,-8.54357138395903,2.90351560879969,22.4935803837081,21,1500
-23.2920253286214,-27.1571590597858,-26.9768802813054,-26.6903357866622,-24.5627547908631,-23.3586067830676,-24.2118714013509,-13.5557519908792,4.13416296869218,40.2198873924666,22,1500
-27.3329600309742,-27.593925659864,-27.5435284418678,-27.4887628842525,-26.9002400457045,-23.6037822043869,-18.4557500937375,-7.40340035292343,-6.2089685658899,35.5075956394194,23,1500
-27.4701915516803,-27.5644218085943,-27.1891916241673,-23.8934781483269,-27.5253437749171,-25.046719906145,-24.9069993194857,-5.53331522123892,0.146978082559485,8.6358949271953,24,1500
-25.8703722153764,-27.1723257895683,-26.8385763657419,-27.0950121260965,-20.4000045088675,-24.959749149757,-21.8373905012468,-11.6275216653828,3.51254753508999,25.9243802006571,25,1500
