"(Intercept)","A","B","C","D","E","F","G","H","I","J","K","L","M","N","O","P","Q","R","S","T","sim","n"
1.99240813163626e-22,2.30070528350551e-22,1.1935948689434e-22,1.53173590052788e-22,5.09217857326251e-21,2.38177341094403e-11,1.49475836929232e-07,44391.825865552,9.27385938109488e-23,1.21104746387293e-22,8.88268896177243e-23,6.00343956879639e-22,1.45773533231495e-22,3.360651147567e-22,2.07768271196138e-22,1.78479143682299e-22,7.30851527469352e-22,1.31711907915935e-22,9.241435231572e-23,9.15033252738414e-23,6.6957636509064e-22,1,669
1.09473394049435e-22,1.38382958131348e-22,8.63634651667274e-23,4.02023582962632e-22,1.21634966943467e-19,2.96819354920517e-15,6.52963283513031e-10,13.8929177931815,8.63103684093172e-23,1.59904463518993e-22,7.48829522082225e-23,8.13813297317698e-23,7.30673431128387e-23,8.09419063785063e-23,1.14122609427108e-22,1.12585663166099e-22,7.29609793402957e-23,9.16114689821351e-23,2.43413680643187e-22,1.77463852158868e-22,3.08936884733657e-22,2,669
9.55835705322874e-23,7.32929759708362e-23,1.03022993379998e-21,2.82702187154614e-22,7.83376623092644e-20,2.82041338638228e-10,3.68058566591833e-09,5.87693637249979,9.63197004454665e-23,9.48177990714877e-23,7.28927770589955e-23,8.64872231375384e-23,7.49453213236263e-23,4.43449285816698e-22,9.41264783890112e-23,1.13002686962761e-22,2.4137259690377e-22,9.97293570176137e-23,7.55459000226665e-23,1.52184259325128e-22,7.28967308905256e-23,3,669
5.86886110155968e-21,3.24635356634607e-22,2.07175465275534e-22,1.1263014345446e-21,2.17137534079197e-19,7.8104405580576e-13,2121.26193860887,21468766.6898839,4.35242837673945e-21,1.89989313617665e-22,2.02552257687701e-22,6.87391959503175e-19,1.90263946828783e-22,1.88096736106259e-22,2.60005394048875e-22,2.67890778789694e-22,2.04119335778336e-22,2.40058009083759e-22,1.43673595102677e-21,1.87666456671177e-22,3.22630027471329e-22,4,669
1.24207303974925e-22,9.58287849837079e-23,3.56554959774948e-22,8.26490823166818e-23,1.93815515977948e-18,2.55224191611921e-15,3.51123879877301e-09,0.472374017600628,2.48579071573361e-22,8.11982357984609e-23,1.17570104170169e-22,8.04601105344066e-23,9.9263526796101e-23,9.53623236685012e-23,4.66997245378093e-22,9.20891562826068e-23,2.32972413926185e-21,1.11480378841108e-22,1.48440006572331e-22,8.53575408806513e-23,3.02006959373345e-22,5,669
1.12629897233692e-22,1.05027491694545e-22,2.20805510338704e-22,1.99698988779212e-21,1.26152650413854e-20,4.14864662796452e-08,0.00281316742433387,18278276.9801965,1.0592480500967e-22,1.07190860407792e-22,9.99980570273316e-23,1.3096199896781e-22,1.86912863788353e-22,1.05668777335376e-22,1.09969982772058e-22,2.93084999381001e-22,1.06808766255847e-22,2.22758775004198e-22,1.19325733082162e-22,1.14445548109808e-22,1.84466695616751e-22,6,669
1.41202777980466e-22,1.82090703515708e-22,1.56009742760805e-22,4.87543074904584e-22,8.60348847138094e-18,3.5316727676122e-14,0.00469886875580325,218.837961475154,1.26173793597861e-22,1.2405942049386e-22,1.35755932183713e-22,1.23412338049639e-22,2.17471557063457e-22,1.26720402711683e-22,1.29729144707549e-22,1.25036955149484e-22,1.94907789968285e-22,2.05420765431993e-22,1.79191275426775e-22,1.39994484785501e-22,2.20187576955284e-22,7,669
1.35082843388247e-22,1.02753401191332e-22,4.65848018525655e-22,2.71604991891221e-22,7.18877452565694e-17,1.8388254242618e-14,0.0138473355161123,0.00622462183411763,1.45039576114921e-22,1.67540929268369e-22,2.45556193545451e-22,1.33988232836465e-22,3.16857384401696e-22,1.00458417937456e-22,6.61191123204826e-19,9.91985255385288e-23,1.07394551817363e-22,1.14381060481743e-22,1.06762942588475e-22,1.2205970252456e-22,8.54827803128837e-22,8,669
8.54554301619073e-23,8.34151849862813e-22,4.82301294182249e-22,4.64146921343478e-21,4.29849583366313e-18,3.13264631783386e-16,4.73408048036928e-10,634.806078760307,9.58740530085533e-23,7.49366117498482e-23,2.4738403935086e-22,8.72257735520332e-22,6.82499481695033e-23,4.06630465081256e-22,6.71094617559271e-23,9.62495076156815e-23,2.52296945967063e-21,1.69379613705798e-22,2.23945356418067e-22,1.83557262511084e-22,6.87243239397978e-23,9,669
1.10477893867253e-21,1.95332311010195e-22,5.09232143063287e-20,9.56052696629107e-21,1.56613111419499e-12,2.9809437965325e-15,4.44467346198757e-12,11610.7064874978,1.33495896565584e-22,1.84189450674863e-22,1.37743814401803e-22,1.60258013906032e-22,1.83425390222022e-22,1.42673630885797e-22,2.3005841565384e-22,1.72490682383258e-22,1.3388652244135e-22,5.15006916476466e-22,1.93384625002136e-22,1.51577408735548e-22,7.20979681063664e-22,10,669
1.5396792965593e-22,8.73872233106015e-23,1.88005196504682e-22,3.79570785435267e-22,1.51354728199232e-20,1.25610538713622e-16,1.34292868168953e-14,64.8867198799346,1.03044039962409e-22,8.5477673950839e-23,9.00823332486252e-23,8.61948617121904e-23,9.97715447312444e-23,8.50937134639114e-23,2.52357124016806e-22,7.80427422032925e-21,3.4997479311876e-22,8.49080587310461e-23,1.12499296284762e-22,2.56126398584441e-22,1.46192968884091e-22,11,669
6.88986563653026e-23,1.64054956099221e-22,6.02298247170445e-23,1.26010374443433e-21,3.37863397633758e-17,5.11240804115228e-20,7.25266326884624e-10,2.42244194432926e-05,9.64034465783949e-23,6.37604685411963e-23,2.49388789918723e-21,6.01803029603572e-23,8.21546641788833e-23,6.00767206818418e-23,4.30722719439903e-22,6.36054812783698e-23,6.00174527178683e-23,6.00816438262325e-23,6.33559468450394e-23,7.08489467561797e-23,9.72470380832176e-23,12,669
6.73237356941242e-23,3.52881078656832e-22,7.63819031221681e-23,4.59821282511342e-22,1.30615000306423e-18,3.10586422852751e-15,6.59918716538572e-06,0.0001218438309714,7.44105786184912e-23,6.4116308921123e-23,1.02844169560952e-22,6.32339659593039e-23,7.3386462345967e-23,8.68407852424871e-23,7.18092566239467e-23,7.34858035712347e-23,1.54434736425699e-22,6.41293050944017e-23,1.4164169407646e-22,7.07146649046647e-23,1.05027128699612e-22,13,669
3.37890849707986e-21,1.47581915916401e-22,1.6710040197381e-21,8.85564351251707e-22,2.66669231565969e-15,3.20606665023165e-07,5.94607455261667e-13,0.0577833154369872,1.51440255413285e-22,1.86959768153209e-22,1.45544022437367e-22,1.87422997790873e-22,1.3229035320495e-22,1.46975154399634e-22,1.28335820659181e-22,1.2812132907914e-22,1.3894921223876e-22,1.67125357142594e-22,7.13520327263543e-22,1.31159327109434e-22,4.19406148667119e-22,14,669
9.98744100599963e-23,4.11477478530521e-22,9.98822049132804e-22,1.1809876339379e-22,1.88026696283936e-20,5.44110897770321e-14,0.00174836159241425,16076.6349037915,1.37584881536205e-22,2.65311704847309e-21,3.46497852643475e-22,1.14359077057401e-22,3.93119306846373e-22,1.38414118363098e-22,1.03233028406339e-22,1.43693718481138e-22,1.41469145036156e-22,1.0025520956466e-22,1.25917303656261e-22,1.8808279218994e-22,1.05565043779989e-22,15,669
7.63361556903741e-23,1.01486942043426e-22,8.11272952374953e-23,1.15161086132722e-22,3.73271342122769e-19,1.31918496727792e-11,5.289796682108e-09,1.7463278239739,4.80692207255679e-22,9.00405014514754e-23,1.31154895595047e-22,4.16882989460651e-22,7.95324574638054e-23,1.01824898860709e-22,6.43734868428567e-23,1.46215820440949e-22,8.62617636127247e-23,8.5235910911433e-23,1.75741232687843e-22,6.37271346698533e-23,3.53277963431702e-22,16,669
7.56298593417124e-23,1.89764514302225e-22,1.18483322846976e-22,2.52856013526292e-22,8.48447546485887e-21,3.31284922768615e-16,5.96404032997601e-12,2.29050238961288e-05,7.34044082880244e-23,6.33787885712722e-23,1.52152924329888e-22,6.33196749384667e-23,9.54730447630687e-23,8.76012046853465e-23,6.18806242742162e-23,7.56430759195374e-23,7.57097907673868e-23,1.27517520673829e-21,8.10393527149388e-23,6.24550092787052e-23,6.55325769332651e-23,17,669
1.7095313466393e-22,2.28549799598494e-22,1.72332980366493e-22,1.63133326450998e-21,2.86971458179892e-18,6.35704791454212e-15,1.60509073659984e-11,18609.7818692888,1.10738688474054e-22,4.79833463175345e-22,1.37152065733824e-22,1.34658926040553e-22,2.09125478498952e-22,2.4159279938776e-22,2.02555522326045e-22,4.18831917878541e-22,1.09729917990826e-22,2.93755976117739e-22,4.53907701192032e-22,1.79256091455818e-22,1.08315619244969e-22,18,669
