"(Intercept)","A","B","C","D","E","F","G","H","I","J","K","L","M","N","O","P","Q","R","S","T","sim","n"
1.1122092226893e-45,5.0908670877347e-45,6.47890746207338e-38,9.99613641735974e-28,4.02003945427819e-20,8.96732486099465e-11,43741368376.8915,6.65042969878144e+33,1.21558931809951e-45,8.5953572958629e-45,1.11676423486377e-45,1.80027805887056e-45,1.11904701055519e-45,6.15912669186582e-45,2.63118419399889e-45,3.35358526039167e-45,1.15759127655055e-45,4.24541708544074e-45,2.77447550249475e-45,2.00761991520559e-45,1.80051729471163e-45,1,1583
1.56214641460387e-44,2.6395611301703e-42,5.72059195297916e-35,2.07472046334795e-28,2.84673955918867e-13,2.30760564499328e-08,725852978210003200,8.0755782606812e+58,2.30871090927366e-44,1.68303288463498e-44,5.47109201022648e-44,1.44320981999363e-44,2.09796249393732e-44,1.14311523710685e-43,1.52046592639963e-44,1.0508184902932e-43,2.92954937164077e-44,2.68690712742997e-44,1.5673634556183e-44,1.93411098586391e-44,3.90189624854318e-43,2,1583
2.05299464773675e-49,2.74985976082969e-46,9.41294732932597e-43,9.66355068814896e-40,2.18413964946317e-31,5.8211414280885e-12,80312728300701.6,8.90542390073207e+46,2.45101280056508e-50,2.80196250566565e-50,3.32714481200712e-50,6.51555304463095e-50,2.12366266075436e-50,2.18756862055496e-50,2.11857625638637e-50,4.6064973019912e-50,3.13030945354652e-50,2.18088882847784e-50,2.11477170037963e-50,2.39278671756688e-50,2.50151867149892e-50,3,1583
3.95545488921518e-48,5.95892546557008e-46,2.74102952255116e-43,1.02816846739245e-42,2.49099139894651e-27,9.57977611061452e-05,2274836370.42031,1.48139017573326e+46,4.06380764035727e-48,4.00532089298434e-48,3.91898692783038e-48,2.41893905771577e-46,8.85571088065829e-48,4.04623742639236e-48,3.88206793389272e-48,3.79844162503019e-48,4.02934898242554e-48,6.55469587682172e-48,8.32418355517264e-48,9.44910524398052e-48,3.78498769481969e-48,4,1583
2.38891070098807e-47,9.35836562965673e-47,1.55528102472657e-40,6.32313665505554e-28,1.16328611782501e-13,0.0112250081596534,11938993489.8405,1.28317752655741e+39,3.63805536515714e-47,5.77677554594045e-46,2.49518765261305e-47,3.3395555588239e-47,1.62455403346997e-46,6.08143052618503e-47,2.40913741339282e-47,2.40521689270656e-47,3.09083742247148e-47,2.80493219432106e-47,2.44848863727509e-47,3.08343221923983e-47,2.38582903214558e-47,5,1583
9.76914580122436e-45,3.53668474785273e-41,3.9629843701739e-40,3.48882984570334e-34,6.07301996072235e-18,0.264786774952542,132082228241980,2.48944805473916e+39,6.83271847140063e-45,9.53554852492443e-45,6.80318157963769e-45,6.68590832319294e-45,6.88479262443224e-45,6.66859899966191e-45,2.63114648316961e-44,1.80295192509334e-44,2.02370781295399e-44,2.51234716865157e-44,4.08233741110036e-44,8.91325553500002e-45,1.17779786798782e-44,6,1583
5.46750938306148e-46,4.1623592851734e-46,1.46758802702569e-41,3.21884488269418e-23,1.87482669943607e-20,0.275474562719993,11190670392824436736,3.18251877357656e+46,1.23232597004287e-46,1.04928380178223e-46,1.86179240175084e-46,1.12562360834456e-46,1.19464884972346e-46,3.63526236537748e-46,9.5268962201928e-47,9.65925106030499e-47,9.12769368058277e-47,1.36074335828357e-46,1.06062082041697e-46,3.20930720987998e-46,9.14644004511221e-47,7,1583
7.83622301455763e-49,8.95554896054314e-47,5.68365312095635e-42,8.432141102017e-32,1.04584469207516e-24,2.01620921737419e-07,3.76060421733851e+22,1.09499370699933e+32,7.55042573117448e-49,6.59692242569442e-48,9.32241723770255e-49,8.7930325798268e-49,8.06480546657101e-49,7.53568245396076e-49,9.85295282966292e-49,7.92160505516346e-49,9.22630471536943e-49,7.51287039422833e-49,1.01301678425774e-48,8.47264577750565e-49,7.65721459471803e-49,8,1583
5.80305945858323e-45,2.3692635407665e-44,2.49595341341679e-37,2.18265920338736e-33,7.80289202308916e-20,4.10025830490995e-07,9.99777536982494e+31,1.49772175580697e+35,2.15846511809984e-45,2.32998379882489e-45,2.38283237144956e-45,2.47127720922306e-45,3.08119351962928e-45,7.5516516236473e-45,1.80217372686263e-44,2.52234196421916e-45,3.00454005939872e-45,2.13824447446057e-45,3.91465386723949e-45,1.11736497118959e-44,2.19190020488479e-45,9,1583
1.36667823322629e-49,5.2661729414534e-49,2.15997691342089e-44,2.4766476392903e-32,2.19508299099156e-19,0.0143295345170838,36891281861.933,3.7329729512779e+45,2.26433624307842e-50,2.21168523407465e-50,2.39845215975089e-50,2.05259799195065e-50,2.12390445964189e-50,6.09554666077117e-50,2.18931226296261e-50,2.05219671246776e-50,3.56152649663242e-50,2.48236490169457e-50,2.08720778861955e-50,1.0017435960826e-49,2.14817839508888e-50,10,1583
2.24532021044769e-45,6.78376436591838e-44,4.01327753090247e-39,1.36715410849737e-33,7.24625255874213e-14,9.83471035132176,171671275068268320,1.08117374219875e+50,1.47585764397377e-45,1.26956632860351e-44,8.33802815040887e-45,1.27686765631488e-45,2.18348484535143e-45,2.24499219320237e-45,2.32838971929947e-45,1.29083850911719e-45,1.96638046270399e-45,1.64093128598009e-45,1.83368773516171e-45,1.74238297044498e-45,1.64271323220711e-44,11,1583
1.57017530084404e-46,3.04007762172101e-42,4.04285740150805e-37,2.03663360727644e-34,2.19622691773861e-23,17748.5890242989,500685623366571456,1.34599992642169e+31,4.26258152128768e-46,1.58160840181836e-46,1.67132721250724e-46,7.01242674237599e-46,2.1775325437964e-46,2.38525877612071e-46,3.34855918554696e-46,1.57484470991447e-46,1.85076145992456e-46,1.76547947542841e-46,1.62176327953673e-46,3.70941990321279e-46,1.70290684745792e-46,12,1583
