"A","B","C","D","E","F","G","H","I","J","sim","n"
0.137295688052916,-0.481528962381795,-0.198006910763653,0.114170706791319,-0.315680724677587,-0.012731601290956,0.691112588527281,0.559987629248736,0.47312167788455,0.650665453921951,1.5,100
-0.00434319099340619,-0.152803349686908,-0.366411621812297,-0.596290887585124,0.400109292984286,0.0991874774072282,-0.121420480225329,0.524958713477943,0.691534798483432,0.692850331577141,1.5,250
0.283671837254751,0.432552391667349,-0.362537471866453,-0.202314261919792,0.438169848727262,0.691192839407427,0.576721897213749,0.686617347776119,0.679480899745848,0.693147095435185,1.5,500
0.0813914386124201,0.179271970763913,0.387107857186996,0.457166146271398,0.12089320722554,-0.32028650164086,-0.0822458068871902,0.683938374491957,0.693146191759759,0.693147180559918,1.5,750
-0.243437371251501,-1.80289705062782,0.315142141431595,0.111377771813618,0.658390607953726,0.130101107417042,0.624607765147721,0.693146461371282,0.693147180470132,0.693147180559945,1.5,1000
0.194697845293704,-0.242566786295838,0.215985735641329,0.628619149475886,0.539137478174331,0.691557242211287,0.690774834438456,0.693145017218434,0.693147180538703,0.693147180559945,1.5,1500
-0.177719782136221,0.554997676263937,-0.0788986017630584,-0.64174634617272,0.493585307813299,0.692962515611146,0.693015971633065,0.693146010566293,0.693147180559945,0.693147180559945,1.5,2000
-0.38298110036365,-0.178896197688406,0.170105695946311,0.479485135706786,0.598036440952791,0.693083373213445,0.693125226578793,0.693147179666273,0.693147180559945,0.693147180559945,1.5,2500
0.0258511825129197,0.164999650182578,-2.85792512809356,0.662785270636976,0.691453593202204,0.693143296855107,0.693147113778547,0.693147180559945,0.693147180559945,0.693147180559945,1.5,5000
-0.0908904054465169,0.188398727265227,0.688400963442518,0.693083175112636,0.693147176123893,0.693147031437628,0.69314718055771,0.693147180559945,0.693147180559945,0.693147180559945,1.5,10000
