"(Intercept)","X1","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X2","X20","X3","X4","X5","X6","X7","X8","X9","sim","n"
8.23773981329164e-32,1.2243336088279e-30,2.40879247079316e-31,3.49372373497352e-32,6.34524802938579e-32,3.4680961197693e-32,5.61576386984466e-32,4.21327053386697e-32,6.43174928462115e-32,3.76579035724343e-32,3.7114771540318e-32,1.95638003661954e-31,1.63734635176873e-29,3.35001133472072e-32,2.45565504669262e-24,1.51097099969851e-17,2.32331257639514e-12,1.17669710067686e-13,72319099.2861165,7.93347391620122e-32,3.48393333774549e-32,1,500
3.99248617739493e-33,2.25696586391038e-32,1.03298621294918e-33,1.18610524455759e-33,2.14660418701e-33,1.09375436826268e-33,1.0356120575709e-33,1.06902964084428e-33,1.04800300754352e-33,6.02313183894295e-33,1.21922002993567e-33,1.19132371681269e-33,2.16555540630316e-29,1.21238993309835e-33,1.80497020910191e-28,1.5885696177077e-22,1.25245057870596e-15,1.13597861920485e-13,0.00290701995370873,1.55810048920213e-33,1.10528887593419e-33,2,500
5.51178599621936e-35,1.5910776726226e-34,1.01009013223542e-34,8.56175748124827e-35,6.05078607200638e-35,1.06719661370634e-33,5.743410702979e-35,6.80209709703096e-35,1.34117404888623e-34,6.19925881623612e-35,8.47349539449803e-35,1.48099287390093e-34,1.56439608106033e-33,8.27432415859049e-35,5.25335345101107e-32,7.53152680474981e-20,2.69684183630771e-12,2.54305035259292e-10,7.49968854183918,6.87133370511863e-35,6.9677936942454e-35,3,500
6.74102919280918e-34,1.77202462542452e-32,1.88637887753011e-31,3.27128523722791e-34,4.56327217038411e-34,3.25388356201926e-34,3.36460118708598e-34,1.5838777575409e-33,3.67091541659553e-34,4.0850196738282e-34,7.35667951620764e-34,3.25415678046324e-34,2.99711256274204e-32,3.65931402964568e-34,6.35539215867304e-24,3.79500286191822e-19,2.68321969531096e-09,1166.79619610988,28350450274.2134,4.49638528891722e-34,3.34871555131931e-33,4,500
4.72757728177442e-34,1.22614594057572e-33,3.72652371098933e-34,1.11643303242944e-33,4.50328587471457e-34,3.79600519294872e-34,9.90202436342254e-34,6.64344289011737e-34,4.10464384332232e-34,3.69983512732333e-34,4.12715676153662e-34,4.03858499094552e-34,3.37076552737277e-32,3.72069909726121e-34,8.49141034246141e-29,1.93589864489802e-18,3.08594987889932e-16,0.000107969802411979,13.8168335572931,1.94843439176176e-33,4.5191543436056e-34,5,500
1.19154808788548e-36,1.44624138323947e-34,2.11725016927527e-36,6.61676761128089e-37,2.16599459640606e-36,9.64347841517012e-37,6.72649002315835e-37,7.54733335253161e-37,7.27703924931811e-37,6.69597655983177e-37,1.12576643077545e-36,6.67177143857469e-37,1.38877007945362e-33,2.21505027923477e-36,6.05731209018728e-35,1.29597095667709e-25,3.11109147303372e-12,1.07215932385977e-09,0.126827237232717,8.84170722611133e-37,6.63806690914213e-37,6,500
6.92623350310466e-36,9.57387656670012e-35,7.94208724081882e-36,5.71075504613127e-36,1.02711063485708e-35,8.54738481271059e-35,6.2841392622703e-36,5.94262069462915e-36,5.71175055045177e-36,6.94115807608133e-36,5.54082504661944e-36,5.90151629480672e-36,1.26147724836066e-35,5.2381776196226e-36,4.75594889245599e-28,3.67082657900593e-23,5.59047546326324e-22,8.28336337290117e-07,9820.7049864643,5.22455848945007e-36,1.01039594250326e-35,7,500
6.52044740518668e-36,6.51278884302395e-35,6.52098225504546e-36,1.03135935965818e-35,1.01953797420389e-35,6.72274413849511e-36,1.34188000725824e-35,7.54450432546746e-36,7.96946522826912e-36,6.51868098289697e-36,1.20654719029966e-35,6.61989626411669e-36,1.89698588083276e-33,7.89060308116987e-36,2.48357190575103e-32,5.24360732027417e-24,7.88550803365246e-20,7.68180005823677e-09,0.195249238578441,6.54142397055413e-36,6.89841385534214e-36,8,500
2.29373665307366e-32,9.11514529816158e-31,4.61274746638547e-31,9.14784215650188e-32,2.86594713708712e-32,3.60327434067692e-32,2.39199948014293e-32,2.26226735399233e-30,1.08572571810277e-31,2.46126533053963e-32,2.90012954015496e-32,3.35432040148462e-32,2.88991727469097e-27,6.68749231300359e-32,1.36430783994365e-27,6.64141322764336e-19,6.59789257508293e-06,0.000257758020365701,12459400623715.5,3.53515067939399e-32,4.29042619263943e-32,9,500
1.65277632944602e-32,1.72283358828488e-30,5.41038927252454e-32,1.84788193870462e-31,2.20788710946042e-32,1.60896685980184e-32,2.34809107278858e-32,1.68736956871439e-32,4.93114654431675e-32,2.27523795427098e-32,1.26210414365749e-32,2.03749162605912e-32,1.78039142385898e-28,1.25701012307027e-32,1.38934965472629e-30,1.36879345075233e-18,1.16990559719972e-10,0.717069302356481,237.663550456787,3.27385889377245e-32,2.32176463047169e-32,10,500
8.63398865446838e-33,6.09273504558716e-33,6.2760516047689e-33,6.24362209188107e-32,6.79789041728043e-33,1.05608710713594e-32,7.04938075403651e-33,1.93357287855432e-32,6.93830839632583e-33,6.70662802731409e-33,5.65969610449848e-32,4.20386333794874e-32,4.86578099548559e-30,8.31073597504135e-33,1.0262214234032e-30,5.16176471067578e-22,5.25877261417818e-09,4.26435921772021e-08,346841947221.596,1.84717913786397e-32,6.13089275907535e-33,11,500
1.36462447726251e-34,6.34784072249483e-31,1.45466724563237e-34,1.40217500575407e-34,1.21804961161251e-34,1.20185037472632e-34,1.25193816520008e-34,1.21963887805389e-34,1.32989957451216e-34,2.56321006934077e-34,1.20768541863527e-34,4.31161217039564e-34,8.00560442286869e-31,1.68510237341605e-34,1.4059765383463e-30,4.37402893072023e-22,4.9987674342454e-12,3.92536085708292e-08,136433036.590229,1.50487002206795e-34,2.04752174252048e-34,12,500
1.34171780103649e-33,2.00540924850332e-32,1.62999281043666e-33,8.23891906630392e-33,1.48654045553903e-33,1.69523879257453e-33,1.30039485762038e-33,1.66512491954967e-33,2.68840678792567e-33,1.88798372994421e-33,1.32471170009369e-33,2.56891628144044e-33,9.23454732327749e-31,8.47567500046471e-33,1.22285369569966e-28,4.01490771927996e-10,6.17384490629893e-09,1.04032997857466e-08,10980387.420857,2.18245102144888e-33,1.482014408103e-33,13,500
1.48558649145398e-31,1.072819614525e-29,2.49626665087205e-31,1.22540805958562e-31,3.02688226597159e-31,4.75164787343102e-30,4.32009685967673e-31,1.32698474761222e-31,1.52064293174815e-30,1.84863932141107e-31,2.88932088132453e-31,3.22933290124983e-31,1.49053761400642e-25,1.55957477072045e-31,3.19743608801884e-27,4.63145112762488e-15,1.57016340181599e-06,7.33992509777577e-07,0.849521354100319,1.45140240657167e-29,1.24520464580182e-31,14,500
4.29190504535829e-31,1.63748390552817e-32,5.45951320443183e-32,1.14948903283664e-32,1.33145174545765e-32,1.26201136431937e-32,8.5506957759658e-33,1.97027883963856e-32,8.52050570007409e-33,8.30914329280863e-33,1.04676267876202e-32,9.13168926754439e-33,1.07059907141497e-28,2.70108926722497e-32,6.19714488888452e-29,1.91947115968847e-11,1.41089476669022e-10,1.22280863205757,99186334549.3304,9.97017884242129e-33,8.23934398570842e-33,15,500
1.26264470317712e-33,3.03478906180219e-33,2.11314857881341e-33,4.62180642749962e-33,1.18306202097988e-33,1.42485343201465e-33,1.18932465071586e-33,1.0027295199349e-33,1.17835827585952e-33,1.68008149500367e-33,2.1745828434674e-33,9.98390044679027e-34,2.37540300893917e-28,1.3782023668105e-33,1.68897039422221e-29,3.86987228814191e-18,0.00163348524128777,0.0326208262207641,234.815967321135,1.02621623268763e-33,1.01558433530286e-33,16,500
2.91326003627968e-33,1.45424238624021e-31,2.44813047577757e-33,2.38022543915657e-33,2.57460336037174e-33,6.08178645773831e-33,5.94985944979905e-33,4.00840287704605e-33,2.48150186142704e-33,5.31436592394631e-33,1.16403099954421e-32,3.29912297215889e-33,3.36775410754128e-29,5.8800795954309e-33,3.50443874065839e-28,2.88594730233052e-14,1.11565360198222e-11,0.159399963469816,2.77939311828217,2.58721093526955e-33,3.09545868282676e-33,17,500
1.7153265893179e-34,8.52293535469821e-34,2.82038798361571e-34,2.24159293226718e-34,1.94980029814479e-34,2.6208771826223e-34,9.05792622093281e-34,1.73731035669552e-34,2.98283314014955e-34,1.7308638280344e-34,5.15752269264104e-34,1.92231943244022e-34,1.34902507464108e-29,1.78356168388285e-34,2.12361421741894e-31,1.36557948879725e-17,1.68373664821901e-10,1.7712385444417e-06,0.564735519949986,1.77892764614064e-34,1.6984477413588e-34,18,500
1.08207147462778e-32,3.21648089913806e-28,4.32437883855758e-33,8.79148066795233e-33,3.52167135031012e-33,6.39908661886458e-33,7.57641413504277e-33,5.5801741159657e-33,4.13321689588084e-33,3.72062318924581e-33,7.81733050633385e-33,4.00414085780662e-33,2.79245770293581e-25,5.92147029806115e-33,2.07284008124823e-24,7.62174219868157e-20,288.014674263852,7.81877131042348e-08,3804965.75628398,3.21273708977092e-33,1.77755013200899e-32,19,500
1.30809733806419e-32,2.16833604491903e-31,1.80348352814528e-32,1.46591168690583e-32,3.73122028007691e-32,1.16151975834106e-32,2.76177230360962e-32,1.17962017481738e-32,2.14566027069786e-32,1.20040219357847e-32,1.69096054627524e-31,7.49185005698539e-32,3.12722535704661e-27,1.7662964102463e-32,1.02352953519101e-28,1.43132733898314e-23,3.76319969848701e-09,7.2818817019961e-10,0.185744876578809,1.32334201515118e-32,2.3143477113045e-32,20,500
1.28210553450063e-33,3.81763685101515e-33,2.14713910099917e-33,1.12306196061146e-33,1.40599955025848e-33,2.69225035120645e-33,1.00070855566358e-33,1.07811940927195e-32,1.33985133187103e-33,1.22483822777783e-32,9.98159578622381e-34,1.12444910669912e-33,1.03168447396167e-31,1.77641178238067e-33,2.16611350560658e-29,1.66121965337073e-19,3.66407258962606e-12,2.21969798078491e-09,7996.98299997013,1.23746301464876e-33,1.36377213825625e-33,21,500
3.16828869051616e-33,9.2392547017611e-31,1.93205657507047e-33,2.49148446832065e-33,1.01433375306641e-33,7.32978620844997e-34,2.37952508496071e-33,1.02359088431131e-33,6.47682056919538e-34,6.08545634711958e-34,9.50738678005253e-34,8.46998828739137e-34,3.4584617098375e-32,6.64093748618156e-34,9.096105003363e-33,5.01013911676523e-12,0.0146335040774033,0.586379142587572,671.875751801162,7.74669247866504e-34,7.01661374767593e-34,22,500
3.4169627682645e-35,1.762484110559e-34,3.31060295163904e-35,4.82128754008345e-35,3.76815911106375e-35,3.5964849575952e-35,3.69248293314404e-35,3.33830373046247e-35,7.2018171389139e-35,4.42778615999802e-35,5.05593553795625e-35,4.16102842960507e-35,5.21702679713376e-34,3.21356717585854e-35,9.33677634588181e-30,7.6555454204861e-25,3.2649384419044e-13,1.72301647287493,60.1732944152497,4.71675293671271e-35,3.23156337322919e-35,23,500
4.8868361434727e-34,6.3759178247221e-34,8.6203706261961e-34,3.18714248955244e-33,7.1116741421276e-34,3.43933789850728e-33,8.55552540895505e-34,5.97238519207314e-34,9.98563550673319e-34,1.11862203843216e-33,4.82027399188815e-34,1.17931323605443e-33,1.48119200645512e-32,4.5282368359109e-34,2.02796029485155e-29,1.5461610892712e-15,4.77575430457967e-17,6.8961472227332e-08,19021676.8596855,1.00491089614796e-33,4.49887305346241e-34,24,500
1.24255493149821e-36,4.11856383011082e-34,7.50307611696631e-37,7.37513271007205e-37,1.09165299438185e-36,1.52909988509623e-36,7.57088845369106e-37,7.89868380936993e-37,9.26463735646978e-37,2.99968156154699e-36,1.52907835392138e-36,7.56489175068197e-37,1.07404508437217e-35,1.11199152684342e-36,4.37680301397775e-28,4.31424234782523e-26,3.64746364152459e-16,0.111512815394682,11328897.74548,7.43977811070047e-37,1.25767577341156e-36,25,500
2.29906467221894e-37,5.2351479556648e-34,2.08969883931706e-37,1.51000098153588e-37,1.61669657100362e-37,1.50018587212263e-37,1.50094182170368e-37,1.59929729311124e-37,1.62587345080274e-37,1.62732904886156e-37,1.78134804294414e-37,1.78131753494067e-37,4.8772869400565e-36,1.5051745788257e-37,8.90388530182327e-30,1.49777864659271e-27,1.00788546436863e-11,1.54596017171236e-12,23.7034780492007,3.87498601806302e-37,2.30402725350221e-37,26,500
2.97317152057178e-33,7.45905047147461e-29,1.6351615660781e-33,3.9818674168649e-33,2.23853568859255e-33,1.13270099250728e-32,7.37547775308249e-33,6.1375357329232e-33,1.52955682845535e-33,2.17169165437313e-33,1.55419256949934e-33,1.83566176620733e-33,2.56022489498342e-31,2.17403156979845e-33,2.02665329949994e-31,3.73709915049977e-19,2.09798574040991e-18,6.563551854127e-08,19147019.3856072,2.61810865349832e-33,1.56664839725023e-33,27,500
3.09374777672262e-34,9.51172677275989e-33,3.72997946038509e-34,3.71163421291539e-34,3.03867697498215e-34,3.07663458503747e-34,5.19704371716651e-34,3.45359582545376e-34,3.20369525185451e-34,4.60971912714667e-34,6.48968648941844e-34,4.84301040431458e-34,4.78289486661107e-31,3.76725858883696e-34,2.16294799837071e-26,1.29763180619637e-19,6.78107504141626e-16,0.00180693995522337,0.141017717587891,7.26920250007798e-34,5.14059356411072e-34,28,500
5.25641387193143e-32,1.29628072080533e-31,4.87213597102262e-31,7.77769911772323e-32,5.35094185980569e-32,4.78203885605438e-32,6.14942753187498e-32,7.95478962139274e-32,9.68758886025233e-32,1.16842652608743e-31,3.46203289934213e-31,5.47654280955812e-32,3.05960876801417e-27,4.95129720051589e-32,3.41998927502893e-25,3.2731618401603e-18,0.001155067079054,0.00181361935173392,125.202650136597,2.9734684618655e-31,6.62390446594926e-32,29,500
3.57412758087766e-37,1.90599118889996e-34,1.22295676999129e-37,1.15089715639213e-37,1.9665600549657e-37,1.12537265973338e-37,1.25326968889302e-37,2.12085187529975e-37,1.97285578755799e-37,1.50299387597957e-37,1.12903230050064e-37,1.14604609415508e-37,4.04551456914572e-36,1.2415525163792e-37,1.30220669452374e-33,4.01639503379188e-26,2.39194223464044e-08,1.93482736119232e-14,0.998899931879509,1.21714940614244e-37,1.17692484860049e-37,30,500
4.88087921350375e-35,9.7719322965931e-34,1.54217897438794e-34,2.85292636135954e-35,2.98074701825168e-35,3.9509637878886e-35,2.86523392913271e-35,3.1346375419311e-35,5.06339394729026e-35,2.85692652066688e-35,3.68128087418762e-35,2.85835985299193e-35,5.01807794189649e-32,9.91577495922087e-35,2.45354212403062e-29,3.3716670116085e-21,1.4257337604206e-14,7.16526300916839e-06,5.97143806939122e-10,4.60337773227154e-35,3.89712013328172e-35,31,500
7.98438703035993e-33,5.90935318258591e-32,8.87633885327042e-32,2.8848614528376e-32,7.28652319095467e-33,7.74883175254696e-33,4.70582874452959e-31,7.9192473384476e-33,4.19371966187942e-32,7.33436035152324e-33,6.67859302763618e-33,1.03150113170081e-32,1.92207730649902e-29,7.48541568332512e-33,5.31946346497694e-30,1.4337959044536e-22,9.12763261651211e-07,1.11703704353001e-06,475523317.275835,7.5323205582713e-33,2.89324053671086e-32,32,500
7.83683076215865e-37,1.54854530234266e-34,3.34127243185017e-37,3.00608403297353e-37,5.06899276551992e-37,2.90153253740994e-37,6.2260585865122e-37,3.837632644856e-36,4.76701519055904e-37,3.58445633555529e-37,3.09229822221357e-37,3.10522104909954e-37,3.66964390599817e-33,2.8775004998678e-37,2.23921452722305e-33,1.21939316778279e-23,5.74167065593747e-08,47.1200372974691,211.712758506487,3.0359111752116e-37,7.05219989220935e-37,33,500
9.5957429683816e-35,2.11484187309519e-33,1.57840943020934e-34,9.19539461868767e-35,1.2110160607669e-34,9.56804336633073e-35,2.29580953495879e-34,9.07927762204026e-35,9.42640926703817e-35,1.0899112012129e-34,1.2547083009843e-34,7.90829673665873e-33,4.55425756391596e-33,2.90739514217843e-34,3.60092768369018e-29,1.92531375613651e-18,4.71161260807221e-11,8.14939025517029e-05,98048581.8235851,1.42801089683982e-34,9.01895784319202e-35,34,500
7.22646543491926e-35,1.71762863542873e-34,1.18451117666118e-34,1.06651376325138e-34,6.64391220758772e-35,2.15614256648763e-34,8.86966049131056e-35,8.20160494782807e-35,1.36357208609514e-34,6.09566779041618e-35,6.03272866694609e-35,6.91945865882106e-35,1.84338811941521e-32,6.65476203159008e-35,2.64211343094386e-32,3.1764035823091e-24,1.23912240066318e-07,1.75355116570319e-09,0.0952288536509908,6.03113532348645e-35,3.19510490666666e-34,35,500
6.57471215024041e-35,1.98874448605568e-34,4.48353156906592e-35,3.49483467436914e-35,1.49546852062644e-34,3.15239634198066e-35,2.93950545427841e-35,2.29370387009574e-35,2.56523933980209e-35,2.40441062939845e-35,2.17719726278099e-35,2.28746821532645e-35,4.62185549452769e-32,2.42638491812582e-35,2.07701835137083e-28,4.56450538872633e-20,1.26432288440176e-15,4.47287792058366e-10,233.08176702552,5.59741785663173e-35,2.23782006897378e-35,36,500
6.91510311290093e-35,3.11967787818256e-34,5.60719637685841e-35,9.28346540033204e-35,5.53222754289042e-35,1.19202597805885e-34,9.14735477768032e-34,8.07834999584267e-35,8.09531881206318e-35,5.86170499672405e-34,5.92617354796834e-35,6.05532836868736e-35,4.09120061678683e-32,6.44648629677821e-35,3.52839374299283e-29,3.30290916718196e-27,5.26883514000725e-05,0.00194557312020226,600.425123845156,1.64098899592657e-34,1.03152848018306e-33,37,500
1.14807148474126e-35,1.70891232258501e-33,3.42196688576309e-35,1.16880301299248e-35,1.18049895608993e-35,1.2111728905276e-35,1.37408678585654e-35,1.21281211468717e-35,1.14184773372794e-35,1.52497643110442e-35,2.19772805886411e-35,1.16938483509965e-35,3.53872279254966e-33,3.84074603204117e-35,4.54282812544966e-32,2.10710705492875e-14,8.94456286650832e-17,7.69066327170381e-12,0.268065862977703,1.2084887041241e-35,1.89604334944427e-35,38,500
2.47511839239819e-33,6.89212776056348e-31,2.52588296079857e-33,7.36918201478981e-33,3.01002324696277e-33,8.04762906826943e-33,2.48439761372713e-33,3.03090965891505e-33,2.74508412156003e-33,3.27996079434838e-33,3.9917512484204e-33,6.05822481761774e-33,3.73305212062555e-32,2.66884893925908e-33,2.0498134820558e-28,6.51828201500614e-21,2.56269602405944e-07,1.93560883298477e-07,2676.01671208788,3.82689608550912e-32,3.40343006626883e-33,39,500
1.30609948649106e-35,1.12628290293924e-33,1.30583250091478e-35,2.01701612293136e-35,2.3035401716773e-35,2.78583323439055e-35,1.32463767194251e-35,1.6086421146687e-35,1.76330364919939e-35,1.32835701075133e-35,4.09855586075511e-35,1.4275972930624e-35,2.21378590613034e-33,1.42634908480251e-35,2.51604163445753e-30,1.14254421512497e-19,1.65676984274464e-12,1.5743105502074e-05,0.0163363895493996,1.46878599845547e-35,1.318437827243e-35,40,500
2.15456245386195e-31,8.52609371796388e-30,2.17477694010112e-31,3.82608117657427e-31,3.85194786507575e-31,6.84034018698455e-31,9.47495439579672e-30,2.10379581564702e-31,3.47302590706351e-31,1.9046204713623e-30,2.73250230046309e-31,2.06926681446006e-31,3.88997619721982e-28,4.93312072712745e-31,1.88495124935554e-27,0.00030599784561526,2.75042557979023e-06,2884.686257065,9483.10223624361,7.14021345163683e-31,2.6628587081902e-31,41,500
1.24994274540214e-34,1.76084832361918e-34,6.68615535575385e-34,1.36843748257488e-34,2.13176912055539e-34,2.12226894330121e-34,2.81054599149435e-34,3.4346559317854e-34,2.80670335244346e-34,1.25805573379899e-34,1.28312364374748e-34,1.28397218042062e-34,3.64337195183117e-31,1.26787440958452e-34,5.66463416101536e-31,5.60949878068982e-19,5.49063363529489e-21,8.5102113604075e-05,0.000195968949635776,1.49693863981426e-34,1.61215337818281e-34,42,500
2.58732747699125e-36,2.95489750665441e-35,1.29112363808449e-36,1.29210031959278e-36,1.35749206508085e-36,1.25001680719667e-36,1.30937818173592e-36,1.72899368726269e-36,2.63375843736518e-36,1.56127852925141e-36,1.26390231059844e-36,6.50063810785097e-36,6.26978351149015e-36,1.27072906077093e-36,5.56443184093875e-31,4.68929368355632e-22,5.08247802646898e-17,5.12728649152909e-14,0.535871470345885,1.38209748296415e-36,1.31861074508215e-36,43,500
7.38449468832106e-33,2.91304713676307e-31,4.1358205910391e-33,3.07293675172269e-33,2.17019513829884e-33,2.87975623324845e-33,3.67557002373689e-33,2.20434788327526e-33,8.98154582340938e-33,2.03912447805061e-33,2.14940733151019e-33,5.08121529832617e-33,1.53114250943525e-31,6.82784116081597e-33,3.90754301951273e-28,3.88815211830111e-21,2.01339901330127e-08,1.34473249992302,347337.874425067,2.25017290997284e-33,3.4345166111259e-33,44,500
3.86295328443566e-33,7.64048806316145e-32,1.16980887210844e-31,1.43131634449384e-32,3.88828298660238e-33,2.30476167617842e-32,2.8386611230593e-32,3.98581012363709e-33,3.9652536185351e-33,6.28372544657423e-33,4.05051047586896e-33,3.7238723256213e-32,1.95557735625348e-31,2.1627058833134e-32,1.04168965273457e-27,3.78617476621375e-13,4.32907630537459e-08,0.0124149925273167,1691504.29983096,4.06227171447686e-33,3.84896877682887e-33,45,500
