"(Intercept)","X1","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X2","X20","X3","X4","X5","X6","X7","X8","X9","sim","n"
1.13708917626629e-24,2.71853504804336e-22,3.90996040385852e-26,2.9255952502683e-26,1.60504507659752e-25,3.1082658395418e-26,3.57213302218869e-26,8.86146910836905e-26,4.38118824383829e-26,5.76819236857082e-25,3.11359827955991e-26,5.72354935493132e-26,2.20743867768699e-25,2.89726563063687e-26,1.81231288290427e-24,2.73802038470969e-18,6.60690576689137e-15,1.0680320909649e-06,7.6378917246067e-06,3.15607430867637e-26,6.0870020658845e-26,1,250
4.86319947389263e-31,7.08693013976173e-30,3.10281290299746e-31,3.44733348789771e-31,3.49613001815103e-31,3.11326654971383e-31,2.93798942957183e-31,3.08084575149304e-31,3.19153386744023e-31,4.38056340863138e-31,4.4114422329713e-31,3.04712821805242e-31,7.14467650178845e-31,3.52163200274637e-31,3.97057872072461e-29,3.66241838320677e-24,3.29967803975788e-18,1.44559631589677e-12,5.1594933844114e-19,2.9856108330253e-31,3.63662317504659e-31,2,250
7.13907409320789e-31,7.17415526879175e-31,7.98760563167336e-31,1.54240591763628e-30,7.23551520250372e-31,7.32564923233366e-31,7.95576275121279e-31,9.31540117185735e-31,7.0569602799615e-31,8.19335266123604e-31,2.03988162476153e-30,2.58706224276102e-30,6.08454849000006e-30,3.17988496603181e-30,1.67010609979175e-29,2.89221536458535e-19,5.23887640548237e-15,2.39462810052838e-13,2.70877312782959e-11,1.46826045801793e-29,7.68347826991309e-31,3,250
4.14397175685513e-27,6.26268886006145e-26,3.6368955046254e-27,3.73859434620763e-27,4.92171762177472e-27,3.89894080249777e-27,3.404563940426e-27,7.57895666726298e-27,3.55835789293161e-27,3.38599557583416e-27,1.59663846515718e-26,3.47548391271225e-27,1.883277664167e-25,4.216061096683e-27,1.01764976550967e-23,2.36078054660719e-21,3.48964124218937e-18,4.5893078949542e-09,3.43588470408488e-07,3.39702937829275e-27,5.67903548092736e-27,4,250
4.70733393209504e-22,1.75354907585727e-22,2.92951697883995e-22,2.98580670150796e-22,9.29296197949358e-22,1.77117992239443e-22,2.45333423098279e-21,3.90450413536442e-22,5.55476117910537e-22,1.45027169972367e-22,1.30477563411198e-21,6.57786409859924e-21,3.27665369340581e-21,1.44697748538506e-22,4.14673352544411e-20,9.4193590187769e-16,1.88614785004789e-12,4.29181752348474e-13,0.0645893130696758,1.85626570117983e-22,2.14098100418988e-22,5,250
5.84002502909454e-28,1.76981685076453e-27,2.70536536479608e-28,8.46940604070458e-25,5.4215929736164e-28,2.31578579775554e-28,1.96872657830052e-27,3.66369086234102e-28,3.77234483102655e-28,2.23350527045278e-26,2.26955848937107e-25,2.45187019750523e-26,2.10178215954869e-27,1.89806783729898e-28,1.23547208563604e-25,2.00452543412461e-17,7.47954234786095e-17,4.98382959775798e-11,0.00187026199388845,2.07945911917285e-28,2.23243180992419e-28,6,250
1.82383716689349e-28,1.20255887367253e-28,1.15767158087877e-28,1.06671043998282e-28,3.41339269813626e-28,8.62703607412875e-29,2.59498382490178e-28,8.94320173702736e-29,8.45896250701433e-29,1.32929550815231e-28,1.1062171805511e-28,8.65947815530995e-29,1.28335905483886e-27,2.16107408434754e-28,8.17690748074911e-28,1.31326439608951e-21,4.52614107517552e-16,1.02989717623591e-16,3.83442168638779e-14,8.57671922003873e-29,1.04803754246934e-28,7,250
2.00312978481934e-28,2.94642055872395e-28,6.04301858563177e-28,1.21509216392055e-28,1.18115775782361e-28,2.83602659421048e-28,1.28091312679972e-28,1.93710811124029e-28,1.31101481983589e-28,1.80278901475652e-28,1.23851973952054e-28,1.23541070155604e-28,8.21955946457442e-28,3.5779166608866e-28,4.74628332651663e-28,2.7082025568836e-21,1.8843938367505e-19,2.73407736717452e-10,9.15180901644292e-15,1.39245292965758e-28,4.80009884109514e-28,8,250
5.75906434348796e-26,1.31954783824501e-23,3.8944092196429e-26,7.05311416699505e-26,3.48886956829112e-26,3.49136003248163e-26,3.6561447861043e-26,1.50547247215714e-25,1.00938876059945e-25,8.91893203243198e-26,3.4033494265409e-26,3.53811233087249e-26,3.57340378007402e-25,7.91424039827604e-26,4.99988831777001e-24,1.3514089976612e-18,9.13264990785349e-17,3.66823085006562e-15,1.86419418023081e-13,4.55520314654417e-26,3.41645574653178e-26,9,250
1.72176999967497e-29,7.18852501544767e-29,5.32471300089482e-30,4.3517345859288e-30,9.91481001154143e-30,6.75115871444763e-30,9.71749176444646e-30,4.75182474375025e-30,9.38508114096028e-30,3.95828456933529e-29,4.40157550864827e-30,6.02508495223412e-30,1.08995311746081e-29,1.75719017589923e-29,8.3758143733831e-30,3.49411954632673e-26,4.96766525831053e-20,2.26119276435504e-15,4.6571728866201e-19,1.12148547518381e-29,4.39152318836749e-30,10,250
