"(Intercept)","A","B","C","D","E","F","G","H","I","J","K","L","M","N","O","P","Q","R","S","T","sim","n"
3.64870462328482e-54,1.70714010220835e-51,3.11064002470238e-30,8.61177439740846e-10,7956835149339.41,3.59571817258473e+21,5.30453482162696e+100,8.70696316571155e+117,2.98483839041944e-53,2.53154315561487e-54,9.67114493508479e-53,3.4291641982968e-54,2.57199404522354e-54,2.47963613292088e-54,4.08644824615121e-54,4.30585062274668e-54,3.15045653487711e-54,2.52730716053883e-54,4.61801092271036e-54,4.49525844887711e-54,2.64758249050409e-54,1,3420
4.36123453131097e-54,2.04617602162672e-49,7.18002802649733e-38,1.82661794618555e-12,1339260126960.43,5.07915616651195e+48,7.97360125103118e+104,6.11431093947011e+161,2.00022458316121e-54,7.88770463319458e-54,2.20526367298203e-54,2.10539489998524e-54,3.17944719959935e-54,2.09729765111498e-54,1.98222461356061e-54,5.88081379604919e-54,2.58998719623287e-54,5.08076095675444e-54,5.1627806951675e-54,2.10859993244035e-54,4.05543577156506e-54,2,3420
8.52485008916869e-55,1.69615283399021e-51,6.19761523688892e-43,2.9068868954348e-14,7.90767030153014e-06,2.93495757010646e+33,2.99058466716178e+69,1.16769528997746e+142,1.04433464401728e-54,1.02941343016933e-54,2.88225713591019e-54,2.74503585154727e-54,9.64598289561653e-55,8.43960455463738e-55,8.76671612155266e-55,3.49926655326434e-54,2.22716825006968e-54,8.63994884240066e-55,2.04076391534658e-54,1.42423648509984e-52,8.57175217116375e-55,3,3420
3.08805291671953e-56,9.74122395828904e-50,1.7030538186411e-43,1.86301377274889e-33,235661487.196678,18880216693049808,2.11098088696459e+82,8.25074861651593e+148,3.74350026343198e-56,9.76909872856572e-57,8.64323758756193e-57,8.68895070500188e-57,1.11570768169512e-56,8.67123160709618e-57,1.00991509331654e-56,1.65770539991721e-56,1.02978339160729e-56,2.31740290779366e-56,1.96113643221624e-56,9.81412111733363e-57,1.54610230493969e-56,4,3420
2.86510624613118e-52,5.82108707869112e-48,1.07158524092478e-37,2.47196081489133e-22,0.000216453879595332,3.45176328075359e+47,3.9764364024272e+81,5.88058621248778e+111,6.28783678472246e-52,3.76303691330768e-52,3.58843431214987e-52,2.60889236230525e-52,8.5107135372416e-52,4.08679855188413e-52,2.4389218767566e-52,3.74142838922055e-52,2.94236364756016e-52,2.63874732735275e-52,4.02109823107914e-51,5.7917384603694e-52,2.89511110316208e-52,5,3420
2.15928735979292e-57,1.09234790779297e-53,4.35202128937735e-33,3.86621519375471e-31,7.1969371371635,8.02017891392466e+25,1.53222140012288e+87,1.32826029424991e+115,2.23957529328103e-57,2.07108972831013e-57,1.8758834193554e-57,2.32233172025358e-57,2.50631558650619e-57,4.03690615295463e-57,2.56847073828857e-57,1.87276506006834e-57,2.26468095915751e-57,1.93943849730572e-57,2.16139264463688e-57,1.87148614203671e-57,2.27013230943871e-57,6,3420
1.07097332038483e-54,4.45055052352952e-51,3.20589298342303e-42,2.25610395871693e-28,2951091062772.57,1.13999944183497e+29,4.70215349858373e+69,2.12827580432548e+130,6.68060225672705e-55,6.7545111704367e-55,6.3075351917905e-55,7.55383303528372e-55,1.31427841763319e-54,1.4151299505973e-54,8.57279681786286e-55,6.80630349093282e-55,7.81816155132406e-55,9.30782647679262e-55,8.4109772970553e-55,9.53381673695718e-55,7.85178748726628e-55,7,3420
6.3625786897482e-57,1.4579440231518e-55,2.60496448066449e-42,5.00524039053118e-17,10248.0136202164,7.05198767471626e+47,2.54007750885382e+88,9.07977503357223e+158,2.28273686443237e-57,2.84252593029775e-57,1.01941972232697e-56,3.18078931265979e-57,4.18658989087279e-57,2.36217522291853e-57,2.13724775743907e-57,2.18145424788592e-57,2.92806323122843e-57,2.96508018810678e-57,2.11570442047154e-57,2.15494705999629e-57,2.04172524012743e-57,8,3420
3.88540719395018e-55,6.36964495287888e-47,6.63280547133764e-48,7.85692654180308e-09,3175383647.57947,5.45074313899944e+48,4.51995304754362e+89,2.45853167716045e+142,5.19828629617895e-55,3.56701886457748e-55,3.30054204411517e-55,9.48603578435206e-55,1.20288029345248e-53,1.18380270743056e-54,3.27994669080275e-55,3.81568495392691e-55,4.26763874654613e-55,3.71669734701144e-55,3.26595152408551e-55,4.44402381971975e-55,5.19521627931914e-55,9,3420
6.94286097834922e-58,1.05562888190983e-54,1.03562766450803e-38,2.49963549043753e-17,8246493.93196694,2.25367267104682e+30,4.78457707327772e+78,3.42567862542365e+135,4.16303957235585e-58,4.14562277774583e-58,8.64581972827122e-58,4.40755431397686e-58,1.12645587558904e-57,4.55352956448672e-58,4.79012417848362e-58,4.25279870595668e-58,5.25533451133443e-58,1.8553572764272e-57,4.15952416293815e-58,4.51750218083066e-58,5.12314333869987e-58,10,3420
1.95832559760428e-54,2.63574851309379e-50,1.57169523246723e-38,1.68294730717343e-23,541433.688725795,1.70337968488734e+24,8.69317807639792e+85,6.86664207283278e+128,1.90862437968858e-54,2.03845806137782e-54,1.40115027494411e-53,2.03293360139708e-54,3.04392642674594e-54,4.83343027899526e-53,1.92666292739566e-54,1.88601108265795e-54,2.12212309795095e-54,2.03258630680011e-53,5.58686357541523e-54,2.32299764009887e-54,3.60771607545653e-54,11,3420
3.35641809041964e-55,9.53526552849364e-51,7.58410174222667e-45,7.57800293738539e-23,51318543.5322174,7.63753148658149e+38,5.85437520171431e+86,1.05308054807782e+137,4.95090040917485e-55,2.09411266137841e-55,4.3486214174686e-55,1.89828403077834e-55,2.02441641767322e-55,1.86658026693884e-55,3.43103718028805e-54,2.29756797641379e-55,3.48876907063164e-55,2.10970587870691e-55,1.96898444302108e-55,2.44182036855199e-55,3.56741249836014e-55,12,3420
