"(Intercept)","A","B","C","D","E","F","G","H","I","J","K","L","M","N","O","P","Q","R","S","T","sim","n"
3.84181272538427e-43,4.8502250786007e-43,5.01259653751772e-40,2.52175331961107e-33,4.44782782336191e-29,1.12117328106455e-15,63237181.9172144,1.14559048575034e+24,3.19713179074015e-43,3.42076010528006e-43,2.38765392910796e-42,3.14218375384559e-43,3.93703195104408e-43,3.94507030153083e-43,1.33901711418716e-42,4.41946326921726e-43,3.33986038996761e-43,9.54533547442235e-43,3.12980109734845e-43,7.21197043648081e-43,3.08336856849593e-43,1,1054
1.04362204162666e-43,2.83893179914401e-42,4.13315451106765e-33,5.75397676827416e-36,4.35881913725773e-25,1.01413966692385e-17,1.07913044512783e-06,1.2177744391901e+24,1.18651343625979e-43,8.83480082178199e-44,8.84480754650829e-44,1.65040200890132e-43,9.97944024869104e-44,2.71672960515353e-43,9.23743425750281e-44,9.56087177791547e-44,3.91626614737112e-43,8.95235347696569e-44,1.66597423153073e-43,8.81045913883327e-44,8.80784954852523e-44,2,1054
9.58552073075561e-43,4.33412545567024e-42,2.46578766639719e-35,2.01791307598894e-33,6.99927772873202e-26,1.72794742898341e-11,0.0236151585873205,74510691244.6039,1.61227039522748e-42,4.35752698176067e-42,9.65893786235183e-43,2.08576094091684e-42,1.11665211880412e-42,1.75510223130302e-42,1.03102576255144e-42,2.68424135885108e-42,9.58636135878858e-43,9.96271694087051e-43,2.52220343388015e-42,1.43201090226197e-42,9.55904090263483e-43,3,1054
9.1524420334015e-43,1.18613789742297e-42,1.82567289211768e-40,3.91558054289635e-28,3.41303613017681e-22,1.60306129689906e-17,4162764.25590651,2.21745576667706e+20,1.56124678486736e-42,5.94845246316478e-43,8.85684855225715e-43,6.61880856130624e-43,4.91112478045637e-42,1.25731656348228e-42,1.08740693248341e-42,6.03127307939285e-43,5.82842706222712e-43,1.20508976499972e-42,6.16841446330117e-43,6.07623065244941e-43,2.57215750726655e-42,4,1054
4.23870599190941e-42,4.98134898161925e-40,1.70993483886369e-38,6.16127782831828e-31,4.11105260988761e-23,9.44984225768982e-14,112295720.399683,9796629379038872,1.70322689978071e-42,1.36054537990003e-42,4.45749660636484e-42,1.59348000250977e-42,3.58593810539614e-42,1.38871361412444e-42,1.25280108985847e-42,2.01719808917699e-42,1.25543733393364e-42,1.87588606233383e-42,1.56794809542629e-42,2.05422739358519e-42,2.57034805671949e-42,5,1054
3.89557542087455e-40,9.06375676584084e-36,2.05841483755508e-31,8.39837432478237e-27,1.39008406657976e-25,6.71852608568460e-09,119808143.151398,7.19665215915531e+20,3.47228904078584e-40,3.24019814128422e-40,3.23856460412982e-40,1.88909710462483e-39,4.24530228582076e-40,4.88581642310603e-40,5.79142959086315e-40,9.48185585482657e-40,8.65204868068599e-40,4.74533299286987e-40,2.75872337401396e-37,8.25279885152337e-39,3.67572508988446e-40,6,1054
4.41455355676268e-43,1.52913095372994e-39,1.07949200896729e-35,2.97693127353501e-34,7.21094249170069e-29,2.9570100721063e-20,8887339.21800301,585349459786888320,6.68858506888209e-43,1.39892627363308e-42,5.49723583203065e-43,1.64817115370886e-42,4.9612298607678e-43,4.53911281387201e-43,4.57444810661098e-43,1.00499340902177e-42,4.41796586144917e-43,4.55893439405653e-43,4.4249660068091e-43,4.64212705061681e-43,4.5600425877812e-43,7,1054
8.96679213581282e-46,1.99366376743551e-45,7.23276111133777e-38,5.08387454024806e-36,7.57884549955447e-26,4.63207367826417e-21,0.0233233005156634,12200088753211160,6.6124663313934e-46,6.60671878710917e-46,6.89458629133073e-46,9.21865045152106e-46,1.60322835223546e-45,1.20459755648547e-45,6.93710291348255e-46,6.9589244145005e-46,6.69092804703549e-46,9.13931022420787e-46,6.62458339031624e-46,6.60614151472709e-46,6.87343821661644e-46,8,1054
1.15582402307296e-43,2.70428344332094e-43,2.34539764234212e-39,2.01290763095874e-38,6.02199746662309e-23,2.33913013661379e-16,74.917449797661,1281374342599.52,1.82177474937555e-43,1.62669554267844e-43,1.02235195147557e-43,9.90640786594075e-44,9.90114984680126e-44,2.14293309909426e-43,1.90678827418766e-43,9.91571432805092e-44,1.01556296536767e-43,1.20967206920372e-43,1.27144600385841e-43,1.29140365573631e-43,1.31493192022645e-43,9,1054
6.31743923128301e-43,1.24015906325728e-41,7.73484128158254e-37,2.45843401611955e-34,2.47015331205003e-23,2.32057446366058e-17,4.58838059951501,7804868750413474,4.49427738226583e-43,3.63334566102398e-43,3.53558120617959e-43,5.69718698500906e-43,3.815729343628e-43,4.29494330678521e-43,6.04364608968023e-43,4.24018919934638e-43,6.61931081436389e-43,3.43122326065006e-43,8.71404230235492e-43,3.84648889290702e-43,4.82979758329639e-43,10,1054
