"A","B","C","D","E","F","G","H","I","J","sim","n"
-2.77244820670217,-2.81553440762355,-1.66304810078293,7.24159871003747,0.248237458776316,2.67181836960322,17.56677804231,24.85883485963,59.1489835864634,105.588572391664,1,1500
-2.53566571086003,-2.79590635680654,0.486302721349375,3.46461743150189,-0.0360051213812085,2.14726770697268,3.99686709532602,27.6344296863167,63.8898967416742,123.495821734837,2,1500
-2.80490196040466,-2.17069432386256,-0.428226008829824,1.69862345583647,1.37929286953226,6.48540516697415,14.8373859909675,22.8779415422765,70.493694990706,114.405528296896,3,1500
-2.72006979101525,0.134611564994657,-2.33645919681294,-2.3579873625788,5.14340907722442,8.1859097202705,9.28239075439842,29.1350028196869,59.6166747786122,120.323714171495,4,1500
-1.83153523755539,-2.63762270832206,-2.80180436884859,0.919739891561221,3.32620961357657,8.39710787550609,10.878860021338,27.1971499363345,73.2197493386932,111.897021945621,5,1500
-2.7728665736937,-2.52448204670463,-1.01056953251475,3.5323163819611,-0.839430491761959,0.272416786365739,8.11286084425649,50.6989665695587,81.036986783289,101.489857801395,6,1500
-1.10206060942801,-2.09470035984214,-1.93760710202764,0.722959261095639,0.41678265320968,3.76893960565917,13.3050243006901,41.0902446224494,71.8735938805885,118.623615135823,7,1500
-2.50972083529962,-0.96240529645786,-0.267607918272233,0.745617894513543,6.45152391755641,7.32277014521731,7.95008085526479,19.9103722773383,70.5171909448958,95.543133019686,8,1500
-2.59958298198956,-2.54771909519218,-2.69074310827659,-2.1695881298117,10.6933602508187,7.80122419311556,11.3468185146825,22.9684345475022,57.1834875248619,117.458220864898,9,1500
-2.29348133625751,-2.37592702574352,-1.35266000044544,-1.17374155395726,-0.341924010228126,9.66721984231503,23.3433071965868,28.8453880409629,85.0429537494515,137.873641716877,10,1500
-2.36288027892522,-2.05898740988687,-2.42692269487361,2.0396869622956,10.2633090035488,0.471782617113149,10.0557765424653,28.7241100976246,61.1521093340473,128.837562213506,11,1500
