"(Intercept)","X1","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X2","X20","X3","X4","X5","X6","X7","X8","X9","sim","n"
4.71903582937805e-43,1.24477680828292e-41,4.06254272066241e-43,8.62795724884907e-43,5.7186583520717e-43,4.55857826461237e-43,8.57057167906051e-43,3.56290129276857e-43,8.54594895183226e-43,3.78122655226e-43,7.78419934600221e-43,3.56796756520207e-42,1.50451972601844e-33,3.76141429236987e-43,1.39424572186895e-29,1.12600530371753e-14,14969231015122.1,3.76410345049022e+22,5.31895655502496e+61,3.64420829494741e-43,4.89547258827617e-43,1,1250
1.90727590353649e-44,3.96814861544055e-42,5.40955470492414e-44,8.82349605997905e-44,1.8337602949175e-44,1.76260790047271e-44,1.64641656910715e-44,3.18064359756943e-44,1.80960746538316e-44,4.04244865432882e-44,1.6542039177799e-44,1.81710631283623e-44,1.93423845824878e-34,2.44715855386211e-44,3.65091332065423e-34,0.346541665418607,1.20470741274236e+20,4.15818110161144e+34,1.63880174142004e+56,9.82027461925162e-44,2.04990733193579e-44,2,1250
4.99822325551014e-45,5.29263249703218e-41,6.94286454232736e-45,5.03948733846896e-45,5.35909950135408e-45,5.06637127487465e-45,5.01443558607603e-45,4.98927174381358e-45,7.44044593650649e-45,4.98629433005621e-45,5.46632192175608e-45,6.80134798967653e-45,3.86035514924685e-34,5.86054818344789e-45,1.18049559233115e-33,8.24801316990238e-11,2537665032364560,2.18005054512132e+22,7.02587753713726e+43,6.45170426523834e-45,1.74881227134528e-44,3,1250
4.48104376556075e-43,2.67778433561504e-38,2.98604615897622e-43,2.37148486617494e-43,3.9562307754838e-43,2.78473767546694e-43,2.51268312648697e-43,3.24676381119911e-43,2.59109764300668e-43,2.38347999686449e-43,2.39063419887609e-43,2.63540028651403e-43,7.7702422305775e-32,2.59286706105209e-43,1.75821509113528e-32,3.78720004396224e-08,2723.11621987947,406811.054550617,7.95773420238151e+44,1.16088608282156e-42,3.07824862452829e-43,4,1250
3.67489170832921e-45,1.38153726776286e-41,4.4387935724454e-45,4.7320960550494e-45,5.44506994112316e-45,4.24134940923764e-45,4.91965820363496e-45,3.7824676513039e-45,9.89087598215629e-45,3.76364237680721e-45,3.68600562612782e-45,3.68792167867548e-45,1.77190385924953e-40,1.23938674830614e-44,7.82473864148145e-34,3.55920259667389e-12,1469063918194.93,9.57638061420157e+27,1.55749951697889e+58,5.08929488432502e-45,6.33820920029589e-45,5,1250
1.76633939716817e-41,2.05611039164436e-36,2.53155028046405e-41,1.12830565983313e-40,5.76382818785457e-41,1.27911990615704e-41,2.41143979989688e-41,8.9357041607547e-42,2.83196814049177e-41,9.4725837365914e-42,8.36363772975577e-42,1.54706636099843e-41,1.94257984795066e-31,3.60842593362193e-41,8.63596059089597e-28,2136.05832205236,5.38183225301146e+28,8.70424132536497e+30,7.56292406947327e+52,1.5840274726673e-41,8.36409262769684e-42,6,1250
1.94235653701005e-41,6.00456007076089e-40,9.3620113690951e-42,5.55575706031953e-42,6.04652551080857e-42,6.14717454970987e-42,7.28555729133744e-42,1.37840201639469e-41,6.42928373375715e-42,6.74852417449349e-42,1.49575270434741e-41,9.48015420423307e-42,8.26839175894398e-33,1.31503015786763e-41,7.2900393590508e-26,2.28203045905235e-06,895917204933403,5.81195052288805e+23,3.18671204437389e+46,9.82557438236523e-42,8.80750272544857e-42,7,1250
4.38275559078882e-47,2.26957776910339e-46,5.77663930054569e-47,4.24798503322825e-47,4.67643056199767e-47,6.69935278597185e-47,1.4820900732035e-46,5.86221994471093e-47,4.33623507065934e-47,4.21592836038713e-47,1.49553618560757e-46,4.45262123492677e-47,7.40317593571354e-37,4.22173221481439e-47,3.77199047802009e-40,5.87729770669518e-15,10611167.1047359,2.58421027362201e+25,1.471063260136e+51,4.22137869779627e-47,5.36253512765842e-47,8,1250
6.93476756015407e-43,3.70884826968824e-39,6.42809933138396e-43,9.78461529135982e-43,9.1865856665587e-43,1.3312681101551e-42,7.42185205363168e-43,7.15270617310043e-43,5.70655317763036e-43,5.51483033561382e-42,7.43910094511213e-43,5.97502606739446e-43,4.26118835585456e-36,5.85807157282847e-43,4.9703011722442e-30,9.64142899744454e-06,62024228.671319,1.24857302005056e+36,1.80905988842832e+47,6.86875846740647e-43,6.09181730414748e-43,9,1250
3.01209128141739e-39,6.28730361206741e-33,1.00662443274271e-38,1.91420189636508e-39,2.0642805471421e-38,1.96673714147979e-38,2.45832434856492e-39,4.97418286041878e-38,2.26379754837067e-39,3.04508161665799e-39,2.11837031635416e-39,1.83522646472915e-38,1.36588504113181e-30,2.63227514177643e-39,1.20247476191424e-23,3.7866745042362e-05,481997024865192960,3.6354047175362e+37,1.17051719793025e+60,2.38958308545466e-39,1.877180675204e-38,10,1250
2.84441999739108e-44,1.09191374371264e-41,3.70855053894089e-44,4.61837924744257e-44,2.85761437530042e-44,2.78948737774082e-44,4.86297776012627e-44,2.72747091234371e-44,7.64148978717318e-44,7.74631919500304e-44,2.72933787620192e-44,1.14548107022241e-43,3.83964131574453e-36,3.43723720199037e-44,8.78301664198686e-35,9.75657948962718e-17,0.183507113235917,7.55483706828045e+35,5.55014136170783e+38,2.73738826212067e-44,2.95858900582551e-44,11,1250
1.17446653429356e-41,5.26986926961715e-33,3.23735532132722e-41,1.23898285088698e-40,6.5845538023667e-41,1.25001303157181e-41,1.18840342957733e-41,1.59548712324772e-41,1.44628180952966e-41,1.09460658519032e-41,1.48913700899868e-41,1.04529191057625e-41,4.20526326144782e-36,1.04212689374106e-41,2.69409284138979e-27,5.60486944594165e-16,137047156077.194,8.4080101421855e+25,1.32176315590012e+49,1.21597206274613e-41,1.19946372011074e-41,12,1250
3.17177564882124e-43,6.02610276764741e-42,4.25891373228067e-43,4.83582948357832e-43,5.32697625015204e-43,3.16869928265546e-43,3.4705264066326e-43,3.82663113188323e-43,3.26197586039737e-43,4.85237354156786e-43,3.81350202002612e-43,7.92755487115763e-43,2.13728444759328e-35,4.88375744612391e-43,1.90054614671313e-25,5.11636949157082e-06,3859230.67643024,2.31659250735018e+27,6.67644015402739e+40,4.63740105859106e-43,1.0899924764966e-42,13,1250
3.5500923277612e-44,1.49003231225793e-40,4.42606886114549e-44,3.70105040800012e-44,3.62116146488749e-44,4.47377305987833e-44,3.57785073932119e-44,4.78881435145145e-44,1.04078874445278e-43,3.55066065315277e-44,4.25111045422944e-44,3.63505547034004e-44,2.54104996166548e-34,4.34424201444494e-44,2.15533494704704e-32,0.000255388607912022,76367970594.4886,1.1607612813752e+30,1.824065536999e+49,3.78910815634699e-43,2.90003616421839e-43,14,1250
2.65004709064565e-45,1.16888205637167e-38,5.81644630019074e-45,3.67968195696411e-45,2.09659714494171e-45,2.07598984281241e-45,2.07826062649211e-45,4.36000702173912e-45,2.27657734782839e-45,2.4380876429897e-45,2.0705080043948e-45,2.10827589821618e-45,8.07131712004361e-37,2.06882014973893e-45,8.61743521040966e-32,1.10808860047291e-06,986765801599412,68148893734811303936,4.46450731830178e+38,2.72523821870866e-45,3.03502785831766e-45,15,1250
3.67041449650062e-42,5.30438954847943e-36,3.64081435173641e-42,1.82094600736299e-41,4.73979850148921e-42,5.2159951823203e-39,3.6415862635484e-42,3.77843614061914e-42,7.35219782048166e-42,3.79152659557839e-42,4.13537002605887e-42,3.95909773100963e-42,6.38768586851756e-33,6.22183031601584e-42,3.3650398149342e-21,9.98334073515029e-05,3804998063929291,8.88048827160588e+27,3.10062039871932e+55,2.46276656976602e-41,6.00163376240976e-42,16,1250
1.7731323723317e-40,2.15887952586006e-37,1.64782713864188e-40,1.76406167057529e-40,3.98913272197918e-40,1.38061930767351e-39,3.59812539304066e-40,6.45212700817428e-40,9.24908173088325e-40,3.07265878183924e-40,1.56082177589431e-39,3.37642538002275e-39,3.23128076354511e-31,1.62654241424092e-40,2.01842487642204e-22,0.00372274914344628,9342372513850496,1.99201643353325e+20,2.47102264906923e+36,6.6616646703937e-40,1.89398696169624e-40,17,1250
7.298281716717e-42,1.1887894095008e-39,3.86136617760597e-42,3.03515000251321e-42,1.48961586735307e-41,2.58816060083414e-42,8.89979473092686e-42,2.7252617205721e-42,1.51996425219958e-41,7.74239405409986e-42,2.48674046073333e-42,2.60005523775837e-42,4.83322431270211e-33,6.08805496338134e-42,3.18258015992839e-31,1.75153680028285e-05,5.95509864239176e+23,1.05404131707809e+22,3.51391121954606e+46,2.55868118129111e-42,2.477346798412e-42,18,1250
3.80140666163611e-45,3.75475306901132e-40,5.77105467042121e-45,2.42500478754092e-45,4.42134283313696e-45,3.16503663172276e-45,3.03335136630527e-45,3.0358135437147e-45,2.55597835414747e-45,4.66638391822587e-45,2.58656819783843e-45,8.73266821499631e-45,8.58849818429224e-41,2.9171450282763e-45,1.58937312879897e-31,6.85041737527478e-06,11949959.8656572,1.06837299913172e+32,6.09948030719301e+44,2.70320498682028e-45,2.36978249877569e-45,19,1250
1.17757769015074e-45,4.52042604297471e-44,1.07331031637452e-45,1.07045734198399e-45,4.03283699010371e-45,1.07874669293404e-45,1.16513783693251e-45,4.43308995016519e-45,1.07220334344336e-45,1.21086642786441e-45,1.30102093870045e-45,2.2805207152353e-45,7.63015842147519e-40,1.09687214576773e-45,1.06750700096431e-33,3.5489832381051e-08,213271558146078,5.51750192912214e+42,1.41349255467221e+46,2.32452014847693e-45,1.93283971533219e-45,20,1250
2.10550121250644e-44,8.78203647579872e-42,1.40366022744761e-44,1.92936925725832e-44,2.55300268575245e-44,1.08665808776126e-43,1.77728002620738e-44,1.47605210849945e-44,2.80958176363384e-44,2.04358337328932e-44,1.57211521053285e-43,1.52668227548735e-44,8.02224166351883e-41,1.448782012265e-44,2.6614735714761e-35,1.20787319597848e-08,2891075199.87993,37675267494047358976,1.87700042941511e+35,3.16689625587055e-44,3.77396706061023e-44,21,1250
5.55686577971579e-43,3.44821004755214e-40,3.36658795092234e-43,3.0170524026797e-43,3.71796397295737e-43,4.75708078589614e-43,1.03115292428567e-42,4.44112390739753e-43,4.64800142752523e-43,5.01536798169617e-43,3.55695191560219e-43,3.10559561056402e-43,3.6057636463505e-34,1.57698944952894e-41,8.06402625798736e-30,0.000800733567391765,9123387573897219072,1136632342888964352,3.96089767370757e+45,3.27360893115056e-43,3.18539795906467e-43,22,1250
5.9505581118615e-44,4.88262991575409e-42,7.5844890944162e-44,4.36755104532364e-44,4.41490126651426e-44,4.3682103258169e-44,3.66819526359686e-43,2.77627644341693e-43,5.54714316887414e-44,4.30036644286967e-44,4.67036245050671e-44,4.7700556692072e-44,6.74176832834498e-37,4.31073022835391e-43,9.29643139575239e-35,1.58812127668079e-08,1535155.06415123,1557786964329425920,5.81162322661595e+49,6.7066184805406e-44,4.8596560811611e-44,23,1250
6.47676533602921e-43,4.56373080846286e-39,4.16138777983488e-42,6.88287524110829e-43,1.20747317888647e-42,7.14916133747876e-43,1.51714443166024e-42,7.16148922619431e-43,2.14020269790353e-42,1.04930787874077e-42,7.09065667912809e-43,1.72993913744209e-42,1.52993265820326e-33,7.44972385911167e-43,1.12742039498336e-35,4.39075113414671e-07,373.530178761439,98902345412133.6,8.53288319217672e+42,6.50845528204708e-43,6.47031587202192e-43,24,1250
1.10948205594549e-44,3.72142254781464e-43,1.06278175999739e-44,1.92082767038806e-44,1.39414904502201e-44,1.86616874634302e-44,1.15037268744175e-44,1.09308511388998e-44,1.09486563196845e-44,1.24367887834099e-44,1.13721925710197e-44,1.50064918471538e-44,4.50003597795368e-35,1.05976508952312e-44,3.20260268651292e-35,80.5707416729384,5789480694.37252,1.84988121566955e+28,7.06182438645531e+49,3.95626256976143e-43,1.19941919119977e-44,25,1250
1.25677140562539e-41,7.9508844783201e-37,1.32847330513714e-41,1.75372649810738e-40,2.30944447351209e-41,9.28883957992044e-42,1.22091264919114e-41,2.17720582921877e-41,2.0797930050486e-40,1.12958975811126e-41,1.4772027645097e-41,2.50714460807188e-41,2.58091062698909e-36,1.06015799611504e-41,1.0549178627862e-25,0.00144528595055305,1.0480530199687e-05,6.63594238780284e+34,8.89716764940233e+42,9.82044415667271e-42,9.32155520136394e-42,26,1250
