"(Intercept)","A","B","C","D","E","F","G","H","I","J","K","L","M","N","O","P","Q","R","S","T","sim","n"
3.87482075410255e-26,4.56072140016755e-26,3.96721324544218e-26,7.38124508031311e-25,4.11323983131193e-18,2.49020646444371e-06,3089774607.03174,2.16142957108343e+20,1.07970959354627e-25,5.03274783569539e-26,4.80970229695355e-26,4.22933129703647e-26,3.92942900989859e-26,4.89506899235e-26,4.23092097307413e-26,5.91252751474549e-26,4.12206536243881e-26,6.70517765925763e-26,7.54323831544784e-26,4.00458851390155e-26,4.44563799556222e-26,1,1292
2.6244516927031e-26,3.90439319681142e-26,3.50517570833735e-26,1.63500775671525e-24,6.33703163565074e-19,4.97902752057161e-07,66263.5493782141,1947777206805954560,2.91066922832132e-26,7.4411790981065e-25,3.15588088579263e-26,7.10759279669024e-26,2.64913778027074e-26,1.64323972479001e-25,2.65156456688423e-26,2.93794957969191e-26,4.67780638658238e-26,1.26874269321097e-25,2.62632508052458e-26,2.76775014410042e-26,2.66477482526392e-26,2,1292
4.46238548860615e-26,1.06510272729647e-25,4.49109993907435e-26,9.44785348868055e-26,4.0391238912589e-18,1.0097672840697e-05,88837893.4115566,7.6718430499372e+22,5.28082212415423e-26,6.92771165794122e-26,1.06881833225629e-25,4.38976029998382e-26,1.06875760197291e-25,6.60489558576226e-26,4.37044994457884e-26,1.70345033311659e-25,4.42763362830613e-26,4.4137579936747e-26,7.75961176247649e-26,1.24267936337343e-25,6.42309036360546e-25,3,1292
2.81524156855379e-26,4.99384084417683e-26,5.84788008077062e-26,1.51820009976798e-25,5.94860809097615e-22,6.84229117593785e-15,4.22267353414725,1.35032262318278e+20,1.09281672574144e-25,2.15987823505577e-26,2.76665460502316e-26,3.03091867074223e-26,3.19924252876879e-26,4.80596161545874e-26,2.18170488684216e-26,2.01004206001545e-26,2.19850992648216e-26,5.49030044881647e-26,4.86855592856003e-26,4.77687416693342e-26,7.63011333092002e-25,4,1292
7.99546561557819e-26,5.27296983855881e-26,6.53788644286349e-26,8.86816647463981e-24,5.94155419908103e-19,6.34753735176873e-11,0.0390324740529457,1083222473529090,2.61225324132918e-26,2.44545272101645e-26,3.65591390714687e-26,2.45748450158476e-26,4.05410155036252e-26,1.55866783595527e-25,4.50857654852383e-26,7.41345924451395e-26,2.40491138978069e-26,5.14782643568356e-26,3.14637154258374e-26,6.24694130492885e-26,3.59228119804425e-26,5,1292
3.9254012141433e-26,3.51685538755695e-26,3.00941243789918e-25,7.85990342928363e-26,9.3236536131134e-18,1.3734987370533e-06,103472035179.138,551110808333705,4.31545977962119e-26,3.02347666475812e-26,3.16175412126992e-26,1.14070266830791e-25,3.71434274451005e-26,2.98358974791511e-26,5.47990537634887e-26,3.78180008860662e-26,3.03208726345351e-26,3.63706159978841e-26,3.06613110300498e-26,4.47495432005693e-26,3.13102665121992e-26,6,1292
4.95617524313477e-26,5.18727990138571e-26,4.71272982517839e-26,1.01951793976613e-24,1.07052052561392e-20,1.55462306348397e-06,37631.8183419282,1.6100308591347e+32,5.06289254707468e-26,4.90853261614145e-25,6.20404788025728e-26,4.72871579759257e-26,7.17949006494163e-26,6.16298437350621e-26,4.95558879868325e-26,1.09190276403491e-25,9.4431215151078e-26,4.73631798227381e-26,1.45993487098761e-25,6.99838939874353e-26,7.05493480073597e-26,7,1292
3.92035993037786e-26,2.39452716952145e-25,7.78828663157279e-26,2.2294976019547e-20,4.08064810540972e-21,4.13239706983931e-12,247116638.158413,1.51437548188963e+22,3.93300640011713e-26,1.4863566799777e-25,3.89893571704923e-26,5.68552565927584e-26,1.06201208451392e-25,6.37891684752595e-26,3.89442922006484e-26,4.17196810298549e-26,4.07390438352439e-26,4.05799491875118e-26,3.89705410733743e-26,4.06944362452382e-26,4.66281739471426e-26,8,1292
1.63102758864042e-25,1.66853241879329e-25,5.95099100687797e-26,4.5979132750792e-23,9.22355029083902e-22,9.05118510446917e-13,138497.01411975,42299873333751544,3.93406808652996e-26,7.03482704381966e-26,3.84767202272689e-26,8.8185587907188e-26,1.23011802097594e-24,6.75819345094884e-26,3.54633818881925e-25,7.07705554228754e-26,9.52859585018068e-26,3.60022253673933e-26,7.60007941616658e-26,2.24671612542996e-25,2.27187334583984e-25,9,1292
1.83471623130659e-26,1.0649021347765e-25,4.57402228361894e-25,1.88860359562813e-25,4.34964574152437e-18,4.40941142533023e-08,3.07130689534010e-11,928041176411470336,1.77996913651972e-26,1.9375738012331e-26,2.06111075907609e-26,1.77960139688439e-26,1.95994723671809e-25,1.78901983789383e-26,1.88733371627409e-26,2.2379985221751e-26,1.99330562833477e-26,7.25033416330703e-26,2.55412627750168e-26,5.2313939797494e-26,7.1063926883732e-26,10,1292
