"(Intercept)","A","B","C","D","E","F","G","H","I","J","K","L","M","N","O","P","Q","R","S","T","sim","n"
8.13044797015276e-21,9.61675786040777e-21,6.1992321177839e-19,1.04270698428552e-17,7.28197412884917e-17,3.92573325985208e-16,1.08976884310644e-11,2.19780089281226e-09,4.43941845950762e-21,7.83997387446208e-21,3.97076642530346e-21,9.68965114297507e-21,3.96045384762639e-21,6.76626375117038e-21,4.04313943224189e-21,3.98958838948136e-21,1.62771353502386e-20,4.00543635246874e-21,6.03152838214541e-21,5.31276404589319e-20,7.75922277399892e-21,1,199
3.27877524743596e-19,2.35353594145796e-19,3.07642041554229e-19,9.32595312532751e-17,4.23477937081106e-15,1.41846371695211e-13,7.48399065495514e-14,1.93029828756319e-11,6.42424379406195e-19,5.02563658482827e-19,3.39437339910669e-19,8.78058746770612e-19,7.25638538822055e-19,2.84735628256324e-19,2.8793207807247e-19,2.91600978366895e-19,2.55529655722475e-19,3.38537506388186e-18,2.33699948568377e-18,4.78171184849184e-19,1.04636779596615e-18,2,199
3.62487311448311e-26,5.78160994929514e-26,4.70602429545612e-26,4.65182241734123e-22,5.89788554955525e-22,4.82518402013966e-20,1.84756322825126e-18,1.24622218198464e-19,3.67624592955428e-26,5.47911470444726e-26,3.7413217069855e-26,1.00490170187325e-25,3.74465405492005e-26,4.84556582457339e-26,3.70041005697053e-26,3.60665204883634e-26,3.62414583517627e-26,3.63525988037601e-26,3.87793170916627e-26,3.69572847711473e-26,5.94536171494848e-26,3,199
5.26454598085065e-25,8.37434173033161e-25,2.79850905171537e-23,7.6438969010115e-24,2.58257515659712e-20,3.16846434682628e-22,1.55321886063892e-15,2.44015123477389e-10,2.78510210005153e-25,3.20565356466315e-25,2.64649809340936e-25,3.76081638685786e-25,1.64647906862619e-24,3.2277458466815e-25,2.86396948560206e-25,2.66140399344957e-25,4.60916314397404e-25,6.95792276952433e-24,2.64625529160254e-25,3.2627191966747e-25,5.05523850838721e-25,4,199
6.69639677348904e-24,9.01756975514815e-24,1.79490212134348e-23,7.42501181319534e-21,7.0835172312865e-18,2.87244695535431e-18,1.30165842308602e-16,3.56248791050065e-15,7.30779217738896e-24,8.0566667644087e-24,9.52084401365816e-24,2.73956440501467e-23,1.24813912685213e-23,7.331101458375e-24,6.72468061639079e-24,1.51947968295576e-23,6.93206105042795e-24,8.38505644664639e-24,8.5700275637191e-24,6.6638970721439e-24,2.00697606905416e-23,5,199
6.77241484791242e-26,7.25912956793868e-26,2.10553661710088e-25,9.05510082928738e-22,2.54592649862419e-22,1.02311561886165e-24,1.63773332660909e-18,8.93270064680892e-16,4.95650717571411e-26,4.6434448703135e-26,4.79219223416458e-26,6.17784630639105e-26,5.81231984630129e-26,6.45230126604244e-26,4.89241419382574e-26,4.66157999396308e-26,6.90176005451477e-26,4.49596668964488e-25,6.47460495249047e-26,4.97651054959305e-26,5.79303731064904e-26,6,199
2.58683745846212e-24,1.7242086042833e-24,3.30575316411698e-22,6.820032874375e-21,4.26000489188674e-20,1.6160130752972e-18,3.69416959441281e-12,7.79130428747574e-16,1.24243889769145e-23,1.8281063057008e-24,1.76690951710786e-24,4.84629349011958e-24,1.97620057415054e-24,2.10901374836485e-24,2.42750737414147e-24,1.79830205380994e-24,2.96779517905391e-24,3.51060439905843e-24,1.86064110282581e-24,4.96397512518436e-24,2.30102338533146e-24,7,199
2.40636038495053e-21,6.63605503388993e-22,5.88056446876775e-21,1.53842214563108e-19,1.18777907885188e-17,1.31422591181804e-19,7.59391057421795e-17,6.77346561140706e-13,8.83442528268236e-22,5.85045683695118e-21,6.39844298838526e-22,6.49533616904684e-22,1.8403712314974e-21,6.76690203832531e-22,1.32388452648289e-21,7.22230518585076e-22,6.34514895685335e-22,8.05866882376709e-22,6.17677512902203e-22,4.91194059358844e-21,8.29098186901873e-22,8,199
1.19431952548434e-21,5.22926248073754e-21,1.04217165760524e-20,2.75577217578003e-17,5.16741883253102e-18,8.13939730664679e-17,1.1063115843047e-15,5.97039592051526e-10,3.92229262839439e-21,2.0919064974969e-21,9.70232012989845e-22,9.00998514737638e-22,5.85730368713441e-21,9.49963276937456e-22,1.98792870921534e-20,1.79474563996728e-21,6.27912911266632e-21,3.18639322438967e-21,9.8954460965435e-22,1.18026236275409e-21,1.29950346298642e-21,9,199
1.9822353904266e-25,2.03751133460826e-24,3.27613058091371e-25,1.5717949148035e-22,1.2059588854836e-20,6.2199792599806e-19,7.47408148614406e-18,4.63815493893384e-14,2.29168965549611e-25,1.96530140658965e-25,4.27994284605756e-25,2.9500136531157e-25,3.17920215755022e-25,3.38872748840917e-25,4.08349286026959e-25,1.85677614433613e-25,1.9569803391785e-25,2.48584707759132e-25,1.86003528702358e-25,2.00069998755879e-25,2.96014845985606e-25,10,199
