"(Intercept)","A","B","C","D","E","F","G","H","I","J","K","L","M","N","O","P","Q","R","S","T","sim","n"
3.27287674586559e-69,2.36119848230652e-57,3.47227208894311e-07,8.37021120865438e+38,1.1768566066146e+115,6.44010734591954e+259,Inf,Inf,5.078528305849e-69,3.06880451346552e-69,3.03990979359914e-69,3.86599266084416e-69,3.03320730516591e-69,2.98581982338696e-69,3.04300215492495e-69,2.99699953971266e-69,3.99412412783297e-69,3.06054745124059e-69,7.94201717684971e-69,3.25202901470176e-69,6.46364406767703e-69,1,11101
3.10020540741791e-67,4.63260911464443e-53,3.72135484245504e-20,7.70974446283365e+52,1.45677727834314e+133,2.05493652897908e+236,Inf,Inf,1.21254092375241e-67,1.49494126122996e-67,1.27754168030137e-67,1.3889034893255e-67,5.16206068739902e-67,2.64039397653848e-67,1.35032033663209e-67,1.83694505069942e-67,1.27359363163485e-67,1.28939294144173e-67,1.29201614364408e-67,1.22639628689149e-67,1.69591485509459e-67,2,11101
4.6790057101567e-65,2.7846547280988e-54,2.42125419574414e-26,1.50138858338828e+52,3.65932455406392e+162,6.29292253033277e+238,Inf,Inf,3.75411927176693e-65,5.18896911478929e-65,8.12114286902254e-65,3.29365030087314e-65,3.1990396519445e-65,1.30873418161987e-64,7.98400680852286e-65,6.38338399443727e-65,7.43978349703834e-65,3.45166435864578e-65,1.19712705821504e-64,9.91893982756192e-65,3.64627721974032e-65,3,11101
1.44947602334424e-69,2.45915608189106e-60,2.75136873878704e-22,4.2045802093396e+56,6.24355521796708e+127,7.58943171476812e+243,Inf,Inf,1.37201267075841e-69,1.83549253803026e-69,9.62171660224698e-69,1.89669925939425e-69,1.37201091807337e-69,1.33467462226015e-69,1.64830232281306e-68,1.36056132711154e-69,1.36508037818457e-69,1.35896279537161e-69,1.4551657182187e-69,1.41019127296236e-69,1.33364732582021e-69,4,11101
8.77618622129908e-68,7.36632246220359e-58,2.13395373391951e-29,1.02791729637697e+43,6.3481578424827e+125,1.62133233938694e+239,Inf,Inf,9.38863479902973e-68,1.7816310578267e-67,1.01391334111671e-67,1.10530733214646e-67,2.51584750732535e-67,1.28435299992182e-67,8.69334487771307e-68,1.0360243506572e-67,1.01516361334107e-67,3.15744727011749e-67,9.11893386156063e-68,9.51373971311453e-68,3.02814813772547e-67,5,11101
7.70386435928322e-70,2.83793179219318e-55,1.52296711323133e-28,4.1439433539398e+42,1.3724786628746e+116,2.19973157903964e+218,Inf,Inf,8.06865330185277e-70,7.75923396389519e-70,1.22062010147971e-69,7.71829580405585e-70,7.9425443891014e-70,1.02110945895246e-69,4.27482836418699e-69,7.9647823254097e-70,7.99909545793225e-70,9.23757817782647e-70,7.69386340253391e-70,1.33373089009928e-69,1.16764936074833e-69,6,11101
2.61772613952751e-69,3.19195240735669e-56,3.83897225303177e-09,1.88363414307074e+41,5.56758196387947e+146,3.16225847913005e+249,Inf,Inf,3.6604713935707e-69,2.55000174697488e-69,2.64475062214811e-69,3.76035088816523e-69,4.45824834633717e-69,3.44233754087996e-69,2.56427894531946e-69,2.5552502335197e-69,2.92157531773535e-69,3.47217071143091e-69,2.84242736966924e-69,2.64494225742912e-69,2.55719546550336e-69,7,11101
2.030587121318e-67,1.06811507764126e-51,1.3476382422327e-17,6.02126196603024e+66,1.06652448467348e+145,1.59327907579168e+214,Inf,Inf,2.30344629230281e-67,9.37934148216418e-67,2.22872256166571e-67,2.85270962272655e-67,2.05248739767443e-67,1.97721409355529e-67,1.98390165568666e-67,1.92381909898244e-67,5.29915353294181e-67,2.82410801158119e-67,1.89043824304493e-66,1.93005094943089e-67,4.363150115991e-67,8,11101
4.22539432437606e-67,3.27601123303871e-56,2.05847572021083e-21,2.89032059165331e+38,9.20294277671566e+101,2.39683721335391e+212,Inf,Inf,7.41253258269356e-67,6.31045041187694e-67,7.75858786751665e-67,1.28741122798206e-66,1.22839315058762e-66,4.95237408310936e-67,6.93955563013193e-67,4.24126315252253e-67,4.71013274784177e-67,2.10079088952096e-66,4.24799785737104e-67,1.1884472255285e-66,4.22900087799938e-67,9,11101
6.17145774876413e-68,4.16766102778305e-60,5.01984409454468e-08,3.2182350344424e+48,1.25020897236226e+134,3.79036908567146e+231,Inf,Inf,1.08606569035493e-67,6.79637402920407e-68,7.9893313574915e-68,7.39022265388468e-68,3.44855101199091e-67,7.99286676417159e-68,6.1658522147327e-68,6.17713500803419e-68,1.2387933732038e-67,1.46252995477495e-67,8.09777068696262e-68,6.2380915832747e-68,8.17390084109793e-68,10,11101
