"(Intercept)","A","B","C","D","E","F","G","H","I","J","K","L","M","N","O","P","Q","R","S","T","sim","n"
1.90465800328181e-75,4.49236401425553e-50,2.27494370360399e+41,1.27830827143957e+194,Inf,Inf,Inf,Inf,2.93810758199446e-75,2.28519093996789e-75,2.62302593449161e-75,1.71008498628692e-74,1.96178385157944e-75,2.36117980823474e-75,4.31220105162287e-74,2.10736035685261e-75,1.90283961262501e-75,1.93018681390728e-75,2.66314600315519e-75,1.51085489711724e-74,2.44932702779135e-75,1,25066
5.1685631753941e-75,7.21752754956213e-46,4.72595891203554e+30,4.27590337302536e+178,Inf,Inf,Inf,Inf,2.38685554874219e-74,6.90527890426754e-74,4.10557529987645e-75,3.18063486897412e-74,6.82524208887527e-75,6.21869866581738e-74,4.41452252585989e-75,3.93782052123453e-75,4.36716333135472e-75,5.1396331810039e-75,7.80599456843311e-75,4.67580931830333e-75,4.6818373353771e-75,2,25066
5.89362225793695e-79,1.21413877049184e-45,6.70704409964013e+36,1.01069291667927e+155,Inf,Inf,Inf,Inf,1.30885580566494e-79,2.45405498020548e-79,3.22331040984559e-79,4.50045108270014e-79,1.48835189516539e-79,1.33278417963098e-79,1.29719448530103e-79,1.28611069933503e-79,1.50728445257347e-79,1.34005347912448e-79,1.55806846216869e-79,1.38093740551669e-79,1.91318826806245e-79,3,25066
1.12111310575009e-76,3.82776397132856e-47,3.83126828767885e+34,1.55815075662573e+189,Inf,Inf,Inf,Inf,1.13342955318963e-76,1.15821527751494e-76,1.12411835919766e-76,2.34531835615131e-76,3.93177780749733e-76,1.48570173724986e-76,1.49368574379783e-76,6.00995747392489e-76,1.14837758569962e-76,1.15860723842273e-76,1.30555536818e-76,2.37243815400742e-76,2.08467265663119e-76,4,25066
2.59040743559811e-75,1.1658990821667e-53,1.46008980024234e+64,5.34054706695535e+191,Inf,Inf,Inf,Inf,2.85469980399512e-75,1.47500659823629e-74,2.18018950270502e-75,2.52211297328123e-75,2.25710867567338e-75,9.32126633919748e-75,3.86156764191177e-75,2.35981120039875e-75,2.31489217275306e-75,4.26442113309664e-75,2.60982937155656e-75,2.53041414959114e-75,1.91902546935285e-74,5,25066
1.03287194074133e-78,1.2589253317867e-42,2.05009513538197e+24,6.45931545479055e+194,Inf,Inf,Inf,Inf,6.35069521619147e-80,3.8218516211582e-80,3.34552925096413e-80,3.23971163298579e-80,4.08366497598162e-80,5.62787416521828e-80,9.49290712040428e-80,3.93648035026409e-80,3.29116290671603e-80,4.02457600093128e-80,4.00684330020486e-80,3.95732263980917e-80,3.67145515838738e-80,6,25066
1.47869286594927e-75,6.59040439633796e-43,2.20061433906008e+38,9.47554049907019e+149,Inf,Inf,Inf,Inf,2.19586938207022e-75,3.70568009412604e-75,1.57647973513037e-75,2.20925798219881e-75,6.3935317737722e-75,1.478161452733e-75,3.42138293827592e-75,1.47558026583614e-75,1.70367925079398e-75,6.59378640876711e-75,4.1835106131317e-75,1.50803221593154e-75,1.89602512804762e-75,7,25066
1.39811300088517e-75,3.86160366392166e-51,2.85436402860909e+40,1.63447364776486e+180,Inf,Inf,Inf,Inf,1.429684461763e-75,2.68944532848597e-75,2.10355690691517e-75,1.39543252432449e-75,1.81397929128958e-75,3.18235336103679e-75,6.89232542937309e-75,2.71184817457168e-75,3.072773625563e-75,1.72721368225422e-75,1.95317925748792e-75,1.81986260314812e-75,1.47749685666565e-75,8,25066
4.75677823702899e-78,4.39335534854891e-50,6.68139703936355e+39,1.58473300413122e+178,Inf,Inf,Inf,Inf,5.50773989529219e-79,5.1235223264015e-79,6.80501047148359e-79,8.8136675733109e-79,4.96164943504319e-79,7.01964834037949e-79,6.15132565706326e-79,8.91338801169542e-79,5.11111081827373e-79,6.40121644187062e-79,2.95063614436692e-78,7.94359585128039e-79,5.05692945608038e-79,9,25066
1.97585333215768e-78,7.46442554944359e-51,2.60550134186128e+30,5.42176181958018e+164,Inf,Inf,Inf,Inf,1.91429915755293e-78,2.70480700299973e-78,2.29756636654956e-78,5.13840191589087e-78,1.96118691974686e-78,1.93653025273695e-78,1.96974325164357e-78,1.96567807059705e-78,2.0233301769284e-78,2.52454041965499e-78,2.00338833633973e-78,1.62303670657915e-77,1.97549558463486e-78,10,25066
