"(Intercept)","A","B","C","D","E","F","G","H","I","J","K","L","M","N","O","P","Q","R","S","T","sim","n"
3.33871905569227e-23,3.34778104575137e-23,9.61323098673858e-24,4.18779740129928e-23,1.79415139904119e-21,1.90582463028401e-14,5.57458151190262e-08,0.412402825613941,1.48529457509642e-23,7.55934989957627e-24,7.16715428334452e-24,5.68169127995071e-24,5.06967943170219e-24,3.22671147839762e-23,5.95106190459951e-24,7.71065971052728e-24,4.84323881364444e-24,4.81357917251616e-24,4.7840456732504e-24,4.77854855051666e-24,6.49246185407873e-24,1,774
1.6344883083354e-23,1.11398258708539e-23,1.93778797822001e-22,7.81319152811013e-23,4.12206324240192e-20,2.27368011197334e-14,8.15585153362639e-05,1888624432407312,7.86184372420047e-23,2.15763674637694e-23,9.99349065631091e-24,9.95135097053991e-24,9.62929199810416e-24,3.50098383744517e-23,9.63785846358002e-24,1.00909899557749e-23,9.85022714836483e-24,1.02600409790688e-23,1.32046345602393e-23,1.46706143579664e-23,1.72888320630077e-23,2,774
9.42369798737158e-24,1.82011725854962e-23,7.8146712190321e-23,8.27091013656617e-23,1.09565047281374e-17,8.44509033372169e-11,1.85358536896101e-09,1027779090877.42,1.65368055078353e-23,1.47100533231121e-23,1.55525842665033e-23,2.69122237882264e-22,9.71054420363478e-24,2.43711245838837e-23,9.63714146044743e-24,1.5222924526535e-23,1.17864336043908e-23,1.81336335546531e-23,8.967761687636e-23,1.36855747851193e-23,9.32025753035926e-24,3,774
1.8924112779214e-23,7.4418924564417e-24,1.20742861600165e-23,2.451294856649e-23,2.67947085283239e-22,9.22557633236164e-17,0.000124349462437632,2.74190646719289,5.70121032629588e-24,5.41116315323284e-24,8.86232440446837e-24,5.80577370460608e-24,5.46060028820941e-24,5.40288913456727e-24,6.33919127482209e-24,1.24705002506305e-23,5.81398360646517e-24,6.64255908028399e-24,5.46231191985506e-24,5.42463167456948e-24,5.41467437018407e-24,4,774
1.2607551671515e-23,1.17401495427822e-23,2.20118978192967e-23,3.53161827374888e-22,1.3886998636809e-20,1.09873352124253e-17,0.00633629220963417,1126089208.82072,8.43442844108167e-24,8.54996696034757e-24,9.19825780465392e-24,8.28479557658548e-24,9.56462655997057e-24,2.0308307975624e-23,4.62542111082542e-23,1.17447708655354e-23,9.7787647313131e-24,1.22473892052484e-23,9.52061419501448e-24,8.6405985140254e-24,1.05779685100676e-23,5,774
1.05027161255761e-23,1.07703248689725e-23,7.85229618959489e-23,1.20432952151673e-21,3.40266545769186e-14,2.39869457754566e-14,0.0387605504392744,1495.58853671754,1.03968380542081e-23,6.97097276949638e-23,9.67410946500385e-24,1.2937420543018e-23,1.02191211043567e-23,1.36760150872466e-23,1.44388757660698e-23,9.53322035929339e-24,9.68489308719232e-24,5.07733977044927e-23,1.19315320374834e-23,1.32708410863417e-23,3.46470943260341e-23,6,774
1.26985525444453e-23,1.69616919183876e-23,3.69536065080961e-23,3.43372422636261e-22,1.34668671008341e-14,2.43006349849296e-12,1786872.07949321,5.95593526173935,8.48884788487559e-23,1.18943798722801e-23,2.57480194698319e-23,1.54383773732984e-23,1.2154647289303e-23,1.68725246000484e-23,1.31830727213441e-23,8.41552550116261e-23,4.2431430064705e-23,1.18818177870073e-23,1.43388130440219e-23,1.20981428344196e-23,1.20839780023788e-23,7,774
1.08988086146474e-23,2.31338791572897e-23,5.73940200624538e-22,1.21485696248699e-23,5.08258715310603e-21,2.08847824616568e-12,1.51836910493904e-08,0.712704501356378,7.4409510633959e-24,1.27521611032492e-23,5.55228134615742e-24,9.86403452263891e-23,5.55884787746308e-24,6.07399614970944e-24,2.77563461796807e-21,2.0398952152521e-23,9.10369932293254e-24,4.04869649015246e-23,1.72367355206144e-23,6.91020942571083e-24,5.56294258421775e-24,8,774
6.98519823808251e-24,2.74619209897929e-23,6.87536153975527e-23,3.03896102851445e-22,2.79643572473481e-13,3.92676618314126e-17,0.0313407768433634,6.31275433193352,7.7083806119748e-24,1.91515804756609e-23,2.16736340085033e-23,7.53018426550955e-24,7.16543322108382e-24,4.54611451352532e-23,6.94072660827494e-24,7.09273421645318e-24,6.93979889775509e-24,1.49241650312898e-23,7.62708248508026e-24,1.69564490677164e-23,6.96603025472279e-24,9,774
7.26678833427419e-23,8.68860421590479e-24,3.20055542554563e-23,2.27260859933183e-21,1.49176043675991e-15,1.38464994097204e-12,3.77455265174117e-13,0.000447987353067563,6.1892951637773e-24,6.60599942501344e-24,4.4878612382853e-24,4.68014560078097e-24,6.21431358950689e-24,7.84672942482813e-24,5.00404200847569e-24,4.81682818462612e-24,2.33100285005656e-23,6.14963321240791e-24,6.35197880908293e-24,4.39026795436683e-24,4.71118645707536e-24,10,774
