"(Intercept)","A","B","C","D","E","F","G","H","I","J","K","L","M","N","O","P","Q","R","S","T","sim","n"
3.97501723384433e-33,8.66080862667258e-33,1.62634405950961e-31,2.89056074340517e-23,1.08291623629295e-07,1.29125617972735e+37,4.73596379850946e+127,5.67421424046151e+173,4.02873745736458e-33,2.92875470648556e-33,4.05299320415294e-33,4.1949453991248e-33,1.39995211767469e-32,3.93205705341341e-33,6.30298148462075e-33,3.66305384624987e-33,2.90426942104392e-33,3.7318784643446e-33,3.08618042862279e-33,3.10397819508925e-33,4.23508644204012e-33,1,5995
7.79503090504099e-33,3.76775099645783e-33,1.21281655594967e-31,7.50394595636799e-17,5636.89630686409,3.54015151750696e+62,1.13002850742195e+108,4.819465086251e+177,3.21265519988762e-33,4.08840152963099e-33,3.07501089729994e-33,1.08850919460165e-32,6.9975118237166e-33,3.32122499791492e-33,1.26540160406163e-32,3.26184227111952e-33,4.62108036493585e-33,4.12773075977815e-33,3.51324524804774e-33,3.03594332719036e-33,5.19995316648621e-33,2,5995
5.87131361086682e-33,6.09591940601799e-32,6.81385147943753e-30,1.33060973948859e-26,0.0124916310621741,4.6267366216414e+36,9.29260661840289e+105,2.51910776173045e+192,6.01599073593903e-33,4.0246445802961e-33,8.25607972904273e-33,3.62898965924915e-33,1.15816802758163e-32,2.91806117513997e-33,5.4602465611456e-33,1.7767570960212e-32,3.40592804584438e-33,6.24033887390985e-33,3.27539083121048e-33,7.0144796594621e-33,2.88255962965568e-33,3,5995
3.20087393241856e-33,2.04573914037651e-32,2.92422614438056e-31,1.36546018937936e-24,947478.093341707,4.53942514703201e+25,5.05756618189093e+113,5.86382419488406e+167,3.8748832883602e-33,2.15473206967752e-32,3.9092109930268e-33,5.79946731061588e-33,2.85005640893553e-33,5.86177157520641e-33,3.22911513080624e-33,1.33565828048093e-32,5.92314711594164e-33,2.592829802784e-33,3.00866436830021e-33,3.22346223864886e-33,2.70310997615617e-33,4,5995
2.56700253412727e-33,1.2863699939984e-31,3.17643343886162e-32,7.80987601346052e-22,0.000628483237718157,1.39764375233942e+44,5.85184177618708e+100,1.87561867330074e+174,3.92299770696373e-33,3.85654370901343e-33,2.68757594894468e-33,2.57809672759195e-33,7.45812491844827e-33,2.89566872956385e-33,3.13941841653105e-33,3.47868721685764e-33,2.58890763329687e-33,3.15918689120245e-33,2.61855625706369e-33,2.55423328272679e-33,2.59774632713947e-33,5,5995
5.84031369939738e-33,8.83366832060897e-33,2.30379985737795e-31,1.19683135769682e-17,5.37457591831631,2.79248205376727e+60,5.40173716056806e+114,2.9116433495881e+179,4.50139435542679e-33,5.38292551313111e-33,6.41863932284168e-33,5.63946102554874e-33,1.58770292039887e-32,7.55644324411055e-33,3.30567075065611e-33,1.07654636910216e-32,3.3361955335735e-33,3.35482821614521e-33,3.38714385554207e-33,5.30350812312749e-33,1.14685360717262e-32,6,5995
3.28549186020367e-33,1.49710367281368e-31,3.8692926907565e-32,1.72865239091565e-19,1523900.01359798,3.6497436027602e+39,1.20515198309761e+100,9.09149418906371e+178,8.26356862483421e-33,3.48258899927115e-33,3.17154942346775e-33,2.91657639405957e-33,2.9227213070067e-33,2.57437413864847e-32,4.05849230422439e-33,3.79094705583704e-33,5.36524902192777e-33,3.55398255642873e-33,3.00314357365467e-33,4.31182729802259e-33,1.50541268092181e-32,7,5995
3.02356216198117e-32,5.55853080910718e-33,1.40663220311132e-29,7.79276342997176e-24,2127692647899.49,1.66752024977366e+47,1.40651647095648e+95,1.34967797875256e+157,2.89156726661485e-33,2.99327316966416e-33,2.42526716254631e-33,4.57962994588439e-33,1.25356958095703e-32,2.40732721961585e-33,2.40698098801688e-33,2.43034319548573e-33,2.38414022583347e-33,2.40083854163416e-33,2.69336809859575e-33,9.81045761802606e-33,3.95299538818475e-33,8,5995
1.61683378441814e-32,6.83300628981731e-32,3.14057504460888e-30,3.0497088600885e-21,3544717411188112,1.03668707131685e+53,2.44672694737484e+109,1.74306455536399e+203,5.32581648669633e-33,3.730697613154e-33,3.68144898359464e-33,3.6454038372605e-33,4.77777597343691e-33,9.72130996827158e-33,6.40664492854115e-33,1.02070504574141e-32,3.61762474394798e-33,8.8890708406578e-33,3.68492399272438e-33,4.31141746404648e-33,8.07511322831056e-33,9,5995
2.68647443785024e-33,2.14216808120839e-31,1.23594753069458e-31,4.60144185741058e-18,0.00652225235839079,2.9906118895394e+54,3.3686827994187e+94,5.64379651642328e+160,3.8802447631155e-33,3.74774776149288e-33,8.61356770524579e-33,7.70739658553087e-33,2.73521680691335e-33,2.76709332004815e-33,2.72335641365509e-33,2.66230832349543e-33,2.8730242906084e-33,2.76723360635916e-33,5.64522664496151e-33,3.53465815412557e-33,3.2410133284852e-33,10,5995
