"A","B","C","D","E","F","G","H","I","J","sim","n"
-9.54322690716488,-8.04657374177575,-9.59307949612672,-8.68727460489291,-7.45089112052433,-6.40778064710719,-3.08142978647605,7.70204631330417,16.5322246945164,29.5422540862878,1,1500
-8.42401772798245,-9.75555895091287,-8.28489833201627,-8.07320217913755,-9.66652592244251,-4.22359790222012,-8.74445118151481,3.16245936448495,20.7213645760506,42.0605997894096,2,1500
-9.2902362749579,-8.7175468844689,-8.92703739026593,-7.28289655414572,-9.31050082266274,-5.68636073010296,-2.34654815607529,-4.95450913918919,30.3438238493729,37.8639842951322,3,1500
-8.56364498647897,-9.87010772208293,-9.42897415897629,-6.74595843739661,-7.4487561087659,-9.62632089279874,-5.03122726323947,4.27172722828552,16.643339934693,36.6124739139866,4,1500
-9.56613026488805,-8.54105337958299,-9.98772137560266,-10.1761428814974,-7.94053675565427,-4.98574860368909,4.16979070958565,4.69784767664835,15.5751603838989,50.709954379301,5,1500
-9.59623106929641,-8.49504272027527,-9.45724837743409,-7.58011907638847,-10.4441646405345,-9.93401155233335,-5.99613636341424,6.04941571064221,25.3222605179311,44.164617969439,6,1500
-9.66671056997704,-9.54883343713278,-9.31387149774275,-8.68808216664001,-4.50008252629798,-4.87254493299481,-6.3077631708835,9.69241068182565,5.49640950496893,41.6501251472566,7,1500
-11.0288041335726,-9.85196466214629,-9.34663053250131,-9.06080773646731,-8.0634041820627,-4.89798741823309,-5.52953359255234,-2.276788488313,20.1975273707465,47.3403634157162,8,1500
-8.82393066011617,-9.6201721002422,-6.16838776130454,-8.43695665102272,-9.73181922301637,-4.43155446906972,-8.26097008319304,-0.895826486717214,15.6920799103985,50.777698965991,9,1500
-9.64507332920253,-9.23321086333134,-9.4006812543636,-9.88391303504507,-9.66842986817558,-6.26194419216065,8.66561659619743,3.30523727052075,22.742391446359,40.5392057161995,10,1500
-9.0475002060058,-9.63251485456341,-9.28516988096187,-8.16156329520838,-7.13171441512116,-9.60940963594539,7.05706892185127,2.51972937496262,11.1683846673821,45.0129993076497,11,1500
-9.55040624040011,-9.54360733495572,-8.67005428067,-9.44413393902857,-8.7650227893059,-5.69993507255201,-2.97304510293454,7.2051769458437,42.1926735494074,40.1003627165195,12,1500
-8.35614418277667,-9.6616559523873,-8.50567565333657,-9.61743515797948,-5.82271716937403,-8.60801974731781,4.43528460694237,11.0513024856238,24.5251729799102,26.0473893294699,13,1500
-8.69500169771274,-9.76491122856862,-9.73288972254168,-8.75474321042234,-6.17568201589388,-4.29786015584947,-8.63997330870022,-3.30833390967253,25.278856516199,58.8190921676688,14,1500
-9.66516529495506,-9.57378698595306,-9.86179881101565,-5.23570684494996,-7.47215905790366,-9.62608412834732,3.45065447598732,1.99798236350452,25.9235257476915,44.1305802772203,15,1500
-9.52255458987792,-9.5513183461046,-7.14688415262068,-4.95328571083083,-9.91364878646738,-2.19537609831538,-9.72677279341742,11.8296296667364,8.70510552787178,35.4602805750984,16,1500
-9.79283254137851,-9.44697705457473,-9.25628960712348,-6.42887943087619,-8.61185612100158,-3.09292126384934,2.96518662236943,3.79570324122653,12.3518586155437,32.3973822791448,17,1500
-9.35446634945664,-9.85714228071425,-7.33155296744643,-7.16167957562285,-7.12185244685082,-8.45709120326353,-2.30357747031333,4.6422452911942,16.8632953002395,39.020326966122,18,1500
-8.79443979288559,-9.74951395828097,-9.15800048136361,-9.83623083643627,-10.2377142880943,0.917496068469431,-5.81304105553856,7.30615719376817,20.1248918880136,54.1118534230178,19,1500
-9.37198111148335,-8.93914292807756,-11.3272325644691,-9.14496027597816,-9.1997066337926,-5.65294447460737,-7.17666968623572,10.9113212435457,28.8599098885647,34.9141899801339,20,1500
-9.1316365594602,-7.56742574548295,-11.2761374130485,-9.58608071921202,-4.84250444862905,-5.93727228359459,-3.97070144945407,8.7189488194524,19.8596661645716,39.72294229802,21,1500
-5.68705785150076,-9.52013577695584,-9.693368421423,-9.72576974645204,-6.98324117720069,-5.52980079340873,-6.73821939893439,4.09579546891694,21.9434071096322,57.9926021435319,22,1500
-9.47748341243867,-9.70017704033201,-9.89153801582991,-9.45517533012677,-9.59147252799222,-5.79035783220652,-0.456912758917591,10.631674211732,11.7194874649308,53.4707747961485,23,1500
-9.59705988115146,-9.66215953916093,-9.20740591341843,-5.86592109664931,-9.84272118711396,-7.47682101165851,-7.86018110176423,12.2950245535767,18.1237573551588,26.5349029919239,24,1500
-8.36906598249428,-9.62558090587557,-9.99285902572981,-9.84058160559532,-2.65363906759107,-7.36880419236039,-4.31094418938738,5.96448682327876,21.109509835409,43.2439524391624,25,1500
-9.58701869998837,-9.44263477075738,-9.5784086415279,-9.0614271344155,-5.79368718103902,-6.39833096661194,-1.97727034687628,-1.2602514780235,23.0061177327146,50.1419262288145,26,1500
-8.97027747852543,-8.63610988975486,-10.0809762836561,-5.59833306916916,-4.11429224004054,-8.5952756211406,-7.13733779849141,10.7997262257388,16.5943881314182,31.4212634786769,27,1500
-9.47976793065925,-8.82064820606162,-9.15181817634369,-9.27974491494929,-7.20234230208495,-8.86289697688901,-2.30385148430637,13.4881824169417,8.73878427281069,44.004726577772,28,1500
-8.81912063709611,-9.68948573232598,-9.09045234209679,-7.43953950535016,-6.8835792876794,-12.0814600053649,-7.25039569648455,-2.05908980903802,33.1949563616432,42.9006108902282,29,1500
-9.30859872492614,-11.2577607265725,-8.4342436717068,-4.45424178301834,-9.13568592099109,-4.39714286234214,-1.01735602407684,-2.42280014634012,13.1258711911992,35.9962204895915,30,1500
-9.78936171460128,-8.20092433986389,-9.62065338391636,-5.6534704293516,-8.63564125749163,-7.60957121900747,-3.91654727701289,11.5246399784326,23.2058136257481,43.01264133373,31,1500
-9.24871609719799,-9.41815588003035,-7.07372924701814,-9.0204217778097,-9.93785809863804,-3.97625415373859,-0.960033147424905,15.2482572079006,14.8093758222992,42.5100789248674,32,1500
-9.46172896990447,-7.95825292555766,-9.67329428018944,-8.19534458039789,-6.11590966177989,-3.52674800536065,-4.7971212618101,0.462808282138453,24.9608290850567,39.3082734075008,33,1500
-9.48692847086972,-9.64453377497795,-8.68928376466485,-5.40366860775972,-8.43439815412915,-4.32740155775885,-9.14980307146928,-3.88713776116799,32.8469399836938,41.8616253611689,34,1500
-9.52990687377781,-9.58169357030937,-7.6871303790788,-4.3899043515315,-8.27423113368753,-7.06951893235814,-5.12245375414143,4.47022716362832,9.92823443622927,40.2155291631198,35,1500
-9.65888120785204,-9.41096491499743,-9.02645851324856,-6.23585297517213,-9.88501392212299,-3.64965580397211,-4.73687340192205,-1.8349166398456,15.6797742527044,36.0426595026878,36,1500
-9.41369743866485,-9.39043705235841,-9.54802046312064,-10.0025882742889,-9.0578713999321,-4.55119231352343,-2.49081040972478,7.01142556023271,23.9627924639749,55.0400130339454,37,1500
-10.2767697695237,-9.4610449824073,-8.5952785337358,-8.87658522573014,-8.24757471504574,-8.67610408907998,-3.83225189749021,9.11567068436221,25.2688619342268,47.2303936958115,38,1500
-9.22721973853731,-9.73707509544249,-7.1398016814975,-9.60705370645429,-8.8668700671944,-5.91633593647935,-0.440480053508718,6.79329449800638,1.2101380174727,42.5724619364193,39,1500
-8.8064032394641,-9.52953978609808,-9.74776090460606,-8.20443172908411,-8.77683795106274,-4.66735641240206,-7.02470846511044,-2.73986197233891,25.2044352640186,37.1832670848847,40,1500
-9.76021736206812,-9.87290155148736,-11.1205814018667,-10.0706770678905,-0.58012082593961,-7.92125333959358,-4.80325869546833,3.07985324355816,15.7160590905506,47.0850265758329,41,1500
-9.07328883321097,-8.523692231134,-5.60908948956831,-9.70411434500377,-6.67888501025109,-7.93713434431239,-2.4732990467173,-3.6151829775138,22.2062498566431,21.2249896905846,42,1500
-9.78713802567448,-8.72233310290283,-7.22898195463716,-9.16356691747801,-0.884217918675666,-5.9639740988924,-8.15071895939194,-1.92842070980314,22.6711175553216,34.8320000509802,43,1500
-9.66950236342362,-10.0716711179882,-9.67633010655672,-9.71784888107173,-1.86152180383552,-7.42024661612946,-4.07929442385361,8.07952569370917,18.1521240627191,39.3018027033912,44,1500
-9.72135730668859,-9.62142658726163,-8.54633176431723,-6.06864750782626,-8.77030652086309,-6.75437785644162,-2.45216398775741,1.61580653303452,14.5484525751098,39.4696387040617,45,1500
-9.33112436646606,-9.33516407808373,-8.95485502633134,-8.10456958654392,-2.7980655162793,-9.29258565489594,-4.14925789871085,-1.04183470163444,13.7043191208901,37.6787843390181,46,1500
