"A","B","C","D","E","F","G","H","I","J","sim","n"
-16.6270233523015,-17.2770755998139,-17.2797506711754,-16.9622053063727,-14.5388832184679,-17.0563558871955,-14.9137079182121,-10.7480746181637,-9.82731532288635,-11.358739869063,1,250
-17.1798137360837,-17.3614454486196,-17.1829007517902,-17.5259109670933,-15.1924528428668,-17.4491148356916,-15.2891157376688,-16.8696561253247,-16.7858070267711,-7.97211955112918,2,250
-18.0200773069519,-18.1249335832433,-18.0701459911257,-18.090375285491,-16.5366136587686,-17.6430929611034,-17.0498034933858,-13.8575170563782,-13.3461748546406,-2.36277572245285,3,250
-17.3725019076552,-17.3304319541032,-17.3758837624327,-17.3935312967917,-17.439258691207,-16.6773151942773,-14.6452268665906,-12.628112544529,-16.2650208403916,-11.2224775333316,4,250
-16.5359211729491,-17.5854844732714,-17.5936708836816,-17.1136861684545,-16.9856560063321,-16.0800275701321,-17.6010287825322,-11.238150303353,-13.1882580318384,-5.46756504631517,5,250
-17.4113981857023,-17.7947257901402,-13.155113511681,-17.4928003489894,-17.7842250976607,-14.6457955249851,-17.2730232637391,-13.7568474721691,-13.7680121024635,-5.91789114877811,6,250
-17.4336915953475,-17.0620769493393,-17.3404958731096,-16.5229532598046,-17.1972674268325,-15.5366846793083,-16.8228840378827,-12.6740937483223,-13.5107806723724,-9.22735048884265,7,250
-18.2220929985473,-16.6100773445709,-18.1759346841366,-18.103401352338,-16.3954271208702,-16.5543280968638,-18.2451081208433,-17.3177307008269,-17.3166026625701,-4.33263664705845,8,250
-16.8954955062905,-17.4786323123557,-17.4506814129975,-17.6155400273336,-17.6227377705681,-17.3680328430749,-16.7320535981312,-14.4919142306654,-8.15540374043199,-8.70662574119413,9,250
-16.1632814661894,-17.6136158440474,-18.0333515518987,-14.115347591373,-17.9554549473359,-17.4183426777635,-14.2415352303444,-15.5260122791787,-13.1085047545602,-8.79989637765702,10,250
-15.6503109652767,-16.6874620619952,-16.2738053473126,-16.9640976572564,-16.7882663428515,-17.0385202236919,-17.0407599628668,-12.0749340233319,-12.7710420028004,-4.45287899743768,11,250
-16.8670334282572,-17.728870337233,-17.66936055778,-16.3521049063335,-17.738466415471,-16.6218122647409,-12.0740504471403,-11.4436541146929,-15.240178883666,-12.8125835272376,12,250
-17.3689221849735,-17.4886852391794,-17.6669542332608,-17.5232223464042,-14.6662522322324,-16.9712603329568,-17.7319349933482,-17.731709745216,-11.7079554705795,-10.0297468286869,13,250
-16.7837410283595,-15.9310877556827,-16.9462381615787,-15.6436491725805,-16.1094876723218,-14.0522157399194,-15.1977042247078,-13.8803030397171,-10.881791236804,-10.6481530408282,14,250
-16.6990631641324,-18.4321084852831,-18.4556097789058,-17.923449465999,-17.7254839499651,-17.2827111513839,-18.5759075051213,-17.2715100538881,-5.25211617582268,-6.56411593859585,15,250
-17.5665666089196,-16.5840853562561,-17.2053246137406,-17.549024708477,-16.5003489598632,-17.5214737484369,-14.5952564808323,-17.545872355935,-10.4092335013035,-10.9658131834653,16,250
-17.523317698064,-17.4675383393664,-17.1696399726789,-17.4015386196803,-16.8794271936643,-17.8116681307908,-16.8115465545895,-15.2240345969494,-8.43933353278258,-12.1411605432943,17,250
-17.180060789056,-17.1834815867316,-17.2388762125826,-15.1820197356314,-17.0326819288856,-14.3711571898769,-16.3564771049024,-14.1896057621765,-15.7638434588329,-11.1996298252277,18,250
-17.675081614452,-17.7956014328347,-17.8187907431154,-17.7559987741677,-17.7593727621714,-16.9360822005051,-17.6372092599439,-12.8448365466215,-10.6550326190329,-8.59342317144434,19,250
-17.2892336282277,-17.4043438485056,-17.375911347287,-17.4372024682548,-17.4242572889369,-15.5662188206458,-17.432743983666,-12.4181514337691,-12.347304986201,-3.13326761768751,20,250
-17.3580992638335,-16.1350591065078,-16.6188245582051,-17.1670471023921,-17.0130299683112,-13.9833840458398,-16.9361084713322,-14.3845358579742,-16.6200087418604,-12.1341250109753,21,250
-16.9943803601624,-17.5946331555146,-16.5479629702784,-16.536076875698,-16.7869348334521,-15.989606180918,-17.4040367238536,-17.5152347555905,-4.3131916401116,-13.4309760339755,22,250
-17.2986705452895,-16.9392714506191,-17.3351293943856,-16.0336457032196,-16.9256567641951,-16.9384688162049,-16.5204827531401,-17.0565574839524,-5.41147620503195,-10.3424547286769,23,250
-18.1092628620729,-17.4981719056458,-17.97809452845,-14.835492110938,-17.1163512497544,-17.6501408517735,-16.6418869194129,-15.3821035815788,-14.3886917315279,-13.9977201097935,24,250
-17.9301455331489,-17.7949205211512,-17.8533426392398,-17.6533706339191,-17.3374664190548,-17.7837017092112,-15.6832751429715,-15.5022669910169,-9.38496230085396,-10.1675414028305,25,250
-17.8046300736955,-17.5338061759047,-17.7956963042505,-16.3323497184125,-16.3474234227584,-17.5644160187849,-17.8541939013255,-16.2394686387036,-8.24794607163675,-13.6017261850496,26,250
-18.0238993257335,-16.9743774389594,-18.147631203573,-17.1496872472478,-17.9330316969479,-16.7570336022188,-17.8496823513094,-17.9822728117487,-8.63055385935803,-7.0459225663671,27,250
-17.9445705541396,-16.4831543587095,-17.920691221371,-17.7080884165004,-17.748611196394,-15.9685522281276,-17.236589349481,-17.3608530767626,-14.8533131102869,-4.52364186331916,28,250
-17.574430117134,-17.8063023684718,-17.0621494955899,-17.0357596152769,-17.6852335287901,-13.5244254144145,-17.7863266963242,-16.7859705094239,-11.8515959688459,-4.7210532879924,29,250
-16.1179948791801,-17.0269494958268,-16.9869217322031,-17.0887675228974,-16.5661953456884,-14.6324901912994,-15.6251029441401,-15.8613884278068,-14.7146281182817,-8.86487531078328,30,250
-16.2453427492505,-17.3649611102324,-17.3348190291818,-17.4842624172094,-16.7003692960975,-16.1342611995628,-16.7000565969157,-9.89255414656638,-10.647302439244,-10.3618010655007,31,250
-16.5982634652155,-17.0285484283624,-16.9432486549918,-16.7475602233232,-17.2145244957363,-16.1469097169206,-16.4420209440808,-15.1205366514538,-13.4353765917228,-12.4130532249766,32,250
-18.2451542937448,-17.5083377112912,-18.2262851884956,-18.1011140828113,-17.7221831824887,-16.4103657804363,-17.3218746133174,-16.6775816049986,-14.2875793276393,-11.3246810758161,33,250
-16.2181097199636,-16.3378380325699,-13.8353067046147,-15.1997603328897,-16.4556323747424,-16.4008937784695,-16.1779271664963,-15.2917365737786,-9.13575750712999,-14.6799783081303,34,250
-12.8453888650905,-15.8525798895483,-16.0931300983333,-17.5881866608512,-17.5316712535034,-16.402590230653,-17.1512780536896,-13.4204945454841,-16.0976521214925,-13.0164130799015,35,250
-15.6696317216906,-17.8990450993847,-16.8149311927973,-18.008404576938,-17.745903124523,-16.2161683990352,-14.4388068853185,-17.6305403099736,-10.5576307077788,-4.95115950575854,36,250
-14.8107228237479,-17.2352111680088,-16.720869630924,-16.3348559746861,-16.4977215465037,-13.9331257910342,-16.9818869479134,-14.2310008376166,-11.3393677987983,-9.88798339598007,37,250
-16.9001227233429,-17.5959843046656,-12.4576418548917,-15.1008472176761,-17.6244121573017,-16.6360486909039,-17.5923434721255,-16.6766856702025,-12.2429164274682,-13.705125767212,38,250
-17.3041908160907,-16.9904579654357,-17.5029187862208,-16.951160559627,-17.4446561047295,-17.12050471592,-16.7164701042455,-13.9504816753841,-13.6066636754614,-12.5230125981362,39,250
-16.65423460495,-17.2598550413718,-17.0882230253859,-17.1281865640495,-17.0087999954602,-17.2756632448656,-17.1749531000024,-13.2817722959614,-12.9328620913471,-13.9094021113866,40,250
-17.522854916779,-15.9609629512714,-16.4044023378834,-17.0400672909739,-17.5044631067694,-17.3156224246456,-17.1737047966013,-14.8008265640258,-12.0031281050911,-13.699712120543,41,250
-17.1471520254097,-17.2216450626455,-17.2415528606994,-17.1309077914303,-17.2561421055393,-17.1643062389756,-15.4473075836762,-14.9683718256673,-12.9606382552072,-8.79513579090033,42,250
-16.4575326312598,-16.0451825482449,-16.7167926341422,-15.0924931908293,-15.0262132362544,-15.1662190843715,-13.712850053217,-13.9064662045188,-12.2085185006641,-14.3484358679506,43,250
-16.1168399683726,-17.1658238460176,-17.0779202244033,-15.3358497228167,-16.910183672118,-15.529413941808,-16.5016476056457,-14.9950993479146,-9.54920397709333,-8.13915057871564,44,250
-16.9890045929682,-17.0490724788275,-14.2431881996348,-15.8089127466884,-16.4626352513055,-16.7487951037891,-16.4980596390085,-15.0086516483589,-12.436467443391,-13.6394107343343,45,250
-16.4405347412146,-17.0107486986319,-13.769294976643,-16.1246693913749,-13.9744265582147,-15.7522801710191,-16.9573179203683,-12.3567352382932,-13.567340472312,-8.93616672431762,46,250
-18.3269028685971,-18.3275789772859,-18.337488303548,-18.3751384050244,-17.7200791073035,-16.4502412081901,-14.6925681762566,-12.6077719075735,-10.3010011204296,1.18708700705628,47,250
-18.3728237041131,-17.1712464361785,-14.6001386223503,-17.9855256022578,-18.3138126797037,-18.3799699457425,-13.9896680591274,-11.7774938367766,-12.268946695142,-4.49235029939962,48,250
-17.7976006069952,-17.9634336705679,-18.0357908688491,-17.4585583599894,-18.0271547096943,-16.4226732881854,-17.5075452566563,-16.8493794019712,-15.2922925803776,-11.136396683797,49,250
-17.2956259875441,-15.890908769326,-16.1010326460221,-16.6791635594501,-17.3978391506453,-17.0125265002139,-16.9695089970121,-16.8452738512922,-13.0738995652769,-7.79770790477302,50,250
-17.1401653853663,-15.7792711004998,-17.3907184835934,-17.0045275396778,-16.7175742467956,-14.9597267949426,-17.2531597653943,-16.7178690145087,-13.1171799043902,-8.69822624140077,51,250
-17.1048099678477,-16.4268727880477,-18.3298470639833,-18.0102075377713,-16.5532804313365,-16.7879791107684,-17.6789666100902,-12.8182426584889,-16.7448203743463,-6.20063778749488,52,250
-17.0851878936987,-17.5076013190226,-16.0888459402749,-17.2704947970253,-16.8948525051754,-17.068061067671,-16.0793440016259,-15.9354742077323,-16.085741346359,-5.94371111136552,53,250
-17.6906492916793,-17.8187735812758,-17.6826126666426,-17.7562062257091,-17.1777285903436,-17.1281283016774,-14.8853506552838,-16.3666948484259,-16.883576140911,-10.3978970858884,54,250
-17.3245659998076,-17.2518466189815,-16.9349313675371,-16.6750964398961,-15.1217780218582,-16.5306251671944,-16.3649945478271,-17.1499644462148,-15.3798652169585,-9.29373984570843,55,250
-16.7046214033041,-15.1020697201984,-17.0530698400517,-13.9121512498334,-17.0744275925009,-16.9373505547367,-15.7783952687103,-15.1815982802016,-15.3622271523435,-12.4912224656855,56,250
-17.5922803217899,-18.0499740938389,-18.0940306902887,-15.8225639629208,-18.1411041920383,-18.1435614970348,-16.8539866876554,-11.8374312727932,-15.4866032994903,-13.4480717237086,57,250
-17.30550178796,-16.9713686888501,-16.4570055577179,-16.8944007231392,-17.3013357908908,-16.3427485004296,-17.055096535932,-16.7204362765514,-8.55371323030971,-4.35765408603947,58,250
-17.6289545657007,-18.2659677492788,-18.2238763453797,-17.1923598027061,-18.2058581839043,-18.1852078679363,-17.622837405868,-14.1547318240073,-15.8798158706563,-1.34209502228553,59,250
-16.6565646604343,-16.0486480131956,-17.6793376369594,-17.9033946564215,-16.8088157100288,-17.8896045924913,-16.7973830222905,-17.6368864334559,-12.4330491502207,-12.8567319195128,60,250
-18.0695325919734,-18.0399528255753,-17.9887175535253,-18.0000964224405,-17.7853957195695,-15.0814575627268,-17.0472254055819,-16.1945031480315,-13.4296952423719,-13.182755301346,61,250
-16.2304314172012,-17.3321446643886,-17.7044395096963,-17.7040385276026,-17.7027591850461,-16.6330497320964,-11.1693226839143,-3.62066420565037,-6.35237206623168,-13.6110792565895,62,250
-17.8759471375858,-17.9154453339567,-17.9509527949145,-18.0460821462416,-15.9609049880257,-17.4414060021128,-17.8517977930215,-17.4090121558665,-10.5393845298716,-5.84108876634271,63,250
-16.7146618166377,-16.702982355647,-16.2808096132982,-15.8380582096591,-17.1834638472595,-10.3191798864117,-17.0688991076591,-11.0566307559312,-12.5596120676644,-10.0716755134277,64,250
-17.4384662395029,-15.8945198575255,-17.6277561350762,-17.6034909471678,-13.9952586454341,-15.9381248632455,-17.2490786456928,-15.7495961786493,-5.67035265431645,-6.33889900642727,65,250
-18.3503750644481,-18.0544146395572,-18.2812503006395,-17.1974718343234,-17.6572967462401,-18.178712730989,-18.4256410071224,-15.7832409023101,-5.20575861569141,-10.2038266744024,66,250
-16.6243214185314,-17.1261683405875,-17.0068306996712,-17.0460361633002,-17.0124902403976,-15.6053332256559,-16.2208880387468,-14.9686783558487,-8.6955200783793,-10.3255773408583,67,250
-18.4928934454325,-18.4369291412381,-18.432610186171,-18.460308222276,-18.317826839712,-17.621223203125,-17.8146273025208,-13.0398164642964,-11.743999453032,-8.24137330065409,68,250
-16.0580275046754,-16.4641828044635,-16.3109227136896,-16.6776249848521,-16.4642895396556,-16.3502361010754,-14.2935838202707,-15.0134267694657,-11.7552221955826,-15.2507056778147,69,250
-18.2195887210285,-18.4994876430976,-17.9643787587156,-17.8346537082221,-18.5286196733075,-18.1886831420518,-10.6908146123872,-17.1659662633853,-4.6090354378393,-9.58597592927859,70,250
-18.0120339917853,-18.1605768568414,-18.1979443329194,-18.0149092916175,-17.7941916863846,-16.0948456582647,-18.0581890052872,-11.8206213975161,-10.1008451988723,3.11719385489731,71,250
-17.7245977201608,-15.7475912942804,-17.5956095945262,-17.2680394529276,-15.3341387632428,-16.5246270870592,-17.7140241354141,-10.0302834868434,-15.2041572531451,-3.71547616853641,72,250
-17.6612409348046,-17.1761461009792,-17.4674550211919,-18.068982136486,-18.1440897784317,-18.1537764664668,-16.8459519425965,-17.1068545083523,-10.435043743319,-9.779688745466,73,250
-17.2275936593083,-17.4278728158193,-16.0192842027586,-16.5449900254432,-17.4030641574455,-14.2132590507719,-16.6482237231959,-8.88071877773544,-13.2166676095465,-7.61765900158801,74,250
-13.7795050036306,-17.6586731687943,-16.5450606715783,-16.9832546593181,-17.6895991945782,-17.3322210472391,-14.5162439640499,-17.5353587934712,-9.16054085132156,-10.0465169915121,75,250
-17.2510050130856,-17.2585801680822,-17.3171011811442,-17.4036175991231,-17.0363973254949,-17.4880696747407,-17.4081652810167,-15.8647336107884,-9.05559089981645,-10.7206150563331,76,250
-16.9263003992298,-17.1175355455871,-17.4897761352192,-17.4961763786969,-17.2511322392451,-16.7270201334059,-17.4941216520454,-14.4091993360378,-11.9733664294933,-11.7023806049099,77,250
-18.0858427421379,-16.949824577331,-17.1173831316138,-18.1714360800929,-16.3438342718562,-17.7945092203994,-15.2664312282299,-11.5591078525103,-8.9689885429015,-10.8973778065747,78,250
-17.581473474101,-18.3098843744641,-16.8562334554882,-18.3294346180219,-18.2756612426234,-18.1508174390041,-12.0878039243084,-17.4821541104026,-15.7005764165623,-9.63606241194054,79,250
-17.1756733999157,-17.1752271451011,-15.8984351582553,-15.1292304224911,-14.2641984197412,-17.1103474542271,-13.1782532445304,-11.8983981783637,-13.9847560784691,-16.2893162897147,80,250
