"(Intercept)","A","B","C","D","E","F","G","H","I","J","K","L","M","N","O","P","Q","R","S","T","sim","n"
7.36636800674901e-29,9.09831897622497e-29,1.08639967685355e-28,6.94407234130156e-28,1.4200306673227e-23,3.94720525228913e-18,3.74855463675331e-13,1.00905713379394e-06,1.81003099949833e-28,5.38083467106067e-28,2.54252910411036e-28,7.73400591835681e-29,9.57836620557138e-29,1.57482835558583e-27,7.67285089435403e-29,1.07634078113735e-28,8.43057696683573e-29,7.91976353853497e-29,3.3560435418425e-28,9.06889364318504e-29,3.70730214758693e-28,1,180
9.86681563854757e-29,9.8923966681481e-29,1.16028070329304e-28,5.05453639931653e-27,5.91556511384028e-27,6.96306610533247e-23,2.55646322391647e-16,5.68786813471158e-16,9.39115123435721e-29,3.68573628956986e-28,9.45223498552991e-29,1.10398804972492e-28,1.81136344362631e-28,1.30914131597067e-28,1.20535288229941e-28,9.53472627880182e-29,9.66451994786395e-29,9.40291745021103e-29,1.80844541998676e-28,3.59461625161967e-28,9.36855053487824e-29,2,180
1.65188008142865e-28,3.02888940263639e-28,1.22121111911075e-28,2.21692405925268e-28,1.76617271392089e-25,4.33271131893639e-25,1.98646565394821e-18,2.34846675055771e-13,1.0948264598617e-28,1.45375463570375e-28,1.28240791967844e-28,2.42647165896894e-28,1.14620593404325e-28,1.39695667281928e-28,1.68263776206183e-28,1.26228681422204e-28,3.03342082074032e-28,1.13313200993475e-28,1.46841725752696e-28,1.22042381330531e-28,1.56480197157672e-28,3,180
2.61722375325399e-28,3.32971767856748e-28,2.05394679128524e-28,1.47148293506686e-28,4.16559757014848e-26,6.3370973370468e-27,4.27904656638117e-17,7.93098443900222e-16,1.23670050799289e-28,1.55679933622058e-28,1.44313037623329e-28,7.82348924448955e-29,1.35558919387287e-28,8.47226794785115e-29,7.77767644519007e-29,9.81903292041778e-29,1.36739472340877e-27,8.12355672072476e-29,2.81740598540085e-28,7.74511621850089e-29,7.60264093153764e-29,4,180
7.90731436252438e-29,9.58585984040844e-29,5.15752662511154e-27,6.97585210017756e-28,1.40151627347418e-25,7.93358960311297e-18,8.51060488123556e-15,9.13538166872047e-06,2.61550341988671e-28,8.11688492518805e-29,8.1634878433401e-29,8.63675556919119e-29,1.50793183189359e-28,1.26935777618033e-28,1.42403995419431e-28,2.16656116258613e-28,1.15683456362175e-28,1.01657130778572e-28,1.95730042552996e-28,1.62502244472739e-27,8.00637502981206e-29,5,180
1.38346030704826e-28,3.29101077424462e-28,1.22903623910824e-28,8.39534798393429e-26,4.22841813986673e-23,4.54775791377081e-24,4.76329075423144e-16,3.70498832224498e-11,6.4026734090004e-29,1.42331398698188e-28,6.74840336180663e-29,6.24139083518704e-29,7.40902711090872e-29,1.48281697609134e-28,1.61074563045834e-28,6.48340872280593e-29,3.55355975879136e-28,6.99792492743431e-29,1.98653075405061e-28,7.71560860710507e-26,1.56507294283604e-28,6,180
3.5624738311362e-28,1.29829731848784e-27,1.10071244932831e-28,9.56676967749791e-29,2.92950238038988e-25,2.70174540390568e-17,4.61429135413725e-16,4.60219926779274e-11,9.99671637903264e-29,1.14923626407501e-27,1.52009509826447e-28,1.01360531104791e-28,3.90572144170066e-28,2.24149276332733e-27,4.77283507869634e-28,1.68686918057654e-28,1.39835631664972e-28,1.81809028809168e-28,6.59917774077182e-28,1.10379243210619e-28,2.0726626176738e-28,7,180
1.14344617460174e-28,1.14146281265468e-28,1.41060612579739e-28,9.02921751185649e-27,6.39395233187161e-27,4.36456462075527e-22,4.13276210628479e-14,4.43966946346162e-14,1.15840951918457e-28,9.47218948199937e-29,1.03546929734486e-28,8.40868214394138e-29,8.76843217186497e-29,1.19990165171269e-28,9.10286390577691e-29,9.3892960983921e-29,8.32569318392594e-29,8.85552711618266e-29,1.02146434858395e-28,1.12412326772149e-28,9.17234389816192e-29,8,180
2.7822050549757e-28,2.48596113832709e-27,1.05917908157821e-28,1.19277677624018e-27,6.92032157648857e-27,5.92305664175114e-25,1.31351776350835e-15,4.87829162372506e-10,3.34412332035425e-28,1.36430168221339e-28,2.23277136831736e-28,1.04601233536336e-28,5.20851254947067e-28,1.47921291277898e-28,1.05103911977466e-28,1.05862867745796e-28,1.69467457203765e-28,1.58971054763309e-28,1.23605559773687e-28,1.19836536258245e-28,1.0460405804039e-28,9,180
6.17321328896564e-29,5.14987071978613e-29,4.43421914336327e-29,6.14073105162849e-29,3.92875316598653e-26,3.79924597894066e-21,3.32662636519757e-15,3.03664758376012e-10,4.83103666058801e-29,5.20369448146226e-29,5.31911526001775e-29,4.81200826298492e-29,5.69491013457075e-29,1.4765667774271e-28,6.71023591916977e-29,5.47836428730957e-29,6.72688684940472e-29,4.71270516673423e-29,4.56231401312187e-29,4.75760560933462e-28,1.04068510251911e-28,10,180
8.55466719608961e-29,7.97045610604327e-29,2.32601109249971e-28,5.03098031072684e-28,6.20113867739833e-26,2.88190672216764e-24,3.75826920975194e-19,1.4997649735374e-12,9.17178860697339e-29,1.47064961878503e-28,6.8668623690954e-29,2.00112693299641e-28,9.09109214985501e-29,7.41669745467573e-29,1.14314128670379e-28,7.04538056313563e-29,1.6999694074476e-28,6.82514162965093e-29,7.47770581961993e-29,1.76284672299356e-28,8.14371464325106e-29,11,180
2.37307670685969e-28,3.86177646784361e-28,1.458052660414e-28,6.05629609758561e-28,2.65351241707314e-23,2.36007470107923e-23,5.00863667963986e-18,2.85352674864038e-09,1.51666844621276e-28,1.65910445316608e-28,2.58541959455012e-28,1.4911470147365e-28,1.95379334997108e-28,2.70988695153716e-28,1.60323972806822e-28,1.73194481424221e-28,1.96880973518841e-28,2.08566597678807e-28,1.48625590064733e-28,1.79672158526308e-28,2.83820610110774e-28,12,180
1.34485292383402e-29,7.33362524239292e-29,8.50242977112533e-29,4.49126285153771e-28,2.99154415401257e-23,1.70274921265595e-20,1.41864091581087e-16,1.41603898074849e-07,1.28262438760652e-29,6.22488035457933e-29,2.71874457714674e-29,1.34623468483411e-29,1.47018985566267e-29,2.75523808975337e-29,2.24429750051578e-29,4.26703190859823e-29,6.63174796317942e-29,1.292593677912e-29,1.31449725684166e-29,1.30935355832662e-29,1.36536790062281e-29,13,180
2.61905609848976e-29,2.92139370474768e-29,5.88047376501871e-28,8.70587945519162e-28,2.07353381663578e-25,2.39392181803203e-19,7.9906195350284e-19,3.67636840219882e-13,2.56137616808556e-29,2.7905729293609e-29,2.58390020579287e-29,7.83166677533778e-29,8.91792727555204e-28,5.18280978787519e-29,3.24291373013254e-29,2.08148778856834e-28,2.72688343396076e-29,2.61992803874221e-29,2.7633266173338e-29,4.20043330145485e-29,3.03984009079774e-29,14,180
