"(Intercept)","A","B","C","D","E","F","G","H","I","J","K","L","M","N","O","P","Q","R","S","T","sim","n"
4.76004903596163e-51,4.39246930061664e-43,6.01606526347926e-34,1.60616020421507e+50,1.78487822472925e+294,Inf,Inf,Inf,5.44506432355367e-51,5.65725353774963e-51,5.90702760033421e-51,4.12889786587956e-51,4.89457427412463e-51,4.69807775614348e-51,2.89117005983757e-50,7.25374854003974e-51,6.41921442139655e-51,4.40736414755322e-51,4.21339433362904e-51,7.99721063890908e-51,5.40149111132825e-51,1,20000
1.14340133492482e-50,1.36391507030709e-43,2.53374033102092e-36,1.66426558241184e+39,3.16580568424245e+307,Inf,Inf,Inf,6.71584957186479e-51,4.56637281277587e-51,7.7104812949853e-51,9.28744363550393e-51,4.38564152467601e-51,4.65240869487084e-51,4.68412279338602e-51,6.52986528871381e-51,7.06531118787128e-51,1.37141522410453e-50,3.10271053944601e-50,4.46581089212774e-51,4.13883715352259e-51,2,20000
4.62988349296759e-51,1.09509339685967e-44,1.51921691246822e-16,1.7443076196916e+39,1.36209172457836e+284,Inf,Inf,Inf,6.0104277811579e-51,4.44470728216868e-51,4.01598744398726e-51,6.77727975358648e-51,6.8051809190278e-51,7.08915326510198e-51,4.10797188516231e-51,4.57495220873412e-51,2.20299385265695e-50,1.23252411670351e-50,4.19522998312988e-51,4.30997351293427e-51,5.13163368082486e-51,3,20000
4.15671502524625e-51,4.59908253752072e-49,6.75430954336478e-27,1.25291400989121e+46,8.87230239776875e+307,Inf,Inf,Inf,4.6652401953414e-51,2.28138181207675e-49,3.9682812230364e-50,4.73818025873061e-51,6.52769304029416e-51,5.58839138135769e-51,6.60101630090551e-51,4.92190213912932e-51,1.72926745048273e-50,4.2021206415897e-51,4.2472647148947e-51,8.52319872793361e-51,1.01036699597117e-50,4,20000
4.02824577414013e-51,2.88098184300375e-46,1.53536699891803e-30,8.69892349107558e+39,4.75299477244303e+304,Inf,Inf,Inf,4.92076543376864e-51,9.33576857070277e-51,4.12478305578251e-51,4.03984371278952e-51,4.08144676721866e-51,5.30056806753737e-51,4.72968740925296e-51,4.00994002424506e-51,4.97637864463572e-51,4.11022451901152e-51,4.32025585182696e-51,4.39211033515823e-51,8.8749449379296e-51,5,20000
3.98332092059451e-51,1.08163932555468e-45,3.24883888911289e-29,3.10787746073183e+36,Inf,Inf,Inf,Inf,4.06896809851924e-51,4.14249346638257e-51,4.9346823928933e-51,4.86512111327153e-51,9.78372854677681e-50,4.00664462935344e-51,4.26862254604705e-51,3.98186706967316e-51,4.61970953933211e-51,4.68681614719487e-51,4.71262877924808e-51,3.98473209415298e-51,5.06961973733428e-51,6,20000
8.54907588140851e-51,1.84535912671039e-46,1.69223594935443e-21,2.35565235463267e+42,Inf,Inf,Inf,Inf,4.91724820174915e-51,2.20668100085064e-50,4.70908488710504e-51,5.62657336193797e-51,4.27292572918147e-51,5.54924855501184e-51,7.15407771899862e-51,5.96543616518267e-51,4.67555901788263e-51,4.05277934068536e-51,1.64087256302056e-49,4.04395027077417e-51,4.06653235606269e-51,7,20000
4.05483227037422e-50,2.41370325086685e-46,7.2868120466517e-24,1.22333514179031e+36,Inf,Inf,Inf,Inf,4.80958649551221e-51,3.89278779536199e-51,5.76624373714398e-51,5.25702863534161e-51,1.48975691590898e-50,1.58062705633944e-50,3.67339377436138e-51,4.72103258384047e-51,3.80817469212709e-51,4.96409058403665e-51,3.66219077280454e-51,1.10414106334525e-50,3.96981878949127e-51,8,20000
4.62509330878419e-51,4.22324907880002e-47,7.09123953294775e-23,1.2504078092254e+29,Inf,Inf,Inf,Inf,3.81993212865059e-51,3.83303010596977e-51,3.84778740930366e-51,4.73340866850122e-49,2.03694580794713e-50,4.73733187062958e-51,3.93168240694759e-51,4.4733946155671e-51,9.80519426391658e-50,4.1534929269008e-51,1.90402376875566e-50,3.92871291618547e-51,3.99563780671714e-51,9,20000
4.080874014861e-51,3.27084709948538e-43,1.02294570125104e-22,1.12332808413396e+25,3.52296198664444e+297,Inf,Inf,Inf,4.05376652627076e-51,5.26783020144095e-51,4.0085235595978e-51,1.32101096823652e-50,7.53001504708347e-51,8.38536105162416e-51,9.18827782986014e-51,1.0238947793977e-50,4.01785616079102e-51,8.26771071200174e-50,4.57739889529713e-51,1.36328976342264e-50,3.98733425758398e-51,10,20000
