"(Intercept)","A","B","C","D","E","F","G","H","I","J","K","L","M","N","O","P","Q","R","S","T","sim","n"
2.67461958012285e-34,4.82634602728038e-34,1.68272692218411e-33,4.52650208079535e-33,6.97883479860004e-25,6.5429522750511e-10,13695939209453.3,3.63874488860572e+26,2.51311909456209e-33,2.86052937826366e-34,2.37397409741374e-34,1.42150055704724e-33,2.63232419543312e-34,2.74769054328401e-34,2.50570739680152e-34,2.36408967077135e-34,4.19980838964347e-34,2.54634489053141e-34,2.40573782823272e-34,4.38374010865339e-34,6.02436012040661e-34,1,585
2.71124466970202e-34,1.12604937537541e-33,2.05460331506266e-32,8.70010989865694e-31,2.43078947889783e-25,9.70720120401215e-17,0.0835249073713583,2.95237171123558e+25,4.67981797663863e-34,5.10355827768509e-34,2.29239887613224e-34,2.24167707563377e-34,2.23815292115273e-34,3.32255395387807e-34,2.60389229612494e-34,2.92194149339562e-34,2.76636678840066e-34,3.98309581049565e-34,2.4320887007711e-34,2.66525673478051e-34,1.60274558978274e-33,2,585
2.06548125156011e-34,3.53628546363734e-33,5.45083911894266e-34,5.77352090511907e-30,2.34678415929366e-24,7.71078786219964e-14,2302520.68332296,4.00292685642524e+20,1.94747147190431e-34,1.80553160478286e-34,1.9431644512961e-34,1.30319576326201e-33,1.98750792808217e-34,2.68459381015009e-34,2.26547407895136e-34,1.16302855796088e-33,2.27606388936336e-34,1.81400558309887e-34,2.25637754914702e-34,1.10911193503609e-33,1.93943068844962e-34,3,585
3.20461763098862e-34,3.96750127302226e-34,8.12019090365714e-34,4.64185887416744e-33,1.09364288121786e-18,1.50678590932427e-14,14499500.2895831,7.16063334532453e+20,2.9861372145224e-34,3.1184763059223e-34,3.81925932278893e-34,3.97524140235397e-34,3.70485233804297e-34,2.91522550818098e-33,3.96452586089202e-34,9.29112283244857e-34,6.54025435928958e-34,3.21460570501032e-34,2.99570637207857e-34,3.19471039896473e-34,3.09388832064809e-34,4,585
2.68004949787454e-34,3.04032794245947e-34,4.52801823955377e-34,8.35134111671307e-33,2.47554007540442e-21,3.95959262168422e-16,0.0182823737368464,16637113622087534592,2.02549798030389e-33,2.63335505023471e-34,2.96438471378927e-34,2.84451709591513e-34,2.92134134625696e-32,4.97899422208484e-33,1.53825876302168e-33,2.63386211893424e-34,4.47990756899106e-33,4.54036207137949e-34,3.83093288793637e-34,3.25913697663023e-34,3.19049592389392e-34,5,585
2.68424056886173e-34,5.22738880476133e-34,2.38837881194344e-32,2.26818073117508e-31,4.3569811743431e-22,6.51433936115953e-11,4.77637977277798,70427355995.8983,4.3816719439821e-34,4.14898350857748e-34,2.86167399154785e-34,2.89183678341434e-34,5.86742808768985e-34,2.69978795665017e-34,6.16171561552384e-34,2.76044542066888e-34,3.05911031844334e-34,4.48243025028762e-34,2.72409394654308e-34,5.16866957109812e-34,2.94291204814138e-34,6,585
2.74898975005698e-34,3.57287701304522e-34,5.14166930048333e-34,1.69216346037245e-31,8.50699263715204e-26,6.36970429913837e-12,136.984659887833,2.07434375623195e+20,3.07023070732644e-34,2.62501920269464e-34,4.15111891431137e-34,3.44165122502786e-34,1.21831392276561e-33,2.63468893870381e-34,3.13565669665884e-34,1.02461680595692e-33,3.04081315951401e-34,6.18113145973041e-33,3.41850329524269e-34,2.62632711220838e-34,5.14495136792791e-34,7,585
2.84662180182985e-34,2.20745220913357e-34,4.89832067134098e-34,5.52518021947887e-33,9.92052266637891e-26,6.09696565138783e-07,2630244.27763245,2.45882417777753e+26,2.32953574339795e-34,5.23667665309495e-34,2.25740073893881e-34,2.21504183174228e-34,2.38932997495829e-34,2.21416490733426e-34,5.68157958120571e-34,3.11689209333564e-34,2.23425094220377e-34,4.44431189276045e-34,1.20277693546914e-33,6.30367232151922e-34,2.29739890957879e-34,8,585
3.69683717324752e-34,3.02982526223139e-34,5.01418262283902e-34,1.13022696363176e-31,2.75511376320817e-20,6.67185275980127e-13,1.69943761615302,874668565238172,4.78814845337948e-34,7.48143350958162e-34,4.60752407061661e-34,3.27251310769145e-34,3.24023915825081e-34,4.7597414714636e-34,5.30568381739363e-34,7.03925233984261e-34,3.02671907083961e-34,3.03912757767486e-34,1.11945976269285e-32,3.06824271717325e-34,3.47293768037265e-34,9,585
4.88340176148414e-34,6.63170558875791e-34,6.98323492802779e-34,1.2015560329264e-32,1.61803742077435e-26,8.24426012915668e-14,18454088.2284743,3753620473014738944,4.07431023767053e-34,7.38145055008072e-34,4.833977937153e-34,6.14270293782782e-34,4.29928322254928e-33,3.90783059545765e-34,3.67724939002664e-34,5.10362761827101e-34,1.3504460705698e-33,3.66273383213671e-34,3.56142331759824e-34,6.81164778740231e-33,3.74898699592425e-34,10,585
1.09147842746982e-33,3.81423760172905e-34,3.6937205840171e-34,6.7767722205148e-32,7.14365894469655e-22,1.3936982225553e-11,258713348.719141,8.12928083439466e+22,3.14146700336294e-34,3.55982459274079e-34,3.45525648758969e-34,3.09432657412115e-34,3.43144488304105e-34,3.13622458077085e-34,4.81114560862081e-34,3.08906486640972e-34,3.15877253644991e-34,3.14327418453423e-34,3.19123633859511e-34,3.41817874102674e-34,6.66227946398751e-34,11,585
4.11380336607749e-34,2.54697895607658e-34,1.59085851239239e-32,3.93710491394778e-32,9.71175039935866e-19,7.57597868593439e-15,265194517.270825,1.20786078001659e+26,2.4121891157653e-34,2.46914782720725e-34,6.28810459448079e-34,2.71786916948344e-34,2.7147053516046e-34,2.41621709497149e-34,8.40708176441783e-34,4.3232445292806e-34,8.33684540062724e-34,2.67503102296517e-34,3.18703555728882e-34,2.40438445595937e-34,2.99404477843719e-34,12,585
2.36432556360054e-33,4.20636040717678e-34,8.50213823102523e-32,2.36552114107959e-33,1.09042917624646e-25,2.07831957486833e-09,1.11264516421456e-07,6704212920015523840,3.4324525580785e-34,3.05554270095862e-34,4.17899972518586e-34,2.83604346539198e-34,2.80861645013248e-34,3.09381624497588e-34,3.86120553757493e-34,2.81054741559267e-34,1.0283696139046e-33,3.43128430208194e-34,3.62467531295273e-34,5.3498015963047e-33,3.30114702197076e-34,13,585
2.84642283387744e-34,8.12424022736003e-34,1.68895115966636e-33,7.02755171131645e-32,1.67463802470275e-24,2.58888785103449e-13,534771.578765267,2.20168140045616e+30,2.16382201080519e-34,2.76673237060678e-34,2.1547661270325e-34,2.05428788197139e-34,2.09671894825479e-34,2.64019060582591e-34,2.16859435480277e-34,3.06989045182715e-34,2.10979692301286e-34,2.08971176887475e-34,2.23729417362922e-34,3.47540666663595e-34,2.47777507822794e-34,14,585
3.49862983651056e-34,1.87900916886894e-34,1.11783761996043e-33,2.66959472986176e-30,1.60841626676316e-24,1.18205684655866e-09,0.0995936718773415,1.08393603538411e+28,1.94659238808604e-34,3.27965577823691e-34,6.67291135693192e-34,2.35264188462918e-34,1.82434781020451e-34,1.82904800835018e-34,2.25569915932459e-34,1.84099715864965e-34,1.9732467253862e-34,1.82443333227339e-34,1.98857583588982e-34,2.01011537996553e-34,2.02074504653832e-34,15,585
2.04289391086329e-34,2.15974947388735e-34,2.00130938692228e-34,1.76590562112364e-31,1.43682354306473e-21,5.69990587618501e-13,83705757376694.9,5.85430962255758e+22,2.16330082717571e-34,7.18983925200956e-34,2.17887775690164e-34,3.23988085984919e-34,2.05321991516586e-34,2.04683288906149e-34,1.98998999616361e-34,1.96756747205582e-34,1.17146773956116e-33,2.99636066099422e-34,7.93148334720402e-34,1.58757078616082e-33,2.39243693193973e-34,16,585
1.9970570841818e-34,2.3626597881538e-34,1.93775574266349e-33,6.23398967392545e-32,3.26193007366822e-23,4.78531903397249e-12,200922413503.592,543787610109655,2.37896431900305e-34,2.10182344739997e-34,1.32921248562413e-33,2.50708531463841e-34,2.17853636098189e-34,2.08158727153307e-34,1.55090335360864e-33,2.42424963203645e-34,3.67909336912986e-34,2.13757626825979e-34,3.87713273146935e-34,2.8942016069514e-34,2.05018509059828e-34,17,585
