"A","B","C","D","E","F","G","H","I","J","sim","n"
-0.00807820708678326,0.979691642651143,-0.331517158957477,1.73361836489885,2.61552543728845,3.25644956605181,2.73904235786441,4.03898074361379,4.67995286243482,5.20448813190575,1,750
-0.251367366238298,-0.361273740596054,0.720659581832081,1.80233433292049,2.40146661016186,3.04359406704235,2.76129335010244,3.95543138969045,4.34079937416882,4.97125040841686,2,750
-1.18167141566317,-0.116529323661712,1.16904813211413,1.85880116118209,2.55548371279109,2.6121392314706,2.31455343368871,4.09604550579616,4.68491095401199,4.9889754862029,3,750
-2.15176617203233,0.520691728578245,0.486478095397563,1.93048362482057,2.13183912928924,2.26563188448878,2.5841578823686,4.11431427176621,4.63106322914136,5.18353378045733,4,750
-0.815743652639366,-1.88064060751526,-0.197330792695177,2.07251006072549,1.39968233273471,2.43111155159609,2.60364684912173,4.18148871516757,4.70278826755799,5.21192578746526,5,750
-1.69216259166168,0.330709373839081,1.20391181789462,1.78467793268674,2.40334459633494,2.05575475895625,2.60771510262943,3.83854222936598,4.79015757087058,5.08083989588758,6,750
-0.425466214134266,1.79019512954146,0.725115133855313,1.83179630236879,2.02096324315296,2.25578121691442,3.05942628345698,4.03978115391516,4.56404173375077,5.167976079288,7,750
0.924295557759181,-2.42491804382776,1.93897546816904,1.84027377999644,1.93260540012851,2.53014003759257,3.11376188861068,3.86338465401646,4.60520607893999,4.91741517985062,8,750
0.721760014035354,0.825342192042273,0.187938486668991,2.53903053470941,2.61147968991732,2.34637053774522,3.12870845627222,3.80576613430286,4.51393932131567,5.34293236728708,9,750
-0.252381891976407,0.799386420342135,0.773524671621066,2.18322958437157,1.88294232864522,2.978350000427,2.97523371361725,4.08399720163652,4.63722967291537,4.88525066070813,10,750
0.813048744390177,0.107973342807036,0.311325694309665,1.77075712511153,2.10743061666077,2.835594918022,2.61558903538758,4.14968580542683,4.84601224343474,5.03299394090622,11,750
0.115016374374023,-0.444439588403964,1.99715071246127,1.28519674839008,2.04207058085869,3.28312732147754,2.4295463970509,4.06280876404962,4.71635779053679,5.25540122507242,12,750
0.206180086546635,0.738760970481607,1.95745073237698,1.57678336948467,1.59213826618464,2.22383391463285,3.17956415910501,4.00692816310061,4.57767202079715,5.18647116918718,13,750
-0.0338438168590064,1.5909333689557,2.00549040146113,1.62787793845829,2.61050640781391,1.37376491913624,2.8498902554557,3.66546643129046,4.67483853323028,5.17127028648801,14,750
0.359904215874071,0.0209565188878582,-0.520385125944852,0.583717700978583,2.08270368895044,2.78339180511559,3.1291944756582,3.84118243825329,4.66477758317277,5.21530113044159,15,750
-0.659741788062051,0.316622143601165,1.02009584140311,2.89811434693935,2.52919048312668,2.54923273050699,2.93532867535096,4.20231611977988,4.60684328603109,4.92420849392079,16,750
-0.267903440933601,1.60132138465678,1.37337722900119,1.39538420413195,2.1001039403116,2.60295228284438,1.94652673708399,4.01536966106318,4.53063556351378,5.06364461186927,17,750
-0.690945082761432,0.724932612972395,1.19173320391919,2.59993723940687,2.66431725791638,2.72380480543385,2.61240764520136,3.28904982531294,4.53581962095792,5.09222254551061,18,750
-2.18223405802426,0.0142743990162359,-0.722167883334523,1.96454630828626,2.48006597364022,2.94253944258593,2.95065521478927,3.80547466575484,4.69423589839982,5.20519581923958,19,750
-0.479437088678636,0.664178239733844,1.20129408274683,2.42760410627818,2.33219565594035,2.65403117091627,2.88045200741695,3.79529599622738,4.55544161875832,5.22860219244725,20,750
-0.332688719673349,0.402335813538178,0.228924320864733,2.12523137331652,2.27027743920458,2.777895560615,2.80820166625544,3.90233881227456,4.67688959757025,5.06691483708075,21,750
0.17379211946286,-1.18655276263736,1.27803590353519,1.81126372174005,2.46672645039754,2.63502149879609,3.28724668654358,4.07251907009359,4.6815993816972,5.06382905615821,22,750
-0.242505408144382,0.493326280715772,-0.311841146193142,2.49594713265429,2.57134076137474,2.58460296582941,2.55163683528386,3.94770507625658,4.66960065442537,5.20332567119016,23,750
0.864142978238798,0.574033742814863,1.77509997348616,1.83857567431503,1.3629254922973,2.78053487078568,2.42615029370192,3.83162929908588,4.67884355769672,5.05328927581854,24,750
-0.528501710997791,1.26081671896538,1.18516650613645,1.88910737140497,2.24897523354891,2.58829718378618,2.73653108522598,3.87166099112457,4.62129144650767,5.08377211964423,25,750
0.168391537874846,0.576525104731067,1.73155709848478,1.97681537194906,2.63470909899455,2.70314422785295,3.24111462921775,3.11153957644942,4.66269240034101,5.11361745518326,26,750
-0.43279709881138,-0.754283360028744,0.450645155722015,2.22990379934581,2.21691088749953,2.74602872656321,3.09317235827633,4.08862787528322,4.60678491206844,5.02648681125968,27,750
-0.00789230689464219,-1.19742823233311,2.382493602948,0.671099349938974,2.01769218653882,2.80752971000774,3.50615242877311,3.91291200900203,4.76915433730168,5.02395872594131,28,750
-0.805996194709452,0.632634963633026,1.664122489201,2.21736522943093,2.50777764866633,2.70549034960092,2.43351050745012,3.96144612051469,4.66298566975378,5.08619333958761,29,750
-0.481784382753025,1.81387164307596,0.975253399408313,2.63409022666828,1.74157665424046,3.06862808154358,2.99709658093226,3.63914147037737,4.63293329971527,5.11990902760983,30,750
0.0347732105140229,-0.703833209990298,0.166361649059403,2.55739387213158,2.10299584797127,3.12773693427841,2.90788338275995,4.01349940353446,4.5087485303927,5.00376956573202,31,750
-0.937735390493082,-0.869347884573916,1.03849087794423,2.7925609358547,1.86580728310733,3.07112109979127,2.76227706783979,3.64692111488365,4.59653452739511,5.09700883166368,32,750
0.108422937199297,-1.36215703151581,1.26748994634776,2.25335603920632,2.44928573820734,3.20903163329313,2.96169609451194,3.31351417905132,4.87131385086938,5.24611045508981,33,750
0.392077216800749,-0.129478428515424,1.07709192035106,1.80961254424335,1.96248472094451,2.04470306834268,3.13826257499866,4.25250185298167,4.71355251353443,4.99219915543974,34,750
-3.3562136301788,-0.834596461813451,1.6405723857252,1.63734806336143,1.49468615891115,2.91190284438456,2.70238575902487,3.8265262181927,4.43046671447097,5.2047645458587,35,750
-1.17056484743113,-0.661181756669184,1.56277371972188,1.97832788593347,2.4927474276364,2.35768905827002,2.95228966173071,3.95221108481241,4.3867510767219,5.06106279192929,36,750
-0.474173858331255,-0.905715288839099,0.746087911439916,1.25175039018763,1.67299845815741,3.23970084518193,2.82782296789192,3.81543035247528,4.76243277946351,5.05374270423508,37,750
0.57345742502554,0.745956638974827,0.766364533095571,1.58918803600579,2.53857716741715,2.95837031664465,2.78488956124797,4.05239845080814,4.74200010456171,5.0385200094053,38,750
-1.74966832857241,0.126511911051377,1.66230607943796,2.44965348458736,2.3339185865705,2.13375695738969,3.1801478058405,3.3783126257165,4.71568801621766,5.10375549733683,39,750
-4.44403634078454,0.228755834060968,2.00173538203,2.55285913483099,1.82865060725982,2.64737578718561,3.37585740286205,3.98977869059057,4.43270958054811,5.11464905354425,40,750
-0.2871156196072,1.53678652543009,1.30324404257444,1.96600324984668,1.93161091891556,2.22465186407806,2.9805466074406,3.84693412012778,4.80978186209443,5.09758689753374,41,750
0.0405083253936237,1.58097725340015,1.45202411374548,2.09989369264779,2.52451845765014,3.06248122803244,2.22746954651661,3.907655901051,4.50608547510256,5.11352050053855,42,750
0.706456278290216,-0.167829055097248,0.614364733598436,1.93234946996992,2.67336716973348,2.00478810853377,3.66737888996179,3.82293615869712,4.81007882683853,5.08348646341798,43,750
-3.80454349567131,-1.51488551704152,2.23185096423425,0.907250774742942,2.6525990436011,2.61060791372189,2.97109279937994,3.59185597059816,4.61320679580844,5.23840792381346,44,750
0.212665834554476,0.888924125440299,0.0213377954585254,1.17435623341553,2.29630490883243,2.73257235734094,2.51540479161192,3.83867310265898,4.71114325281159,5.24174249762816,45,750
-2.69725946848492,1.26008384386125,0.966131882726935,1.97115867233953,2.31416266487638,2.60997929998831,3.06267941381723,3.83759529805382,4.58262018968595,5.13618911269242,46,750
1.06748494005146,-0.0578241162010528,2.11598719391205,1.9790496036435,1.0235890878047,2.701159426046,2.68445815189139,3.82724886942773,4.7558472564278,5.19744876381711,47,750
0.997832250942757,-1.51839777314131,0.707268266432399,1.90259248427945,2.24017317842949,2.84276941563613,2.95184692268115,4.34026348651678,4.44401067975072,5.1446722653352,48,750
-0.383443736832047,1.11358922864757,0.742202398840915,1.59611803315566,2.83757785949721,2.42174796847426,3.17387296039162,3.81494046569341,4.71024467337593,5.19470705184,49,750
0.115071226344949,1.09444634514374,1.22763935314243,2.00932104472813,2.43197374788378,2.81395231727396,2.28323893089321,4.20565656097649,4.53751050556889,5.25006277076109,50,750
-0.365341088229219,1.15157218946928,0.171919098169855,1.40492467900993,2.16166050231643,3.12263086179854,2.93321608310721,4.04365285733989,4.57983913682602,5.05553409912788,51,750
-2.46467650257193,-0.954667227563413,0.784308475708788,2.21059122036709,2.30208033032473,2.47430819903115,3.16651752041368,4.00880239132545,4.72715635723743,5.03267613392587,52,750
-2.01926564077221,-1.4216302630017,0.464962394318267,1.7044066529861,2.41449186383501,2.7844581409879,3.10978163507399,4.05225617538256,4.53885537430154,5.08528744614768,53,750
-1.55409838913744,0.689214671753332,0.764222081252856,2.53081266155048,2.26074897143338,2.55743587785838,1.92861476172268,4.19117882912842,4.79237869281216,4.9345499347535,54,750
-0.943886573090631,-0.712416124638762,1.43030790483931,2.05120469986023,2.34510264407618,1.9988720796262,3.2286808794274,4.17016444601865,4.61851494648528,5.07165949300908,55,750
0.183457140723355,0.0121782254112932,1.06964073632513,2.04346147999022,1.74153521709965,2.60039091927947,3.3386893196959,3.92618334973323,4.42992691946204,5.22242235765336,56,750
0.664326804567537,1.52680841170607,1.13648681348428,2.34346398902837,2.48786877696962,2.96426750783639,2.90140128992453,3.86787051529023,4.43023140858852,4.9177277558373,57,750
-0.0385278915908064,-1.30721747531681,1.49363318801658,1.70100740616429,2.31194530413064,2.95140584601134,2.70443458887228,3.89776070884221,4.57823288919911,4.87152405617559,58,750
-1.82786266542296,-0.925679177149697,1.38705491042705,2.10424744061591,2.4863849760263,2.62390368919062,2.56208785465103,3.91498801583283,4.49694444878897,5.1152238533725,59,750
