"(Intercept)","A","B","C","D","E","F","G","H","I","J","K","L","M","N","O","P","Q","R","S","T","sim","n"
1.14449528450964e-42,2.77864735783171e-42,3.89043726545111e-40,3.60361950682816e-30,3.44316736446989e+20,2.21905488857156e+89,3.91013207730532e+165,1.14136178276391e+265,1.04839893762551e-42,2.28278271680643e-42,1.27646045642226e-42,1.61683396078898e-41,1.07001457966308e-42,2.72902705129845e-42,1.16363903506687e-42,1.7680678335785e-42,2.91490920618296e-42,1.96891547428788e-42,1.09426660109432e-42,1.14446378656233e-42,1.47241637327828e-42,1,3420
3.22729878774412e-42,3.61820274073338e-40,2.74672906172037e-40,4.74052423788509e-26,135373905.412613,6.80296831443794e+78,1.6809096048795e+172,6.51712750815675e+252,1.2467704536084e-42,3.53181419982907e-42,1.20636481665747e-42,1.21052843434697e-42,1.3127462661362e-42,1.48543468850997e-42,1.46133402057632e-42,1.20263009739602e-42,1.39105976209204e-42,1.46806380405626e-42,1.46566032598077e-42,9.21676441382033e-42,1.29340365004382e-42,2,3420
2.32159657720129e-42,2.70732027081588e-40,1.17576604989251e-37,5.41818763724944e-23,1078711899409.12,4.37481355846492e+82,3.27225956154491e+178,1.83724431290132e+263,1.73161160224365e-42,1.00349249805225e-42,1.03477779361777e-42,1.10263137114397e-42,3.54916656949199e-42,1.70234807437321e-42,1.16092330543159e-42,1.19475489374347e-42,1.10453520706829e-42,1.71747008487636e-42,6.99993989476847e-42,1.24506090978143e-42,1.5738102591467e-42,3,3420
9.62939538002202e-43,3.9546832003425e-42,8.32256183250372e-41,1.10935205756402e-24,4087764848481551360,1.08433670894693e+92,4.48909801260939e+185,1.91953354203152e+286,2.45813799510379e-42,9.98777329681299e-43,1.00889079441464e-42,1.22700738564334e-42,9.94633027235056e-43,1.06162249616215e-42,1.23615151986005e-42,3.05413924060239e-42,1.50521134514885e-42,9.63012337607097e-43,9.61342994427497e-43,1.03855909247197e-42,1.03539736869524e-42,4,3420
9.94241221729408e-43,1.72452344431875e-42,4.60255955460812e-40,1.83650712714714e-31,7.3588782922979e+24,8.49155522560114e+90,1.66065871652876e+192,3.43500100979662e+271,1.46234970701801e-42,1.13255635966451e-42,1.90411462126765e-42,1.31510566583236e-42,1.18426018115784e-42,1.07389588397509e-42,1.59273484090146e-42,1.11841900195202e-42,1.20743804057157e-42,1.17020343183676e-42,1.15198331177843e-42,1.01425446620215e-42,1.09597453664537e-42,5,3420
1.10909380241689e-42,4.67590033809231e-42,1.32389475950421e-36,1.3742990166776e-21,11182166926138529792,2.84243308915737e+101,3.09829403398883e+186,7.06052259446591e+271,9.17133304556457e-42,1.3534222309126e-42,1.07501029648639e-42,1.09742601699229e-42,1.65799979878759e-42,1.20149651845231e-42,3.19591041092236e-42,1.1465281293758e-42,1.07444426759752e-42,2.96103244953054e-42,1.07512873450314e-42,1.40982191588003e-42,2.06948568068059e-42,6,3420
1.1004300531902e-42,1.71582533023334e-42,3.3122340925327e-37,3.72939188112744e-26,1655491982.0787,1.799304944004e+79,1.25141985815672e+163,4.94470365482396e+275,1.26437545625086e-42,1.2782557996086e-42,1.10478024701826e-42,1.57767781197605e-42,1.77345617837193e-42,1.22217847472444e-42,2.91043198076913e-42,5.33879585356284e-42,2.83562104522927e-42,1.10800237928643e-42,1.14063158522988e-42,1.67204202347604e-42,1.29279504943975e-42,7,3420
1.0287568723614e-42,3.00491878307256e-42,2.55638655461568e-39,3.03222305670132e-30,1066113115733616,6.07118263300785e+93,1.97680707263842e+170,1.08548615631528e+267,1.06198734696073e-42,1.57624129195187e-42,1.23049205450323e-42,1.05635339911588e-42,1.19176099853174e-42,4.03765927807971e-42,1.6196919139169e-42,1.31730857583951e-42,3.28840154193049e-42,1.04547006722402e-42,1.05365045091676e-42,1.83652877645991e-42,1.58467869852782e-42,8,3420
1.42620100565272e-42,1.15611664450269e-41,3.55596786880929e-38,1.24446613414648e-24,7.36701396496767e+22,3.38094910013877e+73,3.14202473589528e+174,2.48127144924223e+251,1.7619878173918e-42,1.41062313714561e-42,2.56056837892451e-42,1.24852230988747e-42,1.36480374789121e-41,1.43971917515373e-42,1.02318409160925e-41,1.06611652773484e-41,1.249064649951e-42,1.24927851027603e-42,1.33946874035164e-42,1.35315714801908e-42,2.67620218135706e-42,9,3420
1.86339775770668e-42,3.8935914761916e-41,6.90185256159476e-37,1.00429144196326e-25,35607158.556933,3.53131229137516e+90,3.65213474033176e+168,3.08057824294424e+252,1.0629962242266e-42,1.29327974283835e-42,5.29635344993432e-42,2.78167153422822e-42,1.17114182774975e-42,8.009170836431e-42,3.21536714895079e-42,1.25270550509661e-42,1.27798130477026e-42,2.52114571727423e-42,1.06380313446317e-42,2.96500020243654e-42,1.51027898938955e-42,10,3420
2.46919119501051e-42,5.53458307370087e-42,3.57304384713514e-39,5.55732846556315e-27,1.08390118415577e+21,4.81829953042031e+86,3.95806106041574e+198,1.47650360438296e+266,1.17333354545973e-42,1.47775199043859e-42,1.29784438458855e-42,1.12148149961421e-42,1.52228459325445e-42,1.27845042892646e-42,1.32207867862253e-42,1.13895059945554e-42,3.96217834719757e-42,1.16489571445814e-42,1.21162309418978e-42,1.32237191348495e-42,1.70574547649635e-42,11,3420
2.67631908664319e-42,2.20018420140426e-41,3.99910585639367e-38,3.74953454629446e-29,283819444.303728,6.97860885581936e+93,3.23664352273973e+173,4.82620171866372e+249,2.08358262382421e-42,1.80706572574337e-42,1.18228085338908e-42,1.34866649197045e-42,1.55858674115112e-42,1.59425621864205e-42,1.20671722736801e-42,1.27262596474548e-42,2.18458875960778e-42,3.21589332534565e-42,1.22800377543658e-42,1.72396207649956e-42,1.59715003350969e-42,12,3420
2.03850521840907e-42,7.71074815131165e-41,4.2586941461785e-38,1.51744335254058e-30,131888580912220,7.84399555503324e+101,5.33797432017619e+182,8.10579244186762e+260,9.82445606714437e-43,1.24375400983802e-42,1.25897736713875e-42,1.32179665456463e-42,1.01269021192016e-42,1.02590578271936e-42,1.21610297146909e-42,3.15186207009684e-42,1.80704140957772e-42,1.23338779538272e-42,9.74753183685147e-43,1.12051331210577e-42,1.37080070877212e-42,13,3420
2.06517834304013e-42,9.32698509424331e-42,5.50076194140738e-38,5.38362626451445e-29,4.69023984440187e+20,1.31565524271996e+93,4.31337882466874e+182,1.8515704557946e+293,1.5835637180328e-42,1.09833016631661e-42,1.26940440161007e-42,1.27122469385291e-42,1.08714791657811e-42,1.19512099093346e-42,2.35339696924586e-42,2.71979759632301e-42,1.23366236532958e-42,1.16391392063459e-42,3.59821235107614e-42,1.50415039552367e-42,3.09350380634006e-42,14,3420
