"(Intercept)","A","B","C","D","E","F","G","H","I","J","K","L","M","N","O","P","Q","R","S","T","sim","n"
1.78315877169279e-26,1.46343425889273e-26,1.46109868732087e-26,2.98469529169089e-26,1.04174937489098e-24,4.85110472933521e-21,1.01318760919123e-13,8.01496519847268e-14,5.42317228388461e-26,1.53979314186837e-26,3.23425181131066e-26,1.48357495399862e-26,1.70945131371786e-26,1.45299148129768e-26,9.05576778623722e-25,5.04068994504381e-26,1.89009519600954e-26,8.7194743723873e-26,1.55644276753061e-26,1.71209538069274e-26,1.5813297418242e-26,1,100
3.0443763247562e-26,3.68970307076468e-26,8.46039456412523e-26,3.3583811986829e-26,5.81650149760925e-25,1.32385029280452e-24,3.16393775110624e-21,1.3261411921781e-13,6.06593398755274e-26,4.82736613724315e-26,5.94606995856113e-26,4.68199829187356e-26,3.16904364096982e-26,1.05013409280454e-24,5.23772754091929e-26,1.24068943286253e-25,4.1325916775749e-26,3.04499814723269e-26,3.257317652921e-26,4.03410968958456e-26,5.0280235249055e-26,2,100
5.65594885030938e-26,2.33265267993396e-24,1.5261156510719e-25,4.55399566625364e-26,8.00446283679561e-25,1.42295114526065e-24,6.32578163146776e-22,1.98539302502671e-17,8.56561719919375e-26,4.28608486835532e-26,4.72549016412003e-26,7.1235511469219e-26,1.02066218143621e-25,5.65451318332219e-26,4.18108940690239e-26,4.36105586726665e-26,4.46780323434831e-26,4.44631759888914e-26,4.52690255495576e-26,4.39127925355786e-26,1.40924534526489e-25,3,100
2.15493823435084e-25,1.47484783812133e-25,7.7932358181177e-26,7.90469568303521e-26,1.19093217612765e-23,2.9674125486575e-22,2.53620837955126e-19,1.26853649174354e-15,1.62685329135471e-25,7.6643906013257e-26,9.9632801509072e-26,1.47047143858587e-25,9.74460099901994e-26,7.76246157928e-26,1.13403074091215e-25,1.10429417991129e-25,7.71915161566926e-26,8.9981933005507e-26,1.89698423091955e-25,1.3554421523966e-25,1.68732982257017e-25,4,100
7.77712792709857e-26,2.33311137091271e-26,2.18043988500343e-26,4.10090699260439e-26,7.04676337031442e-25,9.63311787133768e-22,1.9402030515073e-19,1.57435439325597e-13,1.98185552203375e-26,2.17311600197096e-26,2.75679112701834e-26,2.08389213468093e-26,2.12304342140368e-26,2.91662547390621e-26,1.92214939278379e-26,1.91604249868966e-26,2.99383059772197e-26,2.28609445157572e-26,2.41230304481177e-25,3.03521192770803e-25,1.87018786640443e-24,5,100
1.19694311603114e-25,1.41528527786793e-25,1.3280592750957e-23,2.57511095900424e-25,2.15701416862781e-25,4.19688670453054e-22,2.5217582691324e-21,4.13024131153631e-19,1.21587068893761e-25,1.27016314344837e-25,1.69913542538341e-25,1.55226198146371e-25,2.60942638594091e-25,1.20512535602605e-25,1.54466742588119e-25,6.83289937655526e-25,1.23455868501743e-25,1.91474231029475e-25,1.19957882130652e-25,1.64930406047181e-25,2.28669280382842e-25,6,100
6.51483929284963e-26,3.6097486749502e-26,6.04551754546358e-26,4.38320930458016e-25,1.02336868718895e-21,4.60409971338698e-23,4.94212697601023e-19,9.89818000011215e-13,3.68547396606738e-26,3.79505683346584e-26,3.80512523580762e-26,1.34519032337699e-25,1.36605134247041e-25,3.73951911302301e-26,5.91750018181355e-26,4.81470980460124e-26,3.84244719246761e-26,3.79757565317986e-26,1.09211897085791e-25,4.73108546296327e-26,9.87884455126668e-26,7,100
9.85851864578385e-26,1.57842476435976e-25,1.00807614937652e-25,4.57993213196015e-25,1.7653670250647e-25,6.02703142393931e-25,2.34360754691518e-18,3.91273659386413e-11,9.70747667037738e-26,1.18632112890715e-25,6.41924004792451e-26,1.06809137856171e-25,1.97204509473991e-25,9.83891870874804e-26,8.6209860565848e-26,7.11931661165769e-26,6.35762020013955e-26,6.19482683353435e-26,6.3898696699353e-26,1.73240081929473e-25,1.68250779171804e-25,8,100
1.6449393358019e-26,3.44633554345339e-26,3.7205757004974e-26,1.5279166148893e-26,2.61170797209259e-25,4.9579080354463e-26,7.00964153148404e-19,3.30988077902573e-13,1.41718370185714e-25,1.79232738702834e-26,1.48574750316857e-26,1.87187234926989e-26,4.00962111956927e-26,4.8408134694917e-26,6.91765890605699e-26,1.5819774120484e-26,1.96654735733744e-26,2.20717432316527e-25,5.52857198368927e-26,1.72691747665382e-25,1.5034169801333e-26,9,100
2.27127639652131e-26,2.16848407108244e-24,4.3575897574259e-26,1.52601633356951e-25,8.96574451151184e-24,1.1470227723071e-20,4.70981186098095e-22,1.75450860054974e-16,2.56799252850225e-25,2.77076030985327e-26,1.69956891169345e-26,2.4033468325806e-26,9.11149746459392e-26,2.85507449764374e-26,1.82224442591093e-26,2.93571747117083e-25,2.07708580667617e-26,4.69600371390999e-26,1.92713902938968e-26,1.69793100358748e-26,3.75212251328559e-26,10,100
