"(Intercept)","A","B","C","D","E","F","G","H","I","J","K","L","M","N","O","P","Q","R","S","T","sim","n"
1.61430811242246e-35,6.55748237299772e-35,6.5889511999768e-35,5.03241499865772e-34,1.2361635186543e-25,2.82459429022994e-09,5424030484617503744,1.91444190352301e+36,1.96296854597885e-35,3.65518515179975e-35,2.14359086632141e-35,1.57278390752582e-35,1.568949925405e-35,3.9689212637762e-35,2.20347716711637e-35,1.7143424466819e-35,3.57722517997732e-35,2.00482697109202e-35,1.82252863430574e-35,3.06078884546037e-35,1.58449168058906e-35,1,774
1.26566561014563e-35,1.48256404114389e-35,1.13517750194638e-34,1.3335408120517e-31,2.58175298459263e-23,1.30715480320828e-13,28144243.7304795,3.42547535109552e+30,1.56269675264395e-35,1.21721487625573e-35,2.95059565424836e-35,1.35237535065514e-35,1.13488682257211e-35,1.53830928560773e-35,2.67252626704768e-35,3.58562659498941e-34,1.75966602444041e-35,2.09230144198258e-35,1.39201046345145e-35,1.12867534209339e-35,1.5080091098236e-35,2,774
1.68160740457895e-35,1.23752564342084e-35,1.67359635902155e-34,4.2726511750208e-32,3.35201209221466e-16,1.19302549887693e-07,4608162988026518,3.86549522553162e+40,1.40129866107506e-35,1.1484506388684e-34,1.43435540418925e-35,2.59970486036505e-35,1.30962398945192e-35,1.21951262293316e-35,1.19447553235511e-35,1.2919259746628e-35,1.48660560497552e-35,1.18889127347378e-35,1.04733091819162e-34,1.45980412619832e-35,1.20279126923484e-35,3,774
4.89665998451686e-35,3.69372311042225e-35,6.20739605287351e-35,2.44039895674481e-31,9.9141594626406e-20,5.07170742685971,144681269286030240,1.84789089691598e+40,1.20318695098437e-35,1.18501921252383e-35,1.16347943052898e-35,4.86622698513972e-35,1.55719158527188e-34,3.7483820876744e-35,1.15095780051556e-35,1.45353133292375e-35,1.21866516483884e-35,1.22519522974066e-35,3.06348859286428e-35,1.99545202044147e-35,5.0152001208464e-34,4,774
1.82208003039354e-35,3.41758932990962e-35,5.04675016583602e-35,3.81238600111701e-33,2.10616093562555e-24,9.48237906664104e-08,4667809768.90621,1.47584471582978e+30,1.8274740841334e-35,1.82475807939141e-35,2.30366645518355e-35,2.88895054276406e-35,1.95319831282461e-35,3.69480346353397e-35,2.29649948533523e-35,1.81960040327368e-35,2.21428173086371e-35,2.70046233136917e-35,7.74225562392715e-35,2.33788195643653e-35,1.83747715364118e-35,5,774
1.03929244943061e-35,7.68990807308308e-35,1.88777370815935e-32,1.89632304981682e-32,1.12986884841166e-24,8.77228194732611e-12,2168434353523875584,1.59873052510217e+40,1.13130928205372e-35,2.56786025924927e-35,1.07978462845242e-35,3.50068944663027e-35,1.08248855813106e-35,2.65428780656206e-35,6.45171257388198e-35,1.9412878140395e-35,1.41584585626789e-35,1.67042632425794e-35,2.13043073569769e-35,1.27387027385334e-35,1.03965200067442e-35,6,774
1.64531530131361e-35,1.25710642031541e-34,8.88439362775926e-35,9.95377882417136e-32,7.43784650298351e-23,10.0356914798477,6.51280790986245e+20,3.32601883652906e+44,1.95425568067442e-35,3.10882294501331e-35,6.68692860932697e-35,1.46869637601273e-35,1.48839885273353e-35,1.9491036759949e-35,4.00543222534025e-35,2.97621650538061e-35,3.26308530949951e-35,1.95225487025862e-35,1.73174057144492e-35,1.84480908709862e-35,1.55236854054657e-35,7,774
1.51459716241219e-34,1.53831065739251e-35,4.38620780306609e-34,3.88509254590094e-29,2.24254937237781e-22,7.96527048488001e-09,1110873936862.4,8.93688386487664e+28,3.26084616468029e-35,1.68326677623682e-35,1.7480794615885e-35,9.28445521483707e-35,1.6116993909176e-35,5.13765262328098e-35,1.58424651204858e-35,1.67607909210396e-35,1.51663219956297e-35,1.81075617321173e-35,1.66799205805754e-35,3.21929650835189e-35,2.96479602424886e-35,8,774
1.47033917450598e-35,2.55444705247269e-35,7.86749981453277e-34,1.3872989311601e-30,1.55259225212686e-24,1.86080906694056e-11,34284082.378711,1.75969043174432e+37,4.14113305379497e-35,3.8709353326193e-35,1.49411646388478e-35,1.55081919861846e-35,1.62623154038976e-35,2.57067831070772e-35,1.50691067267106e-34,1.69325649943221e-35,1.59968983850468e-35,3.23077587442831e-35,3.95206325062936e-35,1.87990928439752e-35,1.77574599864726e-35,9,774
1.7306134305714e-35,1.87931739985034e-35,6.09887428972902e-35,8.30387677673842e-32,7.71364279924541e-26,1.93225081931238e-10,3.26808096322015e+23,1.38115923045944e+42,3.13516516847335e-35,1.28343357426748e-35,1.81056529722023e-35,9.05044662780171e-34,5.49569373141636e-35,1.39768723503966e-35,1.45696455474853e-35,1.9968290594417e-35,5.43790069628457e-35,1.61772925925705e-35,4.41575541572669e-35,1.28951570673803e-35,1.3124477085694e-35,10,774
1.24159144945004e-35,6.49171150585216e-35,2.60554553512796e-35,3.36633264014812e-32,6.68938962495346e-24,1.73599665912825e-08,254606.768940885,1.24312346250816e+40,1.15070472991779e-35,1.46705909945549e-35,1.29481245552123e-35,1.16530513175066e-35,6.45079856492992e-35,1.89643604352206e-35,3.24232306870997e-35,2.0590841292978e-35,1.46893420640546e-35,1.30653876009868e-35,2.88907493646315e-35,3.5961825511298e-35,7.4675016132399e-34,11,774
2.8541720574354e-35,1.77911185803176e-35,2.49717047538e-35,6.68318207099538e-33,2.89234298189207e-22,1.44581195274609e-14,1.09509731694842e+20,3.34094445157711e+41,1.82276437247637e-35,1.76088955918485e-35,3.0937661545461e-35,2.55337253142934e-35,1.74701789018797e-35,1.78929305903326e-35,2.34306798775016e-35,1.75635726897055e-35,1.81318868269637e-35,1.96206211453389e-35,2.37611443618683e-35,1.74531303961406e-35,2.30013076546825e-35,12,774
1.11532347727232e-35,1.0465692590495e-35,2.7446667260722e-34,2.11893708706817e-34,1.38147487413556e-13,1.62671258076191e-06,31118682143051216,2.29126988610702e+48,1.10368837997886e-35,3.26805635515704e-35,1.41628333972708e-35,1.26160978809946e-35,1.09885751058533e-35,1.05483113250425e-35,1.82675909016646e-35,1.17146785370138e-35,1.13700742367399e-35,1.18520108114619e-35,1.4072775848487e-35,2.39544510571243e-35,1.42328366690529e-35,13,774
1.90766896921512e-35,4.25484969641952e-34,5.54976701815248e-35,5.55192142877987e-33,2.02344295635326e-24,2.31801788288714e-13,33.2934926810542,6.1854198987309e+30,3.02467612984154e-35,1.53512639334023e-35,4.32256797974189e-35,2.02351679441974e-35,1.52307550298103e-35,6.34191085592645e-35,2.35938447464797e-35,1.54397393583756e-35,1.28276563563937e-34,7.20365235936571e-35,1.66039799296328e-35,1.52954852308262e-35,2.01325392674528e-35,14,774
1.17743363932201e-35,2.48506679341912e-35,1.78503763457922e-35,3.05250988097168e-30,2.05869157790386e-22,7.93484070814158,15763481793352.7,1.92849371579231e+44,1.22946647650681e-35,1.31084967055549e-35,1.16297536629251e-35,1.98859589209085e-35,4.55366140348178e-35,1.95641490837247e-35,3.03973904746608e-35,1.16681446184993e-35,1.54851260082682e-35,1.18141311478233e-35,4.14457221313858e-35,1.63126730341055e-35,1.15431113665905e-35,15,774
1.11155460169303e-35,2.97106466568749e-34,1.24107828156951e-34,3.28648438730432e-30,9.42765913207829e-25,9.25826437806918e-09,3.03482526220277e+20,3.94850606493963e+36,1.11594451149824e-35,2.13431079516642e-35,1.15337180523654e-35,1.85553426309983e-35,1.28750026064029e-35,1.719848464822e-35,1.26755964679121e-35,1.77737749636335e-35,1.90691021250869e-35,3.27939044474839e-35,2.7346173049153e-34,9.04203395491125e-35,1.11318233643595e-35,16,774
