"(Intercept)","A","B","C","D","E","F","G","H","I","J","K","L","M","N","O","P","Q","R","S","T","sim","n"
1.25096501282465e-42,9.58544283464842e-43,2.09653738262772e-39,7.22862187187465e-22,1.13242670964635e+21,1.46474472788247e+84,7.98160855622232e+178,2.01585117679218e+280,8.65789732320507e-43,8.0100405806465e-43,5.95512849484743e-42,7.29339248037337e-43,7.28519143542853e-43,9.64517346371718e-43,8.89544780006608e-43,1.07066134854371e-42,7.80378796328613e-43,1.61357918739533e-42,7.48921875885319e-43,2.40136899301749e-42,7.28747926870575e-43,1,3594
6.53669087410269e-43,2.68137457681337e-40,1.4317784020518e-41,2.24828430521455e-32,7.38698997510614e+20,4.08936948741492e+92,5.26913240448331e+177,3.03880969422315e+300,5.97978389256245e-43,8.63425338817388e-43,8.2687457427893e-43,6.79654934026174e-42,8.98963100598447e-43,6.26280374475823e-43,6.046994014134e-43,9.16521300398832e-43,5.46129637451596e-43,9.76216672309095e-43,7.14974496064175e-43,5.54414363411141e-43,1.23915114394483e-42,2,3594
6.33411508609147e-43,2.55119700421105e-42,1.43120600016963e-36,8.66926862084764e-26,3.05068040726569e+20,8.73022909779461e+64,1.10802488811647e+184,9.86140611101648e+289,1.09924854732359e-42,9.1331601619549e-43,7.62286133075109e-43,1.17424567602694e-42,6.7335567399086e-43,7.43494198956339e-43,6.38333849303658e-43,8.31731236250044e-43,1.16770768057585e-42,6.3941660457944e-43,3.6168075831075e-42,6.3918691771367e-43,1.1140944774344e-42,3,3594
7.72807637233738e-43,6.83807587277895e-39,3.8119618969209e-40,7.47643735103596e-28,9.6176981102189e+21,8.00681082235129e+90,7.08068929286155e+168,1.62161039819427e+295,7.4385569791434e-43,1.26151779580904e-42,1.87745313356839e-42,8.93917124120477e-43,9.33301827941467e-43,1.52001596419939e-42,2.16398164225921e-42,1.40525382064679e-42,7.34722447479997e-43,8.25819824281796e-43,8.18479481732923e-43,3.54342961910625e-42,9.63958983356151e-43,4,3594
1.33691851664969e-41,1.28436129350481e-42,6.431500102168e-42,4.03583132594267e-24,4.77733818436723e+29,2.36348795108599e+88,7.84131160589922e+198,2.17722470484652e+294,8.83280323647968e-43,6.60205394215544e-43,1.66310186234003e-42,7.14674551176176e-43,6.36319344104648e-43,1.20226210159247e-42,8.92110348321051e-43,1.36494528813791e-42,1.37181173244083e-42,6.83796970533908e-43,6.85598911352655e-43,1.40959318759753e-42,6.78189951737492e-43,5,3594
8.37213205568149e-43,1.30874739769378e-41,2.36018635071616e-36,1.15531028955818e-25,5.57231303412755e+32,4.15595415137562e+91,5.73104538166488e+191,2.45786554487871e+288,1.10770597409723e-42,6.82989533448661e-43,1.4585331812279e-42,2.29180713580643e-42,9.09896444513371e-43,6.89364043544137e-43,1.4210144294132e-42,2.49406654991115e-42,8.49291480081032e-43,6.81981302094149e-43,7.56756749214316e-43,9.83336929484652e-43,6.81545657447326e-43,6,3594
6.17067197981157e-43,4.06803507873855e-41,5.52066135685453e-32,5.6720220803466e-26,7512251120727.38,1.07387797658668e+98,1.64025189964123e+173,3.63076489095407e+290,1.66262678530752e-42,1.10341763439028e-42,9.84752065171641e-43,7.48549767722486e-43,6.26170467602475e-43,6.37290462281516e-43,1.39795911714764e-42,8.81325954180186e-42,7.96617449257678e-43,7.04445320911091e-43,6.20227222195516e-43,7.19416093953604e-43,1.21123046716586e-42,7,3594
7.37251381539452e-43,7.16936670940579e-42,4.54273405127255e-40,3.55422268541149e-28,1697645515651065,2.12419509972438e+112,6.79364053382937e+202,5.8234308748626e+262,7.21173448376625e-43,1.57193711737003e-42,9.54831792081946e-43,1.56680228213388e-42,1.05202430962697e-42,6.5119026339493e-43,6.45038133658416e-43,2.28690713867275e-42,1.28134702379306e-42,9.83930517090508e-42,9.87657622483539e-43,1.86384221701494e-42,7.565397841359e-43,8,3594
7.53334846216708e-43,1.45848865936153e-42,9.08872302422287e-40,6.58741916563129e-27,2.28409913410623e+20,5.96121136212065e+103,3.21343046193169e+221,1.62387460883021e+298,6.88978727649518e-43,7.47649096745759e-43,1.91731290958283e-42,1.01618685140213e-42,2.04366824083076e-42,6.65201672885456e-43,6.84470379079708e-43,1.04037796744698e-42,8.03435421081527e-43,7.22880877502461e-43,6.69079490986608e-43,9.68884339354462e-43,6.63811508541235e-43,9,3594
7.25531114754702e-43,1.08915943755693e-40,8.19380399636884e-40,4.97767875964506e-26,1.80063963634409e+25,6.15307727676152e+97,1.42301736678727e+214,1.2768291817651e+300,1.58691569784905e-42,6.72593447155768e-43,6.72452173453407e-43,6.6542563588655e-43,2.04432382530673e-41,1.99173026322842e-42,6.48513756673022e-43,5.99042053846506e-43,5.77135980302803e-43,6.75945275286123e-43,5.77111532198094e-43,1.13487106341038e-41,8.90704572707353e-43,10,3594
8.54109887901644e-43,1.51501481455911e-41,2.03004027411433e-40,5.27010764821626e-30,2.36413980483963e+21,1.40538779095693e+100,2.996908066946e+193,1.67659676962634e+277,8.12352565927903e-43,1.91729785865234e-42,1.20091844320145e-42,6.18250229080769e-43,8.03294680935939e-43,6.02552433024098e-43,6.3844113113977e-43,6.00876617082187e-43,7.86022937002199e-43,6.35811081167071e-43,8.719114212068e-43,1.65082636107119e-42,6.01684322492288e-43,11,3594
8.35789990039074e-43,2.97024478183355e-42,9.50912635608413e-40,5.36310764000259e-23,26266847047518724,1.38937530635465e+99,8.87480733756919e+175,1.08468121807786e+297,6.72298357370259e-43,7.88051312620561e-43,6.83537526023327e-43,9.17970475800739e-43,6.98458354678118e-43,6.74875444005005e-43,9.1966082663916e-43,1.01557273899428e-42,7.36028063821216e-43,1.85171463477661e-42,8.38666686315641e-43,6.40749032818043e-43,6.88178285350943e-43,12,3594
1.22373062880609e-42,1.77662848457294e-39,7.3921964915909e-39,3.97730508290152e-25,1.03541616564344e+20,6.43671701166218e+81,8.51495570863414e+171,1.27869879695649e+268,8.33154642416627e-43,6.75279683479926e-43,1.17599055662535e-42,9.03970803798792e-43,2.1841505027931e-42,6.68893945735058e-43,7.09718552484758e-43,6.92215646847726e-43,7.12082047342475e-43,7.72814049361998e-43,6.96999315256981e-43,9.58144253915086e-43,9.79019190875554e-43,13,3594
6.81796955667379e-43,1.75475280455047e-42,5.05008311782809e-37,2.40537711323909e-25,1.40121654471796e+21,4.35646059550414e+102,1.22971342049212e+184,2.20863817425363e+297,1.08247380133187e-42,6.39798561372303e-43,9.44263811444267e-43,2.0059586617378e-42,6.48014169549909e-43,6.7485027069344e-43,6.81360475181907e-43,7.29530545105388e-43,7.07955694442468e-43,6.48099470016308e-43,8.5757334291217e-43,1.27123230663787e-42,4.93879789273893e-42,14,3594
1.12881293621092e-42,8.74797861269037e-42,6.46133910506257e-37,8.91869470780606e-26,1.23653024043031e+23,2.692895428761e+86,9.94146765805383e+184,Inf,7.14398137062061e-43,1.20782452448684e-42,5.70352549025752e-43,1.13980213980135e-42,1.01327961161472e-42,5.64714512051982e-43,5.49279759678033e-43,5.51796036701464e-43,7.96968007971037e-43,5.63700996095007e-43,1.54833157758173e-42,7.5520896071115e-43,5.47751561758271e-43,15,3594
9.29429053309936e-43,1.54537569338588e-41,1.78170949903314e-39,1.29599190634775e-32,5.1063761405504e+24,4.5041507936665e+102,8.08505696144605e+189,3.3897118423764e+289,9.98730867111006e-43,7.27489084589091e-43,2.1590460315139e-42,7.09961917543461e-43,5.78132153370602e-43,8.97994502991859e-43,5.54544615929018e-43,8.36620271422616e-43,7.855480073638e-43,5.58402191856096e-43,6.47920375448253e-43,7.82131566262202e-43,1.33789552558055e-42,16,3594
1.24254001987748e-42,7.69761571483459e-43,1.53553014625995e-39,1.2230119685428e-29,4.85516132112293e+22,5.65554229184414e+72,1.40615127841004e+189,1.22704384415163e+257,1.22790679753588e-42,2.73233363755217e-42,8.22276598660059e-43,7.43175386543889e-43,1.484929438917e-42,2.42178069057019e-42,1.00547581864613e-42,1.0654504440681e-42,1.30357264270143e-42,7.86477225067883e-43,2.03976016394533e-42,7.77732988078272e-43,3.13701769143047e-42,17,3594
6.66891551145663e-43,2.38783420916922e-42,5.69832602823607e-36,2.5186889224087e-25,2.88059717762517e+36,6.55013286577838e+87,1.39160902998507e+184,6.10567383327601e+287,1.34521782120605e-42,1.01690587575542e-42,8.27727397820283e-43,6.22024410506151e-43,6.14328179025629e-43,6.06834143189132e-43,7.04774533400883e-43,5.97002308563046e-43,9.58640988213123e-43,8.06441100174903e-43,8.05954565820494e-43,5.98808091438078e-43,7.82969324978052e-43,18,3594
5.84492074868241e-43,5.39687432035312e-41,1.89279730763792e-39,6.38421600850456e-27,1.02803058029909e+23,7.63728773873289e+93,6.08419419701696e+197,1.58338147878592e+301,8.94349068685124e-43,1.0757329697481e-42,5.91624121904086e-43,5.83906302832104e-43,6.45028967974083e-43,6.70641265015994e-43,6.03918324645632e-43,6.33438247708616e-43,1.21337872221503e-42,4.94531853180739e-42,6.59169186732996e-43,6.87537283784804e-43,7.74831499862335e-43,19,3594
6.43912155498755e-43,7.70114791485614e-41,5.83617649245307e-38,3.86682393248326e-32,8.14893817412968e+22,4.58966957491469e+100,6.78384665797241e+190,1.25464917535216e+287,9.69211804080341e-43,1.09839675983863e-42,3.42789949062819e-42,8.39332139932291e-43,6.39645162177022e-43,6.41940435772022e-43,6.3871703353813e-43,2.79022758083134e-42,6.43325626299911e-43,7.29120279719285e-42,7.11184418343606e-43,1.84610914840742e-42,6.99009127750577e-42,20,3594
6.42685114596834e-43,5.59576212535411e-41,3.22377393176887e-38,3.91172910149119e-22,12285742686886.2,4.0527530711519e+93,9.43440782710143e+180,6.74741416621274e+285,7.00296534863592e-43,6.8758200153693e-43,8.90949090564002e-43,7.90634682025407e-43,5.86759050173854e-43,5.86799581291883e-43,6.9053831275986e-43,7.06230944523698e-43,6.30232434469583e-43,5.03779297186862e-42,6.21316739360794e-43,5.86758621078106e-43,7.12049740969563e-43,21,3594
1.33204192830752e-42,3.77185083174207e-42,3.79073980222589e-38,4.72366609421779e-26,2.94578054280312e+20,2.84946099355185e+68,6.00705700798566e+173,2.80465087108011e+265,7.25902419180749e-43,7.20770846327154e-43,1.13729145115848e-42,8.55033183213918e-43,2.64977609117736e-42,9.62971432211423e-43,7.46661029409785e-43,2.91444138281895e-42,7.63546119312238e-43,9.14898237896034e-43,7.04012787176828e-43,3.90237598947853e-42,6.87827513229699e-43,22,3594
8.65910457631114e-43,6.95026677996099e-43,4.93520536741618e-33,1.409936074168e-30,1.31071020112056e+33,5.54124567850011e+98,5.32541567429371e+182,7.36874225610274e+276,1.33085609541511e-42,6.96661000060973e-43,3.50435167505908e-42,1.01267224597083e-42,7.3071563392256e-43,1.13683980556082e-42,1.07455028745327e-41,6.98472138901214e-43,1.74791786916855e-42,7.02522853924597e-43,3.01024399938932e-42,7.0568039112462e-43,7.30541199870936e-43,23,3594
7.76969646081979e-43,8.26250172773052e-43,1.35051204356688e-39,3.08010629685054e-21,4968543283451771904,2.3508416263017e+90,1.25602544569088e+205,8.40875310380781e+284,7.66027119297889e-43,9.16069691407111e-43,7.55892691149177e-43,7.07513364105789e-43,1.15844753416499e-42,9.79627503094316e-43,1.17537372522093e-42,8.78096820159308e-42,7.83853064669537e-43,7.21257791760221e-43,1.03728161447884e-42,6.656902865558e-42,7.56190124966968e-43,24,3594
9.80286424781314e-43,1.05903207346561e-41,3.14579931145759e-41,1.70919429511457e-34,1.55170355216992e+20,1.43790741382522e+112,1.17353467343836e+181,1.07644841363111e+284,8.31414001258935e-43,1.11652930411352e-42,8.61634313325174e-43,6.81076433499987e-43,7.56416834345319e-43,6.68326278921848e-43,6.29538883015834e-43,6.33009222236124e-43,6.64193102596922e-43,6.28930117681745e-43,8.3823092274708e-43,1.33125287001175e-42,8.76907224072262e-43,25,3594
8.46509014773825e-43,1.17486485206524e-39,1.17099828648456e-41,2.41270352507341e-25,3.37018697140996e+35,3.1728927311693e+79,6.33163214389579e+177,4.89301002088883e+287,9.29369037013595e-43,6.36091576571458e-43,5.96134210023757e-43,1.29879520147084e-42,7.80513201528069e-43,1.33433572563155e-42,1.31871207701759e-42,6.57369946413384e-43,1.15382409637885e-42,1.95407556257779e-42,6.21276248523385e-43,6.84616287018009e-43,7.83878001594521e-43,26,3594
6.27105048068054e-43,7.57387653694618e-43,1.00757876088043e-37,4.06760800291143e-28,2.09336886050906e+20,2.6673309378842e+81,2.69438836354538e+195,4.84094465854676e+292,1.04158044655501e-42,2.71027898585327e-42,6.25220206753913e-43,6.66562939233259e-43,1.72108770848805e-41,9.16692408618045e-43,6.72987986657965e-43,6.99770163748377e-43,8.5792730058117e-43,2.0934173106884e-42,1.30973579819409e-41,2.68803501627874e-42,6.2510359229218e-43,27,3594
6.35257991166103e-43,2.01429644443191e-41,1.97559107935916e-37,7.63816091227078e-31,2.10459646602911e+22,7.57629229125971e+93,8.66067006964481e+184,Inf,8.41272121709185e-43,1.212785478212e-42,1.39373976259135e-42,2.10842843112005e-42,8.6506686703978e-43,7.76927118047804e-43,2.63523963904244e-42,6.47965918982338e-43,9.12643612224035e-43,7.06196195009231e-43,6.47892137707611e-43,1.10914310131897e-42,6.81030535364193e-43,28,3594
6.4892555090446e-43,2.17250805044084e-42,6.61594999941936e-41,5.89928077140776e-24,3.6579275463149e+21,2.49929644838613e+89,2.22789070061206e+161,8.11976388134153e+278,7.45451045554337e-43,7.51203930040897e-43,3.01149902050229e-42,8.85849708323762e-42,6.84615694227154e-43,1.83435894940164e-42,6.56448928337592e-43,7.614207093882e-43,7.04526625054107e-43,7.93349040827568e-43,1.42439724771616e-42,1.03243145354735e-42,9.88561550986377e-43,29,3594
6.81793412690288e-43,1.26188889713461e-42,9.64924439733091e-38,2.78268571898274e-24,9020465769131248,8.99669885488375e+75,5.57794082317093e+187,6.02866221549245e+293,7.54863800650636e-43,7.18477020200507e-43,6.79494653989073e-43,1.06895075953351e-42,7.31548545408319e-43,8.00189639044378e-43,1.26012370841417e-42,6.65402555898059e-43,7.45118600525338e-43,8.88745033242896e-43,1.0076601126072e-42,6.97992360384329e-43,6.74318276713167e-43,30,3594
8.09700200215069e-43,9.21636418166102e-42,4.32779178395768e-39,8.1018756590153e-31,6578062707530965,2.05086654520557e+111,1.89050835593694e+157,4.5147074528296e+275,7.81834567076668e-43,7.8100039967537e-43,7.32346919096698e-41,1.70615168140209e-42,7.48476366899512e-43,7.26387267900931e-43,4.82292911872439e-42,7.05052548930922e-43,8.12584296147937e-43,9.62381109100968e-43,3.06064125267163e-42,1.67882871236652e-42,7.18033474555422e-43,31,3594
1.01582964851189e-42,1.15823393977412e-41,3.16286212518944e-39,7.12920226104896e-27,52979763205259680,3.37544815782677e+75,3.45329695528372e+172,3.03091747417844e+268,2.79756262148098e-42,9.21563634702999e-43,1.34650577659809e-42,1.6080281011804e-42,9.35323412991187e-43,8.89284937478037e-42,1.16655497515714e-42,1.4482805131343e-42,1.60649670262396e-42,1.18542051643557e-42,7.82267702625556e-43,3.46256744856186e-42,8.15561696059424e-43,32,3594
7.43587171803593e-43,8.42431671324275e-43,1.30422059534823e-39,5.80042660698548e-30,9.62679574119486e+29,9.88124040802021e+86,8.08195810375233e+171,3.56975545206302e+257,1.85480414668741e-42,1.19196158707419e-42,1.19836947116328e-42,5.63942150093205e-42,2.0735338050121e-42,7.1953243734907e-43,9.82341222869476e-43,7.19490068722945e-43,7.44650861441317e-43,7.34851924746115e-43,3.08992648485198e-42,9.17104386597516e-43,4.0216400336176e-42,33,3594
