"(Intercept)","A","B","C","D","E","F","G","H","I","J","K","L","M","N","O","P","Q","R","S","T","sim","n"
1.895827359151e-48,1.25021108337552e-17,1.8110757736838e+65,8.95160104123604e+196,Inf,Inf,Inf,Inf,1.94890323377455e-48,9.96658913161131e-48,3.27184790649926e-48,1.73713536080751e-48,1.69258999894976e-48,2.40240785604942e-48,1.6085641513197e-48,1.31501271405333e-47,1.472401477239e-47,2.25670403924539e-48,1.67842645054073e-48,1.72968697162884e-48,8.03831387489615e-48,1,6300
1.88953045293732e-48,8.79673273446998e-21,4.7101835189689e+66,1.14575142460178e+196,Inf,Inf,Inf,Inf,1.70040306133441e-48,1.58149551813455e-48,1.39559124525874e-47,1.63196752347658e-48,3.18021081824726e-48,5.11482447595564e-48,1.61817760668738e-48,1.64557129003781e-48,1.40577998362075e-47,1.61716855221642e-48,1.82280943582253e-48,7.9666946008734e-48,4.09283048788311e-48,2,6300
1.69627251734597e-48,1.22499347277061e-19,9.94066854810168e+53,3.48285305668089e+149,Inf,Inf,Inf,Inf,2.78374438652409e-48,1.98656648444383e-48,2.6303965316953e-48,1.89832019112832e-48,1.91732323600021e-48,1.52915470802222e-48,4.3642962397843e-48,1.95519787216921e-48,1.5314858711656e-48,1.5802728435821e-48,1.55394646374721e-48,1.68061376275083e-48,3.63650505159329e-48,3,6300
2.8425720611899e-48,2.37519123333421e-22,3.75777252854701e+77,8.56043028221651e+202,Inf,Inf,Inf,Inf,4.0222724913756e-48,5.82406471719397e-48,2.60706615014332e-48,2.14329761443426e-48,2.1811235447698e-48,4.11459829053627e-48,2.53209220001918e-48,2.27546425140014e-48,2.65431743764658e-48,2.55998958950951e-48,8.08713178228869e-48,6.11357291508932e-48,2.47947557769297e-48,4,6300
1.72101794394829e-48,3.46823433107867e-15,2.53704602082333e+67,1.30347853841012e+190,Inf,Inf,Inf,Inf,1.98035151898906e-48,1.73566970368211e-48,1.71624557223847e-48,2.23736036819525e-48,1.19053941888003e-47,4.89683044419033e-48,1.93017190835941e-48,3.7167468194093e-48,1.72873278646428e-48,2.06459934574283e-48,1.83747561265028e-48,2.17189737048466e-48,1.75244139166713e-48,5,6300
1.52046713806007e-48,4.79799789207313e-16,1.49541584141492e+52,2.59574206907594e+182,Inf,Inf,Inf,Inf,1.93322648126836e-48,1.56648801187219e-48,1.95758250846945e-48,1.4544272906212e-48,2.29822915261517e-48,3.15221757844914e-48,1.52125821147158e-48,1.4327173000071e-48,2.38530630360687e-48,3.98358308492436e-48,1.55035744422688e-48,1.97101492845499e-48,2.72437450569744e-48,6,6300
1.54372709122466e-48,3.53809636330579e-19,1.11999437805424e+64,3.82031580413488e+194,Inf,Inf,Inf,Inf,1.76435647968895e-48,1.81571544103254e-48,2.50720696177938e-48,1.10526586798981e-48,3.35784431884691e-48,1.07870963823955e-48,1.10101606273666e-48,1.1995950841687e-48,4.55889407758409e-48,6.845664188069e-48,1.06903853615117e-48,1.14655705818191e-48,1.12503265677346e-48,7,6300
2.37759138992505e-48,5.68331015405319e-19,6.88131086803697e+62,1.40071673382894e+204,Inf,Inf,Inf,Inf,2.54423087130075e-48,2.38122903776115e-48,2.49648914972155e-48,3.26264202624016e-47,3.58673063870215e-47,2.43924481819428e-48,3.03202138123714e-48,3.86292089204682e-48,4.25154196560765e-48,2.40272593603117e-48,2.68912698863939e-48,2.51756662785217e-48,2.00280915430292e-47,8,6300
1.47430065588772e-48,1.85213357150686e-17,2.58159456821037e+55,3.73103390464687e+181,Inf,Inf,Inf,Inf,2.5888434850402e-48,3.37242345384587e-48,4.45637929441116e-48,1.48319940395622e-48,1.57277395913234e-48,1.83925391992487e-47,1.61524943242407e-48,1.47412919099253e-48,2.78875099675083e-48,1.49056486031917e-48,3.79451278015553e-48,2.47957670838308e-48,9.60507396445668e-48,9,6300
1.34319276051457e-48,1.44281776023665e-20,2.64107255804947e+69,1.71289206026212e+213,Inf,Inf,Inf,Inf,1.54806962728303e-48,1.43365498986362e-48,1.33039477943949e-48,1.25732009711406e-48,1.30685715790133e-48,1.58428350122701e-48,1.80149962739257e-48,1.75029191976273e-48,1.36602301526049e-48,1.65048187635487e-48,1.27290097767385e-48,1.30514409921811e-48,2.21709731248748e-48,10,6300
3.68497224420178e-48,9.98100455097576e-18,1.88526134637066e+67,4.17946903030827e+201,Inf,Inf,Inf,Inf,2.039509183537e-48,2.83732363444252e-48,2.13420734098185e-48,3.86420101920224e-48,2.77993429410236e-48,2.14361920850285e-48,2.38316631039465e-48,3.79487596331338e-48,6.40371169062475e-48,2.04759652499255e-48,2.26325504998175e-48,2.18635488552959e-48,2.06753615341898e-48,11,6300
1.80966674585804e-48,7.0776233486714e-25,1.34586200170116e+59,7.51384289781617e+187,Inf,Inf,Inf,Inf,1.79445412875879e-48,2.22745662588619e-48,1.84219131850667e-48,2.11606447672342e-48,2.0004078531779e-48,2.42011153638035e-48,1.80800518610288e-48,2.26655785052694e-48,1.78516672959449e-48,1.20458013133927e-47,3.59280133758728e-48,1.92249378752555e-48,8.88129357227283e-48,12,6300
4.08117465698463e-48,4.80503341034096e-23,6.76715870744766e+65,8.58143130299767e+219,Inf,Inf,Inf,Inf,1.76031298974636e-48,3.55168226186239e-48,3.66447231581489e-48,3.7981733282086e-48,1.87493535744416e-48,1.87810285865303e-48,2.84967037707596e-48,1.73860892783898e-48,1.78105086087145e-48,1.78518169143999e-48,9.19716479624817e-48,2.20807527560835e-48,3.32608003560202e-48,13,6300
2.02315220970682e-48,2.89519914417971e-16,9.89012276549264e+78,2.42200587568569e+181,Inf,Inf,Inf,Inf,1.05400695777639e-47,1.89610295228943e-48,2.1036607280535e-48,1.891817602178e-48,2.89010559649693e-48,2.14857776892023e-48,2.46633876435924e-48,3.85565316749764e-48,1.98758336371128e-48,1.87645032225072e-48,1.85888899245531e-48,1.09264714677107e-47,3.96942821523553e-48,14,6300
1.84180917086549e-48,7.72103151143157e-21,2.18301538296446e+63,3.07457875745329e+200,Inf,Inf,Inf,Inf,1.26909611972496e-47,2.42728882673844e-48,2.40438464922933e-48,1.70116993757785e-48,1.73033497023062e-48,1.73528284743431e-48,1.01788482374156e-47,6.81187051786833e-48,3.53446188042488e-48,2.57059603148254e-48,1.77494195497064e-48,1.70496926184994e-48,1.74434547827092e-48,15,6300
2.00516698760743e-48,4.79966838635194e-16,1.19402033102001e+65,9.34885342675449e+197,Inf,Inf,Inf,Inf,5.35514847290943e-48,1.50241483703278e-48,2.36198787750283e-48,2.08457460027211e-48,9.2422959166989e-48,1.5131625962146e-48,1.38416084696681e-48,1.93685261241914e-48,8.92900358392251e-48,1.38521034571311e-48,3.62793030420461e-48,4.70635859097284e-48,1.49221005039462e-48,16,6300
1.34190785754872e-48,8.19417443131838e-20,2.32899317841494e+53,7.64969939876255e+189,Inf,Inf,Inf,Inf,1.29887063939553e-48,8.06528543538034e-48,1.51789705123947e-48,1.48297326155928e-48,3.51805984226504e-48,1.30036369854424e-48,2.75106143194663e-48,3.67194469975895e-47,1.34712486473074e-48,2.05321232332903e-48,1.30802562568711e-48,1.43519568641078e-48,1.29553972529479e-48,17,6300
1.15115363912804e-48,1.1146888383475e-11,1.45411340142882e+53,1.95256657756674e+214,Inf,Inf,Inf,Inf,1.35854311066e-48,1.29013765208878e-48,1.19434619489714e-48,1.15051303874777e-48,1.88539604207907e-48,1.99891162091755e-48,6.08921477733215e-48,1.21698305711845e-48,1.18607607668085e-48,1.52658888914595e-48,1.1619210877155e-48,1.28188865156056e-48,1.36053636689566e-48,18,6300
5.13314862751738e-48,1.03451954032591e-14,8.4661265928896e+56,1.69619761380435e+182,Inf,Inf,Inf,Inf,3.20895993678244e-48,2.86281621029179e-48,1.13798477165152e-48,3.92763614310886e-48,1.30901405206255e-48,3.34995337196396e-48,1.66925756431914e-48,1.19555729682577e-48,6.45275908585233e-48,4.018442955659e-48,1.65562962447551e-48,1.22944400013151e-48,1.1991806423453e-48,19,6300
2.24187362575799e-48,2.92732011418815e-14,7.70918251989019e+44,6.49566676130721e+181,Inf,Inf,Inf,Inf,2.0309892298715e-48,3.22166349376192e-48,2.1069520373044e-48,2.03038994699967e-48,4.26821580289145e-48,2.89375790519749e-48,2.05010009970892e-48,2.63878478175733e-48,2.13527816707301e-48,3.00175917908121e-48,4.44940442717195e-48,6.20171474369373e-48,2.02502244371253e-48,20,6300
5.58093165252432e-48,3.11705298199503e-26,2.57893534627437e+85,1.15132554851179e+176,Inf,Inf,Inf,Inf,1.99734187794168e-48,2.87994370474526e-48,2.27953088139411e-48,1.62323853532258e-48,1.56483908023163e-48,6.1895052521792e-48,1.63603432529618e-48,1.92071115813986e-48,1.94877737114684e-48,1.69402966129457e-48,1.65946670784719e-48,5.84419884708329e-48,8.6615348675344e-48,21,6300
2.39159046813681e-48,1.07216133761353e-18,6.85579139854367e+55,4.01727004540167e+156,Inf,Inf,Inf,Inf,2.2275064149423e-48,7.54575546797432e-48,8.3152288946528e-48,2.35797189401861e-48,1.95085439372011e-47,2.29565823826485e-48,2.51765969134631e-48,2.22136758242514e-48,2.28007881143283e-48,3.33013852290587e-48,3.64626263658307e-48,2.21259941951865e-48,2.60247517927994e-48,22,6300
1.28265786410664e-48,1.36701952138074e-14,1.49570529254672e+57,1.1658004481526e+183,Inf,Inf,Inf,Inf,1.33428322970663e-48,2.08060463040047e-48,1.28262685963809e-48,1.78568708317257e-48,1.29024886065228e-48,1.36801812902298e-48,1.47632426440854e-47,1.31358936777707e-48,4.40711434043556e-48,1.62068646688036e-48,2.24406590572374e-48,3.56254022843676e-48,1.41529636005768e-48,23,6300
4.97242844960101e-47,6.71542105633956e-06,1.81440533972054e+64,1.47245244447737e+189,Inf,Inf,Inf,Inf,1.91098501724961e-48,1.7285956409567e-48,1.59402498500965e-48,1.54880904823664e-48,1.60272436493037e-48,4.76439102023492e-48,3.22899982355801e-48,1.78049103844594e-48,1.52582995945893e-48,1.52858292391876e-48,1.63908323014747e-48,1.49716781817966e-48,3.37521697249071e-48,24,6300
1.6501714545978e-48,1.0681576255052e-14,8.54407223950316e+67,1.23900443029773e+208,Inf,Inf,Inf,Inf,1.82843704672559e-48,1.71962749270679e-48,2.0495490589332e-48,3.03762600960963e-48,1.56432591930636e-48,1.8073720031056e-48,1.84991512415817e-48,2.48848155307935e-48,6.99008074265043e-48,1.55140385097063e-48,2.13536152941232e-48,1.73153505927346e-48,5.41135462753514e-48,25,6300
1.38188992968722e-48,2.29889462099999e-26,1.86519236959496e+64,6.00823086180249e+220,Inf,Inf,Inf,Inf,2.41223283735201e-48,1.35228538115659e-48,1.36326753213377e-48,2.17396269317027e-48,7.61041163570297e-48,2.07676201844508e-48,1.50485732479248e-48,2.52115671138779e-48,6.84963962393712e-48,1.34078699022262e-48,1.33979065798407e-48,2.46355890856949e-48,1.67930911770051e-48,26,6300
2.05291406448018e-48,1.77120235899358e-21,1.48745972086456e+64,2.59696446308228e+206,Inf,Inf,Inf,Inf,2.16862517710743e-48,1.10502299511691e-47,1.88704628795877e-48,3.88873325258561e-48,1.89387752148625e-48,2.12008857957045e-48,8.09273258964089e-48,1.39826269114965e-47,1.87958855588756e-48,1.92069009151028e-48,1.88836213047748e-48,6.30144802698152e-48,3.71186940006966e-48,27,6300
1.90748166348801e-48,2.10150085787224e-14,1.50553980794128e+72,2.68668302518873e+190,Inf,Inf,Inf,Inf,2.78401499141267e-48,2.31066999674764e-48,1.85752078208865e-48,2.20283920756597e-48,2.13941447766688e-48,1.71001295043183e-48,2.15607690136737e-48,2.68880799275893e-48,2.04035711233903e-48,2.51503543506937e-48,1.74735299396562e-48,1.67932120667156e-48,2.40779454376402e-48,28,6300
1.75344818606717e-48,3.09529852268574e-25,1.41139077620244e+56,6.29587705961621e+188,Inf,Inf,Inf,Inf,9.00608838471596e-48,1.67416521077857e-48,1.6722087611077e-48,1.68826270839639e-48,5.06310586281032e-48,1.76935579059302e-48,3.67356450732683e-48,1.68487119490972e-48,1.67469605821772e-48,2.62830688394512e-48,4.04319575298957e-48,1.6762200430638e-48,1.73481162804876e-48,29,6300
