"(Intercept)","`1`","`10`","`11`","`12`","`13`","`14`","`15`","`16`","`17`","`18`","`19`","`2`","`20`","`3`","`4`","`5`","`6`","`7`","`8`","`9`","sim","n"
1.47228590295796e-119,5.50699647913471e-41,1.49737626397744e-119,1.70766520670714e-119,1.52301556319024e-119,1.57338881498669e-119,1.4619749691728e-119,1.52881417736804e-119,1.7099417351915e-119,1.59598790038532e-119,1.45242872651831e-119,4.55897576470968e-119,1.36570492520613e-12,1.56540005420718e-119,1.83067927638612e+100,Inf,Inf,Inf,Inf,2.18614033809047e-119,1.16914201785217e-118,64,1200
4.19265500987841e-111,1.3676136321036e-42,2.04356389909733e-110,1.70984887848301e-111,2.07051693548874e-111,1.74084725104058e-111,9.37120765081974e-111,4.42824015602186e-111,1.63062993946672e-111,2.45871695041564e-110,2.64287374175995e-111,1.63405527470155e-111,1.6683032521737e-14,3.38293690181784e-111,6.17879539615043e+78,Inf,Inf,Inf,Inf,5.67966860471007e-111,1.32315963325744e-110,65,1200
2.08838437784454e-113,1.91473081378445e-58,2.02560871743168e-113,7.49211900908742e-113,2.69614543161392e-113,2.88431948558329e-113,5.88639168640443e-113,2.65474970041106e-113,2.12377397525502e-113,2.44464781814812e-113,3.51092729884116e-113,1.84402269286966e-113,1.87658741179165e-16,2.61013074378087e-113,8.49998959542349e+72,Inf,Inf,Inf,Inf,4.81784287341871e-113,1.85034137975234e-113,66,1200
8.00007380582569e-115,1.39006792814872e-53,2.59433340818863e-115,4.66998247036802e-115,2.35551832233876e-115,4.05424646336914e-115,3.32684504561868e-115,1.39083407846428e-114,1.01208249613775e-114,2.36957526619899e-115,2.37954226439154e-115,2.45224558021536e-115,1.47431040422422e-05,2.81721050822531e-115,3.03799838108831e+69,Inf,Inf,Inf,Inf,2.40128022577915e-115,1.05037641265077e-113,67,1200
7.27386590196955e-113,6.95356510966149e-56,1.07376080617519e-112,6.70007376868352e-113,7.70025691682693e-113,2.4537789690899e-112,8.13341900984832e-113,2.54738344311893e-112,1.3677013943349e-112,1.58450617950622e-112,7.06913013072442e-113,8.33192307238138e-113,5.36680780272889e-09,1.30301715609398e-112,7.46083616695378e+64,Inf,Inf,Inf,Inf,1.51840052724661e-112,3.22715172195699e-111,68,1200
3.63227048307305e-110,3.48370063191414e-53,1.61250471853318e-112,2.5023907133948e-112,1.59108566136081e-112,4.29577561171617e-112,1.58050305642134e-112,1.19626713571481e-111,3.41162468202079e-111,1.77442525913374e-112,2.62664810525428e-112,3.21366288295697e-112,1.55722333048604e-21,2.5266839868175e-112,5.47998972819947e+63,1.06277220385894e+297,Inf,Inf,Inf,3.62917027405779e-112,1.56646112120706e-112,69,1200
2.0150641882887e-114,8.26244742630088e-44,7.56346986122957e-114,1.48866531171253e-114,1.7644902123982e-114,2.4089963142976e-114,5.09323618260045e-114,1.70111548658869e-114,1.62453489048183e-114,3.02436263100065e-114,1.64062022788537e-114,3.71321445824087e-114,8.60082471001734e-18,1.21282809144531e-113,1.51403948742539e+86,Inf,Inf,Inf,Inf,1.50188801339742e-114,1.65951445104087e-114,70,1200
1.61910046562765e-112,1.0801778350692e-37,1.53192627784597e-112,1.1976959953819e-112,1.15640143287965e-112,1.23924498950301e-112,1.75709948072387e-112,1.38390929894862e-112,2.11493627642382e-112,1.34831739224893e-112,5.51412718282805e-112,1.53692113754098e-112,2.42752651474934e-14,1.14595715088881e-112,9.51976937253392e+73,4.12328669525501e+307,Inf,Inf,Inf,1.14198415561803e-112,1.1394287447038e-112,71,1200
2.55794597980262e-114,1.21665326429563e-42,5.83232444320647e-114,3.72392015812349e-114,2.73413219217031e-114,6.85430219962379e-114,3.65625775484187e-114,2.58828388704433e-114,3.9499468690993e-114,6.68937084874886e-114,2.61352665538628e-114,3.10700440072018e-114,6.68441125444203e-30,2.63219024305768e-114,5.74941809016835e+57,2.05507533210303e+299,Inf,Inf,Inf,2.72872735029965e-114,3.99354687547058e-114,72,1200
8.50600101191778e-112,8.76670585791379e-44,7.17588512595369e-112,1.71190486604548e-111,8.20831173797733e-112,4.60580229479789e-111,1.69730768768935e-110,4.24062930234986e-111,7.13360359135225e-112,3.24518687384391e-111,7.27430331648164e-112,1.97110736098731e-111,6.43463020771907e-18,9.12119925919026e-112,2.45057100394022e+79,2.09226076183483e+307,Inf,Inf,Inf,8.59547718247368e-112,7.31029124205224e-112,73,1200
6.27451607348196e-115,1.10916682621546e-45,8.35328978626181e-115,9.89104888837777e-115,6.91455209171083e-115,2.2769470442021e-114,6.71168195873319e-115,5.67433683560577e-114,1.38813203940101e-114,1.4676234022941e-114,3.31985891338173e-114,2.17052180203757e-114,3.42208927504219e-18,1.4729847556517e-114,3.99190402620723e+76,Inf,Inf,Inf,Inf,1.14353584645593e-114,6.50579830520919e-115,74,1200
1.84837136874036e-113,5.70467627930604e-56,1.73792277481367e-113,1.83178431137865e-113,2.31470776389152e-113,7.15797311530893e-113,1.76554977829661e-113,2.42831204720436e-113,2.95562463359638e-113,2.35006217825617e-112,2.06347664734079e-113,1.66032534673719e-113,97.2824020642056,2.70878717546427e-113,2.05938249824803e+65,Inf,Inf,Inf,Inf,4.27080381129319e-113,2.70371050858778e-112,75,1200
1.90551861900523e-113,3.64701175623881e-50,4.07839021917378e-114,2.269133525336e-113,8.44250210902318e-114,1.60458611732735e-113,1.01165839983951e-113,5.67949777147384e-114,5.73492975859904e-114,5.02830005558767e-114,4.7895816472909e-114,3.92097233715653e-114,9.95147084010665,2.44760214299504e-113,1.72078509530184e+70,1.27005361734157e+308,Inf,Inf,Inf,3.71048813802548e-114,7.35613004817696e-114,76,1200
4.73693895694048e-111,1.72291072365058e-54,4.86392381243444e-111,4.40385398398104e-111,4.21198306112134e-110,5.5629495627022e-111,4.38724675820358e-111,4.59145254025171e-111,4.43028972945906e-111,4.7893585458828e-111,4.89620587481475e-111,6.38115581072748e-111,5.35019054399945e-24,4.58078031516289e-111,3.13095077043113e+46,6.69478913300252e+306,Inf,Inf,Inf,5.67526774331256e-111,5.2783248536876e-111,77,1200
3.9314733686926e-114,1.35639373229508e-56,4.2077756459399e-114,3.66271749572296e-113,4.27298574549414e-114,3.34944189027953e-114,3.30539027237465e-114,3.67114271702484e-114,3.39178842767303e-114,1.06282736422406e-113,9.4594199451204e-114,4.00162008470115e-113,1.03201563064388e-13,4.26713510141985e-114,3.5809456589723e+73,3.22237740786203e+303,Inf,Inf,Inf,3.40193481930145e-114,5.2053237361301e-114,78,1200
1.85654650103584e-117,2.37219097497146e-58,1.87568317518202e-117,1.88965828491702e-117,1.8046370733807e-117,4.82762566988787e-117,2.79056334308057e-117,1.8999556076684e-117,1.84761597817187e-117,2.3042654039979e-117,6.73922179383654e-117,1.10413991775757e-116,2.31427324839105e-11,3.16827433656831e-117,1.79189421327655e+81,Inf,Inf,Inf,Inf,2.04795146438476e-116,1.89153903427739e-117,79,1200
1.84517476621109e-114,2.17896374355508e-45,1.51460666474412e-114,2.46410202505754e-114,1.45829264033009e-114,1.45035717547463e-114,1.45089676572268e-114,4.40774772061755e-114,1.93663524118835e-114,1.4998375980865e-114,1.7608058368261e-114,1.26501574315128e-113,3.44009128071093e-13,1.85818276771161e-114,1.29263244210441e+68,Inf,Inf,Inf,Inf,1.62993748328562e-113,1.53128550158925e-114,80,1200
4.66116723140055e-114,4.37490757994398e-44,6.73582629529424e-114,3.35882520017914e-113,4.31886805917706e-114,6.55217993127358e-114,6.91371786016252e-113,1.12725070697655e-113,4.35600738133076e-114,9.76919048467456e-114,5.14024430195079e-114,4.51313146982878e-114,1.52758293294187e-22,4.39177307079118e-113,2.87204805454533e+79,Inf,Inf,Inf,Inf,4.50869268315897e-114,4.57126915739182e-114,81,1200
7.62478957423361e-110,1.07447188926889e-47,4.54857313123854e-110,3.98988328679435e-110,9.70372458039348e-110,1.18173569695374e-109,5.70251774067974e-110,8.64310462681554e-110,2.90896996456916e-109,5.88801045546095e-110,5.17155661861613e-110,5.0283214802968e-110,5.87991810190189e-19,9.34047278373621e-109,7.41929889087215e+60,Inf,Inf,Inf,Inf,3.54313421076863e-110,7.10555732580953e-110,82,1200
1.97238216939049e-116,1.74596725589722e-64,3.20289436112746e-116,8.60974731155697e-117,2.71467402261297e-116,1.13423195945059e-116,1.56910444136621e-116,8.07295427059182e-117,9.39644673024098e-117,8.7112003739432e-117,8.22404794860775e-117,3.27097784736279e-116,6.08951960310702e-22,8.28849938562735e-117,1.95626692783504e+74,Inf,Inf,Inf,Inf,9.14119888402218e-117,8.13139701100698e-117,83,1200
2.36613349341623e-115,1.09049180726843e-49,2.93388400675937e-115,2.33457647079055e-115,3.16707898385836e-115,3.08133477712086e-115,4.28624563712984e-115,2.3283383583941e-115,2.43227232214579e-115,1.68535986855875e-114,2.32734339669126e-115,3.85251659652374e-115,1.45705270729956e-11,2.4279334026143e-115,1.50965493660282e+81,Inf,Inf,Inf,Inf,1.51240549604179e-114,2.30595663384483e-115,84,1200
6.70904871236438e-113,2.03476350785007e-53,6.43309422883174e-113,1.0124376599395e-112,6.87111754380467e-113,8.24476797956812e-113,1.05794686510493e-112,6.54940430522677e-113,6.44212656342328e-113,1.31198434970409e-112,1.225050331422e-112,1.62407529170415e-112,1.78932877664471e-23,1.6733361695241e-112,2.33828964987593e+79,Inf,Inf,Inf,Inf,6.26704774373783e-113,6.51857543888541e-113,85,1200
3.54127933725267e-115,1.6553483881191e-53,1.00676866473154e-115,1.30819287455828e-115,1.22388930747595e-115,1.09966297391137e-115,1.31174782813182e-115,2.73407836653138e-114,1.93299568091468e-115,1.00543897077592e-115,1.99500802845299e-115,2.45587608890085e-114,2.07665517572163e-26,1.06069099761618e-115,2.73886425990943e+86,Inf,Inf,Inf,Inf,1.01839463698448e-115,1.07508474446718e-115,86,1200
2.11872683569425e-115,8.47617684871415e-38,1.79531288468601e-115,1.25466194815726e-115,4.74121080722749e-115,6.65163057370654e-115,1.29439520977001e-114,2.14400707493287e-115,2.96819816342568e-115,1.62683081694156e-115,4.20834333571541e-115,1.25578066181401e-115,1.87546150224723e-14,4.28500020233037e-115,2.12962996940717e+96,Inf,Inf,Inf,Inf,1.73934297168709e-115,4.18107857439742e-115,87,1200
9.50202083374186e-115,3.52200719280517e-57,8.74220043308653e-115,1.53260893026016e-114,1.09478859002919e-114,7.26856473197677e-115,7.42253990584082e-115,8.33852777859484e-115,9.89381124459178e-115,9.27369051826747e-115,7.80494021120515e-115,7.33795176680404e-115,5.64109056557261e-23,1.14316000798575e-114,4.60219787800732e+72,Inf,Inf,Inf,Inf,9.28496232078627e-115,4.35506091526785e-114,88,1200
1.18459642381566e-111,7.60958037605776e-55,1.33298769727068e-111,1.1840966254474e-111,1.92927340270933e-111,1.23804686991457e-111,1.39721244715635e-111,1.19825946950108e-111,2.33551427912595e-111,1.3619169042197e-111,1.19586991859382e-111,4.15602548384099e-111,9.05270263838604e-27,5.00070935001831e-111,5.60890167561225e+75,Inf,Inf,Inf,Inf,1.65470193576518e-111,2.21393575480668e-111,89,1200
1.47684206775877e-113,1.3343199770435e-53,1.43183360380987e-113,4.72883835993105e-113,1.72019795036705e-113,3.89454586262422e-113,1.57390433366288e-113,2.23130462435751e-113,2.02505312707654e-113,1.53271717443785e-113,1.68836356919359e-113,1.44941805903752e-113,5.08637291437171e-31,7.91233038482055e-113,6.53519743744747e+76,Inf,Inf,Inf,Inf,1.42571964036571e-113,1.47360608302901e-113,90,1200
7.09449885082914e-114,1.4960262809072e-57,7.51164290701515e-114,5.77348395034483e-114,4.60692351251191e-114,6.58933258672593e-114,7.87885228161767e-114,4.83526233798666e-114,5.61447185170937e-114,4.42424213436513e-114,4.50407266182649e-114,4.72120390315919e-114,6.14370314618926e-08,2.53080543020042e-113,4.8822285833951e+53,2.48501744170394e+305,Inf,Inf,Inf,5.26965673442211e-114,1.16278121799359e-113,91,1200
3.82581724920406e-111,2.0505357145063e-63,2.20775860702877e-111,2.22967241785384e-111,2.87375262432539e-111,2.16022586754169e-111,2.25175196687657e-111,3.90046601489867e-111,2.15093053803426e-111,2.18436643185117e-111,2.15181835264661e-111,2.24447477530647e-110,6.19802928329938e-06,3.74955090810405e-111,9.74806762354223e+74,Inf,Inf,Inf,Inf,2.24086197097688e-111,2.27028599596038e-111,92,1200
2.63479275420014e-110,4.93505250390469e-63,7.49389630419767e-111,7.63180385750935e-111,4.6278907951671e-110,2.43333598546413e-110,8.55318512670159e-111,9.31759884344246e-111,2.24423132902122e-110,8.0518949716356e-111,8.92197509828937e-110,1.18150421022766e-110,4.44944329100566e-32,9.37927443929592e-111,3.68186797216253e+75,1.01839579777488e+289,Inf,Inf,Inf,7.69660024537705e-111,7.37461613749124e-111,93,1200
1.74415469011278e-110,1.40637748564723e-49,2.08285708739609e-110,1.79546346284145e-110,2.68016952815779e-110,1.63441352564613e-110,1.89654384003446e-110,2.87095093350365e-110,2.76793748853825e-110,2.54700423731539e-110,1.35016562912526e-110,2.40646562858742e-110,4.9465466671485e-14,3.01854586749723e-110,8.48295992239605e+82,1.43722552579601e+303,Inf,Inf,Inf,2.03561357012899e-110,1.57175133925495e-110,94,1200
2.96366200480384e-113,2.82238941084528e-52,2.00916155794595e-113,2.13693280050555e-113,1.96823980806146e-113,2.01894678610799e-113,4.1115558374149e-113,1.92366245923251e-113,5.60620394945852e-113,1.93531057765007e-113,3.33604076853717e-113,2.29974458086775e-113,1.60182322649044e-19,5.27579586639015e-113,4.96903844108061e+48,Inf,Inf,Inf,Inf,2.0216502491155e-113,4.24023811924317e-113,95,1200
1.98647809711637e-111,2.84444751417161e-43,1.95635062324487e-111,2.15319221575173e-111,2.11460985282682e-111,1.59562638562194e-110,2.06332740690049e-111,1.92665888955614e-111,5.4733027546454e-111,2.2551614101639e-111,2.20875104514928e-111,3.16968026758347e-111,6.57558118300564e-29,1.93001374262783e-111,1.08784670669583e+60,2.39702603968294e+303,Inf,Inf,Inf,2.97848227856986e-111,2.04160108638004e-111,96,1200
2.69021249890345e-110,2.20259840390651e-57,1.33614619428632e-109,2.11157789386498e-110,2.30723781160409e-110,1.91353973770365e-110,9.71451936873198e-110,5.4533836823973e-110,1.89561456924177e-110,3.36806727293479e-110,1.87212155208064e-110,6.7064149077902e-110,1.90752798056516e-27,2.65061783462792e-110,7.57040789327508e+57,Inf,Inf,Inf,Inf,2.17168384960579e-110,7.08151820450845e-110,97,1200
6.57620582848227e-112,8.61470022610982e-51,1.65438923367825e-111,7.18089437310656e-112,2.19829318973549e-111,1.8809674021804e-111,8.8556267120403e-112,1.34967677598769e-111,6.52688210788858e-112,6.50983620001049e-112,6.87157177624594e-112,7.47656357647927e-112,6.61913843837544e-22,6.83467421840089e-112,5.36279362359494e+73,1.12690176418285e+297,Inf,Inf,Inf,6.98250307903431e-112,6.47808736893799e-112,98,1200
9.15157268146897e-116,1.56770097565734e-65,1.20344069153129e-115,7.65610629113672e-116,1.52290889444431e-115,7.0800318932772e-116,3.27802134597694e-115,8.23762651300866e-116,8.33257266690355e-116,1.16255467133945e-115,1.56717402450287e-115,7.08174869498824e-116,9.4938604042539e-16,3.05132664983198e-115,1.31899908338981e+93,3.57098122609642e+298,Inf,Inf,Inf,9.54424513763521e-115,7.10178229595226e-116,99,1200
1.51252700555556e-114,1.95769766403742e-65,1.35112959367322e-114,1.34733515626848e-114,1.34126446119856e-114,1.41099169154315e-114,5.76781862540674e-114,1.50836817427985e-114,5.72546875831723e-114,3.02500444788412e-114,1.87208956404462e-114,1.78489951891382e-114,1.09921479099339e-22,1.87266763222598e-114,2.82044220405459e+72,Inf,Inf,Inf,Inf,1.51477919690233e-114,2.30270445485686e-114,100,1200
