"(Intercept)","X1","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X2","X20","X3","X4","X5","X6","X7","X8","X9","sim","n"
2.35832707525536e-62,7.19109718263753e-41,8.92394744326477e-63,8.49373183149285e-63,9.93888071794373e-63,8.53188763091497e-63,8.62173029004201e-63,1.53214728830398e-62,1.74297906994898e-62,8.37452794724535e-63,8.37345014503598e-63,8.58119024226104e-63,2.53043959817933e-32,1.17480012262452e-62,0.000405346421597485,2.42438512886981e+84,1.77892912946953e+119,6.28132550934884e+147,6.67214600652902e+171,2.05316968601788e-62,8.94947919270945e-63,1,700
5.957289940868e-63,3.78194809973276e-37,6.41584784961102e-63,9.3063221034702e-63,1.74812404850187e-62,9.83293056366824e-63,6.46304533152025e-63,7.19808698610428e-63,6.64142727878874e-63,5.50425228533202e-63,4.87426890160289e-63,5.70117116889172e-63,1.63218456187588e-21,5.50952329564893e-63,1.21824933339194e-08,8.43723652667457e+88,1.05332086827089e+122,4.47317240321015e+163,2.5551071619896e+195,8.30370466954507e-63,5.99795449886645e-63,2,700
5.87640307160128e-62,5.69352124520933e-37,1.15330615226622e-61,1.00339766706875e-61,6.29454973699605e-62,1.79497728852537e-61,6.40906044083259e-62,6.8480831394712e-62,6.49021985658284e-62,1.66085669267263e-61,7.40632014641053e-62,5.94302531499958e-62,1.24885203599639e-26,1.14759726556475e-61,6.76014065183615e-10,9.80311122204704e+70,1.19877017072552e+127,9.48302499961523e+137,8.13463556368736e+192,1.00819695643925e-61,7.47972263088993e-62,3,700
8.93269157893093e-62,6.15883007892921e-44,1.29585994455634e-61,9.01130019915366e-62,1.57665504205863e-61,1.80948591376649e-61,4.18559269948187e-61,1.3343844657742e-61,8.87306151523041e-62,1.14489331061674e-61,1.32880497100116e-61,1.26853740812202e-61,1.51063331766147e-30,8.63629016378074e-62,70.4503579680871,7.51610535262528e+74,2.84209052340359e+127,3.07496676552029e+146,7.97322663900131e+177,9.37498501435973e-62,8.46046060822998e-62,4,700
6.74864959017076e-63,1.97136685498607e-45,4.62436867760651e-62,1.43877212111493e-62,7.95105465961913e-63,6.53323487020383e-63,9.03050900373796e-63,8.52967460039195e-63,8.90946768427759e-63,7.21540398063833e-63,7.22877022398124e-63,1.15373389693811e-62,1.14082184466276e-31,1.34061554444727e-62,0.155890862863412,5.46765589305289e+78,1.96725587525343e+129,6.01465673426693e+151,1.37800169822569e+187,6.36812902521521e-63,6.39491284911891e-63,5,700
7.04084897202139e-63,8.47858627119217e-47,1.01790055763908e-62,7.37743531323249e-63,1.34108265138551e-62,8.96211356034231e-63,7.43096582703623e-63,8.00838169086737e-63,8.11851086103737e-63,6.93826247930586e-63,7.57325304933275e-63,7.67479422691216e-63,2.28036008133397e-25,7.27442793371799e-63,5.38622852043496e-16,2.24068375085956e+88,4.60789811377776e+115,1.37050405762665e+139,2.71168454821293e+175,2.00460168577926e-62,1.49794390689122e-62,6,700
3.77966905893018e-60,1.96981288963031e-40,5.31195452749301e-60,9.54457615495181e-60,1.10198904206396e-59,1.06994269460858e-59,5.28554150291266e-60,1.44035355426308e-59,2.40794131476444e-59,3.9542841597689e-60,4.67132732722983e-60,2.6625582430384e-59,4.29491506288799e-22,1.11970111802182e-59,2047463.98403208,4.40978056615912e+69,1.19488390758938e+131,1.51462788438484e+150,6.68873449778092e+194,1.35466406468723e-59,5.22519212491945e-60,7,700
2.44832242074852e-62,8.82650598245338e-47,1.69933014882418e-62,1.72677494209895e-62,2.15458723512989e-62,2.96987240074667e-62,1.9167668041932e-62,2.13414859640478e-62,1.00295036513789e-61,2.71919811098084e-62,9.46895985066302e-62,1.64723711661535e-62,1.37800807007338e-25,2.03168350568447e-61,1.75095159776701e-06,1.07177032626952e+89,9.25798077649596e+127,1.31340650671748e+160,3.60043591290684e+199,1.82494874998092e-62,1.91353317497388e-62,8,700
1.11258594432258e-61,3.86974659544898e-39,1.49783957691663e-61,1.64496817952545e-61,1.224867896066e-61,1.82334793192513e-61,1.29506787119422e-61,1.18769245028766e-61,1.50047504365086e-61,1.07150205302458e-60,2.03481182033177e-61,2.02719487753897e-61,2.48970938701604e-21,2.88046373082929e-61,0.000761490931877909,7.94500970342247e+66,2.73373990918419e+124,1.07550749165624e+148,1.47444383179586e+199,1.27156165683284e-61,6.85151089136575e-61,9,700
1.11089941015637e-61,6.92953981640035e-43,5.27660760445023e-62,4.20121977818238e-62,4.21968261493508e-62,4.21928416215044e-62,4.21474260485867e-62,7.40930436058735e-62,4.42192449331614e-62,4.39496029780024e-62,1.1190110530054e-61,8.21175388964407e-62,1.20477109214169e-25,4.67746228504573e-62,3.9890633012415e-09,3.26437403528254e+74,1.31430739694911e+109,1.41368612926253e+148,5.16320272400705e+196,7.51048562130383e-62,8.93777552784151e-61,10,700
1.92252356562075e-62,1.8679729620625e-46,1.88307324786065e-62,2.616560340838e-62,7.62492202320432e-62,4.02385812610046e-62,1.86895709022305e-62,2.3072123086783e-62,2.72846232279907e-62,1.96768015996326e-62,1.33919633847416e-61,3.16642054100619e-62,8.33005575345223e-25,2.3595438228843e-62,3.47438464643999e-08,1.35448857282244e+79,3.28485342237463e+118,5.24587969775035e+154,8.31350180080746e+192,1.90938928811141e-62,2.33326179186592e-62,11,700
2.66393639410049e-61,1.82866038524011e-42,4.63663647337388e-61,5.6315630720535e-61,4.18609028560349e-61,3.11725424969478e-61,2.93598143926744e-61,6.38076209143637e-61,2.74121989611596e-61,2.57994922100104e-61,4.73222651407292e-61,3.25671001436513e-61,2.16209113521583e-26,9.83246729026512e-60,0.966515264878854,9.14870778939169e+69,1.80601573107535e+111,3.58500288619174e+136,1.07300437696033e+194,2.98126488926357e-61,3.7702064214816e-61,12,700
1.9895030916208e-62,2.7334788746771e-49,4.60126476368923e-63,2.16776496619762e-62,5.13610418989051e-63,6.06955269768905e-63,5.31797011438472e-63,7.04941723881337e-63,5.92480097846052e-63,6.00931826672434e-63,4.72459984553751e-63,4.67311602874708e-63,4.36796966122778e-31,4.60306359837218e-63,1.3582345020757,5.25375110344265e+74,7.62177110404561e+109,3.40603195501458e+143,8.78103237404591e+195,1.00321287103696e-62,4.98543047937661e-63,13,700
9.69569813597545e-63,3.63247047533226e-46,1.03195188326629e-62,2.35873072911028e-62,9.66915350202036e-63,8.54094227946747e-63,9.36822670774405e-63,1.28211337156332e-62,9.39694679727481e-63,8.8049149037837e-63,3.24878792823644e-62,9.62036774717608e-63,1.14154513983995e-25,9.60094034058123e-63,4.08725343863005e-07,1.58636950537835e+71,4.68806895960419e+129,4.55700719943422e+166,1.2954124597269e+192,1.26342123257693e-61,8.12145078974962e-63,14,700
5.6756955006682e-63,1.2372113488019e-52,5.21863369164857e-63,4.23567661905077e-63,4.65058699158658e-63,1.06665544201271e-62,4.2356395948585e-63,4.28248744666179e-63,5.31255664495723e-63,4.871170904398e-63,1.63588465760075e-62,4.2642950600965e-63,4.53326638960898e-24,5.80108424977724e-63,1.94587470996866e-06,2.03053000737046e+79,1.14246196490817e+141,2.57885532628445e+164,1.38645668597299e+193,5.23393745941197e-63,2.47733106797117e-62,15,700
