"(Intercept)","A","B","C","D","E","F","G","H","I","J","K","L","M","N","O","P","Q","R","S","T","sim","n"
1.45192457210397e-51,1425734842.62522,4.98572333909355e+167,Inf,Inf,Inf,Inf,Inf,1.52811849516589e-51,9.21207554072555e-52,1.22940718580465e-51,9.58856806382361e-52,8.48875932358234e-52,1.98536793404263e-51,3.92784622360613e-51,9.5327157105929e-52,2.25183176171576e-51,8.46200048525038e-52,8.42602361466657e-52,9.07510960639771e-52,8.68679484651713e-52,1,12566
8.54034271920659e-52,2622.79122122386,1.15400099206437e+181,Inf,Inf,Inf,Inf,Inf,8.16078592950969e-52,7.19365637397086e-52,7.61874818721317e-52,8.70571029582822e-52,1.62775698665477e-51,7.01927554027611e-52,5.40107101304146e-51,7.21294688794146e-52,6.98992999769691e-52,8.69856265874882e-52,1.3715471459206e-51,6.64086347025954e-52,6.71592650718118e-52,2,12566
8.00553317018503e-52,1396.49205547836,4.01091090576251e+179,Inf,Inf,Inf,Inf,Inf,7.60270486013217e-52,8.99206783978546e-52,8.38177461117346e-52,8.16861930045166e-52,1.60414083198653e-51,4.16980348819048e-50,8.48050076999843e-52,7.75971173091666e-52,4.37402250250509e-51,2.93473779482162e-51,2.45054327469198e-51,8.19531924703414e-52,7.78239032753333e-52,3,12566
8.77142546752182e-52,7239876188729.41,6.18952256131928e+192,Inf,Inf,Inf,Inf,Inf,2.25163334916123e-51,1.24131781143551e-51,9.14664519272634e-52,9.21448588884486e-52,9.12791760065377e-52,1.14987530396282e-51,9.22513510908158e-52,1.04304195538189e-51,8.77983654493295e-52,1.10858505289617e-51,8.63406083305017e-52,1.04945165981556e-51,9.22413667492041e-52,4,12566
1.78616775219431e-51,7170911414517.81,1.71011220557757e+152,Inf,Inf,Inf,Inf,Inf,1.04064857978786e-51,7.51649377198178e-52,1.05016929947213e-51,7.44577065241041e-52,8.28744192361148e-52,7.41967144070016e-52,3.68550428308869e-51,7.08422838255978e-52,1.05044997637414e-51,1.05872564678558e-51,9.74839795014189e-52,8.73689064470152e-52,7.2090754872714e-52,5,12566
8.5970560130141e-52,25727066974815340,1.3209825198191e+166,Inf,Inf,Inf,Inf,Inf,8.12379826406532e-52,1.34814474795499e-51,7.6390135325251e-52,9.18458172214245e-52,1.21005940777568e-51,8.77893512804357e-52,4.76601846643906e-51,1.400579117278e-51,7.57406676406507e-52,7.72897289500525e-52,1.19782053779034e-51,6.93070028553047e-52,1.37610977987952e-51,6,12566
9.36367618280422e-52,2903126868.16377,2.45142483870227e+163,Inf,Inf,Inf,Inf,Inf,1.58922229863467e-51,9.0037616110697e-52,9.66278891347751e-52,3.57267874491063e-51,9.00407657988025e-52,1.45610469743918e-51,9.07422885963058e-52,2.67138315203193e-51,2.86218201220557e-51,9.0129028854331e-52,9.26524961412202e-52,9.02542789885695e-52,8.93445773950118e-52,7,12566
9.30031753535939e-52,0.000591624183010071,4.63608710522381e+174,Inf,Inf,Inf,Inf,Inf,1.57022549340846e-51,3.03668483195505e-51,7.96262407488736e-52,9.71289546961122e-52,1.0249378513473e-51,1.08079033186829e-51,7.54460659206975e-52,2.86450978346425e-51,7.38842396908277e-52,7.43148670903588e-52,1.3913494995173e-51,8.39796778113199e-52,7.68620423837096e-52,8,12566
1.58635686555361e-50,2.08771777763204e-05,1.61755806715575e+178,Inf,Inf,Inf,Inf,Inf,8.88255993230184e-52,1.11472079271611e-51,2.03048606729125e-51,9.37713346651552e-52,9.67552557049768e-52,9.00261698957434e-52,2.26363753810182e-51,9.38733152739532e-52,1.03720986985783e-51,1.11564543066005e-51,1.51142112245588e-51,8.90776752355459e-52,8.83277792254574e-52,9,12566
4.218018576649e-51,2.61202794780701,2.3848981963816e+166,Inf,Inf,Inf,Inf,Inf,1.38496260879328e-51,4.553563557889e-51,1.89917077372354e-51,1.23568147721131e-51,1.30624522237888e-51,9.90286735198065e-52,1.38253517640462e-51,3.17842022354666e-49,1.44613959227873e-51,1.15544421089634e-51,9.82079439235128e-52,2.33551748195498e-51,7.16552741876784e-51,10,12566
1.12241068711524e-51,3772565.59418906,1.75098309441201e+173,Inf,Inf,Inf,Inf,Inf,9.55377840443796e-52,9.3454029867292e-52,2.63177011804821e-51,1.03339102158062e-51,1.62247688075377e-51,8.91392879788972e-52,8.91921380416402e-52,1.02987710321541e-51,9.69953973776333e-52,8.98616997557086e-52,9.86724046379709e-52,1.33999334845796e-51,1.16500730026045e-51,11,12566
7.72779513823334e-52,0.00278003534456255,2.09359547872542e+200,Inf,Inf,Inf,Inf,Inf,1.65373722104723e-51,1.59584312880564e-51,8.0502622559385e-52,7.78407445614535e-52,9.22935832556968e-52,7.62088224177988e-52,7.88290640861933e-52,8.26053675586703e-52,1.2750269580903e-51,7.75684753550293e-52,8.8837535477757e-52,7.61774861907379e-52,1.10255977902938e-51,12,12566
2.24722381941023e-51,2.79877056269748,8.78416193227345e+197,Inf,Inf,Inf,Inf,Inf,7.72592442572102e-52,1.7764420293873e-51,8.53641435025388e-52,7.80069016195623e-52,7.72632060759333e-52,7.72729224144644e-52,1.28504516140955e-51,8.92739041099588e-52,1.38857085640377e-51,8.2170720227176e-52,9.36924001744863e-52,3.41863016969328e-51,7.80394777720191e-51,13,12566
1.43610277257338e-51,1947476.08912599,2.50038238638093e+158,Inf,Inf,Inf,Inf,Inf,8.21489991733404e-52,9.89754879600877e-52,6.90260715961143e-52,6.83895226989766e-52,7.58704893683795e-52,7.75208817231168e-52,7.38929485687546e-52,8.83570097613253e-52,7.00730245008137e-52,2.1292187416517e-51,6.91413803190337e-52,1.21373062610047e-51,1.87731881076442e-51,14,12566
5.11403214340808e-51,3874622318430.72,9.47057713517008e+175,Inf,Inf,Inf,Inf,Inf,3.37060355623508e-51,9.11575159523738e-52,1.01288470401285e-51,2.43908046623839e-51,9.33551473331394e-52,4.41222089264013e-51,5.70714122078306e-51,9.68018489598992e-52,1.87907580604385e-51,9.48265169661587e-52,9.31712944289133e-52,1.38159955044704e-51,1.10535554994561e-51,15,12566
1.45873660557944e-51,401795.164827465,2.72031790504872e+184,Inf,Inf,Inf,Inf,Inf,9.80627331370336e-52,5.61215960437732e-51,2.24469421326631e-51,9.75151247670993e-52,9.77815416514818e-52,1.3459534043782e-51,2.81120903845644e-51,9.88121486169696e-52,1.38971936244249e-51,9.60852059259657e-52,9.66357649118718e-52,4.75124867388545e-50,9.63177969264119e-52,16,12566
