"(Intercept)","A","B","C","D","E","F","G","H","I","J","K","L","M","N","O","P","Q","R","S","T","sim","n"
6.62946644625863e-32,1.68854570972645e-31,2.28775593250879e-28,1.7038798874538e-23,1.96830888386472e-23,4.61580491788292e-08,8.33582328358057e-07,56189359.5136951,6.79441234917654e-32,9.1011225677181e-32,7.72308873535306e-32,7.75295070207678e-32,1.06421206295612e-31,1.11733725956348e-31,1.28793607565165e-31,6.89153828776312e-32,1.1642081359301e-31,6.22648023178692e-32,6.32685553076206e-32,6.2386467600476e-32,6.2268529257171e-32,1,199
9.43076228884662e-33,1.67167572498416e-30,9.8511403012762e-29,1.33764172255236e-27,3.81232226311424e-20,2.8283558908626e-16,0.000250642391901266,1.94014600758678e-06,2.00302405220781e-32,5.18416048358987e-32,1.16760301748873e-32,2.93013740007503e-32,8.80756304857188e-33,1.83136388812461e-32,1.20133253207382e-32,8.83377340670392e-33,1.53420769085847e-32,1.3998113904643e-32,1.21278394723697e-32,2.711728207925e-32,1.07223510322965e-32,2,199
4.50880567107471e-32,3.95955331366137e-32,2.61434739161822e-28,6.95979786986826e-29,2.59832358361928e-16,2.92406587767057e-17,0.000547899608375887,0.000487302143401022,4.33297095218455e-32,4.38624823087584e-32,4.64681730516438e-32,4.98331664468814e-32,5.20260994397521e-32,4.03156519613389e-32,4.40530818235747e-32,4.6376882441504e-32,4.50857599277055e-32,4.37494680851248e-32,5.77614063533572e-32,4.10010991158453e-32,7.5325927122566e-32,3,199
5.03059053705017e-32,1.41288696143815e-31,7.39633894083321e-29,1.78745569969065e-26,1.95540083514825e-24,4.4451327963893e-15,46.1286068788918,87027.752799099,5.3535120643475e-32,9.12699193358171e-32,8.38141766539977e-32,7.60078945252463e-32,5.94983774822411e-32,8.73245885457142e-32,5.90285778173245e-32,5.70775135419499e-32,9.7956345870521e-32,5.08548247840988e-32,1.15754113764061e-31,1.06583521664765e-31,1.88610713116085e-31,4,199
6.84447907518555e-32,1.09666935697821e-30,8.97122213983539e-30,2.19762879069016e-26,3.84808744961628e-16,9.76973099423007e-17,4.53852074167292e-06,42893.0062535052,5.01173622145029e-30,1.23749642014776e-31,6.91878556903092e-32,8.28593638737903e-32,8.79164495930122e-32,8.48928064861743e-32,2.07468860256727e-31,1.21821480437313e-31,1.15876379953119e-31,1.41121664092395e-31,7.30373364931594e-32,6.38126769129789e-32,2.3282727565448e-31,5,199
8.85581583323227e-32,4.83687930379313e-32,1.38501448893351e-26,7.0024363783321e-28,4.07618696269795e-15,4.5741359959173e-16,1.6239925407766e-09,96871.3555169965,3.6552242778478e-32,4.16901553680068e-32,3.30570194020072e-32,3.30463285775819e-32,1.38291628927514e-31,3.29396251857115e-32,5.09127508695574e-32,5.13273503314696e-32,3.4012704668823e-32,5.48511039794758e-32,3.78494496773316e-32,4.1822742095896e-32,4.17032145728363e-32,6,199
1.87246766111333e-31,8.23158336778703e-32,5.05279232265175e-27,1.28635739420591e-25,2.01720100681592e-19,1.21452205240726e-17,8.46197857612593e-08,15.2095841889198,6.0197732296943e-32,6.67699281597098e-31,6.24816096764357e-32,8.10509936080803e-32,6.1001508263027e-32,4.97862355978786e-31,6.00144148101267e-32,6.31488794698503e-32,6.02688139772123e-32,6.04458831219004e-32,1.45383546268577e-31,6.22877295053808e-32,8.40401592146473e-32,7,199
1.95496224259747e-32,5.4657087391983e-29,6.08695409424171e-30,3.36778490094503e-26,2.23499769936806e-20,7.19673837844925e-11,1.03250743999506e-07,36829.6080363645,2.0369036864433e-32,5.25903897317652e-32,1.98701513365178e-32,2.06872048928634e-32,1.01747322030998e-31,2.6994811937062e-32,2.40905702944848e-32,4.90674694228699e-32,9.20561441442671e-32,1.95634106872548e-32,1.06403923938821e-31,2.07165136030487e-32,1.97363749875192e-32,8,199
1.16678445953004e-32,3.12360014496325e-32,5.90297899364886e-29,1.1742125764583e-21,1.02639757152585e-17,1.16168475506011e-11,5.00251531685498e-10,8.8735127048763e-09,1.18086579970501e-32,1.27680648693897e-32,1.17185551982349e-32,2.17795379100976e-32,1.20254343592053e-31,1.1845528145546e-32,3.2157406241221e-32,2.67258576801514e-31,1.63170579487654e-32,1.16534538302338e-32,1.60243656827098e-32,2.82539729643156e-32,2.03671120152346e-32,9,199
2.01225483506502e-32,1.07661347716827e-31,2.70853685756104e-30,1.70529968881422e-23,5.67098398329976e-21,2.99059311678895e-16,7.48751509570433e-07,72.1757434032457,3.07923906346461e-32,2.31602401806602e-32,1.94616122602761e-32,1.95430932045722e-32,5.66757271610608e-32,4.76650396195341e-32,2.40873723911097e-32,1.94276092393464e-32,3.31347452488253e-32,1.93425291795068e-32,1.93137903121178e-32,4.22812418145656e-32,4.67744901411252e-32,10,199
1.73143369156551e-32,1.61367396975414e-30,1.04953500336333e-30,1.98997012220461e-23,4.37860673462625e-20,7.78886638643092e-12,0.0332587106404357,3060179.27907948,1.74279667835894e-32,1.16471216280328e-32,1.07303409141164e-32,1.063822832243e-32,5.54443660207699e-32,1.21531123016492e-32,1.10275093334571e-32,1.15063984931619e-32,1.13070294594176e-32,1.80535776431934e-32,1.11953033835705e-32,1.28765062905591e-32,1.10390257039713e-32,11,199
3.79579501330565e-33,3.29925015478529e-33,1.16158872309751e-29,8.38144906866042e-25,9.26815472611255e-17,1.19319315332459e-17,2.33449536000405e-07,9502.94513136107,1.23582028471893e-32,3.28960861024573e-33,4.32575703366413e-32,3.36306332785114e-33,3.27758471475316e-33,1.55448484262298e-32,3.38895443569468e-33,1.39402575614643e-31,3.96235742662949e-33,2.51339783857294e-32,4.34908211990525e-33,4.26299913252295e-33,3.34702124943046e-33,12,199
1.63214797351544e-32,1.68691172473225e-30,6.80231188406921e-29,1.85039825103219e-25,8.66998352432499e-21,3.50585016028396e-17,6.80181667569464e-13,134949432587.85,3.42092488545175e-31,3.7765913308496e-32,1.79726933646948e-32,2.04714468040776e-32,1.76299962689008e-32,2.29700824477737e-32,1.7603939110988e-32,1.93166715367778e-32,2.17990567238959e-32,1.98377891283428e-32,1.89871063206417e-32,1.63314714988137e-32,5.40861982781713e-32,13,199
8.42787631121443e-33,1.46562055034075e-30,2.525386754163e-27,3.50132606715811e-23,3.30812896158061e-19,2.56543123906157e-13,4.78920852994958e-06,5078049.70369116,8.44378264230633e-33,9.95133980875872e-33,8.63443312040863e-33,8.89187978361433e-33,9.65875478394065e-33,4.38165453689653e-32,4.15113859659872e-32,4.76211127724757e-32,9.28205737099742e-33,8.93312737527994e-33,8.76515561645636e-32,7.9816952399523e-33,3.21232253995542e-32,14,199
1.29787332043639e-32,2.29484241042931e-32,3.00982904144538e-29,1.91790230441658e-25,7.92080448716534e-16,9.4141236647568e-13,0.000165555684619555,0.576096120338553,1.47689052629189e-32,1.07948009016163e-32,1.89338530887334e-32,1.27352946352876e-32,1.0976539647994e-32,2.89428110832964e-32,1.56165292442118e-32,1.19935627937733e-32,1.63322266186945e-32,1.36874859949895e-32,2.50697257393914e-32,1.42257626848803e-32,2.14752529661076e-32,15,199
6.56764651323649e-32,2.72674381705186e-31,4.05277531692656e-26,6.92506896972699e-23,1.37649288556616e-19,3.2830309226639e-15,0.000201387401209861,2037475852.03078,7.92793933961356e-32,6.79367654127283e-32,1.65224010861517e-31,5.9897611786186e-32,6.49195659216511e-32,6.12333345200079e-32,6.56772684752884e-32,6.85167750469724e-32,1.08619897855218e-31,7.11033956320045e-32,6.67015283610811e-32,8.7223765157008e-32,6.03530665804872e-32,16,199
1.24052465133702e-32,6.36644156737869e-31,5.83835915608507e-25,4.87258900746731e-28,3.07297831577475e-18,1.45098236111332e-15,4.19425623822026e-17,0.000382023116897475,7.97800584547358e-33,8.79685276699581e-33,9.27405186052256e-33,1.1474778409898e-32,1.12325355142179e-32,8.26543134971595e-33,1.29501215133279e-32,7.98151429043563e-33,9.66164351360617e-33,5.02749038939166e-32,1.40925915636921e-30,7.99464004801829e-33,1.11857100186561e-32,17,199
7.36787143928173e-32,2.9960062723765e-30,1.11277782494499e-28,6.57690568651713e-21,1.58892178189257e-13,5.51032411598383e-14,8.38406333422009e-08,20038601.5364688,4.0269670121797e-32,8.53965705281331e-31,3.84924885026855e-32,4.0574618343261e-32,7.15124105025047e-31,6.36786936547219e-32,1.22553690353004e-30,4.3201577390657e-32,1.64892087842391e-31,4.58079565113717e-32,8.13921761653937e-32,4.58724577801088e-32,3.8311237266243e-32,18,199
6.64611018639472e-33,2.15307769616582e-32,4.96470028416192e-28,2.00478635931376e-27,1.37094948256407e-20,2.033587126128e-17,0.000147762193110948,186.946482714153,5.65142899952211e-33,6.49198524674756e-33,1.29042581174379e-32,9.65458728394062e-33,7.26051422915457e-33,6.56740920990716e-33,7.0000481548171e-33,1.02076366791438e-32,7.55128676216966e-33,6.38082810778246e-33,5.76592646610822e-33,7.36976633751068e-33,6.33933394012618e-33,19,199
