"(Intercept)","`1`","`10`","`11`","`12`","`13`","`14`","`15`","`16`","`17`","`18`","`19`","`2`","`20`","`3`","`4`","`5`","`6`","`7`","`8`","`9`","sim","n"
2.63156858860513e-120,2.63156858860513e-120,2.63156858860513e-120,2.63156858860513e-120,2.63156858860513e-120,2.63156858860513e-120,2.63156858860513e-120,2.63156858860513e-120,2.63156858860513e-120,2.63156858860513e-120,2.63156858860513e-120,2.63156858860513e-120,2.63156858860513e-120,2.63156858860513e-120,2.63156858860513e-120,2.63156858860513e-120,2.63156858860513e-120,2.63156858860513e-120,2.63156858860513e-120,2.63156858860513e-120,2.63156858860513e-120,17,20
2.16478158924344e-120,2.16478158924344e-120,2.16478158924344e-120,2.16478158924344e-120,2.16478158924344e-120,2.16478158924344e-120,2.16478158924344e-120,2.16478158924344e-120,2.16478158924344e-120,2.16478158924344e-120,2.16478158924344e-120,2.16478158924344e-120,2.16478158924344e-120,2.16478158924344e-120,2.16478158924344e-120,2.16478158924344e-120,2.16478158924344e-120,2.16478158924344e-120,2.16478158924344e-120,2.16478158924344e-120,2.16478158924344e-120,18,20
9.93258643497985e-118,9.93258643497985e-118,9.93258643497985e-118,9.93258643497985e-118,9.93258643497985e-118,9.93258643497985e-118,9.93258643497985e-118,9.93258643497985e-118,9.93258643497985e-118,9.93258643497985e-118,9.93258643497985e-118,9.93258643497985e-118,9.93258643497985e-118,9.93258643497985e-118,9.93258643497985e-118,9.93258643497985e-118,9.93258643497985e-118,9.93258643497985e-118,9.93258643497985e-118,9.93258643497985e-118,9.93258643497985e-118,19,20
2.82282455802042e-118,2.82282455802042e-118,2.82282455802042e-118,2.82282455802042e-118,2.82282455802042e-118,2.82282455802042e-118,2.82282455802042e-118,2.82282455802042e-118,2.82282455802042e-118,2.82282455802042e-118,2.82282455802042e-118,2.82282455802042e-118,2.82282455802042e-118,2.82282455802042e-118,2.82282455802042e-118,2.82282455802042e-118,2.82282455802042e-118,2.82282455802042e-118,2.82282455802042e-118,2.82282455802042e-118,2.82282455802042e-118,20,20
3.24539170386722e-120,3.24539170386722e-120,3.24539170386722e-120,3.24539170386722e-120,3.24539170386722e-120,3.24539170386722e-120,3.24539170386722e-120,3.24539170386722e-120,3.24539170386722e-120,3.24539170386722e-120,3.24539170386722e-120,3.24539170386722e-120,3.24539170386722e-120,3.24539170386722e-120,3.24539170386722e-120,3.24539170386722e-120,3.24539170386722e-120,3.24539170386722e-120,3.24539170386722e-120,3.24539170386722e-120,3.24539170386722e-120,21,20
4.00903295097119e-117,4.00903295097119e-117,4.00903295097119e-117,4.00903295097119e-117,4.00903295097119e-117,4.00903295097119e-117,4.00903295097119e-117,4.00903295097119e-117,4.00903295097119e-117,4.00903295097119e-117,4.00903295097119e-117,4.00903295097119e-117,4.00903295097119e-117,4.00903295097119e-117,4.00903295097119e-117,4.00903295097119e-117,4.00903295097119e-117,4.00903295097119e-117,4.00903295097119e-117,4.00903295097119e-117,4.00903295097119e-117,22,20
2.68046746808216e-121,2.68046746808216e-121,2.68046746808216e-121,2.68046746808216e-121,2.68046746808216e-121,2.68046746808216e-121,2.68046746808216e-121,2.68046746808216e-121,2.68046746808216e-121,2.68046746808216e-121,2.68046746808216e-121,2.68046746808216e-121,2.68046746808216e-121,2.68046746808216e-121,2.68046746808216e-121,2.68046746808216e-121,2.68046746808216e-121,2.68046746808216e-121,2.68046746808216e-121,2.68046746808216e-121,2.68046746808216e-121,23,20
5.8349386017306e-120,5.8349386017306e-120,5.8349386017306e-120,5.8349386017306e-120,5.8349386017306e-120,5.8349386017306e-120,5.8349386017306e-120,5.8349386017306e-120,5.8349386017306e-120,5.8349386017306e-120,5.8349386017306e-120,5.8349386017306e-120,5.8349386017306e-120,5.8349386017306e-120,5.8349386017306e-120,5.8349386017306e-120,5.8349386017306e-120,5.8349386017306e-120,5.8349386017306e-120,5.8349386017306e-120,5.8349386017306e-120,24,20
2.2561587510353e-119,2.2561587510353e-119,2.2561587510353e-119,2.2561587510353e-119,2.2561587510353e-119,2.2561587510353e-119,2.2561587510353e-119,2.2561587510353e-119,2.2561587510353e-119,2.2561587510353e-119,2.2561587510353e-119,2.2561587510353e-119,2.2561587510353e-119,2.2561587510353e-119,2.2561587510353e-119,2.2561587510353e-119,2.2561587510353e-119,2.2561587510353e-119,2.2561587510353e-119,2.2561587510353e-119,2.2561587510353e-119,25,20
1.8395594470658e-116,1.8395594470658e-116,1.8395594470658e-116,1.8395594470658e-116,1.8395594470658e-116,1.8395594470658e-116,1.8395594470658e-116,1.8395594470658e-116,1.8395594470658e-116,1.8395594470658e-116,1.8395594470658e-116,1.8395594470658e-116,1.8395594470658e-116,1.8395594470658e-116,1.8395594470658e-116,1.8395594470658e-116,1.8395594470658e-116,1.8395594470658e-116,1.8395594470658e-116,1.8395594470658e-116,1.8395594470658e-116,26,20
5.16582968682546e-122,5.16582968682546e-122,5.16582968682546e-122,5.16582968682546e-122,5.16582968682546e-122,5.16582968682546e-122,5.16582968682546e-122,5.16582968682546e-122,5.16582968682546e-122,5.16582968682546e-122,5.16582968682546e-122,5.16582968682546e-122,5.16582968682546e-122,5.16582968682546e-122,5.16582968682546e-122,5.16582968682546e-122,5.16582968682546e-122,5.16582968682546e-122,5.16582968682546e-122,5.16582968682546e-122,5.16582968682546e-122,27,20
2.99577777974312e-115,2.99577777974312e-115,2.99577777974312e-115,2.99577777974312e-115,2.99577777974312e-115,2.99577777974312e-115,2.99577777974312e-115,2.99577777974312e-115,2.99577777974312e-115,2.99577777974312e-115,2.99577777974312e-115,2.99577777974312e-115,2.99577777974312e-115,2.99577777974312e-115,2.99577777974312e-115,2.99577777974312e-115,2.99577777974312e-115,2.99577777974312e-115,2.99577777974312e-115,2.99577777974312e-115,2.99577777974312e-115,28,20
8.26916142352845e-121,8.26916142352845e-121,8.26916142352845e-121,8.26916142352845e-121,8.26916142352845e-121,8.26916142352845e-121,8.26916142352845e-121,8.26916142352845e-121,8.26916142352845e-121,8.26916142352845e-121,8.26916142352845e-121,8.26916142352845e-121,8.26916142352845e-121,8.26916142352845e-121,8.80785792488558e-104,8.26916142352845e-121,8.26916142352845e-121,8.26916142352845e-121,8.26916142352845e-121,8.26916142352845e-121,8.26916142352845e-121,29,20
2.4201048106605e-119,2.4201048106605e-119,2.4201048106605e-119,2.4201048106605e-119,2.4201048106605e-119,2.4201048106605e-119,2.4201048106605e-119,2.4201048106605e-119,2.4201048106605e-119,2.4201048106605e-119,2.4201048106605e-119,2.4201048106605e-119,2.4201048106605e-119,2.4201048106605e-119,2.4201048106605e-119,2.4201048106605e-119,2.4201048106605e-119,2.4201048106605e-119,2.4201048106605e-119,2.4201048106605e-119,2.4201048106605e-119,30,20
6.90864954972047e-117,6.90864954972047e-117,6.90864954972047e-117,6.90864954972047e-117,6.90864954972047e-117,6.90864954972047e-117,6.90864954972047e-117,6.90864954972047e-117,6.90864954972047e-117,6.90864954972047e-117,6.90864954972047e-117,6.90864954972047e-117,6.90864954972047e-117,6.90864954972047e-117,6.90864954972047e-117,6.90864954972047e-117,6.90864954972047e-117,6.90864954972047e-117,6.90864954972047e-117,6.90864954972047e-117,6.90864954972047e-117,31,20
1.56473606618089e-118,1.56473606618089e-118,1.56473606618089e-118,1.56473606618089e-118,1.56473606618089e-118,1.56473606618089e-118,1.56473606618089e-118,1.56473606618089e-118,1.56473606618089e-118,1.56473606618089e-118,1.56473606618089e-118,1.56473606618089e-118,1.56473606618089e-118,1.56473606618089e-118,1.56473606618089e-118,1.56473606618089e-118,1.56473606618089e-118,1.56473606618089e-118,1.56473606618089e-118,1.56473606618089e-118,1.56473606618089e-118,32,20
4.11440237871843e-117,4.11440237871843e-117,4.11440237871843e-117,4.11440237871843e-117,4.11440237871843e-117,4.11440237871843e-117,4.11440237871843e-117,4.11440237871843e-117,4.11440237871843e-117,4.11440237871843e-117,4.11440237871843e-117,4.11440237871843e-117,4.11440237871843e-117,4.11440237871843e-117,4.11440237871843e-117,4.11440237871843e-117,4.11440237871843e-117,4.11440237871843e-117,4.11440237871843e-117,4.11440237871843e-117,4.11440237871843e-117,33,20
5.56589618862957e-118,5.56589618862957e-118,5.56589618862957e-118,5.56589618862957e-118,5.56589618862957e-118,5.56589618862957e-118,5.56589618862957e-118,5.56589618862957e-118,5.56589618862957e-118,5.56589618862957e-118,5.56589618862957e-118,5.56589618862957e-118,5.56589618862957e-118,5.56589618862957e-118,5.56589618862957e-118,5.56589618862957e-118,5.56589618862957e-118,5.56589618862957e-118,5.56589618862957e-118,5.56589618862957e-118,5.56589618862957e-118,34,20
1.62302748039477e-118,1.62302748039477e-118,1.62302748039477e-118,1.62302748039477e-118,1.62302748039477e-118,1.62302748039477e-118,1.62302748039477e-118,1.62302748039477e-118,1.62302748039477e-118,1.62302748039477e-118,1.62302748039477e-118,1.62302748039477e-118,1.62302748039477e-118,1.62302748039477e-118,1.62302748039477e-118,1.62302748039477e-118,1.62302748039477e-118,1.62302748039477e-118,1.62302748039477e-118,1.62302748039477e-118,1.62302748039477e-118,35,20
3.13549518764678e-120,3.13549518764678e-120,3.13549518764678e-120,3.13549518764678e-120,3.13549518764678e-120,3.13549518764678e-120,3.13549518764678e-120,3.13549518764678e-120,3.13549518764678e-120,3.13549518764678e-120,3.13549518764678e-120,3.13549518764678e-120,3.13549518764678e-120,3.13549518764678e-120,3.13549518764678e-120,3.13549518764678e-120,3.13549518764678e-120,3.13549518764678e-120,3.13549518764678e-120,3.13549518764678e-120,3.13549518764678e-120,36,20
4.36954174641784e-119,4.36954174641784e-119,4.36954174641784e-119,4.36954174641784e-119,4.36954174641784e-119,4.36954174641784e-119,4.36954174641784e-119,4.36954174641784e-119,4.36954174641784e-119,4.36954174641784e-119,4.36954174641784e-119,4.36954174641784e-119,4.36954174641784e-119,4.36954174641784e-119,4.36954174641784e-119,4.36954174641784e-119,4.36954174641784e-119,4.36954174641784e-119,4.36954174641784e-119,4.36954174641784e-119,4.36954174641784e-119,37,20
7.144710171229e-120,7.144710171229e-120,7.144710171229e-120,7.144710171229e-120,7.144710171229e-120,7.144710171229e-120,7.144710171229e-120,7.144710171229e-120,7.144710171229e-120,7.144710171229e-120,7.144710171229e-120,7.144710171229e-120,7.144710171229e-120,7.144710171229e-120,7.144710171229e-120,7.144710171229e-120,7.144710171229e-120,7.144710171229e-120,7.144710171229e-120,7.144710171229e-120,7.144710171229e-120,38,20
6.87639925164855e-120,6.87639925164855e-120,6.87639925164855e-120,6.87639925164855e-120,6.87639925164855e-120,6.87639925164855e-120,6.87639925164855e-120,6.87639925164855e-120,6.87639925164855e-120,6.87639925164855e-120,6.87639925164855e-120,6.87639925164855e-120,6.87639925164855e-120,6.87639925164855e-120,6.87639925164855e-120,6.87639925164855e-120,6.87639925164855e-120,6.87639925164855e-120,6.87639925164855e-120,6.87639925164855e-120,6.87639925164855e-120,39,20
2.2594345882053e-123,2.2594345882053e-123,2.2594345882053e-123,2.2594345882053e-123,2.2594345882053e-123,2.2594345882053e-123,2.2594345882053e-123,2.2594345882053e-123,2.2594345882053e-123,2.2594345882053e-123,2.2594345882053e-123,2.2594345882053e-123,2.2594345882053e-123,2.2594345882053e-123,2.2594345882053e-123,2.2594345882053e-123,2.2594345882053e-123,2.2594345882053e-123,5.46733695450254e-120,2.2594345882053e-123,1.63774727283497e-100,40,20
5.52235269362988e-117,5.52235269362988e-117,5.52235269362988e-117,5.52235269362988e-117,5.52235269362988e-117,5.52235269362988e-117,5.52235269362988e-117,5.52235269362988e-117,5.52235269362988e-117,5.52235269362988e-117,5.52235269362988e-117,5.52235269362988e-117,5.52235269362988e-117,5.52235269362988e-117,5.52235269362988e-117,5.52235269362988e-117,5.52235269362988e-117,5.52235269362988e-117,5.52235269362988e-117,5.52235269362988e-117,5.52235269362988e-117,41,20
2.23149655034459e-119,2.23149655034459e-119,2.23149655034459e-119,2.23149655034459e-119,2.23149655034459e-119,2.23149655034459e-119,2.23149655034459e-119,2.23149655034459e-119,2.23149655034459e-119,2.23149655034459e-119,2.23149655034459e-119,2.23149655034459e-119,2.23149655034459e-119,2.23149655034459e-119,2.23149655034459e-119,2.23149655034459e-119,2.23149655034459e-119,2.23149655034459e-119,2.23149655034459e-119,2.23149655034459e-119,2.23149655034459e-119,42,20
4.1034957488636e-117,4.1034957488636e-117,4.1034957488636e-117,4.1034957488636e-117,4.1034957488636e-117,4.1034957488636e-117,4.1034957488636e-117,4.1034957488636e-117,4.1034957488636e-117,4.1034957488636e-117,4.1034957488636e-117,4.1034957488636e-117,4.1034957488636e-117,4.1034957488636e-117,4.1034957488636e-117,4.1034957488636e-117,4.1034957488636e-117,4.1034957488636e-117,4.1034957488636e-117,4.1034957488636e-117,4.1034957488636e-117,43,20
1.61684961842012e-120,1.61684961842012e-120,1.61684961842012e-120,1.61684961842012e-120,1.61684961842012e-120,1.61684961842012e-120,1.61684961842012e-120,1.61684961842012e-120,1.61684961842012e-120,1.61684961842012e-120,1.61684961842012e-120,1.61684961842012e-120,1.61684961842012e-120,1.61684961842012e-120,1.61684961842012e-120,1.61684961842012e-120,1.61684961842012e-120,1.61684961842012e-120,1.61684961842012e-120,1.61684961842012e-120,1.61684961842012e-120,44,20
1.35966678935449e-118,1.35966678935449e-118,1.35966678935449e-118,1.35966678935449e-118,1.35966678935449e-118,1.35966678935449e-118,1.35966678935449e-118,1.35966678935449e-118,1.35966678935449e-118,1.35966678935449e-118,1.35966678935449e-118,1.35966678935449e-118,1.35966678935449e-118,1.35966678935449e-118,1.35966678935449e-118,1.35966678935449e-118,1.35966678935449e-118,1.35966678935449e-118,1.35966678935449e-118,1.35966678935449e-118,1.35966678935449e-118,45,20
3.71209630458703e-120,3.71209630458703e-120,3.71209630458703e-120,3.71209630458703e-120,3.71209630458703e-120,3.71209630458703e-120,3.71209630458703e-120,3.71209630458703e-120,3.71209630458703e-120,3.71209630458703e-120,3.71209630458703e-120,3.71209630458703e-120,3.71209630458703e-120,3.71209630458703e-120,3.71209630458703e-120,3.81623107864248e-116,3.71209630458703e-120,3.71209630458703e-120,3.71209630458703e-120,3.71209630458703e-120,3.71209630458703e-120,46,20
3.53492371170612e-119,3.53492371170612e-119,3.53492371170612e-119,3.53492371170612e-119,3.53492371170612e-119,3.53492371170612e-119,3.53492371170612e-119,3.53492371170612e-119,3.53492371170612e-119,3.53492371170612e-119,3.53492371170612e-119,3.53492371170612e-119,3.53492371170612e-119,3.53492371170612e-119,3.53492371170612e-119,3.53492371170612e-119,3.53492371170612e-119,3.53492371170612e-119,3.53492371170612e-119,3.53492371170612e-119,3.53492371170612e-119,47,20
2.47107364319048e-117,2.47107364319048e-117,2.47107364319048e-117,2.47107364319048e-117,2.47107364319048e-117,2.47107364319048e-117,2.47107364319048e-117,2.47107364319048e-117,2.47107364319048e-117,2.47107364319048e-117,2.47107364319048e-117,2.47107364319048e-117,2.47107364319048e-117,2.47107364319048e-117,2.47107364319048e-117,2.47107364319048e-117,2.47107364319048e-117,2.47107364319048e-117,2.47107364319048e-117,2.47107364319048e-117,2.47107364319048e-117,48,20
4.5224395087363e-118,4.5224395087363e-118,4.5224395087363e-118,4.5224395087363e-118,4.5224395087363e-118,4.5224395087363e-118,4.5224395087363e-118,4.5224395087363e-118,4.5224395087363e-118,4.5224395087363e-118,4.5224395087363e-118,4.5224395087363e-118,4.5224395087363e-118,4.5224395087363e-118,4.5224395087363e-118,4.5224395087363e-118,4.5224395087363e-118,4.5224395087363e-118,4.5224395087363e-118,4.5224395087363e-118,4.5224395087363e-118,49,20
4.62635291795024e-119,4.62635291795024e-119,4.62635291795024e-119,4.62635291795024e-119,4.62635291795024e-119,4.62635291795024e-119,4.62635291795024e-119,4.62635291795024e-119,4.62635291795024e-119,4.62635291795024e-119,4.62635291795024e-119,4.62635291795024e-119,4.62635291795024e-119,4.62635291795024e-119,4.62635291795024e-119,4.62635291795024e-119,4.62635291795024e-119,4.62635291795024e-119,4.62635291795024e-119,4.62635291795024e-119,4.62635291795024e-119,50,20
4.53397047681923e-117,4.53397047681923e-117,4.53397047681923e-117,4.53397047681923e-117,4.53397047681923e-117,4.53397047681923e-117,4.53397047681923e-117,4.53397047681923e-117,4.53397047681923e-117,4.53397047681923e-117,4.53397047681923e-117,4.53397047681923e-117,4.53397047681923e-117,4.53397047681923e-117,4.53397047681923e-117,4.53397047681923e-117,4.53397047681923e-117,4.53397047681923e-117,4.53397047681923e-117,4.53397047681923e-117,4.53397047681923e-117,51,20
6.06121046891583e-118,6.06121046891583e-118,6.06121046891583e-118,6.06121046891583e-118,6.06121046891583e-118,6.06121046891583e-118,6.06121046891583e-118,6.06121046891583e-118,6.06121046891583e-118,6.06121046891583e-118,6.06121046891583e-118,6.06121046891583e-118,6.06121046891583e-118,6.06121046891583e-118,6.06121046891583e-118,6.06121046891583e-118,6.06121046891583e-118,6.06121046891583e-118,6.06121046891583e-118,6.06121046891583e-118,6.06121046891583e-118,52,20
8.07417371250877e-121,8.07417371250877e-121,5.89340960096265e-117,8.07417371250877e-121,8.07417371250877e-121,8.07417371250877e-121,8.07417371250877e-121,8.07417371250877e-121,8.07417371250877e-121,8.07417371250877e-121,8.07417371250877e-121,8.07417371250877e-121,8.07417371250877e-121,8.07417371250877e-121,8.07417371250877e-121,8.07417371250877e-121,8.07417371250877e-121,8.07417371250877e-121,8.07417371250877e-121,8.07417371250877e-121,8.07417371250877e-121,53,20
8.35726045442497e-118,8.35726045442497e-118,8.35726045442497e-118,8.35726045442497e-118,8.35726045442497e-118,8.35726045442497e-118,8.35726045442497e-118,8.35726045442497e-118,8.35726045442497e-118,8.35726045442497e-118,8.35726045442497e-118,8.35726045442497e-118,8.35726045442497e-118,8.35726045442497e-118,8.35726045442497e-118,8.35726045442497e-118,8.35726045442497e-118,8.35726045442497e-118,8.35726045442497e-118,8.35726045442497e-118,8.35726045442497e-118,54,20
1.05199881903758e-119,1.05199881903758e-119,1.05199881903758e-119,1.05199881903758e-119,1.05199881903758e-119,1.05199881903758e-119,1.05199881903758e-119,1.05199881903758e-119,1.05199881903758e-119,1.05199881903758e-119,1.05199881903758e-119,1.05199881903758e-119,1.05199881903758e-119,1.05199881903758e-119,1.05199881903758e-119,1.05199881903758e-119,1.05199881903758e-119,1.05199881903758e-119,1.05199881903758e-119,1.05199881903758e-119,1.05199881903758e-119,55,20
1.88977532550448e-114,1.88977532550448e-114,1.88977532550448e-114,1.88977532550448e-114,1.88977532550448e-114,1.88977532550448e-114,1.88977532550448e-114,1.88977532550448e-114,1.88977532550448e-114,1.88977532550448e-114,1.88977532550448e-114,1.88977532550448e-114,1.88977532550448e-114,1.88977532550448e-114,1.88977532550448e-114,1.88977532550448e-114,1.88977532550448e-114,1.88977532550448e-114,1.88977532550448e-114,1.88977532550448e-114,1.88977532550448e-114,56,20
1.86470139248498e-118,1.86470139248498e-118,1.86470139248498e-118,1.86470139248498e-118,1.86470139248498e-118,1.86470139248498e-118,1.86470139248498e-118,1.86470139248498e-118,1.86470139248498e-118,1.86470139248498e-118,1.86470139248498e-118,1.86470139248498e-118,1.86470139248498e-118,1.86470139248498e-118,1.86470139248498e-118,1.86470139248498e-118,1.86470139248498e-118,1.86470139248498e-118,1.86470139248498e-118,1.86470139248498e-118,1.86470139248498e-118,57,20
2.33837243068589e-115,2.33837243068589e-115,2.33837243068589e-115,2.33837243068589e-115,2.33837243068589e-115,2.33837243068589e-115,2.33837243068589e-115,2.33837243068589e-115,2.33837243068589e-115,2.33837243068589e-115,2.33837243068589e-115,2.33837243068589e-115,2.33837243068589e-115,2.33837243068589e-115,2.33837243068589e-115,2.33837243068589e-115,2.33837243068589e-115,2.33837243068589e-115,2.33837243068589e-115,2.33837243068589e-115,2.33837243068589e-115,58,20
