"(Intercept)","A","B","C","D","E","F","G","H","I","J","K","L","M","N","O","P","Q","R","S","T","sim","n"
0.00749503359447854,1.65360272584257e+101,Inf,Inf,Inf,Inf,Inf,Inf,0.0119663522642728,0.011381231343931,0.00671668071107723,0.0118108942553684,0.0107142678861877,0.00797518591368728,0.00671677597117674,0.00798825386222002,0.0110779366193573,0.00631622690681158,0.00751600597419778,0.00737322572721195,0.0167166748556695,1,25066
0.00932129431947969,1.46763659818434e+112,Inf,Inf,Inf,Inf,Inf,Inf,0.00812560873148452,0.0127702604814357,0.00679346668399254,0.00888379994659132,0.00650855692073559,0.00710704526249792,0.00781186643067464,0.0130745038007263,0.00714708956528733,0.0105768978910278,0.0113657628090934,0.0192752899902354,0.0083235621205309,2,25066
0.0154463967706642,1.62435165279947e+115,Inf,Inf,Inf,Inf,Inf,Inf,0.00644198228088725,0.0294411705569125,0.00827386973539742,0.00909774079733465,0.00631911559282983,0.00728018008539857,0.0109435690511845,0.00668888650277865,0.0112486722346365,0.0138950322869889,0.00661174530076583,0.00737965591648194,0.00662504229685563,3,25066
0.00951611380020406,4.18131471290171e+125,Inf,Inf,Inf,Inf,Inf,Inf,0.0152579903408479,0.0093517968026621,0.0139453228335294,0.00732120429582769,0.00853607056449898,0.00663665383219963,0.0068103744523082,0.00778392129889442,0.00825668058052064,0.00739907243603701,0.00682312275405026,0.023994179056617,0.0152435528613604,4,25066
0.00702915178364477,2.30289691704057e+102,Inf,Inf,Inf,Inf,Inf,Inf,0.00644994539063655,0.0120985736281799,0.00885752141319737,0.00648508584775091,0.00635886849128033,0.00717833370965054,0.0151908975341853,0.00632145584365643,0.00662763877320937,0.00994410529817044,0.0924656664110158,0.00659471211189933,0.00859252760488585,5,25066
0.00776042429162108,7.76004744075138e+98,Inf,Inf,Inf,Inf,Inf,Inf,0.00641158407789511,0.0515903542780973,0.00759270249088515,0.0111354732109427,0.00748147953886276,0.0118540180029433,0.0065167740985298,0.00651692005567853,0.0164871689635093,0.00654978905911113,0.00729854884342754,0.00694597432936495,0.00631854534971486,6,25066
0.00820733591955203,6.63657502742657e+114,Inf,Inf,Inf,Inf,Inf,Inf,0.00703319416539394,0.00645694448657184,0.00729098189452517,0.00780649955855293,0.00631828936589474,0.00637983632472852,0.0147270281160065,0.00713714911330476,0.00633505250472742,0.0125432662606674,0.0072168135486577,0.00666254676212339,0.00679598049167994,7,25066
0.00657519536347817,1.92612508372412e+128,Inf,Inf,Inf,Inf,Inf,Inf,0.0239440123947602,0.0179178024781558,0.00900628455251505,0.0104543822135083,0.0153159600889018,0.0241073272739611,0.00916709475386917,0.0610585755435955,0.00680357681755916,0.00632049515255854,0.00783341411102554,0.0125198657465541,0.0173446320999009,8,25066
0.00679154302417453,9.48413197099307e+124,Inf,Inf,Inf,Inf,Inf,Inf,0.00720889307633306,0.00640689431300611,0.00831219204945035,0.00785166853377342,0.0115897863437413,0.00698125571574874,0.00673514668404611,0.00675937112445056,0.00910309080074007,0.00692731537599368,0.0118577159967557,0.00847723278285423,0.0199758855739055,9,25066
0.015570093805916,1.9169010808323e+104,Inf,Inf,Inf,Inf,Inf,Inf,0.00665555465085552,0.00651265985387483,0.0633605746160632,0.00690141859727336,0.00812559865197004,0.00882425156760178,0.00894997307184096,0.00638808986384846,0.00871830247188733,0.016912613719527,0.00644413721798741,0.00645322700313719,0.0165258867202446,10,25066
