"A","B","C","D","E","F","G","H","I","J","K","L","M","N","O","P","Q","R","S","T","sim","n"
-2.45562834382366,-1.94867268944012,-0.787514504256308,7.66492061078378,11.0210274574646,28.6129968958566,64.4702139115596,-2.78751785717037,-2.79589227921309,-2.81540063049516,-2.7219925491566,-2.64765904101802,-2.34988764175972,-0.653283038159373,-2.61304398462124,-2.28280623793052,-2.3552728223047,-2.52643073258008,-2.44255964971381,-1.52207227197397,11,278
-2.75403466206734,-1.03618678297113,3.06847690814135,13.2475208212758,6.88108329395726,38.8063071199675,59.472685753332,-2.23647568320752,-2.756319259387,-1.13314954276274,-2.65073386510488,-2.80844309876437,-2.780203995715,-2.70828300403008,-2.58788962063062,-2.54200334248316,-2.81405093879181,-1.39837959483469,-2.75009407250349,-2.70288693227275,12,278
-2.79680608530492,0.247485920090583,-1.71562323446568,12.74008131561,27.7362568915769,21.7806595305699,57.9794209497229,-2.39191004819139,-1.9928743253169,-2.79060766575202,-2.3096937446582,-1.99278480462254,-1.87438607232588,-2.71522216884438,-2.76102832868327,-2.6242615538311,-2.70248336818196,-1.33280148035038,-2.70676514507323,-2.38000247664507,13,278
-2.80141813460756,-1.60394262393271,-2.00908832987938,11.1925960592022,19.7766104706254,35.8364683601987,56.8855953752773,-2.07650450959972,-2.81402753569813,-2.46097780192582,-1.05389938447587,-2.7205459162181,-1.64709770837914,-2.7103217496761,-2.57185303704586,-2.37619087415891,-2.65613567112013,-2.487298751021,-1.86803909724921,-2.78803713984388,14,278
-2.74756576854867,-1.52820514504464,1.05258590365059,11.5468068597546,19.7081727934419,23.7599830456938,44.4634961387382,-1.72059568242656,-2.23119253499004,-2.8155020089668,-2.58048624593567,-1.33089100589899,-2.58172525295612,-2.22867110299075,-1.9397014535736,-2.79808157240774,-2.59581657418261,-2.27256540268269,-2.34934792250584,-2.68453191854388,15,278
-2.69910978813726,-1.05116684079877,-1.74728346817295,19.7012694095512,6.20104538519826,37.5992307787695,58.1727581004275,-2.36291396404778,-2.80032900411544,-2.69292319197115,-2.79515055982989,-0.936449727376214,-1.94854744447372,-2.34190370231084,-2.81278313538979,-2.7966338822834,-2.75361922447138,-2.79406652952008,-1.22248627653568,-1.01187874647911,16,278
-2.79134738904719,-2.79427945560298,-0.495221642314789,6.58111093312408,18.0475867950367,26.0897159938292,50.3496226468382,-2.44528658696316,-2.78559455151634,-1.32581102323189,-2.81560023815967,-2.80363965653083,-1.7143716309526,-2.815525085366,-2.36866890456207,-2.78671701336538,-2.80169585640562,-2.24195674754759,-1.69423338334053,-2.75989564102014,17,278
-2.80135315456681,-2.69784697746564,-2.05312488769647,24.4520936929145,23.2259867361437,33.4988325824044,68.8731404951856,-2.26045550834812,-2.81219964736937,-2.65440037313232,1.68067702657385,-2.68423372654507,-2.70609591381168,-2.63074140821453,-2.53780266720088,-2.05930796133583,-2.33332279445455,-2.481066805534,-2.71478334161787,-2.63852006937026,18,278
-2.41215127953882,3.43296219285645,-1.20044228615524,8.96147915897103,14.7325233229082,32.3135777572876,58.7469145998961,-1.04598536652946,-2.71569538370846,-2.78830049207335,-2.78580675976099,-2.7299216643359,-2.58472721448476,-2.16364588853531,-1.86659502117135,-2.72148879826392,-2.08537108460149,-2.73962364694313,-2.56081787668751,-2.29646290370448,19,278
-1.23151832476918,-1.96329974915187,1.00354027403813,8.16865785632257,18.1835601673966,25.1111393950978,64.4295512859364,-2.80424569793166,-2.76040317060284,-2.79745637417903,-2.51761491888755,-2.79349734984731,-1.91864644365847,-2.31938282985988,-2.32869416892021,-2.29035248479448,-2.58836233442611,-2.40339223442942,-2.78555208446102,-2.77933886212526,20,278
-2.29973949658114,-2.36218874661625,0.211789333671675,3.10806059070973,10.523695394977,33.9785456626752,52.3200247156475,-2.47173541014462,-2.10719645456612,-2.69443286137681,-2.42140175280502,-2.81399687588083,-2.64985026743801,-2.28701730026927,0.134272942741347,-2.79262051983125,-2.78753446616491,-2.15918874231028,-0.626835429280789,-2.44201398660465,21,278
-2.79905460211825,-2.81308006883609,-0.475005128386272,1.23786512424766,13.7291409405104,15.1489108731928,58.3010846851004,-2.60663551312092,-2.8110962354861,-0.384002162390459,-2.81557841705222,-2.78863752420085,-2.38849714536974,-2.81479149275668,-1.87733599303164,-2.18518679569723,-2.76819087399741,-2.44810026250121,-2.75254212595422,-2.79158237817927,22,278
0.378781971718524,-2.81545896426445,-0.0695247461682698,13.294835269661,5.54446433951335,38.214771598215,55.3355144834143,-2.67145003657862,-1.79709761132489,-2.74017763787441,-2.47501052355489,-2.49107964177625,-2.38119572633951,-2.77449785614175,-1.86090101486406,-2.77335674728539,-2.10056707360428,-1.3962448508093,-2.31720316333309,-2.49249453018552,23,278
-1.72069718917902,-2.22641982557815,-2.03194486750539,7.99258888083278,13.6922900827007,24.9392880024952,46.8764616350139,-2.68496009296013,-1.60542571220884,-2.8056109684855,-2.57910528348719,-2.78103506551173,-2.53461960190276,-2.80972266100815,-2.80042918197881,-2.67335538772448,-2.77928501744685,-2.58822306352619,-2.55460295847132,-2.55921179011472,24,278
-2.67185995880408,-1.26147595120261,-2.77890507887872,0.428621785750181,11.8143975739065,41.7943982243507,52.4953256649258,0.106070101436387,-2.51083531384808,-1.58185915361474,-2.33757314928522,-0.898193497117006,-2.80571485191473,-1.58253089580336,-2.70259533166785,-2.81364248595145,-2.78902209450547,-2.79267816134978,-1.4555982021065,-1.31302293514324,25,278
-2.65858186146619,-0.912466080689967,0.00933582816861644,11.646472477595,13.9390699060891,49.3157901129824,42.8641031841636,3.94410032776358,-2.57166490445314,-2.7263071994393,-2.76145789542767,-2.74601717176262,-2.20120621841062,-0.975289057212024,-1.80891613928401,-2.81346650521567,-1.82250184882793,-1.42822537032572,-2.81257214621797,-1.59039056175305,26,278
-2.6318548352819,1.54157873575008,-2.7968628143023,6.52589983296087,11.1111494123134,38.475461008498,58.9940115731892,-1.02730713237253,-2.30434915683321,-1.59002116770256,-2.40133323088259,-1.79625351578483,-2.76526300647623,-1.9494942438161,-2.81560557049573,-2.60640042675942,-2.62821400066167,-2.72859247348816,-2.77742596981949,-2.42200800840118,27,278
-1.8624290297052,-2.57165084648278,6.17647709361478,5.01994383682421,10.3043137135294,34.0048575058007,55.3006485522165,-2.16529974213705,-1.87641680454595,-1.39596360405261,-2.80805480828445,-2.81362272264715,-0.487934319057842,-2.03853837629987,-0.910722722899038,0.371311960792752,-0.218150810491409,-2.42174349551993,1.19950350773189,-2.34971382905707,28,278
-2.23199499384867,-2.20139814180214,0.768288471905578,23.2070948563641,19.7362746515218,35.253787715428,67.853883112845,-2.75600979338918,-2.64529790309001,-2.35319435845287,-2.76620378352067,-2.79104702395438,-2.81472301506147,-2.81556906754264,-2.34375617483403,-2.58234431496675,-2.81480391160557,-2.66105092410891,-2.59349480776069,-2.70080381961924,29,278
1.15750331755117,1.30789164042284,4.1759159159306,3.584595137642,13.3143719838583,25.1707077801846,56.4398617728263,-2.15879650700327,-2.81528926755874,-2.53064658378122,-2.2595054718584,-2.78844649809031,-2.62840005136542,-2.69489228989772,-2.57157484575799,-2.56510710423942,-2.76098596887738,-2.32428606607942,-2.69949144059541,-0.625174799975923,30,278
