"(Intercept)","`1`","`10`","`11`","`12`","`13`","`14`","`15`","`16`","`17`","`18`","`19`","`2`","`20`","`3`","`4`","`5`","`6`","`7`","`8`","`9`","sim","n"
1.28470604945866e-91,6.2153606987153e-75,8.06511515766373e-92,1.00220790307512e-91,3.30817087791687e-91,6.613285660839e-92,6.85196143722307e-92,8.85128841826871e-92,6.44220424020072e-92,2.41389861074358e-91,8.30945508435387e-92,7.5793183289731e-92,5.47985929479829e-55,7.58921062589076e-92,8.78189387810097e-24,1.26620578116646e+56,2.70160660699069e+108,7.54568798526655e+151,3.35273820794007e+193,6.43161197517462e-92,9.48485584521968e-92,11,400
3.95921632097683e-93,1.15228667303449e-71,1.91872824790559e-93,2.01088843020091e-93,1.91256196629171e-93,2.10509712069222e-93,2.15503043352637e-93,3.41805216160939e-93,2.23730446303394e-93,2.0006894461896e-93,4.75896735762933e-93,3.89382731311967e-93,1.89075106400344e-61,3.83479958114197e-93,6.39135326338104e-26,1.84009562290982e+49,2.17576848614525e+110,2.8620426361608e+154,2.06539440681794e+199,2.47506816752169e-93,1.94928695008845e-93,12,400
1.47331360810042e-92,4.88464534956938e-74,1.50363402527497e-92,2.00486109589762e-91,2.17320722816992e-92,1.0755939355697e-91,2.81156820996958e-92,3.27749580047682e-92,2.01575443732873e-92,1.66672763967497e-92,7.82123279056082e-92,1.77777264662725e-92,2.56850143056094e-58,7.06711312697709e-92,1.99305045657708e-41,9.36009589556652e+60,5.42285906914226e+103,1.03818017613361e+157,3.23889151285136e+193,2.37036205094207e-91,1.46271625276286e-92,13,400
4.86516663294795e-99,1.24973580779609e-87,7.15628613080189e-98,4.29078031306671e-99,5.43110587072758e-99,4.30849851473668e-99,5.90948901895985e-99,5.19065132011462e-99,6.02471958209245e-99,4.44741780969008e-99,4.24045914367106e-99,2.27515041669967e-98,6.00320562745626e-68,5.16998152148113e-99,2.95988877791066e-42,2.61056078834559e+56,2.13279400836428e+115,8.3230569921167e+148,1.5529972118827e+197,7.16247522379023e-99,4.33369599010901e-99,14,400
7.64088392379559e-98,2.3477597000688e-80,6.12705085310346e-98,1.35213449796899e-97,5.85762556195392e-98,5.47506488029723e-98,8.53043594589057e-98,9.90939193028751e-98,5.46836453843815e-98,8.87785984869581e-98,7.11921240679316e-98,4.86418881735303e-97,1.33611931331605e-66,5.46766873039603e-98,5.77759116555196e-37,5.31194095093166e+59,2.04177101116886e+113,4.49108702281143e+161,1.0400220321748e+205,6.1143960446517e-98,1.11165664552996e-97,15,400
7.91604156511126e-90,2.35508616109243e-74,8.67186251941363e-90,1.39791498009709e-89,1.28411833076697e-89,5.97144058237905e-89,2.14748254708457e-89,2.8531375720975e-89,2.26125025771942e-89,4.2892838017778e-88,4.67030403279094e-89,2.57696567781707e-89,5.27518631769347e-61,8.25977563936728e-90,5.0484376309024e-28,3.35392261219861e+44,3.85893187971351e+111,4.54335378832736e+149,2.02132373093212e+191,1.26943240516829e-89,2.0407401310423e-89,16,400
2.11806040298198e-94,8.6518450444805e-77,1.3719763727776e-93,1.9918485906986e-94,4.53611989150524e-94,2.02300802543838e-94,4.70153856983867e-94,3.15733790214566e-94,4.6168701319646e-94,5.30897312652424e-94,1.29325461438532e-93,1.9980745450032e-93,2.5089736068887e-49,1.0777555684902e-93,3.55239079512943e-33,2.32399270776283e+49,1.13129751182082e+113,1.18287211785656e+161,9.81346694209777e+202,1.96038844950891e-94,2.29719768489783e-94,17,400
5.20958994047725e-93,2.51006700885032e-64,7.59526357446551e-93,9.29624149276777e-93,5.90083002342081e-92,5.37313452577793e-93,1.01416401643721e-91,5.16957335395895e-93,8.7421098952498e-93,5.75256670667792e-93,1.03371210626474e-92,1.13435419616803e-92,1.69249283706993e-66,8.2491389183914e-93,6.23011916865363e-31,1.93687896652969e+52,3.30894837821791e+119,5.98456687661447e+158,2.55576942223029e+203,3.89436684622059e-92,2.17276594618687e-92,18,400
5.79527616401129e-94,1.89289819432571e-73,1.07329331644271e-94,2.69772142190269e-94,9.58589503239319e-95,5.05339723219891e-95,1.60884998224333e-94,5.05312652596886e-95,5.15553673896418e-95,6.53657004934487e-95,5.10407094524175e-95,5.29918584040231e-95,1.97021508321319e-59,4.47463863814358e-94,9.11060147080518e-31,2.6164840521872e+58,1.93715438392306e+115,3.63831725243725e+151,2.72699675831672e+186,1.2749714839635e-94,1.1269783262633e-94,19,400
2.54703102542894e-95,2.71845962245043e-77,3.76662817235032e-95,2.34920708042099e-95,5.54711222137196e-95,2.04649882367524e-95,1.93364248249585e-95,1.95401751487686e-95,1.86478130981368e-95,7.70606611950236e-95,4.28900505683119e-95,6.97750056428484e-95,1.38681336278216e-63,1.81087597916399e-95,1.06961916104278e-34,3.57419507911722e+50,1.1379573795614e+109,1.54070378615383e+165,8.7605943286909e+198,3.13510528963034e-95,2.57800473322416e-95,20,400
1.07172461058064e-88,6.55736622891632e-67,1.100293893196e-88,1.5210736207989e-88,1.81516692814791e-88,9.84211618844194e-89,1.12110690479767e-88,1.07158312951928e-88,1.80791816803137e-88,4.12746069796997e-88,2.34793871314744e-88,1.03939450331934e-88,7.25446964118102e-62,1.2107785959315e-88,2.02751464414599e-24,3.44725736987066e+33,1.4490135555522e+101,1.71970234773222e+144,4.17811456321695e+191,2.78222213027783e-88,1.68523373564288e-88,21,400
2.12704240025422e-91,1.8264620846248e-71,2.19130551300902e-91,2.53640254980925e-91,3.21110691184334e-91,3.15001406710867e-91,2.13648193541788e-91,2.7910610227529e-91,2.16046191640527e-91,2.13084267962579e-91,3.32238725200505e-91,2.70876327620803e-91,5.53501659961607e-56,1.50350496271649e-90,3.11421946121214e-32,1.80965411726964e+50,6.84877504281835e+112,8.2620750915916e+149,3.5174939315862e+177,4.4888370732077e-91,2.42500316844176e-91,22,400
3.41073296732031e-93,1.6319805276613e-68,3.74249046256051e-93,4.27319733662946e-93,3.41250124780624e-93,3.67995496650898e-93,4.55429419816788e-93,3.75240718050969e-93,5.61593735767393e-93,4.1758257672598e-93,1.1755246104301e-92,3.65471437852334e-93,5.23608875988103e-65,5.82906241444313e-93,5.51964547868468e-29,3.48659149435463e+46,4.81245621851163e+103,5.17599388895121e+148,3.72220680777332e+191,6.6059275657456e-93,4.64655206290806e-93,23,400
2.02748528350408e-87,8.43177799786832e-65,6.90645761965508e-88,5.88702034176239e-88,5.61824747167776e-88,6.78256107713711e-88,7.30557246466891e-88,4.91194683375031e-88,6.48477298856539e-88,4.94802397053451e-88,6.53397584057035e-88,1.82584229076346e-87,5.40500174830335e-61,4.91820197754827e-88,2.98822973745942e-31,1.20877735263871e+50,9.44083139894072e+103,3.47505895429188e+152,1.22897038100621e+179,7.30815327172456e-88,6.62525858094052e-88,24,400
6.32771076315368e-92,2.69641967665333e-69,6.9593138798052e-94,6.99312155072446e-94,8.33984879982866e-94,5.78450827469281e-94,1.45247858697021e-93,4.93422472870419e-94,9.14519443707103e-94,3.50527892446888e-91,4.85519541328546e-94,5.99798963627674e-94,2.27117339791666e-67,1.00327174454125e-93,1.16280946249053e-21,3.39935416560606e+52,1.9116673461873e+122,5.32941452735299e+160,2.48831170248859e+198,5.4558259512071e-94,1.38641211118086e-93,25,400
4.44223519323573e-89,6.42207035974055e-76,3.43789399818722e-89,4.39088686267255e-89,3.10069207286874e-89,7.71844784127999e-89,5.62781402150183e-89,3.65870132625495e-89,3.09394730963251e-89,4.5339016095601e-89,7.29714737593011e-89,3.35340893534613e-89,2.16328255078763e-59,5.39855705062671e-89,1.36256980417401e-30,6.16151602573358e+41,5.40070405095339e+96,8.30999848423794e+157,7.00586301937747e+192,3.11809885778503e-89,3.09272706142679e-89,26,400
6.03730605892164e-92,2.2420966839018e-71,2.14709894564728e-92,1.26780447660331e-91,2.52774617993576e-92,1.81659236038539e-92,2.25709333428479e-92,5.82629379316066e-92,9.53795091488126e-92,1.62158945920364e-92,2.1648593147696e-92,1.76770755178648e-92,6.77611911600111e-66,5.35415458448397e-92,2.69642495270468e-29,3.28201713755402e+58,9.46053071860253e+112,9.78098959230853e+156,1.31408439157844e+203,4.04886696575154e-92,1.62587009397267e-92,27,400
1.7487834685161e-89,5.18939743009323e-73,2.7190695966417e-89,2.13977028891885e-89,6.07520620895198e-89,9.43536019166254e-90,1.06047748509519e-89,2.24883218215626e-89,9.66826648198056e-90,9.95925246112039e-90,1.00402943538152e-89,9.67501292580889e-90,9.99664408719621e-59,9.79067705829139e-90,7.11323182179368e-37,1.41358591663939e+50,7.09624829002537e+108,1.37612804067691e+160,2.61107704020796e+196,8.97431368756015e-90,3.513925132036e-89,28,400
5.75983567580307e-96,9.08989542303799e-73,2.1362072159219e-96,3.38582230493595e-96,1.6916311904939e-96,1.71416618206873e-96,2.48621353698371e-96,2.87994027366923e-96,1.83146675530606e-96,4.09474358666594e-96,1.84927772635816e-96,1.72162235760601e-96,1.99804620419245e-55,1.70415080502883e-96,8.78270020000234e-16,4.38268522176471e+55,3.19983460568516e+106,2.30386183857244e+160,1.13916422512418e+192,1.69814101582931e-96,1.77529193345338e-96,29,400
4.27801918857984e-91,1.38266657215869e-72,3.64138747126754e-91,4.84141704707423e-91,5.60449199196715e-91,1.92029023908631e-91,1.91027502897223e-91,3.5289167818397e-91,6.01453200411998e-91,2.22816803593518e-91,3.2592758489185e-91,3.16882804273602e-91,2.09117269370588e-60,2.01954459642076e-91,1.19861656668529e-41,2.04039385144996e+45,1.17472542671928e+114,1.39049466208076e+157,3.74743366749204e+189,3.10068982869889e-91,1.13640932929624e-90,30,400
1.82429052756205e-94,4.71911857177959e-74,1.71005678320237e-94,1.73072479192559e-94,2.74830534793827e-94,1.83914314615222e-94,1.93222515696892e-94,1.72393155860563e-94,2.39121286129626e-94,1.48017793775124e-93,1.75413910339317e-94,2.43605383427802e-94,8.55255668643217e-54,1.70178871176266e-94,3.24755799514354e-31,3.84846622341295e+54,2.99669030513886e+108,8.66631203005713e+160,6.56252357509288e+189,1.67431136108133e-94,1.94007386649044e-94,31,400
1.75761678907443e-91,1.888801954847e-74,1.44696182304777e-91,1.52030096358355e-91,1.48843410512729e-91,1.51628347441312e-91,9.39201721717179e-91,1.73517597774132e-91,1.45347052230129e-91,6.14120026847974e-91,6.12765787071825e-91,2.87338870749369e-91,9.97783195295814e-58,2.49629096553778e-91,9.76701531842421e-26,2.42766426782667e+44,1.08206345508881e+105,9.7668300283489e+159,2.30317319247334e+199,1.57672747573671e-91,1.4890163024273e-91,32,400
1.25605735684343e-84,5.35746974443842e-70,1.46392367360866e-84,1.91039024666647e-82,6.11355957913859e-84,1.46270316451482e-84,1.18657024411299e-83,2.19974046582899e-83,1.97172676756677e-84,1.83785639804902e-84,2.34515181160822e-84,1.13842528756575e-84,2.75373904140225e-53,2.33975814175345e-84,1.72660724541382e-32,1.72093842568934e+48,8.54923286813085e+100,3.0432963757974e+151,5.26246563679185e+184,1.62845760488427e-84,2.33161757898941e-84,33,400
9.06593144755925e-94,6.35801739775229e-79,8.79128388341462e-94,1.32915649617486e-93,1.41993734249449e-93,8.08477452594942e-94,7.86154884257191e-94,4.64759872275482e-93,4.2653416153085e-93,1.51272576271956e-93,7.89920965639807e-94,8.73247659017294e-94,8.48179151051603e-67,7.85050941138346e-94,6.24302094075108e-33,1.78193029912822e+49,5.82155670440243e+111,2.02014857015471e+150,1.45947246972258e+187,7.960581326498e-94,7.99864414175161e-94,34,400
2.92650004316445e-94,1.43772743404127e-76,4.93510987145369e-94,7.36866628759752e-94,5.33073213041123e-94,5.70734340238914e-94,4.02706422839174e-94,3.3267621010434e-94,4.34777059389961e-94,1.17831020349316e-93,6.23089305973067e-94,3.63857037739656e-94,8.40793285663032e-67,1.17097352730399e-91,1.28917151287935e-42,8.31523680568549e+42,5.87749047970504e+112,9.82772956297718e+161,5.16671782594836e+192,5.45080882449624e-94,3.27127287960813e-94,35,400
2.66596033586803e-91,4.02924600504692e-72,2.76555222587109e-91,1.23672312290887e-90,1.95717383733623e-90,5.39897731366913e-91,2.68142092479891e-91,2.57521758704324e-91,3.05359839511047e-91,3.36552780135436e-91,7.69717742229806e-91,8.15408863406502e-91,1.09364075679454e-61,4.19269368764756e-91,5.54816367619971e-38,2.35701110816732e+42,3.80208628702608e+105,4.23466420575146e+155,3.94062544073938e+189,4.11152352841635e-91,2.40149211846317e-90,36,400
9.16451197972484e-92,1.99109219241067e-71,9.71798491095968e-92,9.64901801356886e-92,2.8140966829446e-92,1.81504185443522e-91,3.01719105210256e-92,3.87619586228239e-92,3.5277798041826e-92,4.43948852999088e-91,3.81427820316042e-91,3.83571018108086e-92,8.0115056021659e-63,2.83567848581178e-92,1.03478060413468e-28,1.97224324982965e+49,1.12684417851749e+101,8.83629019657714e+149,7.54866068088583e+196,3.34275680185002e-91,3.69463387360266e-92,37,400
6.39984807078769e-94,3.91600573286482e-73,4.89238047374683e-94,7.87248066275435e-94,4.84031795603104e-94,6.00294844406292e-94,8.93140267314839e-94,1.00204510316316e-93,4.85248996658322e-94,6.50237670665122e-94,6.09911587916876e-94,6.05684704503925e-94,1.47205889851895e-63,1.04056489704433e-93,1.11062761498806e-30,9.34426242190518e+48,2.33473475689792e+105,1.12144046121841e+159,1.90506031372965e+200,5.17729486429065e-94,5.78849112050408e-94,38,400
2.08955988918904e-93,2.81373538824775e-77,2.49488176576786e-93,4.48553481694166e-93,4.99595840992644e-93,3.74947684035236e-93,2.98889529049167e-93,2.07707394648603e-93,2.06258752825784e-93,3.6659754158126e-93,5.39708334174627e-93,2.30455173058745e-93,5.36930249147442e-64,2.78792059821655e-93,3.45191966770954e-36,2.21453304262301e+58,3.55276682375705e+106,5.62031343227788e+154,1.12354762196011e+184,2.04966382912713e-93,5.16714960143886e-93,39,400
2.20824671400449e-95,2.10345602254275e-73,1.36699381847823e-95,1.76198790866855e-95,2.16533438253285e-95,1.38052971428182e-95,4.47565802260215e-95,1.36662595984136e-95,2.65656160658717e-95,1.63464082921061e-95,3.44134408677934e-95,1.5538285763865e-95,1.55057870146578e-64,1.39826287662925e-95,2.87728889160836e-28,1.05546193142862e+51,1.86342177079968e+106,8.34400824078878e+154,1.61444171233725e+187,1.36838339085985e-95,2.69743610008398e-95,40,400
1.66993079752257e-91,2.33180365009047e-65,3.90704703807419e-92,4.31451056888055e-92,4.79001949329305e-92,2.80679793065468e-91,3.32067861820834e-92,3.30103157198558e-92,3.77272211765866e-92,5.98654235504437e-91,3.30129329745187e-92,3.54316054094761e-92,2.24834425025993e-63,3.65421063784765e-92,5.67788449773418e-40,9.87877277469355e+39,9.86039377174392e+106,7.11099559928969e+158,1.75860289562256e+184,5.28964587957584e-92,6.92499925148851e-92,41,400
1.10188856283557e-95,4.92063921312544e-75,7.32578358066336e-96,6.9200614105421e-96,1.99873000832564e-93,6.90666078930082e-96,7.20584643249592e-96,6.95571824245926e-96,1.57962057067263e-95,8.1513094368892e-96,1.18104388090055e-95,4.42319509170474e-95,8.74468007543176e-69,6.91406241158716e-96,6.86020395537425e-33,2.0881916025273e+48,1.00617402102549e+108,3.64975069242344e+163,1.32645735404823e+191,1.94186116549062e-95,7.27033904629717e-96,42,400
1.2100212866287e-99,6.81496030232268e-82,1.65810130073482e-99,1.29870313285555e-99,1.1083208950347e-99,4.54474881462107e-99,3.34019120038931e-99,5.89637878689246e-99,1.15156620076553e-99,4.77599620738155e-99,3.90812966349448e-99,4.8933796988067e-98,1.44992442052272e-61,2.2039907180011e-99,2.01754595507078e-23,3.67045998720617e+63,2.5690097825742e+122,4.18100952949597e+157,4.24258424493226e+194,1.72156662194655e-99,2.74886349683838e-99,43,400
4.74050757728573e-95,9.19329117718117e-78,9.21296029813871e-95,5.98435392652831e-95,4.67223471927677e-95,5.09373918513992e-95,5.59138147964494e-95,5.00031136288598e-95,4.58606548654393e-95,5.79151925878377e-95,4.67074457279605e-95,8.65008122184376e-95,2.40307473898625e-61,7.80833472657167e-95,5.75248583295622e-25,1.2013331058069e+50,9.19408487628342e+108,8.51179448898679e+158,1.06769746207371e+198,5.15287276343856e-95,4.66122330518026e-95,44,400
1.79989939827393e-89,5.9397762166149e-74,4.14709025302781e-89,1.94672303584384e-89,2.71630615774207e-89,1.67142781526189e-89,2.02848186916039e-89,2.81125433612992e-88,1.96270887606987e-89,2.18110476161319e-89,2.51390985620659e-89,1.63836618193366e-89,1.69805374875934e-59,1.73478310094822e-89,4.49320094239089e-32,2.79410755146527e+51,3.87920021097035e+101,6.06645160949018e+158,1.09410317004794e+185,2.05093700047319e-89,1.71059114195919e-89,45,400
3.42719731815614e-97,2.55358266053587e-76,2.90106692394027e-97,7.56412723426549e-96,2.92749377142645e-97,4.02296042313389e-97,2.98148847505917e-97,2.30536428163358e-96,2.81557647549504e-97,2.243113856776e-96,4.93239131238017e-97,5.01470924807889e-97,4.61851704525047e-58,2.80053048631064e-97,1.50025579343921e-28,1.4035246684021e+54,1.0085666064839e+117,1.50278081480521e+158,3.91675131309605e+203,3.68841568462009e-97,6.45582378376824e-97,46,400
4.38391869747452e-92,5.63394254478877e-73,7.36838270654192e-92,2.52602938722712e-92,3.60242556242702e-92,2.46927778463893e-92,2.8957032213089e-92,2.47233324507143e-92,7.03322477004728e-92,2.89026613476055e-92,2.66427914792337e-92,2.56966227861285e-92,5.48430931645612e-67,2.52998632245272e-92,3.001951652071e-32,2.42213734034194e+56,2.50278796763983e+93,1.08680314353345e+155,6.32339876505147e+190,2.50547195004923e-92,5.8527962529063e-92,47,400
1.5603015018322e-91,1.54301173413636e-79,1.24778001164083e-91,8.2372437886812e-92,1.06747149152625e-91,2.72003190508911e-91,8.83650170537605e-92,4.68979215865278e-92,1.62225304881711e-91,8.32791520455652e-92,5.22972202422505e-92,5.28055600509284e-92,1.36755447629658e-62,4.54871677537475e-92,6.59751248333553e-32,7.16579450387746e+46,5.25598489646408e+123,2.03160360145933e+156,1.96426117587449e+188,5.0635126167477e-92,5.36833375057852e-92,48,400
6.06777961213489e-93,1.01018159964667e-74,6.46308286186214e-93,6.8069095574979e-93,8.17458702971772e-93,5.34963227884806e-91,6.55846804966563e-93,1.90957093879323e-92,6.30935695040302e-93,7.13101648075425e-93,6.15946546348949e-93,6.0934049704269e-93,3.11723550569906e-64,7.58578425793506e-93,1.3421553316924e-31,4.24501727539954e+48,8.1258146136993e+112,1.22042061103802e+158,4.47831780867272e+194,6.10470902055202e-93,3.98628560453746e-92,49,400
1.94348650700186e-99,7.47817325200537e-72,1.7895760456174e-99,1.61342093500393e-99,2.97830269491514e-99,2.4321069539958e-99,1.71649148748823e-99,1.93550523968053e-99,3.31916889523232e-99,1.6657347702809e-99,9.07739770340832e-99,2.19301380526241e-99,8.27985276777394e-64,2.02804926333745e-99,4.09741919927958e-29,1.3856088510017e+44,5.38699654887519e+121,1.79520441488737e+164,1.23261487038429e+197,1.69942808613902e-99,4.11672280614318e-99,50,400
1.34899974358454e-95,8.52876064091003e-76,8.61758599801494e-96,9.16169196060638e-96,1.86657665040331e-95,2.04788144755221e-95,1.25823703246951e-95,1.54261549079873e-95,1.34378966197592e-95,1.26226176072306e-95,6.16586637778552e-95,9.65043769765765e-96,1.3479481432936e-67,9.16415634220989e-96,2.00745309616225e-33,2.14456090216794e+47,1.22925470197552e+119,2.7845640124373e+167,1.88154284326008e+208,2.67693130618934e-95,7.70067590151194e-95,51,400
1.62206285814109e-93,4.55069564709635e-79,2.41029040187425e-93,1.34526400377641e-93,1.31921679941928e-93,2.68106148097443e-93,1.29828560792605e-93,1.21675374903487e-93,1.56631405897752e-93,1.83785269104268e-93,2.15098550674009e-93,2.19484762181423e-93,3.43020792089302e-56,1.24235509721341e-93,7.77347951416885e-34,8.60887481842878e+46,1.19994371079789e+107,9.14318911680471e+154,1.29226577620706e+195,1.17406719551494e-93,1.51513347248402e-93,52,400
3.88179597477767e-97,1.14594470558059e-74,2.31320291992476e-97,9.12357062865484e-97,1.15315850800374e-97,1.99380814077011e-97,1.36128154493751e-97,1.22557585657473e-97,1.24778238562777e-97,1.18901670218473e-97,1.19139700372082e-97,1.19031777525126e-97,7.48455525168031e-61,1.4212189699106e-97,4.02896302849154e-30,1.50748544609655e+61,1.45972820241607e+108,3.5726044259157e+168,5.78176812737027e+198,9.10119155048837e-97,5.4792862328255e-97,53,400
4.11883039815951e-88,4.48875966204751e-70,7.44096490668941e-88,3.8370367233286e-87,6.00325475621657e-88,5.51248868439927e-88,4.15612044295351e-88,6.19984394635302e-88,4.96699938523883e-88,6.62459011967294e-88,9.00170307000472e-88,8.37747886772384e-88,6.76795715386847e-59,4.10648876180369e-88,1.30060007711349e-35,6.94902886571764e+51,1.64361268701817e+108,1.30469329359524e+157,3.68955947227004e+180,4.09653012325894e-88,5.91895185937909e-87,54,400
4.35653051613488e-91,2.65506838331934e-75,5.01407623575164e-91,4.43005679653164e-91,3.51786403959096e-90,6.76617167897181e-91,6.51073995815718e-91,1.02599637442922e-90,1.54526647941096e-90,6.28800576873747e-91,9.14597133912355e-91,4.36819571634306e-91,2.22140799226203e-57,5.8832521494626e-91,3.45082250614579e-39,2.03560884080936e+36,5.23419489705052e+108,3.05198340301858e+155,4.18483576497208e+195,4.57060707517338e-91,4.41447043658406e-91,55,400
2.22171697692354e-97,1.68069319048154e-77,2.48708185408056e-97,2.77357060386139e-97,3.24942221857825e-97,2.11127756955143e-97,5.409119084556e-97,2.64630840259792e-97,2.87690053550112e-97,5.36916858054497e-97,2.11606944281798e-97,2.27595663758011e-97,2.28861646153578e-54,2.85362192027636e-97,1.32997227810335e-36,1.83806201649515e+58,1.8252238280127e+115,1.90538097103319e+159,3.69312712481603e+207,2.29596191358676e-97,2.90861039153272e-97,56,400
1.18232701455232e-91,5.21616472101903e-73,1.7294443742574e-91,8.21231395703772e-92,1.55460380213357e-91,5.9807100155426e-92,1.23954201922347e-91,6.76968991121289e-92,6.41980611956437e-92,6.13579254811276e-92,5.97931526511031e-92,2.18056743629888e-90,4.72006252082815e-46,6.90173137563735e-92,1.88716431849516e-25,3.20565605733825e+47,9.23437271047346e+109,1.43359623542357e+151,7.10552619542562e+190,7.04126030621718e-91,6.16673207111477e-92,57,400
4.5639361276777e-91,2.46896094644066e-72,6.11310264919551e-91,5.50019895122523e-91,4.54251404887953e-91,1.04986501141373e-90,4.55422884314181e-91,5.79331499848524e-91,4.41585832256791e-90,3.09735800550016e-90,1.2745417157956e-90,5.27022181881817e-91,7.00766780526413e-57,1.14140852198003e-90,4.43349474998004e-33,3.30149298430414e+37,3.52445576262391e+115,2.49789002694606e+158,1.52203043782571e+185,5.24954275420906e-91,4.70094663943662e-91,58,400
