"A","B","C","D","E","F","G","H","I","J","K","L","M","N","O","P","Q","R","S","T","sim","n"
-3.10752872116313,3.63597550793952,7.52117077096977,35.1043920182212,67.361529264773,142.435004903406,257.08122026812,-2.27012733671631,-3.20979588891691,-3.51460479465436,-1.62556856442984,-3.10075360732912,-3.58232541708344,-3.30759867461597,-2.6840224337991,-2.86854486545212,-3.21880065766595,-2.92370786393417,-2.86342201173352,-2.83344327613372,1,1292
-1.89738968565484,1.16493316872516,8.82088776392015,45.3844146339982,100.655195670033,155.428938306375,292.796272369307,-3.26001935048021,-2.61593178841099,-3.50274971494377,-3.2792534906755,-3.58230014646392,-3.37177299725749,-3.56135706857435,-3.57941442306105,-3.22314527134927,-2.99238135506744,-1.62231830238375,-3.5377731890128,-3.152353304298,2,1292
-0.607852918887829,1.23018973382682,12.4076414776357,56.3851807252979,82.5237896079827,171.248754408805,281.057569687518,-3.58235926559587,-2.25268218009819,-0.700860816263003,-3.40261105113746,-3.20355241059019,-3.30340249805681,-3.27225488984982,-2.00186017121882,-1.96993771499979,-2.94875827910505,-1.51961927145544,-3.50227081073331,-3.58192576086435,3,1292
-1.96333347673112,5.72627039176882,8.18674463919547,32.555447312747,93.8638841353652,159.604390066613,258.471738370259,-3.37182382861897,-3.48113827430984,-0.362516189663211,-3.30404683108623,-3.58150650322818,-3.42327987949625,-2.91150287183223,-3.2942825305588,-2.84872896842421,-3.02188746509341,-3.43345976254182,-3.5602492651285,-2.25194468056793,4,1292
-0.4354715470879,3.10144778859035,13.4016561281908,46.5828341806093,102.499542635518,174.703519735908,284.466686282266,-2.36662534248694,-2.58713021310155,-3.57838856151625,-2.63169817816174,-2.29168674608059,-3.55264648602383,-3.58212140372939,-3.45865820076938,-3.40416022453041,-3.52823039274949,-3.54114730605284,-3.19787047063323,-3.2601901271662,5,1292
-1.3341909394801,-0.263333431286583,4.78996149792715,46.7845129277414,71.4059981575413,167.086278646555,296.944740370171,-3.40826096097294,-3.31788399071479,-3.35709957463746,-3.54293014246173,-3.42693624245635,-3.44933170381478,-3.42324653011087,-3.55054094539696,-3.40911111020228,-3.12231797195159,-1.73580038759587,-3.58214304641365,-2.27937930198709,6,1292
-0.212576962549747,-1.99531703424213,10.7432171961511,39.4596131338124,65.6258870896811,166.527836610547,252.21278108294,-3.41096026545415,-3.26622387211933,-3.29925613827322,-2.94547376012338,-3.57981547056147,-3.53988316450227,-3.3142302195954,-2.65393919846679,-3.15692527850001,-1.95520764130993,-3.57858960152839,-3.00238967750806,-3.4100309598914,7,1292
-3.23120360511962,-1.20077397405362,10.0485223516109,41.7714003980111,77.5035788759053,184.761914560431,276.992389559427,-3.56753780071699,-1.48601608887543,-2.07452531681042,-3.58235968167969,-3.54617672125619,-1.85531343275102,-3.55762471902813,-3.56667674294272,-3.42542760550782,-3.18373504216174,-2.86182839956996,-2.20850196512924,-3.46752452534633,8,1292
-3.57618746901494,-2.99697461762457,12.3603747312402,51.3677398676903,71.0968608224086,158.949421085722,274.622846852781,-3.54721489621147,-3.54079508485734,-2.76192291166331,-3.57540047818907,-3.32342744152243,-2.50063132720948,-3.17541545206927,-3.4006743791067,-3.34681174425236,-2.98362303604404,-3.55681286928461,-3.37477998669578,-3.57619034020968,9,1292
-3.57986902377593,-2.13742224093835,13.5444279022497,39.6829053356771,88.0768309107391,132.132141074235,245.617025950699,-1.8483166389376,-2.39816116796715,-3.57944716030192,-3.53607143413569,-3.47214488565055,-1.44600395031534,-2.28241407418568,-3.5676966051094,-3.53297297508357,-3.55200595779365,-2.62482155387511,-3.25351012574606,-3.11045538364647,10,1292
