"A","B","C","D","E","F","G","H","I","J","K","L","M","N","O","P","Q","R","S","T","sim","n"
-2.68078385756689,1.59174303747295,15.4474685431996,77.0867273707672,138.713310291731,338.076312666546,452.006668413768,-3.42885330802801,-3.83602946557312,-3.83339640784743,-3.76727818447671,-3.82129182235349,-3.73962092352031,-3.82711447884867,-3.81279140658899,-3.81260540289804,-3.4790453110918,-3.82623153284749,-3.67321741829255,-1.77189352158166,1,2154
-0.82566896199387,1.48572543676073,19.5434558078705,78.9696675913128,186.291164807009,345.941464322941,530.803177427875,-3.64462643749175,0.224522661308583,-3.81942793249073,-2.52298633809096,-2.94306588082236,-2.8851293277412,-3.15443031644918,-3.59652844390257,-3.82290245719105,-2.49079029397217,-3.68523483455283,-3.47966859005282,-3.78589625650238,2,2154
-0.629988925696125,0.403704276359349,10.5526592110582,100.900234365678,160.744496294808,244.837026126316,494.335835978947,-3.20912142457018,-3.48435032655834,-3.74286137310173,-3.26350633031507,-3.55226830235824,-3.82424197635373,-1.56201837392473,-3.83641672813701,-2.13404244944104,-3.830002337525,-3.1871020974786,-3.03204099876257,-3.83721067878832,3,2154
-0.279148393432479,5.23515930512349,24.4529692904925,78.2543306424659,110.997573962977,280.381150026575,474.988671202373,-3.64107571921159,-3.7942170565484,-3.51748419444539,-3.46706319241275,-3.76587817251402,-3.83567262297402,-3.30696773955879,-3.45211035306784,-3.83741297291635,-3.30627861805533,-3.08666661101506,-2.2919067621051,-3.760141674853,4,2154
-3.10936998545731,3.30969013046615,24.1693393920523,75.6118731299157,118.237869287007,284.489299381697,411.759207225107,-3.51904341227237,-3.76019404621638,-3.83511174479827,-2.69636285715478,-3.80593303814476,-3.39097512121316,-3.82643157851635,-3.72272971937218,-1.21677912297946,-3.51874993457386,-3.40131982152616,-3.83772780035906,-2.5959690106065,5,2154
-3.46267068214092,0.813034110289664,23.8348526596428,80.2534630108967,133.66429018813,249.712492978605,494.293807205976,-2.90776962760629,-3.83777047975673,-3.81043680367475,-3.37004726791474,-3.63746006316342,-3.11186852594892,-3.30156229067597,-3.81655578779646,-3.46155003296553,-3.60395426043033,-3.6413617996559,-3.21299627298868,-3.5044830272891,6,2154
-1.58263534464186,8.20382073603014,17.0054193983333,75.9372579642359,133.835453976722,259.493961640496,458.187458964369,-3.82186787706632,-3.23220609843884,-2.70946030601044,-3.82337520147485,-3.83777238027506,-3.69901941272929,-3.51129870319164,-3.63583886108245,-3.728891257746,-3.76344584768776,-3.77046302613689,-3.83740097521604,-3.80625940977188,7,2154
-2.87660861637323,1.84959392598466,15.8208201712278,83.1369393223395,115.703041283428,331.956352617673,416.692826852391,-2.88346629434636,-3.38694572215263,-3.7717957435234,-2.72990524287161,-3.77738918113755,-2.34645363250456,-3.82325220531675,-3.80899995853542,-3.82083197929933,-3.67091188757058,-3.79884268206024,-2.76109413067388,-3.83077017667438,8,2154
-2.78761369901986,-1.43777321552898,13.4479173393247,77.7490518084633,165.021832720364,279.264960559379,468.181809599937,-3.58306669851845,-3.63585177898221,-3.70044191652778,-3.22098221060787,-3.44387935289524,-3.79050499865843,-3.82701384329357,-3.8359372890227,-3.62942053230836,-3.33818698675623,-3.67321716401148,-3.82834240221109,-3.80594673511223,9,2154
-0.722374138055784,-1.63842235307038,11.2746950690644,78.5697140098719,160.65338578997,264.586333804566,454.351603241172,-3.52251395721487,-3.66648707506283,-3.81064014990716,-3.7271513399246,-3.61799883985441,-3.81655060885714,-3.82929627454359,-2.52542910570446,-3.81074784218799,-3.26679061873165,-1.92608781326635,-3.8165602506715,-3.72896268197474,10,2154
-3.06478891198458,2.38702904537331,9.4496887724863,96.4856726666476,122.861875793149,297.057614238796,451.079211246525,-3.34841550037436,-3.80625478903403,-3.24465153210895,-3.64299829280662,-3.21647707165266,-3.15158726908248,-3.83740193550966,-3.83413280713557,-2.95914241783885,-3.68708392385543,-3.82947020678603,-2.83151958348935,-2.71767029916737,11,2154
-1.59358627344136,-2.3667098298065,18.4438731430137,59.6575131836607,131.665181410574,234.484902232822,400.306535103446,-2.71762442915133,-1.57501774638604,-3.78449580566485,-3.74073999662687,-3.73656132536144,-3.75195107016316,-3.78861621546366,-3.76376601645643,-3.2373692928677,-3.76289787557107,-3.81260910344281,-3.20635031307302,-3.42379743430592,12,2154
-2.83179576706243,-0.62844306885836,14.673432024204,82.8752997414977,115.830693643659,275.787427402278,465.20266808719,-3.05115911678149,-3.53139793559785,-3.80853059811761,-2.96490403979624,-2.85735945238685,-2.60196053050822,-3.83436592849193,-3.17287625030076,-3.74258586992437,-3.77247906887624,-3.70884480932637,-3.52471912971487,-3.814558934243,13,2154
-3.58932706136966,0.348739914852558,14.6608375923597,75.692542561821,135.53529221508,205.035866530011,441.515463685147,-3.68278830116833,-3.58741023535185,-3.01587146548354,-3.71370231586661,-3.54159116504434,-2.96958993752105,-0.20100444819127,-3.68338581231365,-2.62149533534284,-3.81570058211855,-3.79118736737291,-3.43733648983471,-1.25448041443633,14,2154
-0.0300675788839726,-3.29371207698841,23.9475575936303,61.3577689562917,115.248521029773,281.711147817413,401.60089527657,-1.04585976754061,-2.38149497975428,-3.50196638504531,-3.56882672597294,-3.4603321204886,-2.11330705019554,-3.0951647736274,-2.51636100432188,-3.79580693580192,-3.62562104909739,-3.80433705741598,-3.53991449212299,-3.48015414457768,15,2154
-2.93434637194241,-1.26874313330336,18.8359945796328,100.731469397286,143.42087842574,260.703372051938,481.137758211549,-3.05642996179904,-3.77958884581494,-3.72385935806233,-3.73221324983297,-3.79995292047988,-3.83437729207162,-3.83280711526913,-3.81056720896686,-1.47854918285248,-3.83762282126372,-3.81821292154837,-3.81921658874126,-3.66393239137142,16,2154
-3.65105614735967,5.77479962577854,20.332465401747,79.0003328242447,162.942560160032,286.450702293849,477.142914964334,-3.80581540336971,-3.54744186072639,-3.66573670098478,-3.62200551295064,-3.7916642448854,-2.62191144727876,-3.800334796887,-3.60202158173524,-3.74113779815252,-3.45752038548926,-3.83652308311594,-3.65707214280428,-1.30406064842282,17,2154
-3.0538563037444,-1.93621437427828,7.37484271048743,95.0028938625474,123.227888379769,261.694526887979,491.343150403051,-2.23748184236865,-1.12681310721655,-3.40492873767016,-3.15430562783422,-3.69422199767268,-2.6010183293929,-2.99256771012915,-1.21411321291907,-3.7563943368832,-3.3895656324612,-3.58817062891467,-2.13261644975046,-3.72712570153362,18,2154
-3.01003353945907,-0.409576843275318,14.6522528923715,71.6112553107596,143.915850004708,306.685178530067,431.08678523809,-3.77304850476685,-1.76308637632428,-3.83164805380784,-3.77355712580629,-2.25000735403592,-3.80253004872247,-3.50487079405048,-3.34587565802303,-3.39875103787017,-3.19915823374686,-2.78322959917114,-2.6105423676463,-3.83418721401085,19,2154
-1.7473898246626,6.1893857707928,18.2318181022019,91.8000814768166,131.516242105267,272.426993617817,432.445285011579,-3.72607836112002,-3.70485712763093,-3.83723052663208,-3.45070449526429,-3.78909596419908,-2.61609999846405,-3.25027374885212,-3.35387604584594,-3.58039907645343,-3.82142731604381,-3.7998208930494,-3.50518617704984,-3.18086862014479,20,2154
-3.51704904100734,11.0386564006458,18.0789978677512,75.4123804593783,145.007908172721,290.549489050612,423.949952305315,-3.06044073022167,-3.56131494155943,-3.70830772902355,-3.8018645816519,-3.1114230780795,-3.82707088585266,-3.60135730560341,-3.2323120930414,-3.28834981111595,-3.13872064402221,-3.53102532885896,-3.37000551667552,-3.57819316173936,21,2154
-2.72430490465922,1.02825346020654,18.6118577245743,107.775892723778,143.721585629869,274.22844872876,487.956441006546,-3.83632044999922,-3.80760148944228,-1.02130913400651,-3.78606497333658,-3.82766381278998,-3.7089396196252,-3.03570911285715,-3.62889435420493,-3.71272454909285,-3.80881950321873,-2.94742884813058,-3.62441551962002,-3.7912593323299,22,2154
-2.40051130467145,5.07495582895444,14.6044970788435,93.3176692013085,88.9185164105857,271.096240496344,421.138635041181,-2.61399788685685,-3.69812951962285,-3.73432979546214,-3.80699019035274,-1.53377732694753,-3.63551095977164,-3.79841680886602,-3.77232186001766,-3.82853960271041,-3.35929751583717,-3.79402079127885,-3.6339263121663,-3.11587043739837,23,2154
2.87862292974751,6.956904383851,17.5399458731763,74.595476261331,111.179555776102,256.304589644715,462.215008586192,-3.81296420409853,-2.76703020100467,-3.56675701059339,-2.6686424335403,-2.77485615307523,-3.58869084028629,-2.96278820253519,-3.72957363716887,-3.43997315490378,-3.80973452466878,-3.48667361632033,-3.7220687112449,-3.74341034940971,24,2154
0.691252206790523,-2.90067534101217,21.9047874120724,74.5167030457796,116.954214756488,286.168205614122,439.123758078442,-3.56233009842526,-3.82532853818429,-3.47714286007613,-3.70742239792071,-3.69340172673765,-3.653186544243,-3.12311166360178,-0.80323666276945,-3.07588294229299,-3.66524374918208,-2.23954284437968,-3.17218161448181,-3.19632812752207,25,2154
-3.51457456103799,-2.46096912256689,27.6839782076113,73.2771800455985,153.506356157573,300.139279110296,509.864003834864,-3.82220972167124,-1.72702597488296,-3.65743969481628,-2.51324767364895,-3.73225960319087,-3.82071296378308,-3.30480584213365,-1.46428998760894,-3.80891233231523,-2.37764366084411,-2.63007931872744,-3.33120136435628,-3.80596569652243,26,2154
-3.40105707329531,4.9301102972131,26.9558644680246,82.2042887503576,133.007670742342,270.383215035593,434.054904167445,-3.62785447081296,-3.83774475330029,-2.26964904599299,-3.71209633783019,-3.47556034692479,-3.65140303643511,-3.62012366245835,-3.76817258769734,-3.83443184509542,-2.63338815357747,-3.73081806714436,-3.46156066795902,-3.58490235169575,27,2154
-3.39952568437639,1.68111578184653,27.5190932026708,114.329393621832,116.985868338174,264.750129745241,386.792893315322,-3.56517151142998,-3.44597760624856,-3.70019748571576,-3.81255931737269,-3.69829384458171,-3.82866994456253,-3.83572229394758,0.216042046455186,-3.83731858083775,-3.60167632322555,-3.73156916588778,-3.83675163362568,-3.82898092095274,28,2154
-1.93894250267567,-0.200599126876114,20.6634002993642,88.6693615557124,122.752482169752,295.044168958417,463.371250234177,-3.63090375793581,-3.70535597663275,-3.8204034365981,-3.64493263423901,-2.4516414086911,-3.63597544309141,-3.83773297641983,-3.67075432714682,-3.8372442300315,-3.83400023215108,-3.74818224841601,-3.49147579291093,-3.80556648550646,29,2154
