"(Intercept)","A","B","C","D","E","F","G","H","I","J","K","L","M","N","O","P","Q","R","S","T","sim","n"
6.96126805390357e-45,1.93924763009063e-44,3.34479985152253e-39,7.93842410487567e-18,6.14144589652414e+59,9.38929083138794e+192,Inf,Inf,1.00059403581709e-44,3.51887822171476e-45,3.63277747226679e-45,1.58606668055844e-44,2.35405281016432e-45,3.40338888526987e-45,2.62333174848679e-45,2.3465179068602e-45,3.21457662850561e-45,1.32717985558822e-44,2.15708635359606e-44,7.9598271357218e-45,4.06724639042781e-45,1,5995
2.6437006695399e-45,3.06538829220475e-44,2.00088259573705e-37,1.58837168486389e-25,6.32071050487736e+49,4.03309003361287e+181,Inf,Inf,2.55142994244522e-45,3.36376814834188e-45,3.52307065022234e-45,2.60937339457338e-45,3.05809485462452e-45,2.51517303612227e-45,6.73465489372425e-45,7.79187924579303e-45,4.22968611350033e-45,5.42978851990946e-45,3.18024218990295e-45,2.75918323715918e-45,6.61462286313971e-45,2,5995
2.2942092151915e-45,5.43119504593194e-42,7.59892883775704e-37,3.65348607090339e-18,1.45727371997938e+47,4.23494974561167e+182,7.19325835276075e+299,Inf,2.06256835167117e-44,2.8425575506074e-45,1.38636317883133e-44,3.35283617882395e-45,2.88354784009575e-45,7.40449577819104e-45,2.38279184005465e-45,2.38935333628031e-45,3.04831494779452e-45,2.56096151723513e-45,6.50477965974611e-45,2.4087920141867e-45,5.73714056855002e-45,3,5995
2.75983871037591e-45,2.89404734798568e-44,4.65877975207348e-42,4.02080692997605e-15,3.03067199261367e+59,2.02985421306608e+161,1.74709780238588e+302,Inf,2.77949738120383e-45,2.52284161867897e-45,3.03776830097336e-45,2.62968678797308e-45,3.02144763195956e-45,6.09251700127895e-45,3.44308972977032e-45,3.12999040553009e-45,2.55779857845065e-45,2.55777901765189e-45,2.50248449884473e-45,6.27202245612136e-45,3.9545034789633e-45,4,5995
2.49079022429006e-45,6.86803498122221e-45,1.34018909926048e-40,7.28247521797534e-21,2.68759293994281e+59,3.95294449559397e+181,Inf,Inf,4.14749693283488e-45,2.33238377154376e-44,3.36647725095543e-45,3.83074400384229e-45,6.71231293144327e-45,2.69437146182106e-44,3.68742548417027e-45,2.48221646352489e-45,2.33892144695669e-45,3.53237630059639e-45,2.99255414555376e-45,1.15759007474434e-44,2.31379622285889e-45,5,5995
2.84112345444521e-45,8.25286352308042e-44,9.84146127340144e-38,3.4590385432769e-14,1.31665990229668e+56,1.74396204994137e+168,Inf,Inf,3.41119425173043e-45,2.67776459397102e-45,3.5871949153729e-45,2.47277416872119e-45,2.75673943042502e-45,2.58359422989603e-45,2.46893231288897e-45,2.57758418087261e-45,3.2954039813379e-45,3.064644029647e-45,8.93588176932065e-45,2.83021775926561e-45,2.50730655164189e-45,6,5995
3.22027374542403e-45,2.85730576185362e-44,1.71520190607574e-38,3.75878172804006e-10,3.71442138209735e+50,1.22609911151417e+160,Inf,Inf,2.19554811361988e-45,2.18959606481844e-45,2.19257876597564e-45,2.29370767501039e-45,2.34954982300428e-45,2.50484215751257e-45,7.56014933675982e-45,5.23088586562252e-45,2.35316279462609e-45,3.03191677537336e-45,2.20343501387869e-45,2.2201986775162e-45,3.94664720422919e-45,7,5995
2.32000298224476e-45,1.81656731707013e-44,7.92294962814991e-36,1.26325225899866e-19,6.75495276171396e+70,4.15164822797917e+180,Inf,Inf,2.43113737367307e-45,2.70153081469047e-45,4.79296839094776e-45,1.18595098133057e-44,2.31489817964131e-45,4.00401900168387e-45,2.41767347668362e-45,4.86690051617557e-45,2.2825310679722e-45,4.5758430752311e-45,3.72825399918599e-45,2.43298516061469e-45,7.39477942071431e-45,8,5995
2.9985513711235e-45,4.4244631026796e-43,2.42236239471037e-42,1.12564559526091e-20,5.18044908194896e+56,6.51798582581883e+172,1.96816306868486e+279,Inf,2.90470109852296e-45,2.47182255161917e-45,2.5057431742507e-45,2.52203439185874e-45,2.47740657547055e-45,2.49557620082284e-45,5.1650653139699e-45,9.42064313665363e-45,1.28682628559909e-44,3.5429605280649e-45,2.47305628385031e-45,2.92345060770821e-45,2.4715924001181e-45,9,5995
3.45988955289405e-45,3.21720699014165e-42,9.27147539011446e-38,5.60746091025482e-11,3.05420140647313e+44,6.88597025518208e+157,2.15032628421696e+292,Inf,7.21155759633822e-45,4.37529904088785e-45,2.19670435160421e-45,3.21775439965707e-45,2.20040670967433e-45,2.20302930071358e-45,2.3850144630075e-45,3.3116947919818e-45,2.90692529644452e-45,3.44100930199321e-45,3.47539767157432e-45,2.4595169086895e-45,2.84578637112008e-45,10,5995
