"(Intercept)","A","B","C","D","E","F","G","H","I","J","K","L","M","N","O","P","Q","R","S","T","sim","n"
1.85714102952105e-31,2.30972623394238e-31,5.86397632410061e-30,3.24302551422799e-29,1.70844721959031e-26,3.37727464611824e-23,2.12753669099959e-14,3.72743415727426e-07,1.48144301679586e-30,4.00769056660882e-31,2.05479273215464e-31,2.17286048372459e-31,1.86042214764429e-31,2.66391262820517e-31,3.35660050785824e-31,9.54170022460777e-31,2.62549722089433e-31,1.86175987875242e-31,1.86318501875994e-31,1.85952048853799e-31,1.9841381170741e-31,1,325
1.61492898993769e-31,4.09581634676738e-31,4.55204825953191e-31,1.48504619181017e-30,1.36707875294187e-27,1.22672378915244e-16,2.55754695719277e-11,1.19613182853234e-06,4.49481462498159e-31,3.15681803330135e-31,9.12458190805073e-31,1.68744794842342e-31,1.51161082406791e-31,1.45294602281416e-31,2.53003645155393e-31,1.739098171591e-31,1.55343359097618e-31,6.08580708065038e-31,1.48197554165984e-31,1.18816550800883e-30,1.43487649422439e-31,2,325
1.41057957780504e-30,6.16862515383398e-31,1.64640217432095e-31,1.84752615506433e-28,6.27968274516137e-28,3.31165515045975e-19,8.09336477191593e-07,1042842.39521816,1.81859400757251e-31,1.53951493394014e-31,1.57676244547019e-31,2.37290967272577e-31,1.46953294022146e-31,1.33164066566344e-31,2.78559372804552e-31,2.17096283881583e-31,1.28982421507693e-31,1.17517821640091e-30,1.9292462256839e-31,4.05243066157919e-31,1.63157034861169e-31,3,325
1.41281809472662e-31,1.16775380751805e-30,1.11144569252359e-31,1.43654100188884e-29,4.55996741273344e-24,4.11476592352851e-22,8.37213655273348e-06,0.000387320915292112,1.2534441568962e-31,2.9795001479728e-30,1.40136895336901e-31,1.5812474673008e-31,1.009483222788e-31,1.10493546976018e-31,1.18746809029588e-31,1.13528993577339e-31,4.6499378023591e-31,1.96713189349924e-31,1.90792082078981e-31,2.96029542464266e-31,2.45376163798059e-31,4,325
2.22078915055631e-31,1.79685176146323e-31,1.95165550782522e-31,4.10108948040656e-31,8.43275465312382e-28,1.63482593946946e-16,2.42070952074726e-15,9.09143611497777,2.06185930142982e-31,1.79691194875346e-31,1.88999994843682e-31,2.85522064887966e-31,1.9295362980123e-31,3.30558765840963e-31,1.90324523351365e-31,1.88952624987677e-31,1.96174334104871e-31,1.81858036902726e-31,1.83928878738874e-31,2.00234682156667e-31,1.85454748631994e-31,5,325
2.59983467588324e-31,1.48379965518136e-31,1.52980337691995e-31,1.93562588185434e-30,1.15603708142925e-25,1.13851533682346e-19,1.38022647344802e-09,1928871.49398365,1.58317603627336e-31,4.15945349797071e-31,1.48126561251491e-31,9.93782201777164e-31,2.2409991395368e-31,1.90947902833249e-31,1.77206688651992e-31,1.50827977214531e-31,1.68792582342135e-31,2.01468929383799e-31,1.60528833670124e-31,3.76669837958591e-31,1.49234843421914e-31,6,325
1.96437256571168e-31,2.68462535689023e-31,3.71031012148104e-31,1.64401494422583e-29,2.37935050879808e-24,5.19809671944027e-16,5.97760821434802e-14,0.0001572552810718,1.97102016186243e-31,2.57513685066204e-31,3.48989447349562e-31,1.93846621560307e-31,2.61573608788371e-31,2.92391011502167e-31,4.357467801278e-31,2.11202068595277e-31,1.92536415382385e-31,2.52835691536097e-31,1.27346613203893e-30,2.18629759045698e-31,3.24732064085885e-31,7,325
3.84089267285114e-31,3.22855963587536e-31,5.77274212840717e-31,5.23053028075751e-30,1.15698587905285e-27,3.30826743148292e-22,1.08601149974658e-16,0.160348748917535,1.75815887324371e-31,2.54583114045899e-31,1.94544905007907e-31,2.48232360182827e-31,2.06759021132723e-31,2.83506919574647e-31,1.80410669725139e-31,3.16897926281e-31,2.04703864223138e-31,6.1802756770298e-31,1.76764644861155e-31,2.70177017170254e-31,1.77084988882331e-31,8,325
1.45606433435956e-31,1.1520413049951e-31,2.33295327017014e-31,8.17859070539438e-30,3.83484613755143e-25,4.34821561828982e-13,4.95725602156304e-18,92432207850.6058,2.25230811063413e-31,1.24517014741377e-31,4.85294641419873e-31,1.00826416706338e-31,2.36370067320285e-31,1.41798526192787e-31,2.18053008796822e-31,1.15424211580203e-31,1.09031310065348e-31,1.02142802949706e-31,1.01524636076408e-31,1.2075572090949e-31,4.18649748738764e-31,9,325
2.95882366844092e-31,3.50165708324676e-31,2.48032853317111e-31,1.02271040276809e-30,7.17924919051246e-27,1.83194049824643e-22,6.50344825464019e-16,5.59074709674089,2.28160835267345e-31,2.52165763268663e-31,5.00597651520043e-31,2.6653829738616e-31,2.89856966456306e-31,2.29765175192243e-31,2.33660865065301e-31,3.21462826106404e-31,3.52493021160216e-31,3.36088379822286e-31,4.58099900504497e-31,5.67869368497982e-31,2.94994200853225e-31,10,325
