"(Intercept)","A","B","C","D","E","F","G","H","I","J","K","L","M","N","O","P","Q","R","S","T","sim","n"
2.1293056219815e-45,1.95821116792075e-45,1.11507628387617e-37,1.77191805596032e-11,4.3012815643887e+49,3.68955722372881e+199,Inf,Inf,3.20862148594918e-45,3.71436073010221e-45,2.2894214228416e-44,1.78482365110907e-45,2.29749134231042e-45,1.83074955988863e-45,5.67807667488321e-44,1.72609285534687e-45,1.75266411604316e-45,1.73496494373594e-45,9.57937905493133e-45,2.28216501148281e-45,1.97866066584944e-45,1,6162
1.74595795400176e-45,2.99553585325167e-42,1.25842139073352e-37,2.73871501483866e-19,1.9078096420321e+51,1.57360042956362e+182,Inf,Inf,2.4883988448424e-45,3.46214105182342e-45,1.69417867772225e-45,1.89166565016472e-45,1.63133291546515e-45,1.71301262634115e-45,1.7355118091315e-45,2.11199278022685e-45,2.07479420971813e-45,1.62963530459258e-45,1.63448245000426e-45,3.44888576122879e-45,1.71247086080951e-45,2,6162
7.09108804466652e-45,3.55622328461029e-42,7.37832044707954e-39,4.02801010099124e-14,3.16259595858092e+56,6.23032721155515e+190,Inf,Inf,2.37566984008039e-45,2.00543108097177e-45,5.32646740784642e-45,4.20915426531697e-45,1.97892884480615e-45,2.66432580919146e-45,2.59552786022918e-45,7.25739150608184e-45,2.78233204210263e-45,1.73824569634362e-45,1.3584966353915e-44,3.1583461513977e-45,2.24864585856768e-45,3,6162
2.96556561730687e-45,2.7460510517233e-44,5.31761611364255e-35,2.94921314565289e-10,1.02908722196187e+54,5.23127904831427e+177,Inf,Inf,2.04409021781176e-45,2.85544781052389e-44,1.87429282245459e-45,1.85458134416663e-45,1.86207876353619e-45,2.56786475641345e-44,8.10310092113554e-45,2.64013473107272e-45,3.96512628086282e-45,6.15861774139131e-44,2.08935056647533e-45,2.82600804891467e-45,1.84240252175285e-45,4,6162
1.5649423326838e-45,1.90219791039624e-39,2.40262028336183e-38,1.06049324717233e-20,1.67258434314442e+54,2.11702637749318e+202,Inf,Inf,1.74388297420199e-45,2.8487856915258e-45,9.12234645516329e-45,1.61665221419324e-45,1.02843813874569e-44,1.5625797933408e-45,1.6915114187366e-45,1.88517064313833e-45,6.06108673777543e-45,2.83575929418275e-45,3.25284904489099e-45,7.55781880191135e-45,2.11452080974921e-44,5,6162
1.67950469630257e-45,6.64612545086036e-44,3.27721025365837e-39,1.43146730469489e-10,7.48081279501775e+57,3.12732353428452e+203,Inf,Inf,1.69521538759412e-45,2.31314722401973e-45,1.01103132668524e-44,8.29372862054266e-45,3.41174442830004e-45,1.64125654751658e-45,2.57027210587591e-45,1.68401860379465e-45,1.64056229801063e-45,1.7048506132045e-45,2.64662345178848e-45,1.63916135635095e-45,1.67520811126195e-45,6,6162
1.00415084760559e-44,1.14900470367059e-43,7.87019057256356e-37,3.42318652528893e-14,1.44728775717726e+53,2.64038683535275e+171,Inf,Inf,1.97061012422749e-45,3.08893315229667e-45,1.9404463332131e-45,1.69866510049078e-45,1.88132443867213e-45,7.93268840009409e-45,1.947839788124e-45,1.97632148973298e-45,2.47314351802573e-45,1.60186556706169e-45,2.54044548977634e-45,4.95570482286433e-45,1.71475870541235e-45,7,6162
1.57929721597351e-45,4.23841709724582e-45,2.31592055993699e-35,4.8066519462964e-19,1.60446886634561e+71,3.1767619555132e+180,Inf,Inf,2.33743931010311e-45,2.01725872485787e-45,1.60974509936228e-45,2.61650600061984e-45,2.28882551655273e-45,1.56389493678224e-45,8.10069556328576e-45,1.69103019556801e-45,2.96279824718858e-45,1.97497491914325e-45,3.19623906141691e-44,1.64335103907881e-45,4.15493667869039e-45,8,6162
2.33658975358414e-45,3.91944396488479e-39,2.60699733617572e-37,1.90388463801094e-17,7.67903796369593e+69,6.53346177915306e+173,Inf,Inf,4.64363714029269e-45,1.7225893509651e-45,2.30309332218618e-45,1.65775293802829e-45,3.47427543544209e-45,2.43294670657748e-45,1.85199492323214e-45,8.8369012300458e-45,3.36161496531713e-45,2.05950856469745e-45,3.28500823609591e-45,1.80652032849245e-45,4.72031951256779e-45,9,6162
4.65943427854693e-45,4.61626655397579e-45,7.71218058819289e-37,8.28616571867238e-17,1.3843908676876e+59,1.09243341464898e+179,Inf,Inf,6.57234386813078e-45,8.85888102104446e-45,1.43207385983155e-44,1.69231831374401e-44,1.72902600885308e-45,1.73286041983437e-45,2.16102537682548e-45,3.63789560606722e-45,1.71135523480783e-45,1.84323430117389e-45,1.82907898788411e-45,1.7286699250765e-45,2.34883711102938e-45,10,6162
1.89627273360473e-45,5.9418942941911e-44,2.08141555220821e-39,7.21124102626316e-14,4.61768626601091e+45,2.53250727992582e+194,Inf,Inf,1.82445559173099e-45,4.24486737256636e-45,1.95499809106497e-45,2.13669045860384e-45,1.45387872617948e-44,1.82007441583308e-45,2.42781649278691e-45,2.61342014051308e-45,2.19242981791832e-45,7.8234262461122e-45,4.43011630133963e-44,4.66709924395208e-44,7.95134568247082e-45,11,6162
4.94551356021668e-45,8.94727024766937e-43,2.98048155371034e-39,5.3496773329169e-21,6.19629218149434e+68,2.73140574064789e+192,Inf,Inf,1.93846425818548e-45,2.36118647896356e-44,1.81519544046053e-45,4.04112035946206e-45,1.7671308998067e-45,1.89823572925661e-45,3.24963610267394e-45,1.83514415876194e-45,1.76217002622994e-45,2.15248188243967e-45,2.39461507972781e-45,4.11874872850787e-45,1.79558606005633e-45,12,6162
3.37817397875285e-45,6.11726614309833e-45,1.08153965252617e-40,2.16453938872251e-20,1.90878158332976e+71,8.52159955405398e+197,Inf,Inf,2.04551433053931e-45,2.56337918243337e-45,1.87888519171424e-45,1.91585941218819e-45,4.99015182271349e-45,2.93775535140331e-45,1.94390656873421e-45,4.6038039050117e-44,2.01243913918662e-45,2.37058560787549e-45,4.50002027470723e-45,2.44108050376474e-45,2.00387167470618e-45,13,6162
2.01094132478874e-45,2.51481367945256e-43,5.73576650583943e-40,8.70709380266484e-12,4.28731011684174e+62,2.37561364176243e+176,5.58448656930276e+307,Inf,1.79799801657952e-45,1.80081498974677e-45,5.10361987418985e-45,4.04706668682999e-45,2.76054653810029e-45,3.50374740157784e-45,2.12167237161296e-45,1.75504557582621e-45,1.75042166350273e-45,8.79601489503796e-45,1.8195285130122e-45,2.70142991473619e-45,1.79029787353219e-45,14,6162
8.14863962126705e-45,6.04244524737753e-42,1.34436375000193e-33,3.21613949232192e-20,1.38410823310175e+74,1.15868825829507e+188,Inf,Inf,4.28580878674846e-45,1.71783694303003e-45,1.02563257966532e-44,1.98504228745288e-45,1.76583286922811e-45,2.21507424297357e-45,4.48757999791909e-45,1.83291302469552e-45,6.79905268883887e-45,1.75842469456225e-45,2.69003715592217e-45,4.8970140013058e-45,5.83475929970345e-45,15,6162
2.38170817772191e-45,2.04626273851077e-45,3.34557670876161e-38,1.46515406806659e-21,1.87194923954043e+78,4.48160797197657e+189,Inf,Inf,7.01009094267411e-44,1.94677444173927e-45,2.23217080789929e-45,1.77063865221141e-45,5.06520507948069e-45,2.65903821955756e-45,1.69868025693406e-45,2.36463117507845e-45,1.74225615271537e-45,4.22652384693938e-45,1.96538026761667e-45,2.38322169119314e-45,1.83641886124675e-45,16,6162
1.92828029238685e-45,4.82106807145688e-43,6.02931273440064e-43,2.0134972917669e-16,1.90753365899701e+60,1.31332389618412e+200,Inf,Inf,2.69845861176789e-44,1.74004196052871e-45,1.99443407778294e-45,1.96219381723957e-45,2.13192776366501e-45,6.21244347801741e-45,1.71292628837132e-45,1.70986201282196e-45,3.95004121067718e-44,2.34080953890091e-45,5.75501230123951e-45,2.43406830244385e-45,2.63329558349703e-45,17,6162
2.37948968598965e-45,1.91746949361694e-43,4.17456677832879e-43,2.19310269379762e-15,9.66487647502961e+64,2.03888538209633e+201,Inf,Inf,3.89839927286608e-45,3.28758059967384e-45,1.81403575388646e-45,7.15300840177767e-45,2.21981481185343e-45,2.00440918285731e-45,1.75812471500027e-45,1.83979765017438e-45,1.76555132898926e-45,6.15413555598513e-44,1.87100605326096e-45,2.07743289643576e-45,1.93608150250842e-45,18,6162
2.23403123121231e-45,1.58893257908159e-43,2.05668884977738e-37,4.42900112992185e-17,5.68102361452109e+65,3.31426731694131e+205,Inf,Inf,2.09703178013432e-45,1.86370263720234e-45,1.86264711671908e-45,2.05391718227426e-45,1.95353434734057e-45,2.69759331031157e-45,5.12175558241311e-45,3.09941706470064e-45,2.15419021534355e-45,2.45153410874744e-45,4.76319628237148e-45,2.74937195181699e-45,2.10011740341086e-45,19,6162
