"(Intercept)","X1","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X2","X20","X3","X4","X5","X6","X7","X8","X9","sim","n"
5.78913151042098e-67,5.23391886725676e-47,1.76031709115208e-66,1.14747120302462e-65,6.07855725985294e-67,5.64911448820912e-67,5.67783707902309e-67,6.77820941984676e-67,1.01251369554377e-66,6.69994676739557e-67,5.82649053470169e-67,5.79329890187109e-67,1.20546972919592e-12,1.30919658133383e-66,2.52188023732055e+27,1.17513341752138e+148,2.17801284821426e+202,2.11597235600406e+236,3.53246150149701e+278,5.70204202675921e-67,1.00337811134808e-66,1,1000
4.22688547145946e-64,1.66076803371916e-47,1.80993751214621e-64,4.39299448654173e-64,1.84379102624893e-64,3.12669317572628e-64,1.63260376513471e-64,1.86510190984596e-64,1.54061819747501e-64,5.9313956988117e-64,1.74326538930632e-64,1.19726474115116e-64,6.99919743108953e-09,2.95899786558587e-64,5661593685553414144,1.45750031108459e+139,5.87181192289599e+189,8.87735980303498e+215,4.87390911451522e+297,1.33395765095029e-64,1.14298180375091e-64,2,1000
1.52652304851709e-67,4.15073373931086e-44,2.58552534410087e-67,1.70701646511648e-67,1.46847860396779e-67,1.44414111086205e-67,1.65914672404415e-67,1.97479085747299e-67,1.449835826965e-67,1.44391531082903e-67,3.7556955031321e-67,1.45372059226057e-67,2.59004774181503e-10,1.47782679317739e-67,14129333.3711298,6.8335557410568e+127,7.10741959586938e+184,3.44003791100327e+249,8.12189254339918e+296,1.52413791713641e-67,1.88026529115487e-67,3,1000
1.74495179069717e-65,1.796937071116e-36,3.83249714946432e-66,1.90461302785424e-66,1.6593760212371e-65,1.94852427991524e-66,1.91587616186217e-66,1.87553624667937e-66,2.06373724302027e-66,1.96960853827742e-66,1.92216208195892e-66,3.27298934622971e-66,1.2699736012395e-23,1.90953323393518e-66,47481064042010927104,7.51072859026347e+136,1.73287420769605e+197,1.31474660643169e+222,1.19415357304828e+282,2.15404694145553e-66,2.08181040749424e-66,4,1000
1.24290059152724e-65,5.87199905750839e-41,1.3964934682676e-65,3.7809363169832e-65,8.31981331191473e-66,9.6402149055477e-66,7.92173658976748e-66,7.52126115207105e-66,7.61170080078166e-66,8.11600540709935e-66,7.53115061324331e-66,2.18337005730789e-65,2.63813648738936e-16,7.41293450616276e-65,1169761487854342,1.57896858464171e+115,9.49775254686259e+198,4.26990047817535e+232,8.3493384895221e+285,8.44029955216263e-66,7.57903083359751e-66,5,1000
3.72147668230238e-67,3.71700379955333e-43,3.76008335329917e-67,5.53371859968672e-67,3.82208982614145e-67,1.55223477392563e-66,3.74887594438592e-67,3.82180227488918e-67,3.78909589163592e-67,5.15588521278036e-67,3.73182229169226e-67,5.02133646885514e-67,3.4258119567931e-25,5.91381585465946e-67,9688103659.75185,4.90532353933566e+134,8.93165272140836e+186,1.77917266777188e+232,2.69288290201027e+276,3.80465196882859e-67,4.47681940369603e-67,6,1000
2.20590596366812e-65,4.69460897396663e-46,4.69282133059423e-65,5.97764406038627e-64,4.27769128371903e-65,1.52308629468249e-64,2.45123192560186e-65,3.78920670589955e-65,2.21098762387196e-65,2.22407238238052e-65,3.11192555372079e-65,3.07636397665733e-65,2.76667849805106e-16,9.87116712805063e-65,7.24749669467204e+20,6.36238477548471e+133,6.18717731413965e+193,1.80573142101097e+241,1.03031990701712e+289,2.66389976993875e-65,2.37487229818009e-65,7,1000
6.94601540676968e-65,1.21992500435033e-41,4.66695866099456e-64,3.92849069323399e-65,3.14571755057513e-65,3.44746125504936e-65,3.88918459107606e-65,5.7882983366128e-65,3.3353791945867e-65,2.83386022514739e-65,5.14651483603985e-65,4.2776147508158e-65,2.08384476845895e-22,3.36825477799366e-65,10840.8538887819,1.22083921787633e+138,5.22798202904228e+178,2.25594893053066e+236,1.6459105413282e+290,3.12530893153338e-65,5.85223229861589e-65,8,1000
3.12438584484759e-66,9.22588777936384e-41,3.85240380546866e-66,3.20206207740055e-66,4.86578337993098e-66,3.23997182413129e-66,4.81020250604986e-66,9.21830695193877e-66,3.21984450341301e-66,4.94452542535566e-66,4.22501802099885e-66,3.60421245414505e-66,2.87556352280954e-11,7.5672464655268e-66,1045198027665875456,1.36338889697411e+139,2.19647497483844e+182,6.51022900811145e+232,1.08102931473272e+281,7.85761957737189e-66,3.61894568057616e-66,9,1000
4.5527174752375e-66,9.16265141848713e-35,1.03181151538198e-65,4.4850530559762e-66,4.02837638536181e-66,3.24370075056751e-65,5.80355280446631e-66,3.80762004615628e-65,8.12481183587505e-66,7.79077368179876e-66,4.61187798653921e-66,6.09010548852432e-66,0.0108025006039707,4.80203418969968e-66,6.3599182377174e+27,7.19850725995655e+140,8.39210477020896e+215,2.0005901264579e+250,4.15223102704166e+302,5.0905004110441e-66,5.52793277295252e-66,10,1000
7.56031770830116e-66,1.80074420909754e-40,8.41773562633828e-66,4.55273545779147e-65,3.64874835120146e-65,1.65699958157795e-65,8.37189916988651e-66,1.54487643235328e-65,1.04676754734614e-65,8.47879488271101e-66,8.78945673759532e-66,2.30002675813033e-64,5.92706759389853e-24,7.86034889842232e-66,1475333525238543,4.37346759832135e+140,1.80073577350264e+193,4.71949238303976e+253,8.74814830926496e+291,7.53843120127772e-66,9.05732006428391e-66,11,1000
8.81821783722274e-66,6.66055487076965e-46,8.17646175474728e-66,8.15556004075434e-66,1.05703785153682e-65,8.16735531994619e-66,1.00227731364411e-65,8.90998309679264e-66,4.05121971386778e-65,7.86200307415412e-66,1.57879830380527e-65,1.09801747807282e-65,3.33970962837991e-15,4.56176700323822e-65,22943.5661689951,1.05878987268603e+135,6.49813760559847e+181,1.07618543596772e+214,2.27668772602472e+287,9.52311174354478e-66,8.25229159066446e-66,12,1000
