"","var","down","up"
"1","TV",0.247880632728426,1.59499256747451
"2","Electronic_games",0.525021741729543,2.1971091783169
"3","Social_media",0.835339602813845,6.65269411959894
"4","Other_internet",1.47527961163599,12.0590573508171
"5","Own_computer",0.478117292480754,1.38538336201413
