"var","logcalib1","logcalib3","logmixtevalue","logsoftevalue","anov.pvalue","yvar","hyp"
"TV",-0.460872573244676,-0.939914020500543,-75.6906710917297,-9.52371695021372,0.517079339260937,"Low pro-sociality (parent)","TVXLow pro-sociality (parent)"
"Electronic_games",3.96352997237006,4.06606414687222,-69.3143733660959,-3.18408948642721,0.000284116231130355,"Low pro-sociality (parent)","Electronic_gamesXLow pro-sociality (parent)"
"Social_media",0.0944691838912359,0.544185638822998,-74.7826263938905,-9.19576163017447,0.134846440773983,"Low pro-sociality (parent)","Social_mediaXLow pro-sociality (parent)"
"Other_internet",-0.305837612636256,-0.353874670309717,-75.4550592048333,-9.29418515599179,0.345223063688978,"Low pro-sociality (parent)","Other_internetXLow pro-sociality (parent)"
"Own_computer",0.26332804747436,0.816306760973769,-74.4980366529471,-8.43685827079937,0.0939717952023065,"Low pro-sociality (parent)","Own_computerXLow pro-sociality (parent)"
