"","var","down","up"
"1","TV",0.716930068537303,2.20616764349285
"2","Electronic_games",0.8833429104718,2.1311758848542
"3","Social_media",0.334086009489605,1.09098076855423
"4","Other_internet",1.2138243327874,3.79200778078546
"5","Own_computer",0.741533942252558,1.3964028181585
