"","var","down","up"
"1","TV",0.335845425949587,1.21611113077449
"2","Electronic_games",0.943227602526046,2.61602820799324
"3","Social_media",0.487826042189245,1.88994550293597
"4","Other_internet",0.372517432824814,1.47064456233161
"5","Own_computer",0.577816677169091,1.16267037795621
