"","var","down","up"
"1","TV",0.284560530274027,1.3878737932911
"2","Electronic_games",0.582578035245019,1.98084025216253
"3","Social_media",0.974438390524361,5.68393155867959
"4","Other_internet",1.72465733665221,10.389033512517
"5","Own_computer",0.513521739852384,1.26970555019301
