"","var","down","up"
"1","TV",0.386907189148389,1.62161798203308
"2","Electronic_games",0.886396995375976,2.64260899325633
"3","Social_media",1.37366922501036,6.68216989611069
"4","Other_internet",1.26520380356099,6.32060663258752
"5","Own_computer",0.566062313312344,1.2748509197611
