"var","logcalib1","logcalib3","logmixtevalue","logsoftevalue","anov.pvalue","yvar","hyp"
"TV",1.02222323748804,1.74399644001665,-90.1156565325432,-7.20399181408428,0.0221432326289402,"High conduct problems (parent)","TVXHigh conduct problems (parent)"
"Electronic_games",2.23430824489444,2.82042463594344,-88.3770873123744,-5.89591378621895,0.00316185726763331,"High conduct problems (parent)","Electronic_gamesXHigh conduct problems (parent)"
"Social_media",-0.626840466232161,-2.27498946928221,-92.7076721887852,-9.8081067851914,0.822257924140017,"High conduct problems (parent)","Social_mediaXHigh conduct problems (parent)"
"Other_internet",0.0552020279690812,0.474821983576173,-91.6816281774909,-8.67814257350924,0.147053521695106,"High conduct problems (parent)","Other_internetXHigh conduct problems (parent)"
"Own_computer",0.570363696079439,1.23469130510746,-90.8252747399661,-7.66299508744006,0.0507877572321734,"High conduct problems (parent)","Own_computerXHigh conduct problems (parent)"
