"","var","down","up"
"1","TV",0.374172126840446,1.9565846495393
"2","Electronic_games",1.06926061120831,4.06955006316041
"3","Social_media",0.272327136976493,1.64398558492328
"4","Other_internet",0.541203476489324,3.02619914588461
"5","Own_computer",0.522600203704165,1.25740527283607
