"","var","down","up"
"1","TV",0.293888152853734,1.65198978667277
"2","Electronic_games",0.934532712040421,3.6535820305596
"3","Social_media",0.200834124399671,1.26648547558243
"4","Other_internet",0.439977751344876,2.64468291957823
"5","Own_computer",0.61677411924369,1.63986670550561
