"var","logcalib1","logcalib3","logmixtevalue","logsoftevalue","anov.pvalue","yvar","hyp"
"TV",0.539871248443628,1.19643506558318,-103.992401126732,-12.7940658525571,0.053875054657507,"Low self-esteem (adolescent)","TVXLow self-esteem (adolescent)"
"Electronic_games",-0.569143018179441,-1.62046766501344,-105.774873533982,-9.56333759188714,0.696990579149197,"Low self-esteem (adolescent)","Electronic_gamesXLow self-esteem (adolescent)"
"Social_media",2.75473268786776,3.2176187770109,-100.800794260512,-4.59007821370621,0.00148287021507379,"Low self-esteem (adolescent)","Social_mediaXLow self-esteem (adolescent)"
"Other_internet",10.5397923943701,8.04821462307907,-91.6840434193011,4.53487247883921,1.02124979113344e-07,"Low self-esteem (adolescent)","Other_internetXLow self-esteem (adolescent)"
"Own_computer",0.202332425847472,0.722365200578076,-104.550549511547,-8.38382004605922,0.106845541317924,"Low self-esteem (adolescent)","Own_computerXLow self-esteem (adolescent)"
