"","0.5 %","99.5 %"
"(Intercept)",7.1436688833277e-125,9.70747455918634e-110
"TV",0.635103640445071,1.68794679597655
"Electronic_games",0.753145202299619,1.61155671464424
"Social_media",0.479884513873721,1.35306806937953
"Other_internet",0.986341355002642,2.74505159610252
"Own_computer",0.881220880320408,1.5542740675808
"Male",0.404877344684402,0.648624297086191
"Age",0.841160724760206,1.28004943074494
"BMI",0.99248577638785,1.03930068527619
"Motivation",0.442316873434534,0.686044347084623
"Ethnicity",0.804465185274082,1.46845034670014
"Closeness",0.752699679354222,1.02355413872276
"Father",8.52612415221164e+111,1.09810480857303e+129
"Score",0.928947180854615,0.978995963150985
"Employed",0.670251134947456,1.11144690460614
"Illness",2.07150590091168,3.27083373600796
"Time",0.875366416965833,1.09763316095549
"Distress",1.09157853094501,1.1435479955309
"Siblings",0.87290185828165,1.07692236256536
"Income",0.998730020826084,1.00026986619262
