"","var","down","up"
"1","TV",0.499590218238888,2.16736658805053
"2","Electronic_games",0.622820304227291,1.94877430878539
"3","Social_media",0.370015715424906,1.75483468848508
"4","Other_internet",0.760520065918425,3.56014000443524
"5","Own_computer",0.766096629511932,1.80580883429995
